SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20132014,034,FAYETTE,165,Fayette County,037,Garden Springs Elementary School,165037,A1,034165037,210186000362,Accountability,Elementary School,68.0,63,Needs Improvement/Progressing,High Progress School,54.4,55.4,Yes,YES,Yes,N/A,14,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,150,Glendover Elementary School,165150,A1,034165150,210186000386,Accountability,Elementary School,75.3,91,Distinguished,,76.0,76.5,No,YES,Yes,N/A,92,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,038,Harrison Elementary School,165038,A1,034165038,210186000363,Accountability,Elementary School,68.6,66,Needs Improvement/Progressing,Focus School,67.4,68.4,Yes,YES,Yes,N/A,61,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,039,Henry Clay High School,165039,A1,034165039,210186000364,Accountability,High School,71.9,75,Proficient,Focus School,71.9,72.4,No,YES,Yes,No,75,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,190,James Lane Allen Elementary School,165190,A1,034165190,210186000390,Accountability,Elementary School,52.6,10,Needs Improvement,,53.1,54.1,No,YES,Yes,N/A,11,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,225,Jessie M Clark Middle School,165225,A1,034165225,210186000391,Accountability,Middle School,74.3,95,Distinguished/Progressing,School of Distinction,72.9,73.4,Yes,YES,Yes,N/A,93,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,620,Julius Marks Elementary School,165620,A1,034165620,210186000395,Accountability,Elementary School,70.0,72,Proficient,,74.0,74.5,No,YES,Yes,N/A,87,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,060,Lafayette High School,165060,A1,034165060,210186000367,Accountability,High School,75.2,88,Proficient,Focus School,74.1,74.6,Yes,YES,Yes,No,85,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,062,Lansdowne Elementary School,165062,A1,034165062,210186000368,Accountability,Elementary School,70.4,73,Proficient/Progressing,,68.5,69.5,Yes,YES,Yes,N/A,66,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,065,Leestown Middle School,165065,A1,034165065,210186000369,Accountability,Middle School,57.4,29,Needs Improvement/Progressing,Focus School,53.1,54.1,Yes,YES,Yes,N/A,15,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,067,Lexington Trad Magnet School,165067,A1,034165067,210186000370,Accountability,Middle School,59.9,39,Needs Improvement/Progressing,Focus School,57.3,58.3,Yes,YES,Yes,N/A,28,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,057,Liberty Elementary,165057,A1,034165057,210186002207,Accountability,Elementary School,62.2,38,Needs Improvement/Progressing,,59.3,60.3,Yes,YES,Yes,N/A,28,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,072,Madeline M Breckinridge Elem School,165072,A1,034165072,210186000372,Accountability,Elementary School,55.3,17,Needs Improvement/Progressing,,48.3,49.3,Yes,YES,Yes,N/A,5,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,165180,A1,034165180,210186000389,Accountability,Elementary School,52.9,11,Needs Improvement/Progressing,Focus School,49.9,50.9,Yes,YES,Yes,N/A,7,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,074,Maxwell Spanish Immersion Elem School,165074,A1,034165074,210186000373,Accountability,Elementary School,71.5,78,Proficient,,72.0,72.5,No,YES,Yes,N/A,80,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,165160,A1,034165160,210186000387,Accountability,Elementary School,67.3,60,Needs Improvement,,73.2,73.7,No,YES,Yes,N/A,85,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,255,Millcreek Elementary School,165255,A1,034165255,210186001419,Accountability,Elementary School,51.4,9,Needs Improvement,Focus School,50.8,51.8,No,YES,Yes,N/A,8,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,076,Morton Middle School,165076,A1,034165076,210186000374,Accountability,Middle School,74.0,95,Distinguished/Progressing,School of Distinction,73.0,73.5,Yes,YES,Yes,N/A,93,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,077,Northern Elementary School,165077,A1,034165077,210186000375,Accountability,Elementary School,53.9,13,Needs Improvement,Focus School,58.6,59.6,No,YES,Yes,N/A,26,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,A1,034165200,210186001669,Accountability,High School,72.7,78,Proficient,Focus School,73.2,73.7,No,YES,Yes,Yes,81,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,080,Picadome Elementary School,165080,A1,034165080,210186000376,Accountability,Elementary School,83.4,99,Distinguished/Progressing,School of Distinction/High Progress School,69.9,70.4,Yes,YES,Yes,N/A,71,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,052,Rosa Parks Elementary School,165052,A1,034165052,210186001422,Accountability,Elementary School,81.5,99,Distinguished/Progressing,School of Distinction,76.6,77.1,Yes,YES,Yes,N/A,93,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,090,Russell Cave Elementary School,165090,A1,034165090,210186000380,Accountability,Elementary School,57.1,21,Needs Improvement/Progressing,Focus School,53.9,54.9,Yes,YES,Yes,N/A,13,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,058,Sandersville Elementary,165058,A1,034165058,210186002189,Accountability,Elementary School,75.5,91,Distinguished/Progressing,High Performing School,70.4,70.9,Yes,YES,Yes,N/A,73,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,018,Scapa At Bluegrass,165018,A1,034165018,210186000354,Accountability,Middle School,86.3,99,Distinguished,,86.8,87.3,No,YES,Yes,N/A,99,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,018,Scapa At Bluegrass,165018,A1,034165018,210186000354,Accountability,Elementary School,85.8,99,Distinguished/Progressing,School of Distinction,84.0,84.5,Yes,YES,Yes,N/A,99,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,081,Southern Elementary School,165081,A1,034165081,210186000377,Accountability,Elementary School,53.0,11,Needs Improvement,Focus School,56.4,57.4,No,YES,Yes,N/A,19,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,525,Southern Middle School,165525,A1,034165525,210186000394,Accountability,Middle School,63.1,53,Needs Improvement,Focus School,65.6,66.6,No,YES,Yes,N/A,64,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,082,Squires Elementary School,165082,A1,034165082,210186001584,Accountability,Elementary School,64.6,49,Needs Improvement,,67.4,68.4,No,YES,Yes,N/A,61,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,085,Stonewall Elementary School,165085,A1,034165085,210186000378,Accountability,Elementary School,67.7,62,Needs Improvement/Progressing,,66.1,67.1,Yes,YES,Yes,N/A,55,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,095,Tates Creek Elementary School,165095,A1,034165095,210186000381,Accountability,Elementary School,65.2,52,Needs Improvement/Progressing,Focus School,62.8,63.8,Yes,YES,Yes,N/A,40,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,A1,034165105,210186000383,Accountability,High School,71.1,72,Proficient,Focus School,70.0,71.0,Yes,YES,Yes,No,69,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,100,Tates Creek Middle School,165100,A1,034165100,210186000382,Accountability,Middle School,63.0,52,Needs Improvement/Progressing,,59.2,60.2,Yes,YES,Yes,N/A,36,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,012,Veterans Park Elementary School,165012,A1,034165012,210186001421,Accountability,Elementary School,85.0,99,Distinguished/Progressing,School of Distinction,82.4,82.9,Yes,YES,Yes,N/A,99,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,059,Wellington Elementary,165059,A1,034165059,210186002247,Accountability,Elementary School,76.7,93,Distinguished/Progressing,High Performing School,75.4,75.9,Yes,YES,Yes,N/A,91,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,056,William Wells Brown Elementary,165056,A1,034165056,210186002199,Accountability,Elementary School,34.4,1,Needs Improvement,Focus School,37.3,38.3,No,YES,Yes,N/A,1,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,245,Winburn Middle School,165245,A1,034165245,210186000393,Accountability,Middle School,58.2,32,Needs Improvement/Progressing,Focus School,56.9,57.9,Yes,YES,Yes,N/A,27,N/A,N/A,CKEC,901
20132014,034,FAYETTE,165,Fayette County,140,Yates Elementary School,165140,A1,034165140,210186000385,Accountability,Elementary School,55.6,18,Needs Improvement/Progressing,Focus School,52.7,53.7,Yes,YES,Yes,N/A,10,N/A,N/A,CKEC,901
20132014,035,FLEMING,171,Fleming County,050,E P Ward Elementary School,171050,A1,035171050,210192000400,Accountability,Elementary School,68.7,67,Needs Improvement/Progressing,,63.7,64.7,Yes,YES,Yes,N/A,44,N/A,N/A,KEDC,903
20132014,035,FLEMING,171,Fleming County,020,Ewing Elementary School,171020,A1,035171020,210192000396,Accountability,Elementary School,61.7,37,Needs Improvement/Progressing,,56.6,57.6,Yes,YES,Yes,N/A,20,N/A,N/A,KEDC,903
20132014,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,A1,035171035,210192000398,Accountability,High School,66.4,47,Needs Improvement,Priority School,69.0,70.0,No,YES,Yes,Yes,62,N/A,N/A,KEDC,903
20132014,035,FLEMING,171,Fleming County,040,Flemingsburg Elementary School,171040,A1,035171040,210192000399,Accountability,Elementary School,66.0,55,Needs Improvement/Progressing,,57.8,58.8,Yes,YES,Yes,N/A,23,N/A,N/A,KEDC,903
20132014,035,FLEMING,171,Fleming County,060,Hillsboro Elementary School,171060,A1,035171060,210192000401,Accountability,Elementary School,78.7,97,Distinguished/Progressing,School of Distinction,73.1,73.6,Yes,YES,Yes,N/A,85,N/A,N/A,KEDC,903
20132014,035,FLEMING,171,Fleming County,030,Simons Middle School,171030,A1,035171030,210192000397,Accountability,Middle School,54.4,18,Needs Improvement,Focus School,54.6,55.6,No,YES,Yes,N/A,19,N/A,N/A,KEDC,903
20132014,036,FLOYD,175,Floyd County,025,Allen Central High School,175025,A1,036175025,210195000404,Accountability,High School,75.8,91,Distinguished/Progressing,High Performing School,70.4,70.9,Yes,YES,Yes,Yes,71,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,022,Allen Central Middle School,175022,A1,036175022,210195001748,Accountability,Middle School,79.4,98,Distinguished/Progressing,School of Distinction/High Progress School,66.5,67.5,Yes,YES,Yes,N/A,68,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,A1,036175020,210195000403,Accountability,Middle School,77.1,98,Distinguished/Progressing,School of Distinction,68.2,68.7,Yes,YES,Yes,N/A,75,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,A1,036175020,210195000403,Accountability,Elementary School,70.0,72,Proficient/Progressing,,64.0,65.0,Yes,YES,Yes,N/A,46,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,A1,036175120,210195000407,Accountability,Elementary School,70.9,76,Proficient/Progressing,High Progress School,56.6,57.6,Yes,YES,Yes,N/A,20,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,A1,036175120,210195000407,Accountability,Middle School,71.7,89,Proficient/Progressing,,62.8,63.8,Yes,YES,Yes,N/A,51,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,A1,036175110,210195000406,Accountability,High School,76.4,94,Distinguished/Progressing,High Performing School/High Progress School,65.7,66.7,Yes,YES,Yes,Yes,44,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,450,James A. Duff Elementary School,175450,A1,036175450,210195001671,Accountability,Elementary School,78.1,95,Distinguished/Progressing,School of Distinction/High Progress School,62.8,63.8,Yes,YES,Yes,N/A,40,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,A1,036175440,210195001670,Accountability,Middle School,73.8,95,Distinguished/Progressing,School of Distinction/High Progress School,62.4,63.4,Yes,YES,Yes,N/A,49,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,A1,036175485,210195000415,Accountability,Middle School,65.5,63,Needs Improvement,,68.4,68.9,No,YES,Yes,N/A,77,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,A1,036175485,210195000415,Accountability,Elementary School,86.4,99,Distinguished/Progressing,School of Distinction,76.2,76.7,Yes,YES,Yes,N/A,93,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,021,May Valley Elementary School,175021,A1,036175021,210195001426,Accountability,Elementary School,84.4,99,Distinguished,,86.3,86.8,No,YES,Yes,N/A,99,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,640,McDowell Elementary School,175640,A1,036175640,210195000416,Accountability,Elementary School,82.4,99,Distinguished/Progressing,School of Distinction/High Progress School,68.4,69.4,Yes,YES,Yes,N/A,65,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,019,Prestonsburg Elementary School,175019,A1,036175019,210195002210,Accountability,Elementary School,76.0,92,Distinguished/Progressing,High Performing School,70.7,71.2,Yes,YES,Yes,N/A,75,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,A1,036175850,210195000423,Accountability,High School,72.8,79,Proficient/Progressing,,66.5,67.5,Yes,YES,Yes,Yes,48,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,A1,036175150,210195000472,Accountability,Middle School,73.8,95,Distinguished/Progressing,School of Distinction/High Progress School,61.4,62.4,Yes,YES,Yes,N/A,45,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,A1,036175150,210195000472,Accountability,High School,72.7,78,Proficient,,62.3,63.3,Yes,YES,No,No,25,N/A,N/A,KVEC,904
20132014,036,FLOYD,175,Floyd County,995,W.D. Osborne Elementary School,175995,A1,036175995,210195000426,Accountability,Elementary School,72.8,84,Proficient,,78.1,78.6,No,YES,Yes,N/A,95,N/A,N/A,KVEC,904
20132014,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,A1,019176010,210204000428,Accountability,High School,86.9,99,Distinguished/Progressing,School of Distinction,84.2,84.7,Yes,YES,Yes,Yes,99,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,176,Fort Thomas Independent,011,Highlands Middle School,176011,A1,019176011,210204001400,Accountability,Middle School,78.5,98,Distinguished/Progressing,School of Distinction,75.1,75.6,Yes,YES,Yes,N/A,96,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,176,Fort Thomas Independent,020,Johnson Elementary School,176020,A1,019176020,210204000429,Accountability,Elementary School,83.1,99,Distinguished,,83.9,84.4,No,YES,Yes,N/A,99,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,176,Fort Thomas Independent,030,Moyer Elementary School,176030,A1,019176030,210204000430,Accountability,Elementary School,80.4,98,Distinguished/Progressing,School of Distinction,79.7,80.2,Yes,YES,Yes,N/A,98,N/A,N/A,NKCES,905
20132014,019,CAMPBELL,176,Fort Thomas Independent,040,Woodfill Elementary School,176040,A1,019176040,210204000431,Accountability,Elementary School,78.4,96,Distinguished,,78.8,79.3,No,YES,Yes,N/A,97,N/A,N/A,NKCES,905
20132014,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,A1,037177070,210198000433,Accountability,High School,70.4,71,Proficient/Progressing,,65.1,66.1,Yes,YES,Yes,Yes,41,N/A,N/A,CKEC,901
20132014,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,A1,037177050,210198000432,Accountability,Middle School,54.9,19,Needs Improvement,Focus School,54.4,55.4,No,NO,Yes,N/A,18,N/A,N/A,CKEC,901
20132014,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,A1,037177050,210198000432,Accountability,Elementary School,63.7,44,Needs Improvement/Progressing,,57.9,58.9,Yes,YES,Yes,N/A,24,N/A,N/A,CKEC,901
20132014,037,FRANKLIN,181,Franklin County,015,Bondurant Middle School,181015,A1,037181015,210201000435,Accountability,Middle School,65.3,63,Needs Improvement/Progressing,Focus School/High Progress School,58.2,59.2,Yes,YES,Yes,N/A,32,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,A1,037181014,210201001990,Accountability,Elementary School,64.6,49,Needs Improvement/Progressing,,60.4,61.4,Yes,YES,Yes,N/A,32,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,A1,037181025,210201000437,Accountability,Elementary School,72.9,84,Proficient/Progressing,,67.4,68.4,Yes,YES,Yes,N/A,61,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,A1,037181035,210201000439,Accountability,Elementary School,62.9,40,Needs Improvement/Progressing,,59.9,60.9,Yes,YES,Yes,N/A,30,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,A1,037181030,210201000438,Accountability,Middle School,58.1,31,Needs Improvement/Progressing,Focus School,56.5,57.5,Yes,YES,Yes,N/A,25,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,A1,037181040,210201000440,Accountability,High School,68.0,57,Needs Improvement,,64.3,65.3,Yes,YES,No,No,37,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,A1,037181045,210201000441,Accountability,Elementary School,70.6,75,Proficient/Progressing,,64.0,65.0,Yes,YES,Yes,N/A,46,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,A1,037181050,210201000442,Accountability,Elementary School,67.2,60,Needs Improvement/Progressing,Focus School/High Progress School,50.5,51.5,Yes,YES,Yes,N/A,8,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,A1,037181070,210201001420,Accountability,High School,72.4,77,Proficient/Progressing,,68.3,69.3,Yes,YES,Yes,Yes,59,N/A,N/A,OVEC,906
20132014,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,A1,037181013,210201001989,Accountability,Elementary School,70.6,75,Proficient/Progressing,,67.9,68.9,Yes,YES,Yes,N/A,63,N/A,N/A,OVEC,906
20132014,038,FULTON,185,Fulton County,020,Fulton County Elementary/Middle School,185020,A1,038185020,210210002113,Accountability,Elementary School,61.5,36,Needs Improvement/Progressing,,56.9,57.9,Yes,YES,Yes,N/A,21,N/A,N/A,WKEC,908
20132014,038,FULTON,185,Fulton County,020,Fulton County Elementary/Middle School,185020,A1,038185020,210210002113,Accountability,Middle School,63.3,54,Needs Improvement/Progressing,,58.6,59.6,Yes,YES,Yes,N/A,33,N/A,N/A,WKEC,908
20132014,038,FULTON,185,Fulton County,030,Fulton County High School,185030,A1,038185030,210210000445,Accountability,High School,65.9,46,Needs Improvement/Progressing,,63.2,64.2,Yes,YES,Yes,Yes,31,N/A,N/A,WKEC,908
20132014,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,A1,038186018,210207002205,Accountability,Elementary School,64.5,48,Needs Improvement/Progressing,High Progress School,50.4,51.4,Yes,YES,Yes,N/A,8,N/A,N/A,WKEC,908
