SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,LEVEL,STARS,GAP_REDUCTION,FED_CLASS,PROFICIENCY_RATE,PROFICIENCY_RATING,SEPERATE_RATE,SEPERATE_RATING,GROWTH_RATE,GROWTH_RATING,ELP_GROWTH,TRANSITION_RATE,TRANSITION_RATING,TRANSITION_ELP,GRAD_RATE,GRAD_RATING,OVERALL_SCORE,REASON,GAP_DEMO,FEED_SCHOOL,PROF_WGHT,SEP_WGHT,GROWTH_WGHT,TRANS_WGHT,GRAD_WGHT
20182019,034,FAYETTE,165,Fayette County,072,Madeline M Breckinridge Elem School,165072,034165072,210186000372,CKEC,901,ES,3,N,,62.3,Low,61.0,Low,83.0,Very High,115.8,.,,,.,,69.5,,,,22.7,16.5,30.3,.,.
20182019,034,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,165180,034165180,210186000389,CKEC,901,ES,3,N,,55.6,Low,57.7,Low,69.3,Very High,117.2,.,,,.,,61.2,,,,20.3,15.6,25.3,.,.
20182019,034,FAYETTE,165,Fayette County,074,Maxwell Spanish Immersion Elem School,165074,034165074,210186000373,CKEC,901,ES,3,N,,82.4,High,68.1,Medium,47.6,Very Low,,.,,,.,,65.8,,,,30.0,18.4,17.4,.,.
20182019,034,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,165160,034165160,210186000387,CKEC,901,ES,4,N,,85.0,High,76.9,High,57.8,Medium,90.0,.,,,.,,72.9,,,,31.0,20.8,21.1,.,.
20182019,034,FAYETTE,165,Fayette County,255,Millcreek Elementary School,165255,034165255,210186001419,CKEC,901,ES,2,N,,52.0,Low,44.0,Very Low,60.7,High,,.,,,.,,53.0,,,,19.0,11.9,22.1,.,.
20182019,034,FAYETTE,165,Fayette County,076,Morton Middle School,165076,034165076,210186000374,CKEC,901,MS,3,Y,,86.3,Very High,76.0,High,55.6,Medium,106.3,.,,,.,,72.3,,African American:White; English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,31.5,20.6,20.3,.,.
20182019,034,FAYETTE,165,Fayette County,077,Northern Elementary School,165077,034165077,210186000375,CKEC,901,ES,2,N,,48.5,Very Low,44.8,Very Low,56.1,Medium,113.8,.,,,.,,50.3,,,,17.7,12.1,20.5,.,.
20182019,034,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,034165200,210186001669,CKEC,901,HS,3,Y,,73.8,High,76.2,Very High,.,,,63.9,Low,16.7,93.0,Medium,72.3,,African American:White; Hispanic:White; English Learners plus Monitored:Non-English Learners plus Monitored; Economically Disadvantaged:Non-Economically Disadvantaged; Disability:Non-Disability,,34.6,11.9,.,20.0,5.8
20182019,034,FAYETTE,165,Fayette County,080,Picadome Elementary School,165080,034165080,210186000376,CKEC,901,ES,4,N,,80.0,High,69.8,Medium,69.5,Very High,127.3,.,,,.,,73.4,,,,29.2,18.9,25.3,.,.
20182019,034,FAYETTE,165,Fayette County,052,Rosa Parks Elementary School,165052,034165052,210186001422,CKEC,901,ES,5,N,,101.7,Very High,86.3,Very High,56.0,Medium,108.3,.,,,.,,80.9,,,,37.1,23.4,20.4,.,.
20182019,034,FAYETTE,165,Fayette County,090,Russell Cave Elementary School,165090,034165090,210186000380,CKEC,901,ES,2,N,,44.5,Very Low,33.7,Very Low,59.9,Medium,92.2,.,,,.,,47.2,,,,16.2,9.1,21.8,.,.
20182019,034,FAYETTE,165,Fayette County,058,Sandersville Elementary,165058,034165058,210186002189,CKEC,901,ES,4,N,,84.8,High,77.3,High,67.4,High,85.0,.,,,.,,76.4,,,,30.9,20.9,24.6,.,.
20182019,034,FAYETTE,165,Fayette County,018,Scapa At Bluegrass,165018,034165018,210186000354,CKEC,901,ES,5,N,,105.9,Very High,92.0,Very High,57.7,Medium,,.,,,.,,84.6,,,,38.6,24.9,21.0,.,.
20182019,034,FAYETTE,165,Fayette County,018,Scapa At Bluegrass,165018,034165018,210186000354,CKEC,901,MS,5,N,,109.3,Very High,102.0,Very High,48.0,Low,,.,,,.,,85.0,,,,39.8,27.6,17.5,.,.
20182019,034,FAYETTE,165,Fayette County,081,Southern Elementary School,165081,034165081,210186000377,CKEC,901,ES,3,N,,65.8,Low,54.5,Low,72.5,Very High,97.1,.,,,.,,65.2,,,,24.0,14.8,26.4,.,.
20182019,034,FAYETTE,165,Fayette County,525,Southern Middle School,165525,034165525,210186000394,CKEC,901,MS,3,N,,72.7,Medium,64.5,Medium,53.9,Medium,77.8,.,,,.,,63.6,,Disability:Non-Disability,,26.5,17.5,19.7,.,.
20182019,034,FAYETTE,165,Fayette County,082,Squires Elementary School,165082,034165082,210186001584,CKEC,901,ES,4,N,,79.4,High,64.7,Medium,77.3,Very High,108.7,.,,,.,,74.7,,,,28.9,17.5,28.2,.,.
20182019,034,FAYETTE,165,Fayette County,085,Stonewall Elementary School,165085,034165085,210186000378,CKEC,901,ES,4,N,,85.7,High,76.8,High,64.3,High,95.0,.,,,.,,75.5,,,,31.2,20.8,23.4,.,.
20182019,034,FAYETTE,165,Fayette County,095,Tates Creek Elementary School,165095,034165095,210186000381,CKEC,901,ES,2,N,,57.8,Low,45.8,Very Low,65.2,High,130.0,.,,,.,,57.2,,,,21.1,12.4,23.8,.,.
20182019,034,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,034165105,210186000383,CKEC,901,HS,2,N,,54.9,Medium,62.6,Medium,.,,,57.6,Low,29.3,87.9,Very Low,59.0,,African American:White; Disability:Non-Disability,,25.7,9.8,.,18.0,5.5
20182019,034,FAYETTE,165,Fayette County,100,Tates Creek Middle School,165100,034165100,210186000382,CKEC,901,MS,2,N,,66.6,Low,57.6,Low,50.5,Low,54.6,.,,,.,,58.3,,African American:White; Economically Disadvantaged:Non-Economically Disadvantaged; Disability:Non-Disability,,24.3,15.6,18.4,.,.
20182019,034,FAYETTE,165,Fayette County,012,Veterans Park Elementary School,165012,034165012,210186001421,CKEC,901,ES,4,N,,91.2,Very High,80.4,Very High,59.3,Medium,,.,,,.,,76.6,,,,33.3,21.8,21.6,.,.
20182019,034,FAYETTE,165,Fayette County,059,Wellington Elementary,165059,034165059,210186002247,CKEC,901,ES,3,Y,,89.8,High,82.0,Very High,65.5,High,110.4,.,,,.,,78.8,,Disability:Non-Disability,,32.7,22.2,23.9,.,.
20182019,034,FAYETTE,165,Fayette County,056,William Wells Brown Elementary,165056,034165056,210186002199,CKEC,901,ES,1,N,CSI,32.1,Very Low,38.2,Very Low,52.7,Low,,.,,,.,,41.3,Bottom 5%,,,11.7,10.3,19.2,.,.
20182019,034,FAYETTE,165,Fayette County,245,Winburn Middle School,165245,034165245,210186000393,CKEC,901,MS,1,N,,52.8,Very Low,54.7,Low,46.8,Low,55.9,.,,,.,,51.1,,African American:White; Hispanic:White; Economically Disadvantaged:Non-Economically Disadvantaged,,19.3,14.8,17.1,.,.
20182019,034,FAYETTE,165,Fayette County,140,Yates Elementary School,165140,034165140,210186000385,CKEC,901,ES,3,N,,51.2,Low,54.0,Low,73.0,Very High,144.7,.,,,.,,59.9,,,,18.7,14.6,26.6,.,.
20182019,034,FAYETTE,165,Fayette County,,---District Total---,165,,,CKEC,901,MS,3,N,,75.3,Medium,65.6,Medium,54.2,Medium,73.5,.,,,.,,65.0,,Disability:Non-Disability,,27.5,17.8,19.8,.,.
20182019,034,FAYETTE,165,Fayette County,,---District Total---,165,,,CKEC,901,ES,3,N,,73.4,Medium,65.4,Medium,64.2,High,107.5,.,,,.,,67.9,,,,26.8,17.7,23.4,.,.
20182019,034,FAYETTE,165,Fayette County,,---District Total---,165,,,CKEC,901,HS,3,N,,61.2,Medium,61.5,Medium,.,,,59.4,Low,22.7,88.6,Very Low,62.4,,African American:White; Disability:Non-Disability,,28.7,9.6,.,18.6,5.5
20182019,035,FLEMING,171,Fleming County,050,E P Ward Elementary School,171050,035171050,210192000400,KEDC,903,ES,4,N,,84.3,High,73.1,High,71.9,Very High,,.,,,.,,76.7,,,,30.7,19.8,26.2,.,.
20182019,035,FLEMING,171,Fleming County,020,Ewing Elementary School,171020,035171020,210192000396,KEDC,903,ES,4,N,,79.6,High,77.9,High,59.6,Medium,,.,,,.,,71.8,,,,29.0,21.1,21.7,.,.
20182019,035,FLEMING,171,Fleming County,035,Fleming County High School,171035,035171035,210192000398,KEDC,903,HS,3,N,,62.8,Medium,72.1,High,.,,,80.3,High,,96.3,High,71.8,,,,29.4,11.3,.,25.1,6.0
20182019,035,FLEMING,171,Fleming County,040,Flemingsburg Elementary School,171040,035171040,210192000399,KEDC,903,ES,3,N,,77.2,High,69.2,Medium,56.4,Medium,,.,,,.,,67.5,,,,28.1,18.7,20.6,.,.
20182019,035,FLEMING,171,Fleming County,060,Hillsboro Elementary School,171060,035171060,210192000401,KEDC,903,ES,4,N,,83.3,High,71.4,Medium,77.1,Very High,,.,,,.,,77.8,,,,30.4,19.3,28.1,.,.
20182019,035,FLEMING,171,Fleming County,030,Simons Middle School,171030,035171030,210192000397,KEDC,903,MS,3,N,,72.9,Medium,64.9,Medium,46.8,Low,,.,,,.,,61.2,,,,26.6,17.6,17.1,.,.
20182019,035,FLEMING,171,Fleming County,,---District Total---,171,,,KEDC,903,HS,3,N,,62.8,Medium,72.1,High,.,,,80.3,High,,96.3,High,71.8,,,,29.4,11.3,.,25.1,6.0
20182019,035,FLEMING,171,Fleming County,,---District Total---,171,,,KEDC,903,ES,3,N,,78.6,High,72.2,High,61.7,High,,.,,,.,,70.7,,,,28.7,19.6,22.5,.,.
20182019,035,FLEMING,171,Fleming County,,---District Total---,171,,,KEDC,903,MS,3,N,,76.5,High,64.9,Medium,52.9,Medium,,.,,,.,,64.8,,,,27.9,17.6,19.3,.,.
20182019,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,036175020,210195000403,KVEC,904,ES,3,N,,64.8,Low,70.2,Medium,60.9,High,,.,,,.,,64.8,,,,23.6,19.0,22.2,.,.
20182019,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,036175020,210195000403,KVEC,904,MS,3,N,,71.2,Medium,62.3,Medium,45.8,Very Low,,.,,,.,,59.5,,,,26.0,16.9,16.7,.,.
20182019,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,036175120,210195000407,KVEC,904,MS,2,N,,67.3,Low,65.8,Medium,39.1,Very Low,,.,,,.,,56.6,,,,24.5,17.8,14.3,.,.
20182019,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,036175120,210195000407,KVEC,904,ES,2,N,,58.3,Low,57.0,Low,36.3,Very Low,,.,,,.,,49.9,,,,21.3,15.4,13.2,.,.
20182019,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,KVEC,904,HS,2,N,,42.0,Very Low,61.7,Medium,.,,,60.1,Low,,98.3,Very High,54.3,,,,19.7,9.6,.,18.8,6.1
20182019,036,FLOYD,175,Floyd County,010,Duff-Allen Central Elementary,175010,036175010,210195002452,KVEC,904,ES,1,N,CSI,59.5,Low,48.4,Very Low,27.5,Very Low,,.,,,.,,44.8,Bottom 5%,,,21.7,13.1,10.0,.,.
20182019,036,FLOYD,175,Floyd County,010,Duff-Allen Central Elementary,175010,036175010,210195002452,KVEC,904,MS,3,N,,74.5,Medium,67.8,Medium,43.6,Very Low,,.,,,.,,61.4,,Disability:Non-Disability,,27.2,18.4,15.9,.,.
20182019,036,FLOYD,175,Floyd County,115,Floyd Central High School,175115,036175115,210195002450,KVEC,904,HS,1,N,,43.2,Very Low,63.5,Medium,.,,,47.0,Very Low,,95.2,High,50.8,,,,20.3,9.9,.,14.7,6.0
20182019,036,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,036175440,210195001670,KVEC,904,MS,1,N,,63.5,Low,48.9,Very Low,41.1,Very Low,,.,,,.,,51.4,,,,23.2,13.2,15.0,.,.
20182019,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,036175485,210195000415,KVEC,904,MS,3,N,,82.9,High,67.8,Medium,34.5,Very Low,,.,,,.,,61.2,,,,30.2,18.4,12.6,.,.
20182019,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,036175485,210195000415,KVEC,904,ES,2,N,,75.3,Medium,67.1,Medium,32.8,Very Low,,.,,,.,,57.6,,,,27.5,18.2,12.0,.,.
20182019,036,FLOYD,175,Floyd County,021,May Valley Elementary School,175021,036175021,210195001426,KVEC,904,ES,3,N,,86.9,High,84.6,Very High,43.4,Very Low,,.,,,.,,70.4,,,,31.7,22.9,15.8,.,.
20182019,036,FLOYD,175,Floyd County,019,Prestonsburg Elementary School,175019,036175019,210195002210,KVEC,904,ES,2,N,,63.4,Low,54.2,Low,42.5,Very Low,,.,,,.,,53.3,,Disability:Non-Disability,,23.1,14.7,15.5,.,.
20182019,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,KVEC,904,HS,2,N,,43.2,Very Low,57.7,Low,.,,,60.7,Low,,96.8,High,54.3,,Disability:Non-Disability,,20.3,9.0,.,19.0,6.1
20182019,036,FLOYD,175,Floyd County,030,South Floyd Elementary School,175030,036175030,210195002446,KVEC,904,ES,2,N,,71.3,Medium,68.7,Medium,34.7,Very Low,,.,,,.,,57.3,,,,26.0,18.6,12.7,.,.
20182019,036,FLOYD,175,Floyd County,030,South Floyd Elementary School,175030,036175030,210195002446,KVEC,904,MS,3,N,,79.3,High,63.3,Medium,50.7,Low,,.,,,.,,64.5,,,,28.9,17.1,18.5,.,.
20182019,036,FLOYD,175,Floyd County,,---District Total---,175,,,KVEC,904,HS,2,N,,42.7,Very Low,61.5,Medium,.,,,54.3,Very Low,,95.1,High,52.5,,,,20.0,9.6,.,17.0,5.9
20182019,036,FLOYD,175,Floyd County,,---District Total---,175,,,KVEC,904,MS,2,N,,71.3,Medium,61.3,Medium,42.8,Very Low,,.,,,.,,58.2,,,,26.0,16.6,15.6,.,.
20182019,036,FLOYD,175,Floyd County,,---District Total---,175,,,KVEC,904,ES,2,N,,67.1,Medium,62.1,Medium,40.0,Very Low,,.,,,.,,55.9,,,,24.5,16.8,14.6,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,NKCES,905,HS,4,Y,,90.0,Very High,81.1,Very High,.,,,86.4,High,,98.4,Very High,88.0,,Disability:Non-Disability,,42.2,12.7,.,27.0,6.2
20182019,019,CAMPBELL,176,Fort Thomas Independent,011,Highlands Middle School,176011,019176011,210204001400,NKCES,905,MS,4,N,,91.3,Very High,77.9,High,46.2,Low,,.,,,.,,71.2,,,,33.3,21.1,16.8,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,020,Johnson Elementary School,176020,019176020,210204000429,NKCES,905,ES,4,N,,89.5,High,91.4,Very High,53.0,Low,,.,,,.,,76.7,,,,32.6,24.8,19.3,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,030,Moyer Elementary School,176030,019176030,210204000430,NKCES,905,ES,5,N,,93.3,Very High,90.6,Very High,57.2,Medium,,.,,,.,,79.4,,,,34.0,24.5,20.9,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,040,Woodfill Elementary School,176040,019176040,210204000431,NKCES,905,ES,5,N,,94.8,Very High,88.3,Very High,57.9,Medium,,.,,,.,,79.6,,,,34.6,23.9,21.1,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,NKCES,905,ES,4,N,,92.6,Very High,90.3,Very High,56.1,Medium,,.,,,.,,78.7,,,,33.8,24.5,20.5,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,NKCES,905,MS,4,N,,91.3,Very High,77.9,High,46.2,Low,,.,,,.,,71.2,,,,33.3,21.1,16.8,.,.
20182019,019,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,NKCES,905,HS,4,Y,,90.0,Very High,81.1,Very High,.,,,86.4,High,,98.4,Very High,88.0,,Disability:Non-Disability,,42.2,12.7,.,27.0,6.2
20182019,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,CKEC,901,HS,4,N,,70.3,High,69.1,Medium,.,,,89.5,Very High,,97.9,Very High,77.8,,,,33.0,10.8,.,28.0,6.1
20182019,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,037177050,210198000432,CKEC,901,ES,3,N,,68.2,Medium,68.9,Medium,61.1,High,,.,,,.,,65.8,,Economically Disadvantaged:Non-Economically Disadvantaged,,24.9,18.7,22.3,.,.
20182019,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,037177050,210198000432,CKEC,901,MS,4,N,,76.1,High,68.3,Medium,58.1,High,,.,,,.,,67.4,,,,27.7,18.5,21.2,.,.
20182019,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,CKEC,901,HS,3,N,,66.0,High,65.6,Medium,.,,,69.4,Medium,,90.5,Low,68.5,,,,30.9,10.3,.,21.7,5.7
20182019,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,CKEC,901,MS,4,N,,76.1,High,68.3,Medium,58.1,High,,.,,,.,,67.4,,,,27.7,18.5,21.2,.,.
20182019,037,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,CKEC,901,ES,3,N,,68.2,Medium,68.9,Medium,61.1,High,,.,,,.,,65.8,,Economically Disadvantaged:Non-Economically Disadvantaged,,24.9,18.7,22.3,.,.
20182019,037,FRANKLIN,181,Franklin County,015,Bondurant Middle School,181015,037181015,210201000435,OVEC,906,MS,3,N,,68.0,Low,64.1,Medium,52.7,Medium,,.,,,.,,61.4,,,,24.8,17.4,19.2,.,.
20182019,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,037181014,210201001990,OVEC,906,ES,2,N,,54.7,Low,45.7,Very Low,49.2,Low,,.,,,.,,50.3,,,,19.9,12.4,17.9,.,.
20182019,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,037181025,210201000437,OVEC,906,ES,3,N,,80.3,High,70.9,Medium,59.2,Medium,,.,,,.,,70.1,,,,29.3,19.2,21.6,.,.
20182019,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,037181035,210201000439,OVEC,906,ES,2,N,,51.8,Low,46.4,Very Low,52.5,Low,103.8,.,,,.,,50.6,,,,18.9,12.6,19.1,.,.
20182019,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,037181030,210201000438,OVEC,906,MS,3,N,,66.6,Low,62.0,Medium,53.5,Medium,40.0,.,,,.,,60.6,,,,24.3,16.8,19.5,.,.
20182019,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,OVEC,906,HS,3,N,ATSI,59.4,Medium,71.8,High,.,,,60.4,Low,10.4,90.7,Low,63.6,English Learners plus Monitored,African American:White,,27.8,11.2,.,18.9,5.7
20182019,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,037181045,210201000441,OVEC,906,ES,3,N,,63.6,Low,53.1,Low,63.2,High,,.,,,.,,60.6,,,,23.2,14.4,23.0,.,.
20182019,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,037181050,210201000442,OVEC,906,ES,4,N,,77.0,High,73.0,High,70.1,Very High,,.,,,.,,73.4,,,,28.1,19.8,25.6,.,.
20182019,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,OVEC,906,HS,3,N,,60.1,Medium,68.4,Medium,.,,,62.4,Low,,95.4,High,64.3,,,,28.2,10.7,.,19.5,6.0
20182019,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,037181013,210201001989,OVEC,906,ES,3,N,,68.5,Medium,62.2,Medium,71.2,Very High,,.,,,.,,67.8,,,,25.0,16.8,26.0,.,.
20182019,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,OVEC,906,HS,3,N,,58.2,Medium,69.7,Medium,.,,,59.8,Low,21.3,91.4,Low,62.6,,,,27.3,10.9,.,18.7,5.7
20182019,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,OVEC,906,ES,3,N,,65.5,Low,57.6,Low,60.6,High,101.7,.,,,.,,61.6,,,,23.9,15.6,22.1,.,.
20182019,037,FRANKLIN,181,Franklin County,,---District Total---,181,,,OVEC,906,MS,3,N,,67.1,Low,62.8,Medium,53.1,Medium,50.0,.,,,.,,60.8,,,,24.5,17.0,19.4,.,.
20182019,038,FULTON,185,Fulton County,020,Fulton County Elementary,185020,038185020,210210002113,WKEC,908,ES,1,N,CSI,49.3,Very Low,38.8,Very Low,32.3,Very Low,,.,,,.,,40.3,Bottom 5%,,,18.0,10.5,11.8,.,.
20182019,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,WKEC,908,HS,2,N,,46.8,Low,79.6,Very High,.,,,59.4,Low,,98.8,Very High,59.1,,,,21.9,12.4,.,18.6,6.2
20182019,038,FULTON,185,Fulton County,015,Fulton County Middle School,185015,038185015,210210002467,WKEC,908,MS,1,N,CSI,50.4,Very Low,45.2,Very Low,23.3,Very Low,,.,,,.,,39.1,Bottom 5%,,,18.4,12.2,8.5,.,.
20182019,038,FULTON,185,Fulton County,,---District Total---,185,,,WKEC,908,HS,2,N,,46.8,Low,79.6,Very High,.,,,59.4,Low,,98.8,Very High,59.1,,,,21.9,12.4,.,18.6,6.2
20182019,038,FULTON,185,Fulton County,,---District Total---,185,,,WKEC,908,ES,1,N,,46.2,Very Low,40.3,Very Low,24.9,Very Low,,.,,,.,,36.8,,,,16.8,10.9,9.1,.,.
20182019,038,FULTON,185,Fulton County,,---District Total---,185,,,WKEC,908,MS,1,N,,54.2,Very Low,49.6,Very Low,25.3,Very Low,,.,,,.,,42.4,,,,19.8,13.4,9.2,.,.
20182019,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,ES,2,N,,48.3,Very Low,47.4,Very Low,58.5,Medium,,.,,,.,,51.8,,,,17.6,12.8,21.3,.,.
20182019,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,HS,1,N,,38.1,Very Low,63.8,Medium,.,,,46.1,Very Low,,87.6,Very Low,47.7,,,,17.9,10.0,.,14.4,5.5
20182019,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,MS,3,N,,60.3,Low,59.3,Low,62.8,Very High,,.,,,.,,60.9,,,,22.0,16.1,22.9,.,.
20182019,038,FULTON,186,Fulton Independent,,---District Total---,186,,,WKEC,908,ES,2,N,,48.3,Very Low,47.4,Very Low,58.5,Medium,,.,,,.,,51.8,,,,17.6,12.8,21.3,.,.
20182019,038,FULTON,186,Fulton Independent,,---District Total---,186,,,WKEC,908,HS,1,N,,38.1,Very Low,63.8,Medium,.,,,46.1,Very Low,,87.6,Very Low,47.7,,,,17.9,10.0,.,14.4,5.5
20182019,038,FULTON,186,Fulton Independent,,---District Total---,186,,,WKEC,908,MS,3,N,,60.3,Low,59.3,Low,62.8,Very High,,.,,,.,,60.9,,,,22.0,16.1,22.9,.,.
20182019,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,OVEC,906,HS,2,N,,44.2,Low,49.3,Very Low,.,,,58.6,Low,55.6,91.3,Low,52.4,,,,20.7,7.7,.,18.3,5.7
20182019,039,GALLATIN,191,Gallatin County,010,Gallatin County Lower Elementary,191010,039191010,210213000450,OVEC,906,ES,2,N,,59.6,Low,64.7,Medium,51.9,Low,104.2,.,,,.,,58.2,,,Gallatin County Upper Elementary,21.7,17.5,18.9,.,.
20182019,039,GALLATIN,191,Gallatin County,005,Gallatin County Middle School,191005,039191005,210213001609,OVEC,906,MS,2,N,,67.3,Low,60.5,Low,47.0,Low,50.0,.,,,.,,58.1,,,,24.5,16.4,17.1,.,.
20182019,039,GALLATIN,191,Gallatin County,006,Gallatin County Upper Elementary,191006,039191006,210213001850,OVEC,906,ES,2,N,,59.6,Low,64.7,Medium,51.9,Low,104.2,.,,,.,,58.2,,,,21.7,17.5,18.9,.,.
20182019,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,OVEC,906,ES,2,N,,59.6,Low,64.7,Medium,51.9,Low,104.2,.,,,.,,58.2,,,,21.7,17.5,18.9,.,.
20182019,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,OVEC,906,HS,2,N,,44.2,Low,49.3,Very Low,.,,,58.6,Low,55.6,91.3,Low,52.4,,,,20.7,7.7,.,18.3,5.7
20182019,039,GALLATIN,191,Gallatin County,,---District Total---,191,,,OVEC,906,MS,2,N,,67.3,Low,60.5,Low,47.0,Low,50.0,.,,,.,,58.1,,,,24.5,16.4,17.1,.,.
20182019,040,GARRARD,195,Garrard County,050,Camp Dick Robinson Elementary School,195050,040195050,210216000454,SESC,907,ES,4,N,,73.0,Medium,82.4,Very High,66.4,High,,.,,,.,,73.1,,,,26.6,22.3,24.2,.,.
20182019,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,SESC,907,HS,3,N,,56.7,Medium,59.2,Low,.,,,72.9,Medium,,92.0,Low,64.4,,Disability:Non-Disability,,26.6,9.3,.,22.8,5.8
20182019,040,GARRARD,195,Garrard County,070,Garrard Middle School,195070,040195070,210216001672,SESC,907,MS,3,N,,64.6,Low,59.4,Low,53.7,Medium,,.,,,.,,59.2,,Disability:Non-Disability,,23.6,16.1,19.6,.,.
20182019,040,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,040195220,210216000457,SESC,907,ES,3,N,,64.1,Low,65.3,Medium,56.1,Medium,,.,,,.,,61.5,,,,23.4,17.7,20.5,.,.
20182019,040,GARRARD,195,Garrard County,090,Paint Lick Elementary School,195090,040195090,210216000456,SESC,907,ES,4,N,,78.5,High,85.8,Very High,66.5,High,,.,,,.,,76.1,,,,28.6,23.2,24.2,.,.
20182019,040,GARRARD,195,Garrard County,,---District Total---,195,,,SESC,907,ES,3,N,,71.7,Medium,77.8,High,63.2,High,72.7,.,,,.,,70.3,,,,26.1,21.1,23.0,.,.
20182019,040,GARRARD,195,Garrard County,,---District Total---,195,,,SESC,907,HS,3,N,,56.7,Medium,59.2,Low,.,,,72.9,Medium,,92.0,Low,64.4,,Disability:Non-Disability,,26.6,9.3,.,22.8,5.8
20182019,040,GARRARD,195,Garrard County,,---District Total---,195,,,SESC,907,MS,3,N,,64.6,Low,59.4,Low,53.7,Medium,,.,,,.,,59.2,,Disability:Non-Disability,,23.6,16.1,19.6,.,.
20182019,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,GRREC,902,HS,3,Y,,66.8,High,68.0,Medium,.,,,86.0,High,,97.2,Very High,74.9,,Disability:Non-Disability,,31.3,10.6,.,26.9,6.1
20182019,005,BARREN,197,Glasgow Independent,035,Glasgow Middle School,197035,005197035,210222000402,GRREC,902,MS,4,N,,80.6,High,68.2,Medium,56.4,Medium,69.2,.,,,.,,68.4,,,,29.4,18.5,20.6,.,.
20182019,005,BARREN,197,Glasgow Independent,013,Highland Elementary School,197013,005197013,210222001991,GRREC,902,ES,3,N,,69.1,Medium,66.6,Medium,62.0,High,104.2,.,,,.,,65.8,,,,25.2,18.0,22.6,.,.
