SCH_YEAR,CATEGORY,SCH_CD,DIST_NAME,SCH_NAME,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,GAIN_NEEDED,AMO_GOAL,NEXT_YR_SCORE,AMO_MET
20112012,Accountability,121020,Clark County,Central Elementary School,Elementary School,58.6,54,Needs Improvement,,58.6,1.0,59.6,,
20112012,Accountability,121070,Clark County,Clark Middle School,Middle School,54.8,53,Needs Improvement,,54.8,1.0,55.8,,
20112012,Accountability,121035,Clark County,Conkwright Middle School,Middle School,57.5,64,Needs Improvement,,57.5,1.0,58.5,,
20112012,Accountability,121040,Clark County,Fannie Bush Elementary,Elementary School,47.8,16,Needs Improvement,,47.8,1.0,48.8,,
20112012,Accountability,121030,Clark County,George Rogers Clark High School,High School,51.3,32,Needs Improvement,Focus School,51.3,1.0,52.3,,
20112012,Accountability,121050,Clark County,Hannah McClure Elementary,Elementary School,69.0,88,Proficient,,69.0,0.5,69.5,,
20112012,Accountability,121080,Clark County,Pilot View Elementary School,Elementary School,81.5,99,Distinguished,School of Distinction,81.5,0.5,82.0,,
20112012,Accountability,121090,Clark County,Providence Elementary,Elementary School,74.4,97,Distinguished,School of Distinction,74.4,0.5,74.9,,
20112012,Accountability,121095,Clark County,Shearer Elementary School,Elementary School,58.4,54,Needs Improvement,,58.4,1.0,59.4,,
20112012,Accountability,121120,Clark County,Strode Station Elementary,Elementary School,62.3,69,Needs Improvement,,62.3,1.0,63.3,,
20112012,Accountability,121100,Clark County,Trapp Elementary School,Elementary School,75.3,98,Distinguished,School of Distinction,75.3,0.5,75.8,,
20112012,Accountability,125040,Clay County,Big Creek Elementary,Elementary School,42.8,6,Needs Improvement,,42.8,1.0,43.8,,
20112012,Accountability,125070,Clay County,Burning Springs Elementary,Elementary School,47.6,15,Needs Improvement,,47.6,1.0,48.6,,
20112012,Accountability,125100,Clay County,Clay County High School,High School,44.2,10,Needs Improvement,Focus School,44.2,1.0,45.2,,
20112012,Accountability,125095,Clay County,Clay County Middle School,Middle School,40.0,8,Needs Improvement,Focus School,40.0,1.0,41.0,,
20112012,Accountability,125200,Clay County,Goose Rock Elementary,Elementary School,31.7,1,Needs Improvement,Focus School,31.7,1.0,32.7,,
20112012,Accountability,125220,Clay County,Hacker Elementary School,Elementary School,54.7,38,Needs Improvement,,54.7,1.0,55.7,,
20112012,Accountability,125500,Clay County,Manchester Elementary School,Elementary School,57.9,51,Needs Improvement,,57.9,1.0,58.9,,
20112012,Accountability,125570,Clay County,Oneida Elementary School,Elementary School,41.7,4,Needs Improvement,Focus School,41.7,1.0,42.7,,
20112012,Accountability,125580,Clay County,Paces Creek Elementary,Elementary School,31.3,1,Needs Improvement,Focus School,31.3,1.0,32.3,,
20112012,Accountability,131015,Clinton County,Albany Elementary School,Elementary School,53.5,34,Needs Improvement,,53.5,1.0,54.5,,
20112012,Accountability,131050,Clinton County,Clinton County High School,High School,60.9,79,Proficient,,60.9,0.5,61.4,,
20112012,Accountability,131045,Clinton County,Clinton County Middle School,Middle School,50.5,36,Needs Improvement,,50.5,1.0,51.5,,
20112012,Accountability,132010,Cloverport Independent,Frederick Fraize High School,High School,54.3,48,Needs Improvement,,54.3,1.0,55.3,,
20112012,Accountability,132025,Cloverport Independent,Frederick Fraize Middle School,Middle School,56.6,60,Needs Improvement,,56.6,1.0,57.6,,
20112012,Accountability,132020,Cloverport Independent,William H Natcher Elementary School,Elementary School,42.3,5,Needs Improvement,,42.3,1.0,43.3,,
20112012,Accountability,133017,Corbin Independent,Corbin Elementary,Elementary School,70.9,92,Distinguished,High Performing School,70.9,0.5,71.4,,
20112012,Accountability,133040,Corbin Independent,Corbin High School,High School,66.5,94,Distinguished,High Performing School,66.5,0.5,67.0,,
20112012,Accountability,133018,Corbin Independent,Corbin Intermediate,Elementary School,63.2,73,Proficient,,63.2,0.5,63.7,,
20112012,Accountability,133050,Corbin Independent,Corbin Middle School,Middle School,67.7,94,Distinguished,High Performing School,67.7,0.5,68.2,,
20112012,Accountability,134160,Covington Independent,Glenn O Swing Elementary,Elementary School,48.8,19,Needs Improvement,,48.8,1.0,49.8,,
20112012,Accountability,134019,Covington Independent,Holmes High School,High School,36.1,2,Needs Improvement,Focus School,36.1,1.0,37.1,,
20112012,Accountability,134017,Covington Independent,Holmes Middle School,Middle School,33.6,2,Needs Improvement,Focus School,33.6,1.0,34.6,,
20112012,Accountability,134110,Covington Independent,John G Carlisle Elementary,Elementary School,39.5,3,Needs Improvement,Focus School,39.5,1.0,40.5,,
20112012,Accountability,134115,Covington Independent,Latonia Elementary School,Elementary School,47.5,15,Needs Improvement,,47.5,1.0,48.5,,
20112012,Accountability,134150,Covington Independent,Ninth District Elementary,Elementary School,44.6,9,Needs Improvement,Focus School,44.6,1.0,45.6,,
20112012,Accountability,134170,Covington Independent,Sixth District Elementary School,Elementary School,48.3,18,Needs Improvement,,48.3,1.0,49.3,,
20112012,Accountability,135100,Crittenden County,Crittenden County Elementary School,Elementary School,64.9,78,Proficient,,64.9,0.5,65.4,,
20112012,Accountability,135020,Crittenden County,Crittenden County High School,High School,53.7,45,Needs Improvement,,53.7,1.0,54.7,,
20112012,Accountability,135025,Crittenden County,Crittenden County Middle School,Middle School,56.7,60,Needs Improvement,Focus School,56.7,1.0,57.7,,
20112012,Accountability,141070,Cumberland County,Cumberland County Elementary School,Elementary School,54.7,38,Needs Improvement,,54.7,1.0,55.7,,
20112012,Accountability,141080,Cumberland County,Cumberland County High School,High School,53.4,43,Needs Improvement,,53.4,1.0,54.4,,
20112012,Accountability,141075,Cumberland County,Cumberland County Middle School,Middle School,56.5,60,Needs Improvement,,56.5,1.0,57.5,,
20112012,Accountability,143005,Danville Independent,Bate Middle School,Middle School,50.7,37,Needs Improvement,,50.7,1.0,51.7,,
20112012,Accountability,143030,Danville Independent,Danville High School,High School,55.2,55,Needs Improvement,,55.2,1.0,56.2,,
20112012,Accountability,143040,Danville Independent,Hogsett Elementary School,Elementary School,57.5,49,Needs Improvement,,57.5,1.0,58.5,,
20112012,Accountability,143110,Danville Independent,Jennie Rogers Elementary School,Elementary School,56.8,46,Needs Improvement,,56.8,1.0,57.8,,
20112012,Accountability,143060,Danville Independent,Toliver Elementary School,Elementary School,61.7,66,Needs Improvement,,61.7,1.0,62.7,,
20112012,Accountability,145005,Daviess County,Apollo High School,High School,51.6,34,Needs Improvement,Focus School,51.6,1.0,52.6,,
20112012,Accountability,145085,Daviess County,Audubon Elementary School,Elementary School,67.5,85,Proficient,,67.5,0.5,68.0,,
20112012,Accountability,145155,Daviess County,College View Middle School,Middle School,59.7,73,Proficient,,59.7,0.5,60.2,,
20112012,Accountability,145150,Daviess County,Country Heights Elementary School,Elementary School,65.8,81,Proficient,,65.8,0.5,66.3,,
20112012,Accountability,145010,Daviess County,Daviess County High School,High School,56.5,61,Needs Improvement,Focus School,56.5,1.0,57.5,,
20112012,Accountability,145020,Daviess County,Daviess County Middle School,Middle School,60.3,77,Proficient,Focus School,60.3,0.5,60.8,,
20112012,Accountability,145040,Daviess County,Deer Park Elementary School,Elementary School,64.2,76,Proficient,,64.2,0.5,64.7,,
20112012,Accountability,145007,Daviess County,East View Elementary School,Elementary School,63.3,73,Proficient,,63.3,0.5,63.8,,
20112012,Accountability,145145,Daviess County,F T Burns Elementary School,Elementary School,70.9,92,Distinguished,High Performing School,70.9,0.5,71.4,,
20112012,Accountability,145008,Daviess County,F T Burns Middle School,Middle School,60.9,79,Proficient,,60.9,0.5,61.4,,
20112012,Accountability,145025,Daviess County,Highland Elementary School,Elementary School,73.3,96,Distinguished,School of Distinction,73.3,0.5,73.8,,
20112012,Accountability,145006,Daviess County,Meadow Lands Elementary School,Elementary School,52.6,31,Needs Improvement,,52.6,1.0,53.6,,
20112012,Accountability,145070,Daviess County,Sorgho Elementary School,Elementary School,64.5,77,Proficient,,64.5,0.5,65.0,,
20112012,Accountability,145011,Daviess County,Southern Oaks Elementary School,Elementary School,64.3,76,Proficient,,64.3,0.5,64.8,,
20112012,Accountability,145095,Daviess County,Tamarack Elementary School,Elementary School,63.6,74,Proficient,,63.6,0.5,64.1,,
20112012,Accountability,145130,Daviess County,West Louisville Elementary School,Elementary School,63.0,72,Proficient,,63.0,0.5,63.5,,
20112012,Accountability,145140,Daviess County,Whitesville Elementary School,Elementary School,64.5,77,Proficient,,64.5,0.5,65.0,,
20112012,Accountability,146017,Dawson Springs Independent,Dawson Springs Elementary,Elementary School,58.3,53,Needs Improvement,,58.3,1.0,59.3,,
20112012,Accountability,146018,Dawson Springs Independent,Dawson Springs Jr. High/High School,High School,53.4,43,Needs Improvement,,53.4,1.0,54.4,,
20112012,Accountability,146018,Dawson Springs Independent,Dawson Springs Jr. High/High School,Middle School,61.8,81,Proficient,,61.8,0.5,62.3,,
20112012,Accountability,147010,Dayton Independent,Dayton High School,High School,46.2,13,Needs Improvement,Priority School,46.2,1.0,47.2,,
20112012,Accountability,147010,Dayton Independent,Dayton High School,Middle School,46.5,19,Needs Improvement,Priority School,46.5,1.0,47.5,,
20112012,Accountability,147030,Dayton Independent,Lincoln Elementary School,Elementary School,59.8,58,Needs Improvement,,59.8,1.0,60.8,,
20112012,Accountability,149010,East Bernstadt Independent,East Bernstadt Elementary School,Elementary School,48.0,17,Needs Improvement,Focus School,48.0,1.0,49.0,,
20112012,Accountability,149010,East Bernstadt Independent,East Bernstadt Elementary School,Middle School,44.8,15,Needs Improvement,,44.8,1.0,45.8,,
20112012,Accountability,151022,Edmonson County,Edmonson County 5/6 Center,Elementary School,52.0,29,Needs Improvement,,52.0,1.0,53.0,,
20112012,Accountability,151060,Edmonson County,Edmonson County High School,High School,52.0,36,Needs Improvement,,52.0,1.0,53.0,,
20112012,Accountability,151050,Edmonson County,Edmonson County Middle School,Middle School,68.1,94,Distinguished,High Performing School,68.1,0.5,68.6,,
20112012,Accountability,151080,Edmonson County,Kyrock Elementary School,Elementary School,62.2,69,Needs Improvement,,62.2,1.0,63.2,,
20112012,Accountability,151020,Edmonson County,South Edmonson Elementary School,Elementary School,51.8,27,Needs Improvement,,51.8,1.0,52.8,,
20112012,Accountability,152010,Elizabethtown Independent,Elizabethtown High School,High School,65.6,92,Distinguished,High Performing School,65.6,0.5,66.1,,
20112012,Accountability,152015,Elizabethtown Independent,Helmwood Heights Elementary School,Elementary School,60.6,61,Needs Improvement,,60.6,1.0,61.6,,
20112012,Accountability,152020,Elizabethtown Independent,Morningside Elementary School,Elementary School,62.0,67,Needs Improvement,,62.0,1.0,63.0,,
20112012,Accountability,152035,Elizabethtown Independent,Talton K Stone Middle School,Middle School,58.5,69,Needs Improvement,Focus School,58.5,1.0,59.5,,
20112012,Accountability,155280,Elliott County,Elliott County High School,Middle School,50.2,34,Needs Improvement,,50.2,1.0,51.2,,
20112012,Accountability,155280,Elliott County,Elliott County High School,High School,43.1,8,Needs Improvement,,43.1,1.0,44.1,,
20112012,Accountability,155140,Elliott County,Isonville Elementary School,Elementary School,61.4,65,Needs Improvement,,61.4,1.0,62.4,,
20112012,Accountability,155160,Elliott County,Lakeside Elementary School,Elementary School,45.4,10,Needs Improvement,Focus School,45.4,1.0,46.4,,
20112012,Accountability,155270,Elliott County,Sandy Hook Elementary School,Elementary School,50.5,24,Needs Improvement,,50.5,1.0,51.5,,
20112012,Accountability,156020,Eminence Independent,Eminence Elementary School,Elementary School,41.1,4,Needs Improvement,Focus School,41.1,1.0,42.1,,
20112012,Accountability,156010,Eminence Independent,Eminence High School,High School,61.6,82,Proficient,,61.6,0.5,62.1,,
20112012,Accountability,156010,Eminence Independent,Eminence High School,Middle School,59.2,71,Proficient,,59.2,0.5,59.7,,
20112012,Accountability,157005,Erlanger-Elsmere Independent,Arnett Elementary School,Elementary School,62.6,70,Proficient,,62.6,0.5,63.1,,
20112012,Accountability,157010,Erlanger-Elsmere Independent,Howell Elementary School,Elementary School,57.1,48,Needs Improvement,,57.1,1.0,58.1,,
20112012,Accountability,157003,Erlanger-Elsmere Independent,Lindeman Elementary School,Elementary School,57.8,51,Needs Improvement,,57.8,1.0,58.8,,
20112012,Accountability,157030,Erlanger-Elsmere Independent,Lloyd High School,High School,54.2,47,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,157050,Erlanger-Elsmere Independent,Miles Elementary School,Elementary School,61.9,67,Needs Improvement,,61.9,1.0,62.9,,
20112012,Accountability,157060,Erlanger-Elsmere Independent,Tichenor Middle School,Middle School,37.5,5,Needs Improvement,Focus School,37.5,1.0,38.5,,
20112012,Accountability,161090,Estill County,Estill County High School,High School,50.6,27,Needs Improvement,,50.6,1.0,51.6,,
20112012,Accountability,161085,Estill County,Estill County Middle School,Middle School,48.2,25,Needs Improvement,Focus School,48.2,1.0,49.2,,
20112012,Accountability,161011,Estill County,Estill Springs Elementary,Elementary School,49.5,21,Needs Improvement,,49.5,1.0,50.5,,
20112012,Accountability,161280,Estill County,West Irvine Elementary,Elementary School,43.4,7,Needs Improvement,Focus School,43.4,1.0,44.4,,
20112012,Accountability,162011,Fairview Independent,Fairview Elementary School,Elementary School,55.2,40,Needs Improvement,,55.2,1.0,56.2,,
20112012,Accountability,162020,Fairview Independent,Fairview High School,Middle School,48.8,28,Needs Improvement,,48.8,1.0,49.8,,
20112012,Accountability,162020,Fairview Independent,Fairview High School,High School,55.3,55,Needs Improvement,,55.3,1.0,56.3,,
20112012,Accountability,165005,Fayette County,Arlington Elementary School,Elementary School,44.5,9,Needs Improvement,Focus School,44.5,1.0,45.5,,
20112012,Accountability,165007,Fayette County,Ashland Elementary School,Elementary School,72.3,94,Distinguished,High Performing School,72.3,0.5,72.8,,
20112012,Accountability,165045,Fayette County,Athens-Chilesburg Elementary,Elementary School,71.9,93,Distinguished,High Performing School,71.9,0.5,72.4,,
20112012,Accountability,165015,Fayette County,Beaumont Middle School,Middle School,71.4,97,Distinguished,Focus School,71.4,0.5,71.9,,
20112012,Accountability,165046,Fayette County,Booker T Washington Academy Elementary,Elementary School,39.2,3,Needs Improvement,Focus School,39.2,1.0,40.2,,
20112012,Accountability,165170,Fayette County,Bryan Station High School,High School,47.7,17,Needs Improvement,Priority School,47.7,1.0,48.7,,
20112012,Accountability,165030,Fayette County,Bryan Station Middle School,Middle School,50.2,34,Needs Improvement,,50.2,1.0,51.2,,
20112012,Accountability,165240,Fayette County,Cardinal Valley Elementary School,Elementary School,40.5,4,Needs Improvement,Focus School,40.5,1.0,41.5,,
20112012,Accountability,165032,Fayette County,Cassidy Elementary School,Elementary School,70.8,91,Distinguished,High Performing School,70.8,0.5,71.3,,
20112012,Accountability,165120,Fayette County,Clays Mill Elementary School,Elementary School,67.9,86,Proficient,,67.9,0.5,68.4,,
20112012,Accountability,165025,Fayette County,Crawford Middle School,Middle School,41.4,9,Needs Improvement,,41.4,1.0,42.4,,
20112012,Accountability,165035,Fayette County,Deep Springs Elementary School,Elementary School,45.4,10,Needs Improvement,,45.4,1.0,46.4,,
20112012,Accountability,165036,Fayette County,Dixie Elementary Magnet School,Elementary School,56.1,43,Needs Improvement,,56.1,1.0,57.1,,
20112012,Accountability,165034,Fayette County,Edythe Jones Hayes Middle School,Middle School,62.6,85,Proficient,,62.6,0.5,63.1,,
20112012,Accountability,165037,Fayette County,Garden Springs Elementary School,Elementary School,54.4,37,Needs Improvement,,54.4,1.0,55.4,,
20112012,Accountability,165150,Fayette County,Glendover Elementary School,Elementary School,73.5,96,Distinguished,School of Distinction,73.5,0.5,74.0,,
20112012,Accountability,165038,Fayette County,Harrison Elementary School,Elementary School,57.6,50,Needs Improvement,Focus School,57.6,1.0,58.6,,
20112012,Accountability,165039,Fayette County,Henry Clay High School,High School,61.4,81,Proficient,Focus School,61.4,0.5,61.9,,
20112012,Accountability,165190,Fayette County,James Lane Allen Elementary School,Elementary School,55.9,42,Needs Improvement,,55.9,1.0,56.9,,
20112012,Accountability,165225,Fayette County,Jessie M Clark Middle School,Middle School,66.9,93,Distinguished,High Performing School,66.9,0.5,67.4,,
20112012,Accountability,165620,Fayette County,Julius Marks Elementary School,Elementary School,65.0,79,Proficient,,65.0,0.5,65.5,,
20112012,Accountability,165060,Fayette County,Lafayette High School,High School,61.2,80,Proficient,Focus School,61.2,0.5,61.7,,
20112012,Accountability,165062,Fayette County,Lansdowne Elementary School,Elementary School,62.0,67,Needs Improvement,,62.0,1.0,63.0,,
20112012,Accountability,165065,Fayette County,Leestown Middle School,Middle School,37.9,6,Needs Improvement,Focus School,37.9,1.0,38.9,,
20112012,Accountability,165067,Fayette County,Lexington Trad Magnet School,Middle School,52.9,45,Needs Improvement,Focus School,52.9,1.0,53.9,,
20112012,Accountability,165057,Fayette County,Liberty Elementary,Elementary School,58.3,53,Needs Improvement,,58.3,1.0,59.3,,
20112012,Accountability,165072,Fayette County,Madeline M Breckinridge Elem School,Elementary School,45.9,11,Needs Improvement,,45.9,1.0,46.9,,
20112012,Accountability,165180,Fayette County,Mary Todd Elementary School,Elementary School,42.3,5,Needs Improvement,Focus School,42.3,1.0,43.3,,
20112012,Accountability,165074,Fayette County,Maxwell Spanish Immersion Elem School,Elementary School,71.6,93,Distinguished,High Performing School,71.6,0.5,72.1,,
20112012,Accountability,165160,Fayette County,Meadowthorpe Elementary School,Elementary School,70.2,90,Distinguished,High Performing School,70.2,0.5,70.7,,
20112012,Accountability,165255,Fayette County,Millcreek Elementary School,Elementary School,43.3,7,Needs Improvement,Focus School,43.3,1.0,44.3,,
20112012,Accountability,165076,Fayette County,Morton Middle School,Middle School,68.3,95,Distinguished,School of Distinction,68.3,0.5,68.8,,
20112012,Accountability,165077,Fayette County,Northern Elementary School,Elementary School,59.9,59,Needs Improvement,,59.9,1.0,60.9,,
20112012,Accountability,165200,Fayette County,Paul Laurence Dunbar High School,High School,62.5,85,Proficient,Focus School,62.5,0.5,63.0,,
20112012,Accountability,165080,Fayette County,Picadome Elementary School,Elementary School,74.4,97,Distinguished,School of Distinction,74.4,0.5,74.9,,
20112012,Accountability,165052,Fayette County,Rosa Parks Elementary School,Elementary School,75.9,98,Distinguished,School of Distinction,75.9,0.5,76.4,,
20112012,Accountability,165090,Fayette County,Russell Cave Elementary School,Elementary School,54.1,36,Needs Improvement,Focus School,54.1,1.0,55.1,,
20112012,Accountability,165058,Fayette County,Sandersville Elementary,Elementary School,59.8,58,Needs Improvement,,59.8,1.0,60.8,,
20112012,Accountability,165018,Fayette County,Scapa At Bluegrass,Elementary School,75.8,98,Distinguished,School of Distinction,75.8,0.5,76.3,,
20112012,Accountability,165018,Fayette County,Scapa At Bluegrass,Middle School,86.5,99,Distinguished,School of Distinction,86.5,0.5,87.0,,
20112012,Accountability,165081,Fayette County,Southern Elementary School,Elementary School,48.1,17,Needs Improvement,Focus School,48.1,1.0,49.1,,
20112012,Accountability,165525,Fayette County,Southern Middle School,Middle School,56.1,57,Needs Improvement,Focus School,56.1,1.0,57.1,,
20112012,Accountability,165082,Fayette County,Squires Elementary School,Elementary School,66.3,82,Proficient,,66.3,0.5,66.8,,
20112012,Accountability,165085,Fayette County,Stonewall Elementary School,Elementary School,70.4,91,Distinguished,High Performing School,70.4,0.5,70.9,,
20112012,Accountability,165095,Fayette County,Tates Creek Elementary School,Elementary School,56.7,46,Needs Improvement,Focus School,56.7,1.0,57.7,,
20112012,Accountability,165105,Fayette County,Tates Creek High School,High School,61.2,80,Proficient,Focus School,61.2,0.5,61.7,,
20112012,Accountability,165100,Fayette County,Tates Creek Middle School,Middle School,51.7,38,Needs Improvement,Focus School,51.7,1.0,52.7,,
20112012,Accountability,165012,Fayette County,Veterans Park Elementary School,Elementary School,80.5,99,Distinguished,School of Distinction,80.5,0.5,81.0,,
20112012,Accountability,165059,Fayette County,Wellington Elementary,Elementary School,66.0,81,Proficient,,66.0,0.5,66.5,,
20112012,Accountability,165056,Fayette County,William Wells Brown Elementary,Elementary School,39.1,3,Needs Improvement,Focus School,39.1,1.0,40.1,,
20112012,Accountability,165245,Fayette County,Winburn Middle School,Middle School,54.4,51,Needs Improvement,Focus School,54.4,1.0,55.4,,
20112012,Accountability,165140,Fayette County,Yates Elementary School,Elementary School,50.8,25,Needs Improvement,Focus School,50.8,1.0,51.8,,
20112012,Accountability,171050,Fleming County,E P Ward Elementary School,Elementary School,49.3,20,Needs Improvement,,49.3,1.0,50.3,,
20112012,Accountability,171020,Fleming County,Ewing Elementary School,Elementary School,48.8,19,Needs Improvement,,48.8,1.0,49.8,,
20112012,Accountability,171035,Fleming County,Fleming County High School,High School,58.3,71,Proficient,Priority School,58.3,0.5,58.8,,
20112012,Accountability,171040,Fleming County,Flemingsburg Elementary School,Elementary School,54.9,39,Needs Improvement,,54.9,1.0,55.9,,
20112012,Accountability,171060,Fleming County,Hillsboro Elementary School,Elementary School,59.6,57,Needs Improvement,,59.6,1.0,60.6,,
20112012,Accountability,171030,Fleming County,Simons Middle School,Middle School,45.8,17,Needs Improvement,Focus School,45.8,1.0,46.8,,
20112012,Accountability,175025,Floyd County,Allen Central High School,High School,55.1,54,Needs Improvement,,55.1,1.0,56.1,,
20112012,Accountability,175022,Floyd County,Allen Central Middle School,Middle School,60.5,77,Proficient,,60.5,0.5,61.0,,
20112012,Accountability,175020,Floyd County,Allen Elementary School,Elementary School,61.3,64,Needs Improvement,,61.3,1.0,62.3,,
20112012,Accountability,175020,Floyd County,Allen Elementary School,Middle School,58.0,67,Needs Improvement,,58.0,1.0,59.0,,
20112012,Accountability,175120,Floyd County,Betsy Layne Elementary School,Middle School,60.2,76,Proficient,,60.2,0.5,60.7,,
20112012,Accountability,175120,Floyd County,Betsy Layne Elementary School,Elementary School,46.6,14,Needs Improvement,,46.6,1.0,47.6,,
20112012,Accountability,175110,Floyd County,Betsy Layne High School,High School,50.8,29,Needs Improvement,,50.8,1.0,51.8,,
20112012,Accountability,175450,Floyd County,James A. Duff Elementary School,Elementary School,58.1,52,Needs Improvement,,58.1,1.0,59.1,,
20112012,Accountability,175440,Floyd County,James D. Adams Middle School,Middle School,49.0,28,Needs Improvement,,49.0,1.0,50.0,,
20112012,Accountability,175485,Floyd County,John M. Stumbo Elementary School,Middle School,56.9,62,Needs Improvement,,56.9,1.0,57.9,,
20112012,Accountability,175485,Floyd County,John M. Stumbo Elementary School,Elementary School,46.5,13,Needs Improvement,,46.5,1.0,47.5,,
20112012,Accountability,175021,Floyd County,May Valley Elementary School,Elementary School,77.1,99,Distinguished,School of Distinction,77.1,0.5,77.6,,
20112012,Accountability,175640,Floyd County,McDowell Elementary School,Elementary School,65.7,81,Proficient,,65.7,0.5,66.2,,
20112012,Accountability,175019,Floyd County,Prestonsburg Elementary School,Elementary School,52.1,29,Needs Improvement,,52.1,1.0,53.1,,
20112012,Accountability,175850,Floyd County,Prestonsburg High School,High School,47.8,18,Needs Improvement,Focus School,47.8,1.0,48.8,,
20112012,Accountability,175150,Floyd County,South Floyd High School,High School,50.8,29,Needs Improvement,Focus School,50.8,1.0,51.8,,
20112012,Accountability,175023,Floyd County,South Floyd Middle School,Middle School,43.8,12,Needs Improvement,,43.8,1.0,44.8,,
20112012,Accountability,175995,Floyd County,W.D. Osborne Elementary School,Elementary School,70.4,91,Distinguished,High Performing School,70.4,0.5,70.9,,
20112012,Accountability,176010,Fort Thomas Independent,Highlands High School,High School,79.0,99,Distinguished,School of Distinction,79.0,0.5,79.5,,
20112012,Accountability,176011,Fort Thomas Independent,Highlands Middle School,Middle School,73.0,98,Distinguished,School of Distinction,73.0,0.5,73.5,,
20112012,Accountability,176020,Fort Thomas Independent,Johnson Elementary School,Elementary School,76.0,98,Distinguished,School of Distinction,76.0,0.5,76.5,,
20112012,Accountability,176030,Fort Thomas Independent,Moyer Elementary School,Elementary School,76.2,98,Distinguished,School of Distinction,76.2,0.5,76.7,,
20112012,Accountability,176040,Fort Thomas Independent,Woodfill Elementary School,Elementary School,70.4,91,Distinguished,High Performing School,70.4,0.5,70.9,,
20112012,Accountability,177070,Frankfort Independent,Frankfort High School,High School,54.2,47,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,177070,Frankfort Independent,Frankfort High School,Middle School,49.3,31,Needs Improvement,,49.3,1.0,50.3,,
20112012,Accountability,177050,Frankfort Independent,Second Street School,Elementary School,50.0,23,Needs Improvement,,50.0,1.0,51.0,,
20112012,Accountability,181015,Franklin County,Bondurant Middle School,Middle School,54.4,51,Needs Improvement,Focus School,54.4,1.0,55.4,,
20112012,Accountability,181014,Franklin County,Bridgeport Elementary School,Elementary School,56.8,46,Needs Improvement,,56.8,1.0,57.8,,
20112012,Accountability,181025,Franklin County,Collins Lane,Elementary School,68.4,87,Proficient,,68.4,0.5,68.9,,
20112012,Accountability,181035,Franklin County,Elkhorn Elementary School,Elementary School,50.7,25,Needs Improvement,,50.7,1.0,51.7,,
20112012,Accountability,181030,Franklin County,Elkhorn Middle School,Middle School,50.5,36,Needs Improvement,,50.5,1.0,51.5,,
20112012,Accountability,181040,Franklin County,Franklin County High School,High School,54.2,47,Needs Improvement,Focus School,54.2,1.0,55.2,,
20112012,Accountability,181045,Franklin County,Hearn Elementary,Elementary School,53.6,35,Needs Improvement,,53.6,1.0,54.6,,
20112012,Accountability,181050,Franklin County,Peaks Mill Elementary,Elementary School,47.8,16,Needs Improvement,Focus School,47.8,1.0,48.8,,
20112012,Accountability,181070,Franklin County,Western Hills High School,High School,57.5,66,Needs Improvement,,57.5,1.0,58.5,,
20112012,Accountability,181013,Franklin County,Westridge Elementary,Elementary School,59.0,56,Needs Improvement,,59.0,1.0,60.0,,
20112012,Accountability,185020,Fulton County,Fulton County Elementary/Middle School,Middle School,49.1,29,Needs Improvement,,49.1,1.0,50.1,,
20112012,Accountability,185020,Fulton County,Fulton County Elementary/Middle School,Elementary School,42.5,6,Needs Improvement,Focus School,42.5,1.0,43.5,,
20112012,Accountability,185030,Fulton County,Fulton County High School,High School,41.6,5,Needs Improvement,Focus School,41.6,1.0,42.6,,
20112012,Accountability,186018,Fulton Independent,Fulton Independent School,Middle School,54.8,53,Needs Improvement,,54.8,1.0,55.8,,
20112012,Accountability,186018,Fulton Independent,Fulton Independent School,Elementary School,39.1,3,Needs Improvement,Focus School,39.1,1.0,40.1,,
20112012,Accountability,186018,Fulton Independent,Fulton Independent School,High School,44.1,10,Needs Improvement,,44.1,1.0,45.1,,
20112012,Accountability,191020,Gallatin County,Gallatin County High School,High School,49.2,22,Needs Improvement,,49.2,1.0,50.2,,
20112012,Accountability,191005,Gallatin County,Gallatin County Middle School,Middle School,50.1,33,Needs Improvement,Focus School,50.1,1.0,51.1,,
20112012,Accountability,191006,Gallatin County,Gallatin County Upper Elementary,Elementary School,48.8,19,Needs Improvement,,48.8,1.0,49.8,,
20112012,Accountability,195050,Garrard County,Camp Dick Robinson Elementary School,Elementary School,63.7,75,Proficient,,63.7,0.5,64.2,,
20112012,Accountability,195060,Garrard County,Garrard County High School,High School,51.1,32,Needs Improvement,,51.1,1.0,52.1,,
20112012,Accountability,195070,Garrard County,Garrard Middle School,Middle School,48.6,28,Needs Improvement,Focus School,48.6,1.0,49.6,,
20112012,Accountability,195220,Garrard County,Lancaster Elementary School,Elementary School,54.5,37,Needs Improvement,,54.5,1.0,55.5,,
20112012,Accountability,195090,Garrard County,Paint Lick Elementary School,Elementary School,60.9,63,Needs Improvement,,60.9,1.0,61.9,,
20112012,Accountability,197030,Glasgow Independent,Glasgow High School,High School,59.7,75,Proficient,,59.7,0.5,60.2,,
20112012,Accountability,197035,Glasgow Independent,Glasgow Middle School,Middle School,61.2,79,Proficient,,61.2,0.5,61.7,,
20112012,Accountability,197013,Glasgow Independent,Highland Elementary School,Elementary School,51.1,26,Needs Improvement,,51.1,1.0,52.1,,
