End Year,End Year Code,District Code,District,School Code,School,Level,Level Code,Reported Spending per student,Student Count,Educator Count,Years of experience,Teacher salary based on experience,District teacher salary average,Money Difference per school,Money Difference per student,Estimated Spending per student
2012,0,535,Simpson County,535040,Franklin-Simpson High School,HS,2,6876,858,54,11,49295,45916,182466,213,7089
2012,0,535,Simpson County,535045,Lincoln Elementary School,ES,0,6926,442,26,7,44717,45916,-31174,-71,6855
2012,0,535,Simpson County,535100,Simpson Elementary School,ES,0,6774,650,40,10,48973,45916,122280,188,6962
2012,0,536,Somerset Independent,536050,Hopkins Elementary School,ES,0,7088,593,39,11,49368,49454,-3354,-6,7082
2012,0,536,Somerset Independent,536070,Somerset High School,HS,2,8163,478,29,14,49368,49454,-2494,-5,8158
2012,0,536,Somerset Independent,536090,Meece Middle School,MS,1,8128,424,29,15,50946,49454,43268,102,8230
2012,0,537,Southgate Independent,537010,Southgate Public School,ES,0,10760,200,19,9,45153,44144,19171,96,10856
2012,0,537,Southgate Independent,537010,Southgate Public School,MS,1,10760,200,19,9,45153,44144,19171,96,10856
2012,0,541,Spencer County,541040,Spencer County Elementary School,ES,0,6322,812,43,13,51195,49159,87548,108,6430
2012,0,541,Spencer County,541041,Spencer County Middle School,MS,1,5782,647,32,11,50868,49159,54688,85,5867
2012,0,541,Spencer County,541042,Hillview Academy,HS,2,,55,,,,,,,
2012,0,541,Spencer County,541044,Taylorsville Elementary School,ES,0,8439,430,29,12,51030,49159,54259,126,8565
2012,0,541,Spencer County,541050,Spencer County High School,HS,2,6846,780,40,12,51030,49159,74840,96,6942
2012,0,545,Taylor County,545020,Taylor County Elementary School,ES,0,7828,1130,73,15,49580,49007,41829,37,7865
2012,0,545,Taylor County,545030,Taylor County High School,HS,2,7248,848,46,14,48050,49007,-44022,-52,7196
2012,0,545,Taylor County,545040,Taylor County Middle School,MS,1,6488,595,32,14,48050,49007,-30624,-51,6437
2012,0,551,Todd County,551005,North Todd Elementary School,ES,0,6756,492,34,11,46994,45471,51782,105,6861
2012,0,551,Todd County,551015,South Todd Elementary School,ES,0,7025,495,36,11,46994,45471,54828,111,7136
2012,0,551,Todd County,551080,Todd County Middle School,MS,1,5167,450,25,10,46812,45471,33525,74,5242
2012,0,551,Todd County,551095,Todd County Central High School,HS,2,6282,564,33,11,46994,45471,50259,89,6371
2012,0,555,Trigg County,555013,Trigg County Primary School,ES,0,6612,474,29,12,47870,46215,47995,101,6713
2012,0,555,Trigg County,555014,Trigg County Intermediate School,ES,0,5457,443,28,13,47870,46215,46340,105,5562
2012,0,555,Trigg County,555050,Trigg County Middle School,MS,1,5078,512,27,10,47870,46215,44685,87,5165
2012,0,555,Trigg County,555070,Trigg County High School,HS,2,6541,626,40,12,47870,46215,66200,106,6647
2012,0,561,Trimble County,561010,Bedford Elementary School,ES,0,6987,395,25,12,49228,46988,56000,142,7129
2012,0,561,Trimble County,561015,Trimble County Middle School,MS,1,7067,335,19,10,48857,46988,35511,106,7173
2012,0,561,Trimble County,561020,Milton Elementary School,ES,0,7215,258,15,13,49413,46988,36375,141,7356
2012,0,561,Trimble County,561030,Trimble County High School,HS,2,7457,400,22,12,49228,46988,49280,123,7580
2012,0,565,Union County,565020,Morganfield Elementary School,ES,0,9021,368,30,7,41325,41262,1890,5,9026
2012,0,565,Union County,565021,Union County Learning Academy,HS,2,,20,,,,,,,
2012,0,565,Union County,565050,Sturgis Elementary School,ES,0,7211,419,28,7,41325,41262,1764,4,7215
2012,0,565,Union County,565055,Union County Middle School,MS,1,8401,469,39,7,41325,41262,2457,5,8406
2012,0,565,Union County,565065,Union County High School,HS,2,8212,647,44,8,41694,41262,19008,29,8241
2012,0,565,Union County,565070,Uniontown Elementary School,ES,0,8589,215,13,9,42073,41262,10543,49,8638
2012,0,567,Walton-Verona Independent,567010,Walton-Verona Elementary School,ES,0,8455,554,34,11,49916,48522,47396,86,8541
2012,0,567,Walton-Verona Independent,567015,Walton-Verona Middle School,MS,1,7193,509,28,10,49051,48522,14812,29,7222
2012,0,567,Walton-Verona Independent,567020,Walton-Verona High School,HS,2,7953,459,28,13,50828,48522,64568,141,8094
2012,0,571,Warren County,571002,South Warren Middle School,MS,1,5480,578,32,9,45299,45486,-5984,-10,5470
2012,0,571,Warren County,571003,South Warren High School,HS,2,6834,897,52,10,48273,45486,144924,162,6996
2012,0,571,Warren County,571010,Alvaton Elementary,ES,0,7153,574,40,11,48360,45486,114960,200,7353
2012,0,571,Warren County,571015,Briarwood Elementary School,ES,0,6526,709,46,10,48273,45486,128202,181,6707
2012,0,571,Warren County,571016,Lighthouse Academy,HS,2,,96,,,,,,,
2012,0,571,Warren County,571018,Plano Elementary,ES,0,6001,589,36,6,43276,45486,-79560,-135,5866
2012,0,571,Warren County,571040,Bristow Elementary,ES,0,6835,638,42,10,48273,45486,117054,183,7018
2012,0,571,Warren County,571070,Cumberland Trace Elementary,ES,0,8288,403,30,15,49854,45486,131040,325,8613
2012,0,571,Warren County,571075,Drakes Creek Middle School,MS,1,6966,542,37,15,49854,45486,161616,298,7264
2012,0,571,Warren County,571080,Lost River Elementary,ES,0,6525,712,45,10,48273,45486,125415,176,6701
2012,0,571,Warren County,571100,William H. Natcher Elementary,ES,0,6526,636,42,12,48451,45486,124530,196,6722
2012,0,571,Warren County,571110,North Warren Elementary,ES,0,7877,401,26,11,48360,45486,74724,186,8063
2012,0,571,Warren County,571130,Oakland Elementary,ES,0,8454,275,20,12,48451,45486,59300,216,8670
2012,0,571,Warren County,571140,Rich Pond Elementary,ES,0,5726,712,40,10,48273,45486,111480,157,5883
2012,0,571,Warren County,571150,Richardsville Elementary,ES,0,7312,427,26,13,48536,45486,79300,186,7498
2012,0,571,Warren County,571170,Rockfield Elementary,ES,0,,624,43,10,48273,45486,119841,192,
2012,0,571,Warren County,571175,Henry F. Moss Middle School,MS,1,7380,508,32,13,48536,45486,97600,192,7572
2012,0,571,Warren County,571200,Warren Elementary,ES,0,7191,698,50,6,43276,45486,-110500,-158,7033
2012,0,571,Warren County,571205,Warren East Middle School,MS,1,7495,458,31,12,48451,45486,91915,201,7696
2012,0,571,Warren County,571210,Warren Central High School,HS,2,7962,969,65,11,48360,45486,186810,193,8155
2012,0,571,Warren County,571220,Warren East High School,HS,2,7669,863,58,9,45299,45486,-10846,-13,7656
2012,0,571,Warren County,571230,Greenwood High School,HS,2,7061,1065,68,11,48360,45486,195432,184,7245
2012,0,571,Warren County,571300,Rivendell Elementary,MS,1,,37,,,,,,,
