End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code,Reported Spending per student,Money Difference per school
2012,0,Clark County,121,Conkwright Middle School,121035,MS,1,58,Needs Improvement,0.0,Medium,2.0,6020.0,72800.0
2012,0,Clark County,121,Fannie Bush Elementary,121040,ES,0,48,Needs Improvement,0.0,Low,1.0,9980.0,51700.0
2012,0,Clark County,121,Hannah McClure Elementary,121050,ES,0,69,Proficient,1.0,Medium,2.0,7130.0,32900.0
2012,0,Clark County,121,Clark Middle School,121070,MS,1,55,Needs Improvement,0.0,Medium,2.0,5600.0,-127700.0
2012,0,Clark County,121,Pilot View Elementary School,121080,ES,0,82,Distinguished,2.0,Medium,2.0,8450.0,21100.0
2012,0,Clark County,121,Providence Elementary,121090,ES,0,74,Distinguished,2.0,Medium,2.0,6940.0,75700.0
2012,0,Clark County,121,Shearer Elementary School,121095,ES,0,58,Needs Improvement,0.0,Low,1.0,8800.0,65700.0
2012,0,Clark County,121,Trapp Elementary School,121100,ES,0,75,Distinguished,2.0,Medium,2.0,10140.0,23500.0
2012,0,Clark County,121,Strode Station Elementary,121120,ES,0,62,Needs Improvement,0.0,Low,1.0,7150.0,86900.0
2012,0,Clay County,125,Big Creek Elementary,125040,ES,0,43,Needs Improvement,0.0,Very Low,0.0,,-21200.0
2012,0,Clay County,125,Burning Springs Elementary,125070,ES,0,48,Needs Improvement,0.0,Low,1.0,9100.0,-35300.0
2012,0,Clay County,125,Clay County Middle School,125095,MS,1,40,Needs Improvement,0.0,Low,1.0,9680.0,7900.0
2012,0,Clay County,125,Clay County High School,125100,HS,2,44,Needs Improvement,0.0,Medium,2.0,8110.0,12600.0
2012,0,Clay County,125,Goose Rock Elementary,125200,ES,0,32,Needs Improvement,0.0,Very Low,0.0,9720.0,-32500.0
2012,0,Clay County,125,Hacker Elementary School,125220,ES,0,55,Needs Improvement,0.0,Low,1.0,8730.0,-29700.0
2012,0,Clay County,125,Manchester Elementary School,125500,ES,0,58,Needs Improvement,0.0,Low,1.0,8380.0,-46600.0
2012,0,Clay County,125,Oneida Elementary School,125570,ES,0,42,Needs Improvement,0.0,Very Low,0.0,11880.0,-67700.0
2012,0,Clay County,125,Paces Creek Elementary,125580,ES,0,31,Needs Improvement,0.0,Very Low,0.0,8880.0,-32500.0
2012,0,Clinton County,131,Albany Elementary School,131015,ES,0,54,Needs Improvement,0.0,Low,1.0,7730.0,-14800.0
2012,0,Clinton County,131,Clinton County Middle School,131045,MS,1,50,Needs Improvement,0.0,Low,1.0,7810.0,-8800.0
2012,0,Clinton County,131,Clinton County High School,131050,HS,2,61,Proficient,1.0,Medium,2.0,8720.0,32300.0
2012,0,Cloverport Independent,132,Frederick Fraize High School,132010,HS,2,54,Needs Improvement,0.0,Medium,2.0,6050.0,16400.0
2012,0,Cloverport Independent,132,William H Natcher Elementary School,132020,ES,0,42,Needs Improvement,0.0,Very Low,0.0,6160.0,25000.0
2012,0,Cloverport Independent,132,Frederick Fraize Middle School,132025,MS,1,57,Needs Improvement,0.0,Medium,2.0,6180.0,35000.0
2012,0,Corbin Independent,133,Corbin Elementary,133017,ES,0,71,Distinguished,2.0,Medium,2.0,6840.0,42000.0
2012,0,Corbin Independent,133,Corbin Intermediate,133018,ES,0,63,Proficient,1.0,Medium,2.0,5640.0,47500.0
2012,0,Corbin Independent,133,Corbin High School,133040,HS,2,66,Distinguished,2.0,Medium,2.0,7440.0,71000.0
2012,0,Corbin Independent,133,Corbin Middle School,133050,MS,1,68,Distinguished,2.0,Medium,2.0,6800.0,51500.0
2012,0,Covington Independent,134,Holmes Middle School,134017,MS,1,34,Needs Improvement,0.0,Low,1.0,9070.0,-30100.0
2012,0,Covington Independent,134,Holmes High School,134019,HS,2,36,Needs Improvement,0.0,Low,1.0,13680.0,237600.0
2012,0,Covington Independent,134,John G Carlisle Elementary,134110,ES,0,40,Needs Improvement,0.0,Very Low,0.0,8080.0,3200.0
2012,0,Covington Independent,134,Latonia Elementary School,134115,ES,0,48,Needs Improvement,0.0,Low,1.0,6770.0,-31900.0
2012,0,Covington Independent,134,Ninth District Elementary,134150,ES,0,45,Needs Improvement,0.0,Low,1.0,8740.0,2400.0
2012,0,Covington Independent,134,Glenn O Swing Elementary,134160,ES,0,49,Needs Improvement,0.0,Low,1.0,7650.0,3000.0
2012,0,Covington Independent,134,Sixth District Elementary School,134170,ES,0,48,Needs Improvement,0.0,Low,1.0,7880.0,23800.0
2012,0,Crittenden County,135,Crittenden County High School,135020,HS,2,54,Needs Improvement,0.0,Medium,2.0,8910.0,70900.0
2012,0,Crittenden County,135,Crittenden County Middle School,135025,MS,1,57,Needs Improvement,0.0,Medium,2.0,7520.0,55400.0
2012,0,Crittenden County,135,Crittenden County Elementary School,135100,ES,0,65,Proficient,1.0,Medium,2.0,6430.0,104900.0
2012,0,Cumberland County,141,Cumberland County Elementary School,141070,ES,0,55,Needs Improvement,0.0,Low,1.0,8880.0,77200.0
2012,0,Cumberland County,141,Cumberland County Middle School,141075,MS,1,56,Needs Improvement,0.0,Medium,2.0,8290.0,-54300.0
2012,0,Cumberland County,141,Cumberland County High School,141080,HS,2,53,Needs Improvement,0.0,Medium,2.0,8580.0,20800.0
2012,0,Danville Independent,143,John W. Bate Middle School,143005,MS,1,51,Needs Improvement,0.0,Low,1.0,8190.0,-63200.0
2012,0,Danville Independent,143,Danville High School,143030,HS,2,55,Needs Improvement,0.0,Medium,2.0,9300.0,73700.0
2012,0,Danville Independent,143,Hogsett Elementary School,143040,ES,0,58,Needs Improvement,0.0,Low,1.0,10260.0,51300.0
2012,0,Danville Independent,143,Toliver Elementary School,143060,ES,0,62,Needs Improvement,0.0,Low,1.0,8800.0,44800.0
2012,0,Danville Independent,143,Jennie Rogers Elementary School,143110,ES,0,57,Needs Improvement,0.0,Low,1.0,8910.0,46900.0
2012,0,Daviess County,145,Apollo High School,145005,HS,2,52,Needs Improvement,0.0,Medium,2.0,8620.0,-58900.0
2012,0,Daviess County,145,Meadow Lands Elementary School,145006,ES,0,53,Needs Improvement,0.0,Low,1.0,7730.0,-169200.0
2012,0,Daviess County,145,East View Elementary School,145007,ES,0,63,Proficient,1.0,Low,1.0,8540.0,-20100.0
2012,0,Daviess County,145,F T Burns Middle School,145008,MS,1,61,Proficient,1.0,Medium,2.0,7310.0,-89300.0
2012,0,Daviess County,145,Daviess County High School,145010,HS,2,56,Needs Improvement,0.0,Medium,2.0,7940.0,31500.0
2012,0,Daviess County,145,Southern Oaks Elementary School,145011,ES,0,64,Proficient,1.0,Medium,2.0,9110.0,-88900.0
2012,0,Daviess County,145,Daviess County Middle School,145020,MS,1,60,Proficient,1.0,Medium,2.0,6890.0,-89300.0
2012,0,Daviess County,145,Highland Elementary School,145025,ES,0,73,Distinguished,2.0,Medium,2.0,7710.0,-58400.0
2012,0,Daviess County,145,Deer Park Elementary School,145040,ES,0,64,Proficient,1.0,Medium,2.0,8280.0,11100.0
2012,0,Daviess County,145,Sorgho Elementary School,145070,ES,0,64,Proficient,1.0,Medium,2.0,9550.0,10000.0
2012,0,Daviess County,145,Audubon Elementary School,145085,ES,0,68,Proficient,1.0,Medium,2.0,7880.0,-20800.0
2012,0,Daviess County,145,Tamarack Elementary School,145095,ES,0,64,Proficient,1.0,Medium,2.0,9370.0,-113200.0
2012,0,Daviess County,145,West Louisville Elementary School,145130,ES,0,63,Proficient,1.0,Low,1.0,9220.0,-44700.0
2012,0,Daviess County,145,Whitesville Elementary School,145140,ES,0,64,Proficient,1.0,Medium,2.0,8350.0,-41200.0
2012,0,Daviess County,145,F T Burns Elementary School,145145,ES,0,71,Distinguished,2.0,Medium,2.0,9320.0,-58400.0
2012,0,Daviess County,145,Country Heights Elementary School,145150,ES,0,66,Proficient,1.0,Medium,2.0,9470.0,110800.0
2012,0,Daviess County,145,College View Middle School,145155,MS,1,60,Proficient,1.0,Medium,2.0,7840.0,239400.0
2012,0,Dawson Springs Independent,146,Dawson Springs Elementary,146017,ES,0,58,Needs Improvement,0.0,Low,1.0,6890.0,23100.0
2012,0,Dawson Springs Independent,146,Dawson Springs Jr/Sr High School,146018,HS,2,53,Needs Improvement,0.0,Medium,2.0,5930.0,-23500.0
2012,0,Dawson Springs Independent,146,Dawson Springs Jr/Sr High School,146018,MS,1,62,Proficient,1.0,Medium,2.0,5930.0,-23500.0
2012,0,Dayton Independent,147,Dayton High School,147010,MS,1,46,Needs Improvement,0.0,Low,1.0,9950.0,-70200.0
2012,0,Dayton Independent,147,Dayton High School,147010,HS,2,46,Needs Improvement,0.0,Medium,2.0,9950.0,-70200.0
2012,0,Dayton Independent,147,Lincoln Elementary School,147030,ES,0,60,Needs Improvement,0.0,Low,1.0,7620.0,213400.0
2012,0,East Bernstadt Independent,149,East Bernstadt Elementary School,149010,ES,0,48,Needs Improvement,0.0,Low,1.0,7120.0,-26100.0
2012,0,East Bernstadt Independent,149,East Bernstadt Elementary School,149010,MS,1,45,Needs Improvement,0.0,Low,1.0,7120.0,-26100.0
2012,0,Edmonson County,151,South Edmonson Elementary School,151020,ES,0,52,Needs Improvement,0.0,Low,1.0,7090.0,7000.0
2012,0,Edmonson County,151,Edmonson County 5/6 Center,151022,ES,0,52,Needs Improvement,0.0,Low,1.0,6910.0,500.0
2012,0,Edmonson County,151,Edmonson County Middle School,151050,MS,1,68,Distinguished,2.0,Medium,2.0,6460.0,3600.0
2012,0,Edmonson County,151,Edmonson County High School,151060,HS,2,52,Needs Improvement,0.0,Medium,2.0,7230.0,8700.0
2012,0,Edmonson County,151,Kyrock Elementary School,151080,ES,0,62,Needs Improvement,0.0,Low,1.0,9530.0,38800.0
2012,0,Elizabethtown Independent,152,Elizabethtown High School,152010,HS,2,66,Distinguished,2.0,Medium,2.0,6880.0,-41700.0
2012,0,Elizabethtown Independent,152,Helmwood Heights Elementary School,152015,ES,0,61,Needs Improvement,0.0,Low,1.0,8570.0,-13300.0
2012,0,Elizabethtown Independent,152,Morningside Elementary School,152020,ES,0,62,Needs Improvement,0.0,Low,1.0,8040.0,-33800.0
2012,0,Elizabethtown Independent,152,Talton K Stone Middle School,152035,MS,1,58,Needs Improvement,0.0,Medium,2.0,6230.0,-13300.0
2012,0,Elliott County,155,Isonville Elementary School,155140,ES,0,61,Needs Improvement,0.0,Low,1.0,9170.0,14500.0
2012,0,Elliott County,155,Lakeside Elementary School,155160,ES,0,45,Needs Improvement,0.0,Low,1.0,8000.0,10200.0
2012,0,Elliott County,155,Elliott County Intermediate School,155270,ES,0,50,Needs Improvement,0.0,Low,1.0,7690.0,13400.0
2012,0,Elliott County,155,Elliott County High School,155280,HS,2,43,Needs Improvement,0.0,Medium,2.0,7600.0,36100.0
2012,0,Elliott County,155,Elliott County High School,155280,MS,1,50,Needs Improvement,0.0,Low,1.0,7600.0,36100.0
2012,0,Eminence Independent,156,Eminence High School,156010,HS,2,62,Proficient,1.0,Medium,2.0,7670.0,47600.0
2012,0,Eminence Independent,156,Eminence High School,156010,MS,1,59,Proficient,1.0,Medium,2.0,7670.0,47600.0
2012,0,Eminence Independent,156,Eminence Elementary School,156020,ES,0,41,Needs Improvement,0.0,Very Low,0.0,9980.0,26900.0
2012,0,Erlanger-Elsmere Independent,157,Lindeman Elementary School,157003,ES,0,58,Needs Improvement,0.0,Low,1.0,6790.0,31300.0
2012,0,Erlanger-Elsmere Independent,157,Arnett Elementary School,157005,ES,0,63,Proficient,1.0,Medium,2.0,10190.0,43000.0
2012,0,Erlanger-Elsmere Independent,157,Howell Elementary School,157010,ES,0,57,Needs Improvement,0.0,Low,1.0,6970.0,35200.0
2012,0,Erlanger-Elsmere Independent,157,Lloyd High School,157030,HS,2,54,Needs Improvement,0.0,Medium,2.0,7630.0,-17800.0
2012,0,Erlanger-Elsmere Independent,157,Miles Elementary School,157050,ES,0,62,Needs Improvement,0.0,Low,1.0,6080.0,-18400.0
2012,0,Erlanger-Elsmere Independent,157,Tichenor Middle School,157060,MS,1,38,Needs Improvement,0.0,Low,1.0,6810.0,13100.0
2012,0,Estill County,161,Estill Springs Elementary,161011,ES,0,50,Needs Improvement,0.0,Low,1.0,5660.0,6800.0
2012,0,Estill County,161,Estill County Middle School,161085,MS,1,48,Needs Improvement,0.0,Low,1.0,5290.0,16700.0
2012,0,Estill County,161,Estill County High School,161090,HS,2,51,Needs Improvement,0.0,Medium,2.0,69010.0,45900.0
2012,0,Estill County,161,West Irvine Intermediate,161280,ES,0,43,Needs Improvement,0.0,Low,1.0,5800.0,26900.0
2012,0,Fairview Independent,162,Fairview Elementary School,162011,ES,0,55,Needs Improvement,0.0,Low,1.0,7500.0,62000.0
2012,0,Fairview Independent,162,Fairview High School,162020,HS,2,55,Needs Improvement,0.0,Medium,2.0,7120.0,76500.0
2012,0,Fairview Independent,162,Fairview High School,162020,MS,1,49,Needs Improvement,0.0,Low,1.0,7120.0,76500.0
2012,0,Fayette County,165,Arlington Elementary School,165005,ES,0,44,Needs Improvement,0.0,Low,1.0,10960.0,-188300.0
2012,0,Fayette County,165,Ashland Elementary School,165007,ES,0,72,Distinguished,2.0,Medium,2.0,8600.0,-51900.0
2012,0,Fayette County,165,Veterans Park Elementary School,165012,ES,0,80,Distinguished,2.0,Medium,2.0,7470.0,77500.0
2012,0,Fayette County,165,Beaumont Middle School,165015,MS,1,71,Distinguished,2.0,Medium,2.0,6080.0,315100.0
2012,0,Fayette County,165,Scapa At Bluegrass,165018,ES,0,76,Distinguished,2.0,Medium,2.0,9040.0,22700.0
2012,0,Fayette County,165,Scapa At Bluegrass,165018,MS,1,86,Distinguished,2.0,High,3.0,9040.0,22700.0
2012,0,Fayette County,165,Crawford Middle School,165025,MS,1,41,Needs Improvement,0.0,Low,1.0,9880.0,-40400.0
2012,0,Fayette County,165,Bryan Station Middle School,165030,MS,1,50,Needs Improvement,0.0,Low,1.0,7380.0,-45300.0
2012,0,Fayette County,165,Cassidy Elementary School,165032,ES,0,71,Distinguished,2.0,Medium,2.0,7500.0,-2400.0
2012,0,Fayette County,165,Edythe Jones Hayes Middle School,165034,MS,1,63,Proficient,1.0,Medium,2.0,6490.0,-119900.0
2012,0,Fayette County,165,Deep Springs Elementary School,165035,ES,0,45,Needs Improvement,0.0,Low,1.0,7330.0,-426100.0
2012,0,Fayette County,165,Dixie Elementary Magnet School,165036,ES,0,56,Needs Improvement,0.0,Low,1.0,7200.0,-228200.0
2012,0,Fayette County,165,Garden Springs Elementary School,165037,ES,0,54,Needs Improvement,0.0,Low,1.0,7530.0,215600.0
2012,0,Fayette County,165,Harrison Elementary School,165038,ES,0,58,Needs Improvement,0.0,Low,1.0,9650.0,-211700.0
2012,0,Fayette County,165,Henry Clay High School,165039,HS,2,61,Proficient,1.0,Medium,2.0,5710.0,-6400.0
2012,0,Fayette County,165,Athens-Chilesburg Elementary,165045,ES,0,72,Distinguished,2.0,Medium,2.0,6580.0,-234800.0
2012,0,Fayette County,165,Booker T Washington Academy Elementary,165046,ES,0,39,Needs Improvement,0.0,Very Low,0.0,9740.0,-380500.0
2012,0,Fayette County,165,Rosa Parks Elementary School,165052,ES,0,76,Distinguished,2.0,Medium,2.0,6800.0,248700.0
2012,0,Fayette County,165,William Wells Brown Elementary,165056,ES,0,39,Needs Improvement,0.0,Very Low,0.0,11240.0,-194000.0
2012,0,Fayette County,165,Liberty Elementary,165057,ES,0,58,Needs Improvement,0.0,Low,1.0,6860.0,-2500.0
2012,0,Fayette County,165,Sandersville Elementary,165058,ES,0,60,Needs Improvement,0.0,Low,1.0,6440.0,-268200.0
2012,0,Fayette County,165,Wellington Elementary,165059,ES,0,66,Proficient,1.0,Medium,2.0,9190.0,-390300.0
2012,0,Fayette County,165,Lafayette High School,165060,HS,2,61,Proficient,1.0,Medium,2.0,6350.0,-116200.0
2012,0,Fayette County,165,Lansdowne Elementary School,165062,ES,0,62,Needs Improvement,0.0,Low,1.0,7380.0,-47300.0
2012,0,Fayette County,165,Leestown Middle School,165065,MS,1,38,Needs Improvement,0.0,Low,1.0,8970.0,-254000.0
2012,0,Fayette County,165,Lexington Trad Magnet School,165067,MS,1,53,Needs Improvement,0.0,Low,1.0,6360.0,-230000.0
2012,0,Fayette County,165,Madeline M Breckinridge Elem School,165072,ES,0,46,Needs Improvement,0.0,Low,1.0,8540.0,-256800.0
2012,0,Fayette County,165,Maxwell Spanish Immersion Elem School,165074,ES,0,72,Distinguished,2.0,Medium,2.0,6890.0,-172500.0
2012,0,Fayette County,165,Morton Middle School,165076,MS,1,68,Distinguished,2.0,Medium,2.0,6950.0,99100.0
2012,0,Fayette County,165,Northern Elementary School,165077,ES,0,60,Needs Improvement,0.0,Low,1.0,8770.0,-216800.0
2012,0,Fayette County,165,Picadome Elementary School,165080,ES,0,74,Distinguished,2.0,Medium,2.0,10070.0,190000.0
2012,0,Fayette County,165,Southern Elementary School,165081,ES,0,48,Needs Improvement,0.0,Low,1.0,7460.0,-50200.0
2012,0,Fayette County,165,Squires Elementary School,165082,ES,0,66,Proficient,1.0,Medium,2.0,7600.0,-75200.0
2012,0,Fayette County,165,Stonewall Elementary School,165085,ES,0,70,Distinguished,2.0,Medium,2.0,6980.0,248700.0
2012,0,Fayette County,165,Russell Cave Elementary School,165090,ES,0,54,Needs Improvement,0.0,Low,1.0,11640.0,-218300.0
2012,0,Fayette County,165,Tates Creek Elementary School,165095,ES,0,57,Needs Improvement,0.0,Low,1.0,7660.0,-42400.0
2012,0,Fayette County,165,Tates Creek Middle School,165100,MS,1,52,Needs Improvement,0.0,Low,1.0,7080.0,-316300.0
2012,0,Fayette County,165,Tates Creek High School,165105,HS,2,61,Proficient,1.0,Medium,2.0,6140.0,-5400.0
2012,0,Fayette County,165,Clays Mill Elementary School,165120,ES,0,68,Proficient,1.0,Medium,2.0,7590.0,-2000.0
2012,0,Fayette County,165,Yates Elementary School,165140,ES,0,51,Needs Improvement,0.0,Low,1.0,8190.0,-268600.0
2012,0,Fayette County,165,Glendover Elementary School,165150,ES,0,74,Distinguished,2.0,Medium,2.0,7460.0,-2100.0
2012,0,Fayette County,165,Meadowthorpe Elementary School,165160,ES,0,70,Distinguished,2.0,Medium,2.0,6890.0,-33500.0
2012,0,Fayette County,165,Bryan Station High School,165170,HS,2,48,Needs Improvement,0.0,Medium,2.0,6650.0,-218400.0
2012,0,Fayette County,165,Mary Todd Elementary School,165180,ES,0,42,Needs Improvement,0.0,Very Low,0.0,9590.0,-35500.0
2012,0,Fayette County,165,James Lane Allen Elementary School,165190,ES,0,56,Needs Improvement,0.0,Low,1.0,8830.0,-196500.0
2012,0,Fayette County,165,Paul Laurence Dunbar High School,165200,HS,2,62,Proficient,1.0,Medium,2.0,5880.0,105600.0
2012,0,Fayette County,165,Jessie M Clark Middle School,165225,MS,1,67,Distinguished,2.0,Medium,2.0,6760.0,111700.0
2012,0,Fayette County,165,Cardinal Valley Elementary School,165240,ES,0,40,Needs Improvement,0.0,Very Low,0.0,8620.0,-284500.0
2012,0,Fayette County,165,Winburn Middle School,165245,MS,1,54,Needs Improvement,0.0,Medium,2.0,8310.0,-94900.0
2012,0,Fayette County,165,Millcreek Elementary School,165255,ES,0,43,Needs Improvement,0.0,Very Low,0.0,10070.0,-264600.0
2012,0,Fayette County,165,Southern Middle School,165525,MS,1,56,Needs Improvement,0.0,Medium,2.0,7530.0,-2600.0
2012,0,Fayette County,165,Julius Marks Elementary School,165620,ES,0,65,Proficient,1.0,Medium,2.0,7950.0,-40400.0
2012,0,Fleming County,171,Ewing Elementary School,171020,ES,0,49,Needs Improvement,0.0,Low,1.0,8650.0,14800.0
2012,0,Fleming County,171,Simons Middle School,171030,MS,1,46,Needs Improvement,0.0,Low,1.0,7360.0,-60200.0
2012,0,Fleming County,171,Fleming County High School,171035,HS,2,58,Proficient,1.0,Medium,2.0,8450.0,58100.0
2012,0,Fleming County,171,Flemingsburg Elementary School,171040,ES,0,55,Needs Improvement,0.0,Low,1.0,6770.0,39100.0
2012,0,Fleming County,171,E P Ward Elementary School,171050,ES,0,49,Needs Improvement,0.0,Low,1.0,8000.0,14800.0
2012,0,Fleming County,171,Hillsboro Elementary School,171060,ES,0,60,Needs Improvement,0.0,Low,1.0,10220.0,14800.0
2012,0,Floyd County,175,Prestonsburg Elementary School,175019,ES,0,52,Needs Improvement,0.0,Low,1.0,6970.0,124100.0
2012,0,Floyd County,175,Allen Elementary School,175020,MS,1,58,Needs Improvement,0.0,Medium,2.0,8300.0,60200.0
2012,0,Floyd County,175,Allen Elementary School,175020,ES,0,61,Needs Improvement,0.0,Low,1.0,8300.0,60200.0
2012,0,Floyd County,175,May Valley Elementary School,175021,ES,0,77,Distinguished,2.0,Medium,2.0,10070.0,84900.0
2012,0,Floyd County,175,Allen Central Middle School,175022,MS,1,60,Proficient,1.0,Medium,2.0,7530.0,65300.0
2012,0,Floyd County,175,South Floyd Middle School,175023,MS,1,44,Needs Improvement,0.0,Low,1.0,7420.0,27300.0
2012,0,Floyd County,175,Allen Central High School,175025,HS,2,55,Needs Improvement,0.0,Medium,2.0,8850.0,45600.0
2012,0,Floyd County,175,Betsy Layne High School,175110,HS,2,51,Needs Improvement,0.0,Medium,2.0,7870.0,-68200.0
2012,0,Floyd County,175,Betsy Layne Elementary School,175120,ES,0,47,Needs Improvement,0.0,Low,1.0,8240.0,120900.0
2012,0,Floyd County,175,Betsy Layne Elementary School,175120,MS,1,60,Proficient,1.0,Medium,2.0,8240.0,120900.0
2012,0,Floyd County,175,South Floyd High School,175150,HS,2,51,Needs Improvement,0.0,Medium,2.0,9460.0,-56900.0
2012,0,Floyd County,175,James D. Adams Middle School,175440,MS,1,49,Needs Improvement,0.0,Low,1.0,6960.0,32800.0
2012,0,Floyd County,175,James A. Duff Elementary School,175450,ES,0,58,Needs Improvement,0.0,Low,1.0,9600.0,43800.0
2012,0,Floyd County,175,John M. Stumbo Elementary School,175485,MS,1,57,Needs Improvement,0.0,Very Low,0.0,,40100.0
