District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
61,Breathitt County,LBJ Elementary School,61150,MS,2013,8367.0,594.0,34.0,15.0
61,Breathitt County,Sebastian Elementary School,61150,ES,2013,8367.0,594.0,34.0,15.0
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,ES,2013,9470.0,323.0,21.0,16.0
61,Breathitt County,Marie Roberts-Caney Elementary School,61185,MS,2013,9470.0,323.0,21.0,16.0
61,Breathitt County,Rousseau Elementary School,61270,MS,2013,13554.0,87.0,8.0,10.0
61,Breathitt County,Rousseau Elementary School,61270,ES,2013,13554.0,87.0,8.0,10.0
61,Breathitt County,Sebastian Middle School,61390,MS,2013,8934.0,306.0,21.0,14.0
65,Breckinridge County,Breckinridge County High School,65010,HS,2013,6458.0,870.0,45.0,11.0
65,Breckinridge County,Hardinsburg Elementary School,65020,ES,2013,10502.0,458.0,37.0,11.0
65,Breckinridge County,Ben Johnson Elementary School,65030,ES,2013,9986.0,189.0,13.0,14.0
65,Breckinridge County,Custer Elementary School,65040,ES,2013,10229.0,193.0,12.0,12.0
65,Breckinridge County,Irvington Elementary School,65050,ES,2013,9334.0,353.0,22.0,8.0
65,Breckinridge County,Breckinridge County Middle School,65100,MS,2013,7138.0,612.0,38.0,11.0
71,Bullitt County,Bernheim Middle School,71005,MS,2013,5988.0,500.0,26.0,9.0
71,Bullitt County,Freedom Elementary School,71006,ES,2013,7767.0,459.0,27.0,16.0
71,Bullitt County,Zoneton Middle School,71007,MS,2013,6629.0,536.0,34.0,7.0
71,Bullitt County,Shepherdsville Elementary,71008,ES,2013,7398.0,546.0,33.0,7.0
71,Bullitt County,Eastside Middle School,71009,MS,2013,5853.0,599.0,30.0,13.0
71,Bullitt County,Brooks Elementary School,71010,ES,2013,8264.0,465.0,29.0,10.0
71,Bullitt County,Bullitt Central High School,71015,HS,2013,6054.0,1257.0,68.0,9.0
71,Bullitt County,Bullitt East High School,71016,HS,2013,5645.0,1363.0,68.0,10.0
71,Bullitt County,Bullitt Lick Middle School,71018,MS,2013,7132.0,485.0,29.0,8.0
71,Bullitt County,Cedar Grove Elementary,71020,ES,2013,8272.0,410.0,28.0,13.0
71,Bullitt County,Hebron Middle School,71025,MS,2013,6783.0,443.0,25.0,12.0
71,Bullitt County,Lebanon Junction Elementary,71030,ES,2013,7502.0,458.0,28.0,10.0
71,Bullitt County,Spring Meadows,71032,HS,2013,9545.0,20.0,2.0,20.0
71,Bullitt County,Maryville Elementary School,71045,ES,2013,9054.0,330.0,22.0,12.0
71,Bullitt County,MT. Washington Middle School,71050,MS,2013,6313.0,513.0,26.0,14.0
71,Bullitt County,MT. Washington Elementary,71055,ES,2013,7083.0,477.0,27.0,14.0
71,Bullitt County,Crossroads Elementary,71060,ES,2013,7118.0,518.0,32.0,7.0
71,Bullitt County,Pleasant Grove Elementary School,71065,ES,2013,6685.0,551.0,30.0,12.0
71,Bullitt County,Nichols Elementary,71070,ES,2013,10264.0,156.0,10.0,11.0
71,Bullitt County,North Bullitt High School,71075,HS,2013,6998.0,1234.0,66.0,10.0
71,Bullitt County,Old Mill Elementary School,71078,ES,2013,7323.0,436.0,26.0,12.0
71,Bullitt County,Overdale Elementary School,71080,ES,2013,7023.0,545.0,32.0,7.0
71,Bullitt County,Roby Elementary School,71090,ES,2013,8035.0,452.0,29.0,9.0
71,Bullitt County,Bullitt Alternative Center,71120,HS,2013,30090.0,51.0,6.0,8.0
72,Burgin Independent,Burgin High School,72010,MS,2013,6388.0,228.0,16.0,11.0
72,Burgin Independent,Burgin High School,72010,HS,2013,6388.0,228.0,16.0,11.0
72,Burgin Independent,Burgin Elementary School,72020,ES,2013,5587.0,228.0,18.0,11.0
75,Butler County,Butler County High School,75030,HS,2013,7299.0,549.0,30.0,11.0
75,Butler County,North Butler Elementary,75031,ES,2013,6920.0,336.0,20.0,13.0
75,Butler County,Butler County Learning Center,75032,HS,2013,5060.0,24.0,,
75,Butler County,Butler County Middle School,75035,MS,2013,6491.0,487.0,25.0,15.0
75,Butler County,Green River School,75110,HS,2013,,36.0,4.0,19.0
75,Butler County,Morgantown Elementary School,75120,ES,2013,6427.0,683.0,38.0,11.0
81,Caldwell County,Caldwell County High School,81010,HS,2013,6693.0,597.0,34.0,12.0
81,Caldwell County,Caldwell County Middle School,81020,MS,2013,6540.0,456.0,27.0,13.0
81,Caldwell County,Caldwell County Primary School,81030,ES,2013,7864.0,486.0,32.0,11.0
81,Caldwell County,Caldwell County Elementary School,81070,ES,2013,6238.0,452.0,25.0,15.0
85,Calloway County,Calloway County High School,85020,HS,2013,7138.0,931.0,59.0,14.0
85,Calloway County,East Calloway Elementary School,85025,ES,2013,7838.0,336.0,26.0,7.0
85,Calloway County,North Calloway Elementary School,85035,ES,2013,6671.0,626.0,37.0,9.0
85,Calloway County,Southwest Calloway Elementary School,85045,ES,2013,7044.0,488.0,31.0,16.0
85,Calloway County,Calloway County Middle School,85055,MS,2013,6125.0,729.0,44.0,9.0
91,Campbell County,Campbell County Middle School,91011,MS,2013,6819.0,1154.0,69.0,10.0
91,Campbell County,John W. Reiley Elementary School,91012,ES,2013,9591.0,373.0,26.0,11.0
91,Campbell County,Donald E. Cline Elementary School,91013,ES,2013,12169.0,284.0,24.0,10.0
91,Campbell County,Alexandria Educational Center,91016,HS,2013,30688.0,34.0,3.0,20.0
91,Campbell County,Campbell Ridge Elementary,91019,ES,2013,8962.0,629.0,42.0,10.0
91,Campbell County,Crossroads Elementary School,91035,ES,2013,10872.0,524.0,40.0,9.0
91,Campbell County,Grant's Lick Elementary School,91050,ES,2013,10772.0,259.0,19.0,10.0
91,Campbell County,Campbell County High School,91100,HS,2013,7163.0,1484.0,83.0,11.0
92,Campbellsville Independent,Campbellsville Elementary School,92010,ES,2013,10605.0,476.0,36.0,15.0
92,Campbellsville Independent,Campbellsville Eagle Academy,92011,HS,2013,13177.0,17.0,1.0,14.0
92,Campbellsville Independent,Campbellsville High School,92020,HS,2013,13177.0,262.0,20.0,11.0
92,Campbellsville Independent,Campbellsville Middle School,92025,ES,2013,10278.0,358.0,24.0,11.0
92,Campbellsville Independent,Campbellsville Middle School,92025,MS,2013,10278.0,358.0,24.0,11.0
95,Carlisle County,Carlisle County Middle School,95020,MS,2013,5400.0,199.0,14.0,8.0
95,Carlisle County,Carlisle County High School,95040,HS,2013,7213.0,216.0,16.0,10.0
95,Carlisle County,Carlisle County Elementary School,95060,ES,2013,7760.0,347.0,33.0,10.0
101,Carroll County,Cartmell Elementary,101005,ES,2013,7707.0,426.0,28.0,7.0
101,Carroll County,Kathryn Winn Primary,101010,ES,2013,9710.0,473.0,33.0,14.0
101,Carroll County,Carroll County High School,101018,HS,2013,8766.0,514.0,35.0,10.0
101,Carroll County,Carroll County Middle School,101019,MS,2013,8356.0,423.0,28.0,10.0
105,Carter County,Carter Virtual Academy,105040,HS,2013,,7.0,,
105,Carter County,Carter Elementary School,105050,ES,2013,10997.0,135.0,12.0,9.0
105,Carter County,Heritage Elementary School,105052,ES,2013,10330.0,375.0,28.0,16.0
105,Carter County,East Carter County High School,105120,HS,2013,8023.0,767.0,49.0,10.0
105,Carter County,East Carter Middle School,105130,MS,2013,7102.0,618.0,43.0,11.0
105,Carter County,Olive Hill Elementary School,105250,ES,2013,8409.0,622.0,40.0,13.0
105,Carter County,Prichard Elementary School,105340,ES,2013,7979.0,671.0,44.0,14.0
105,Carter County,Star Elementary School,105450,ES,2013,10912.0,120.0,10.0,16.0
105,Carter County,Upper Tygart Elementary School,105490,ES,2013,207.0,232.0,18.0,13.0
105,Carter County,West Carter County High School,105500,HS,2013,8121.0,560.0,37.0,15.0
105,Carter County,West Carter Middle School,105505,MS,2013,7431.0,472.0,31.0,14.0
105,Carter County,Carter County Career and Technical Center,105905,HS,2013,,172.0,5.0,
111,Casey County,Walnut Hill Elementary School,111015,ES,2013,9034.0,432.0,32.0,13.0
111,Casey County,Jones Park Elementary,111026,ES,2013,9624.0,405.0,32.0,14.0
111,Casey County,Casey County High School,111045,HS,2013,7783.0,652.0,41.0,12.0
111,Casey County,Casey County Middle School,111070,MS,2013,7217.0,376.0,23.0,12.0
111,Casey County,Liberty Elementary School,111190,ES,2013,7899.0,363.0,23.0,12.0
113,Caverna Independent,Caverna Elementary School,113025,ES,2013,8243.0,358.0,26.0,15.0
113,Caverna Independent,Caverna Middle School,113026,MS,2013,8063.0,170.0,11.0,10.0
113,Caverna Independent,Caverna High School,113030,HS,2013,11476.0,189.0,17.0,12.0
115,Christian County,Martin Luther King Jr. Elementary School,115017,ES,2013,11401.0,630.0,41.0,8.0
115,Christian County,Belmont Elementary School,115020,ES,2013,10883.0,410.0,26.0,11.0
115,Christian County,Cumberland Hall School,115023,HS,2013,22101.0,24.0,3.0,16.0
115,Christian County,Christian County High School,115030,HS,2013,9002.0,1188.0,86.0,10.0
115,Christian County,Christian County Middle School,115035,MS,2013,8811.0,798.0,58.0,9.0
115,Christian County,Crofton Elementary School,115040,ES,2013,11427.0,285.0,20.0,11.0
115,Christian County,North Drive Middle School,115045,MS,2013,14213.0,334.0,28.0,7.0
115,Christian County,Hopkinsville High School,115050,HS,2013,7956.0,998.0,67.0,12.0
115,Christian County,Indian Hills Elementary School,115055,ES,2013,12563.0,469.0,34.0,12.0
115,Christian County,Hopkinsville Middle School,115058,MS,2013,6531.0,761.0,44.0,10.0
115,Christian County,Bluegrass Learning Academy,115100,HS,2013,7120.0,77.0,5.0,10.0
115,Christian County,Holiday Elementary School,115105,ES,2013,10394.0,575.0,39.0,11.0
115,Christian County,Lacy Elementary School,115110,ES,2013,11964.0,308.0,24.0,10.0
115,Christian County,Millbrooke Elementary School,115125,ES,2013,8644.0,539.0,32.0,11.0
115,Christian County,Pembroke Elementary School,115130,ES,2013,10202.0,370.0,27.0,6.0
115,Christian County,Sinking Fork Elementary School,115150,ES,2013,13107.0,317.0,21.0,14.0
115,Christian County,South Christian Elementary School,115170,ES,2013,12320.0,561.0,44.0,10.0
115,Christian County,Christian County Day Treatment,115180,HS,2013,34990.0,27.0,2.0,24.0
115,Christian County,Gateway Academy to Innovation & Tech.,115975,HS,2013,,356.0,6.0,
121,Clark County,Phoenix Academy,121013,HS,2013,30214.0,30.0,4.0,13.0
121,Clark County,Central Elementary School,121020,ES,2013,7635.0,372.0,26.0,10.0
121,Clark County,George Rogers Clark High School,121030,HS,2013,5880.0,1616.0,86.0,10.0
121,Clark County,Conkwright Middle School,121035,MS,2013,5862.0,515.0,31.0,12.0
121,Clark County,Fannie Bush Elementary,121040,ES,2013,9333.0,254.0,21.0,13.0
121,Clark County,Hannah McClure Elementary,121050,ES,2013,7249.0,286.0,17.0,11.0
121,Clark County,Clark Middle School,121070,MS,2013,5193.0,733.0,42.0,7.0
121,Clark County,Pilot View Elementary School,121080,ES,2013,8578.0,133.0,10.0,16.0
121,Clark County,Providence Elementary,121090,ES,2013,7053.0,300.0,15.0,20.0
121,Clark County,Shearer Elementary School,121095,ES,2013,8867.0,389.0,29.0,11.0
121,Clark County,Trapp Elementary School,121100,ES,2013,9315.0,130.0,9.0,13.0
121,Clark County,Strode Station Elementary,121120,ES,2013,7609.0,641.0,43.0,12.0
125,Clay County,Big Creek Elementary,125040,ES,2013,6989.0,179.0,15.0,8.0
125,Clay County,Horse Creek Learning Center,125041,HS,2013,29866.0,25.0,5.0,19.0
125,Clay County,Burning Springs Elementary,125070,ES,2013,7832.0,324.0,22.0,16.0
125,Clay County,Clay County Middle School,125095,MS,2013,7832.0,504.0,39.0,14.0
125,Clay County,Clay County High School,125100,HS,2013,7748.0,865.0,64.0,16.0
125,Clay County,Goose Rock Elementary,125200,ES,2013,7229.0,228.0,23.0,13.0
125,Clay County,Hacker Elementary School,125220,ES,2013,6256.0,271.0,21.0,12.0
125,Clay County,Manchester Elementary School,125500,ES,2013,5946.0,452.0,32.0,15.0
125,Clay County,Oneida Elementary School,125570,ES,2013,6618.0,134.0,8.0,12.0
125,Clay County,Paces Creek Elementary,125580,ES,2013,5935.0,327.0,21.0,11.0
131,Clinton County,Albany Elementary School,131015,ES,2013,8114.0,519.0,34.0,11.0
131,Clinton County,Foothills Academy,131016,HS,2013,11691.0,70.0,7.0,18.0
131,Clinton County,Clinton County Early Childhood Center,131020,ES,2013,12565.0,161.0,13.0,14.0
131,Clinton County,Clinton County Middle School,131045,MS,2013,7477.0,524.0,33.0,10.0
131,Clinton County,Clinton County High School,131050,HS,2013,8937.0,440.0,28.0,14.0
132,Cloverport Independent,Frederick Fraize High School,132010,HS,2013,,108.0,7.0,12.0
132,Cloverport Independent,William H Natcher Elementary School,132020,ES,2013,,167.0,10.0,8.0
132,Cloverport Independent,Frederick Fraize Middle School,132025,MS,2013,,99.0,6.0,13.0
133,Corbin Independent,Corbin Educational Center,133012,HS,2013,16089.0,36.0,4.0,8.0
133,Corbin Independent,Corbin Elementary,133017,ES,2013,6341.0,422.0,26.0,9.0
133,Corbin Independent,Corbin Intermediate,133018,MS,2013,5886.0,447.0,23.0,12.0
133,Corbin Independent,Corbin Intermediate,133018,ES,2013,5886.0,447.0,23.0,12.0
133,Corbin Independent,Corbin High School,133040,HS,2013,6624.0,805.0,47.0,12.0
133,Corbin Independent,Corbin Middle School,133050,MS,2013,6409.0,469.0,26.0,13.0
133,Corbin Independent,Corbin Primary,133070,ES,2013,7848.0,641.0,37.0,12.0
134,Covington Independent,Covington Adult High School,134011,HS,2013,12724.0,45.0,6.0,
134,Covington Independent,Transformational Learning Center,134013,HS,2013,8329.0,81.0,12.0,16.0
134,Covington Independent,Holmes Middle School,134017,MS,2013,8329.0,737.0,49.0,7.0
134,Covington Independent,Holmes High School,134019,HS,2013,12724.0,753.0,64.0,12.0
134,Covington Independent,John G Carlisle Elementary,134110,ES,2013,7507.0,483.0,32.0,10.0
134,Covington Independent,Latonia Elementary School,134115,ES,2013,7862.0,369.0,27.0,6.0
134,Covington Independent,Ninth District Elementary,134150,ES,2013,8346.0,357.0,22.0,9.0
134,Covington Independent,Glenn O Swing Elementary,134160,ES,2013,7745.0,448.0,28.0,9.0
134,Covington Independent,Sixth District Elementary School,134170,ES,2013,7430.0,502.0,33.0,10.0
134,Covington Independent,Chapman Vocational Education Center,134906,HS,2013,,524.0,,
135,Crittenden County,Crittenden County High School,135020,HS,2013,9056.0,346.0,24.0,11.0
135,Crittenden County,Pathway Academy High School,135022,HS,2013,9982.0,1.0,,22.0
135,Crittenden County,Crittenden County Middle School,135025,MS,2013,7748.0,276.0,17.0,12.0
135,Crittenden County,Crittenden County Elementary School,135100,ES,2013,6622.0,612.0,39.0,10.0
141,Cumberland County,Cumberland County Elementary School,141070,ES,2013,8061.0,468.0,31.0,14.0
141,Cumberland County,Cumberland County Middle School,141075,MS,2013,8381.0,215.0,14.0,10.0
141,Cumberland County,Cumberland County High School,141080,HS,2013,8759.0,299.0,20.0,11.0
143,Danville Independent,John W. Bate Middle School,143005,MS,2013,7380.0,401.0,22.0,11.0
143,Danville Independent,Danville High School,143030,HS,2013,9399.0,519.0,32.0,13.0
143,Danville Independent,Hogsett Elementary School,143040,ES,2013,9822.0,293.0,24.0,12.0
143,Danville Independent,Toliver Elementary School,143060,ES,2013,8036.0,302.0,20.0,11.0
143,Danville Independent,Jennie Rogers Elementary School,143110,ES,2013,8710.0,277.0,20.0,12.0
143,Danville Independent,Sunrise Academy,143350,HS,2013,12559.0,23.0,3.0,11.0
145,Daviess County,Apollo High School,145005,HS,2013,8456.0,1273.0,79.0,12.0
145,Daviess County,Meadow Lands Elementary School,145006,ES,2013,8065.0,524.0,32.0,9.0
145,Daviess County,East View Elementary School,145007,ES,2013,8441.0,425.0,26.0,14.0
145,Daviess County,F T Burns Middle School,145008,MS,2013,7819.0,769.0,51.0,14.0
145,Daviess County,Daviess County High School,145010,HS,2013,7852.0,1501.0,89.0,14.0
145,Daviess County,Southern Oaks Elementary School,145011,ES,2013,9861.0,337.0,22.0,11.0
145,Daviess County,Daviess County Middle School,145020,MS,2013,6628.0,862.0,50.0,12.0
145,Daviess County,Highland Elementary School,145025,ES,2013,7644.0,589.0,35.0,13.0
145,Daviess County,Deer Park Elementary School,145040,ES,2013,8356.0,506.0,31.0,16.0
145,Daviess County,Sorgho Elementary School,145070,ES,2013,9766.0,402.0,29.0,14.0
145,Daviess County,Audubon Elementary School,145085,ES,2013,7790.0,459.0,30.0,13.0
145,Daviess County,Tamarack Elementary School,145095,ES,2013,8835.0,417.0,28.0,11.0
145,Daviess County,West Louisville Elementary School,145130,ES,2013,8952.0,345.0,23.0,13.0
145,Daviess County,Whitesville Elementary School,145140,ES,2013,8231.0,355.0,22.0,12.0
145,Daviess County,F T Burns Elementary School,145145,ES,2013,9102.0,498.0,38.0,11.0
145,Daviess County,Country Heights Elementary School,145150,ES,2013,9877.0,371.0,27.0,14.0
145,Daviess County,College View Middle School,145155,MS,2013,7704.0,834.0,53.0,16.0
145,Daviess County,Owensboro Day Treatment,145160,HS,2013,9165.0,58.0,4.0,12.0
145,Daviess County,Valley High School,145170,HS,2013,16187.0,8.0,5.0,22.0
145,Daviess County,Valley Elementary School,145175,MS,2013,16187.0,27.0,,24.0
145,Daviess County,Heritage Park High School,145180,HS,2013,14288.0,140.0,10.0,17.0
146,Dawson Springs Independent,Dawson Springs Elementary,146017,ES,2013,6890.0,331.0,26.0,17.0
146,Dawson Springs Independent,Dawson Springs Jr/Sr High School,146018,HS,2013,6890.0,284.0,21.0,10.0
146,Dawson Springs Independent,Dawson Springs Jr/Sr High School,146018,MS,2013,6890.0,284.0,21.0,10.0
147,Dayton Independent,Dayton High School,147010,MS,2013,11116.0,325.0,28.0,10.0
147,Dayton Independent,Dayton High School,147010,HS,2013,11116.0,325.0,28.0,10.0
147,Dayton Independent,Lincoln Elementary School,147030,ES,2013,8085.0,509.0,33.0,13.0
149,East Bernstadt Independent,East Bernstadt Elementary School,149010,ES,2013,6856.0,475.0,30.0,12.0
149,East Bernstadt Independent,East Bernstadt Elementary School,149010,MS,2013,6856.0,475.0,30.0,12.0
151,Edmonson County,South Edmonson Elementary School,151020,ES,2013,8954.0,429.0,29.0,13.0
151,Edmonson County,Edmonson County 5/6 Center,151022,ES,2013,8785.0,278.0,17.0,14.0
151,Edmonson County,Edmonson County 5/6 Center,151022,MS,2013,8785.0,278.0,17.0,14.0
151,Edmonson County,Edmonson County Middle School,151050,MS,2013,7364.0,287.0,16.0,11.0
151,Edmonson County,Edmonson County High School,151060,HS,2013,7950.0,599.0,37.0,13.0
151,Edmonson County,Kyrock Elementary School,151080,ES,2013,11689.0,272.0,20.0,16.0
152,Elizabethtown Independent,Elizabethtown High School,152010,HS,2013,9193.0,775.0,43.0,13.0
152,Elizabethtown Independent,Helmwood Heights Elementary School,152015,ES,2013,14849.0,389.0,28.0,15.0
152,Elizabethtown Independent,Morningside Elementary School,152020,ES,2013,13701.0,485.0,29.0,13.0
152,Elizabethtown Independent,Panther Academy,152025,ES,2013,19990.0,188.0,14.0,14.0
152,Elizabethtown Independent,Talton K Stone Middle School,152035,MS,2013,9006.0,549.0,34.0,13.0
155,Elliott County,Isonville Elementary School,155140,ES,2013,9312.0,104.0,7.0,17.0
155,Elliott County,Lakeside Elementary School,155160,ES,2013,7421.0,191.0,11.0,12.0
155,Elliott County,Elliott County Intermediate School,155270,ES,2013,7333.0,302.0,18.0,12.0
155,Elliott County,Elliott County High School,155280,HS,2013,7489.0,436.0,38.0,13.0
