District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
165,Fayette County,William Wells Brown Elementary,165056,ES,2012,11243,325,34,8
165,Fayette County,Liberty Elementary,165057,ES,2012,6864,785,49,12
165,Fayette County,Sandersville Elementary,165058,ES,2012,6435,694,47,8
165,Fayette County,Wellington Elementary,165059,ES,2012,9191,540,41,4
165,Fayette County,Lafayette High School,165060,HS,2012,6346,1824,118,11
165,Fayette County,Lansdowne Elementary School,165062,ES,2012,7385,693,48,11
165,Fayette County,Leestown Middle School,165065,MS,2012,8974,569,53,9
165,Fayette County,Lexington Trad Magnet School,165067,MS,2012,6363,715,48,9
165,Fayette County,Madeline M Breckinridge Elem School,165072,ES,2012,8538,557,45,8
165,Fayette County,Maxwell Spanish Immersion Elem School,165074,ES,2012,6891,522,36,9
165,Fayette County,Morton Middle School,165076,MS,2012,6953,755,55,14
165,Fayette County,Northern Elementary School,165077,ES,2012,8767,490,38,8
165,Fayette County,Picadome Elementary School,165080,ES,2012,10067,456,41,15
165,Fayette County,Southern Elementary School,165081,ES,2012,7455,682,51,11
165,Fayette County,Squires Elementary School,165082,ES,2012,7600,616,42,10
165,Fayette County,Stonewall Elementary School,165085,ES,2012,6981,689,45,16
165,Fayette County,Russell Cave Elementary School,165090,ES,2012,11643,299,33,7
165,Fayette County,Tates Creek Elementary School,165095,ES,2012,7663,625,43,11
165,Fayette County,Tates Creek Middle School,165100,MS,2012,7082,836,66,9
165,Fayette County,Tates Creek High School,165105,HS,2012,6137,1710,104,12
165,Fayette County,Clays Mill Elementary School,165120,ES,2012,7587,562,38,12
165,Fayette County,Yates Elementary School,165140,ES,2012,8192,463,36,6
165,Fayette County,Glendover Elementary School,165150,ES,2012,7465,574,41,12
165,Fayette County,Meadowthorpe Elementary School,165160,ES,2012,6892,538,34,11
165,Fayette County,Bryan Station High School,165170,HS,2012,6649,1772,122,10
165,Fayette County,Mary Todd Elementary School,165180,ES,2012,9594,410,36,11
165,Fayette County,James Lane Allen Elementary School,165190,ES,2012,8827,523,41,9
165,Fayette County,Paul Laurence Dunbar High School,165200,HS,2012,5880,2087,121,13
165,Fayette County,Jessie M Clark Middle School,165225,MS,2012,6757,877,62,14
165,Fayette County,Cardinal Valley Elementary School,165240,ES,2012,8616,550,43,7
165,Fayette County,Winburn Middle School,165245,MS,2012,8312,614,53,10
165,Fayette County,Millcreek Elementary School,165255,ES,2012,10067,428,40,7
165,Fayette County,Southern Middle School,165525,MS,2012,7531,650,50,12
165,Fayette County,Julius Marks Elementary School,165620,ES,2012,7950,594,41,11
165,Fayette County,Audrey Grevious Center,165651,HS,2012,,43,,
165,Fayette County,Fayette County Learning Center,165898,HS,2012,,134,,
165,Fayette County,Opportunity Middle College,165899,HS,2012,,76,,
171,Fleming County,Ewing Elementary School,171020,ES,2012,8654,206,14,13
171,Fleming County,Simons Middle School,171030,MS,2012,7356,348,22,9
171,Fleming County,Fleming County High School,171035,HS,2012,8451,698,55,11
171,Fleming County,Flemingsburg Elementary School,171040,ES,2012,6774,653,37,14
171,Fleming County,E P Ward Elementary School,171050,ES,2012,7995,226,14,12
171,Fleming County,Hillsboro Elementary School,171060,ES,2012,10215,162,14,11
175,Floyd County,Prestonsburg Elementary School,175019,ES,2012,6970,748,38,16
175,Floyd County,Allen Elementary School,175020,MS,2012,8296,481,33,13
175,Floyd County,Allen Elementary School,175020,ES,2012,8296,481,33,13
175,Floyd County,May Valley Elementary School,175021,ES,2012,10072,338,26,15
175,Floyd County,Allen Central Middle School,175022,MS,2012,7528,293,20,15
175,Floyd County,South Floyd Middle School,175023,MS,2012,7418,224,15,13
175,Floyd County,Allen Central High School,175025,HS,2012,8847,383,25,11
175,Floyd County,Betsy Layne High School,175110,HS,2012,7870,414,24,9
175,Floyd County,Betsy Layne Elementary School,175120,ES,2012,8236,614,37,15
175,Floyd County,Betsy Layne Elementary School,175120,MS,2012,8236,614,37,15
175,Floyd County,South Floyd High School,175150,MS,2012,9459,318,20,8
175,Floyd County,South Floyd High School,175150,HS,2012,9459,318,20,8
175,Floyd County,James D. Adams Middle School,175440,MS,2012,6962,359,18,12
175,Floyd County,James A. Duff Elementary School,175450,ES,2012,9599,328,24,13
175,Floyd County,John M. Stumbo Elementary School,175485,MS,2012,312,339,22,13
175,Floyd County,John M. Stumbo Elementary School,175485,ES,2012,312,339,22,13
175,Floyd County,McDowell Elementary School,175640,ES,2012,9909,288,19,15
175,Floyd County,Prestonsburg High School,175850,HS,2012,7007,580,31,13
175,Floyd County,W.D. Osborne Elementary School,175995,ES,2012,10059,264,19,17
176,Fort Thomas Independent,Highlands High School,176010,HS,2012,8773,808,48,14
176,Fort Thomas Independent,Highlands Middle School,176011,MS,2012,7265,633,34,13
176,Fort Thomas Independent,Johnson Elementary School,176020,ES,2012,7580,381,20,13
176,Fort Thomas Independent,Moyer Elementary School,176030,ES,2012,6808,546,27,14
176,Fort Thomas Independent,Woodfill Elementary School,176040,ES,2012,7912,355,21,13
177,Frankfort Independent,Second Street School,177050,ES,2012,12909,410,32,9
177,Frankfort Independent,Second Street School,177050,MS,2012,12909,410,32,9
177,Frankfort Independent,Frankfort High School,177070,HS,2012,9253,321,28,13
177,Frankfort Independent,Frankfort High School,177070,MS,2012,9253,321,28,13
177,Frankfort Independent,Panther Transition Academy,177080,HS,2012,,28,,
181,Franklin County,The Academy,181011,HS,2012,,38,,
181,Franklin County,Westridge Elementary,181013,ES,2012,7568,435,28,11
181,Franklin County,Bridgeport Elementary School,181014,ES,2012,7449,446,28,12
181,Franklin County,Bondurant Middle School,181015,MS,2012,6053,621,34,10
181,Franklin County,Early Learning Village,181016,ES,2012,7815,566,34,9
181,Franklin County,Collins Lane,181025,ES,2012,6815,543,34,8
181,Franklin County,Elkhorn Middle School,181030,MS,2012,6027,704,41,8
181,Franklin County,Elkhorn Elementary School,181035,ES,2012,7498,310,20,5
181,Franklin County,Franklin County High School,181040,HS,2012,7058,917,56,12
181,Franklin County,Hearn Elementary,181045,ES,2012,6481,379,22,10
181,Franklin County,Peaks Mill Elementary,181050,ES,2012,8000,278,19,12
181,Franklin County,Western Hills High School,181070,HS,2012,7021,764,44,12
185,Fulton County,Fulton County Elementary,185020,ES,2012,10800,351,28,12
185,Fulton County,Fulton County Elementary,185020,MS,2012,10800,351,28,12
185,Fulton County,Fulton County High School,185030,HS,2012,10800,163,17,10
186,Fulton Independent,Fulton Independent School,186018,ES,2012,13207,370,26,10
186,Fulton Independent,Fulton Independent School,186018,MS,2012,13207,370,26,10
186,Fulton Independent,Fulton Independent School,186018,HS,2012,13207,370,26,10
191,Gallatin County,Gallatin County Middle School,191005,MS,2012,6046,376,16,10
191,Gallatin County,Gallatin County Upper Elementary,191006,ES,2012,5306,363,21,11
191,Gallatin County,Gallatin County Lower Elementary,191010,ES,2012,9221,430,28,8
191,Gallatin County,Gallatin County High School,191020,HS,2012,7184,452,27,10
195,Garrard County,Camp Dick Robinson Elementary School,195050,ES,2012,7549,470,29,13
195,Garrard County,Garrard County High School,195060,HS,2012,7327,695,44,13
195,Garrard County,Garrard Middle School,195070,MS,2012,7698,571,38,14
195,Garrard County,Paint Lick Elementary School,195090,ES,2012,8382,326,21,18
195,Garrard County,Lancaster Elementary School,195220,ES,2012,8511,380,27,12
197,Glasgow Independent,Success Academy,197002,HS,2012,,14,,
197,Glasgow Independent,Highland Elementary School,197013,ES,2012,9576,533,39,13
197,Glasgow Independent,Glasgow High School,197030,HS,2012,8008,548,36,11
197,Glasgow Independent,Glasgow Middle School,197035,MS,2012,8167,479,33,12
197,Glasgow Independent,South Green Elementary School,197065,ES,2012,10754,352,30,14
201,Grant County,Sherman Elementary,201016,ES,2012,7531,471,27,9
201,Grant County,Crittenden-Mt. Zion Elementary,201020,ES,2012,7632,502,29,11
201,Grant County,Dry Ridge Elementary,201030,ES,2012,9008,452,29,11
201,Grant County,Grant County High School,201040,HS,2012,7553,1055,65,9
201,Grant County,Mason-Corinth Elementary,201050,ES,2012,8460,356,19,16
201,Grant County,Grant County Middle School,201080,MS,2012,6004,914,49,9
205,Graves County,Cuba Elementary School,205010,ES,2012,8665,166,12,7
205,Graves County,Mayfield Youth Development Center,205011,HS,2012,,30,,
205,Graves County,Gateway Academy High School,205012,HS,2012,,38,,
205,Graves County,Graves County Central Elementary,205013,ES,2012,7657,418,29,12
205,Graves County,Fancy Farm Elementary School,205040,ES,2012,7751,206,14,12
205,Graves County,Farmington Elementary School,205060,ES,2012,7657,288,22,12
205,Graves County,Graves County Middle School,205100,MS,2012,5901,685,38,10
205,Graves County,Lowes Elementary School,205110,ES,2012,7978,285,20,13
205,Graves County,Sedalia Elementary School,205150,ES,2012,7157,331,21,13
205,Graves County,Symsonia Elementary School,205170,ES,2012,6751,329,22,10
205,Graves County,Wingo Elementary School,205200,ES,2012,7243,361,25,13
205,Graves County,Graves County High School,205215,HS,2012,6598,1369,75,12
211,Grayson County,H W Wilkey Elementary School,211010,ES,2012,8955,487,35,14
211,Grayson County,Caneyville Elementary School,211030,ES,2012,9735,411,32,11
211,Grayson County,Oran P Lawler Elementary School,211050,ES,2012,9369,368,25,12
211,Grayson County,Clarkson Elementary School,211080,ES,2012,7978,659,41,14
211,Grayson County,Grayson County High School,211085,HS,2012,7144,1245,73,10
211,Grayson County,Grayson County Middle School,211095,MS,2012,6647,995,59,11
215,Green County,Green County Primary School,215030,ES,2012,8330,371,28,13
215,Green County,Green County Intermediate School,215040,ES,2012,7369,387,25,14
215,Green County,Green County Middle School,215055,MS,2012,7426,385,25,11
215,Green County,Green County High School,215065,HS,2012,7950,526,33,14
221,Greenup County,Argillite Elementary School,221010,ES,2012,252,289,15,15
221,Greenup County,Wurtland Middle School,221024,MS,2012,11640,313,22,13
221,Greenup County,Greenup County High School,221027,HS,2012,,840,54,11
221,Greenup County,Greysbranch Elementary School,221040,ES,2012,10142,362,19,12
221,Greenup County,Mckell Elementary School,221060,ES,2012,10349,476,28,10
221,Greenup County,Mckell Middle School,221105,MS,2012,10459,350,21,14
221,Greenup County,Wurtland Elementary School,221110,ES,2012,10967,272,16,11
225,Hancock County,Hancock County High School,225005,HS,2012,8952,449,32,12
225,Hancock County,North Hancock Elementary School,225006,ES,2012,7356,575,32,13
225,Hancock County,Hancock County Middle School,225007,MS,2012,7353,381,24,11
225,Hancock County,South Hancock Elementary School,225070,ES,2012,10963,214,17,11
231,Hardin County,East Hardin Middle School,231005,MS,2012,5848,728,45,15
231,Hardin County,Woodland Elementary School,231008,ES,2012,6002,465,29,10
231,Hardin County,John Hardin High School,231013,HS,2012,6761,976,60,13
231,Hardin County,Lakewood Elementary School,231014,ES,2012,7150,575,41,13
231,Hardin County,Bluegrass Middle School,231015,MS,2012,559,597,36,11
231,Hardin County,Creekside Elementary School,231017,ES,2012,6983,533,34,10
231,Hardin County,Heartland Elementary School,231018,ES,2012,6715,448,29,8
231,Hardin County,G C Burkhead Elementary School,231020,ES,2012,7231,718,50,14
231,Hardin County,North Park Elementary School,231021,ES,2012,15366,390,32,9
231,Hardin County,Cecilia Valley Elementary School,231030,ES,2012,8553,243,18,11
231,Hardin County,New Highland Elementary School,231040,ES,2012,7282,564,39,12
231,Hardin County,Lincoln Trail Elementary School,231050,ES,2012,6929,509,32,14
231,Hardin County,North Hardin High School,231075,HS,2012,6066,1404,92,11
231,Hardin County,James T Alton Middle School,231077,MS,2012,5507,677,46,7
231,Hardin County,Radcliff Elementary School,231079,ES,2012,7670,394,32,11
231,Hardin County,North Middle School,231080,MS,2012,5946,558,38,8
231,Hardin County,Rineyville Elementary School,231090,ES,2012,6650,502,33,10
231,Hardin County,Vine Grove Elementary School,231165,ES,2012,134,428,29,11
231,Hardin County,West Hardin Middle School,231168,MS,2012,6080,570,38,11
231,Hardin County,Hardin County Day Treatment Center,231180,HS,2012,,28,,
231,Hardin County,Central Hardin High School,231190,HS,2012,5410,1776,103,12
231,Hardin County,Meadow View Elementary School,231210,ES,2012,6344,502,36,8
231,Hardin County,Lincoln Trail Behavioral Health Systems,231979,HS,2012,,37,,
231,Hardin County,Spectrum Care Academy,231982,MS,2012,,18,,
235,Harlan County,Harlan County High School,235025,HS,2012,6774,1071,63,17
235,Harlan County,Black Mountain Elementary School,235060,ES,2012,8322,335,26,15
235,Harlan County,Black Mountain Elementary School,235060,MS,2012,8322,335,26,15
235,Harlan County,Cawood Elementary School,235110,MS,2012,8137,329,23,17
235,Harlan County,Cawood Elementary School,235110,ES,2012,8137,329,23,17
235,Harlan County,Cumberland Elementary School,235195,ES,2012,9037,586,39,15
235,Harlan County,Cumberland Elementary School,235195,MS,2012,9037,586,39,15
235,Harlan County,Evarts Elementary School,235290,ES,2012,7209,412,29,16
235,Harlan County,Evarts Elementary School,235290,MS,2012,7209,412,29,16
235,Harlan County,Green Hills Elementary School,235325,ES,2012,8325,182,13,9
235,Harlan County,Green Hills Elementary School,235325,MS,2012,8325,182,13,9
235,Harlan County,James A. Cawood Elementary,235340,MS,2012,9975,278,20,13
235,Harlan County,James A. Cawood Elementary,235340,ES,2012,9975,278,20,13
235,Harlan County,Rosspoint Elementary School,235540,ES,2012,6440,405,25,10
235,Harlan County,Rosspoint Elementary School,235540,MS,2012,6440,405,25,10
235,Harlan County,Wallins Elementary School,235640,ES,2012,7342,418,26,15
235,Harlan County,Wallins Elementary School,235640,MS,2012,7342,418,26,15
236,Harlan Independent,Harlan Elementary School,236020,ES,2012,7375,315,21,12
236,Harlan Independent,Harlan High School,236030,HS,2012,6871,459,31,14
236,Harlan Independent,Harlan High School,236030,MS,2012,6871,459,31,14
241,Harrison County,Eastside Elementary School,241035,ES,2012,7932,391,26,11
241,Harrison County,Southside Elementary School,241038,ES,2012,8388,346,22,15
241,Harrison County,Harrison County High School,241040,HS,2012,7166,896,51,11
241,Harrison County,Harrison County Middle School,241043,MS,2012,6907,701,41,14
241,Harrison County,Northside Elementary School,241045,ES,2012,9149,322,20,13
241,Harrison County,Westside Elementary School,241075,ES,2012,8611,337,22,12
245,Hart County,Bonnieville Elementary School,245010,MS,2012,7712,296,21,11
245,Hart County,Bonnieville Elementary School,245010,ES,2012,7712,296,21,11
245,Hart County,Cub Run Elementary School,245030,ES,2012,8897,218,15,14
245,Hart County,Cub Run Elementary School,245030,MS,2012,8897,218,15,14
245,Hart County,Hart County High School,245045,HS,2012,7398,715,42,12
245,Hart County,Legrande Elementary School,245050,MS,2012,8708,203,16,9
245,Hart County,Legrande Elementary School,245050,ES,2012,8708,203,16,9
245,Hart County,Memorial Elementary School,245070,MS,2012,7632,321,22,12
245,Hart County,Memorial Elementary School,245070,ES,2012,7632,321,22,12
245,Hart County,Munfordville Elementary School,245090,ES,2012,7268,520,35,10
245,Hart County,Munfordville Elementary School,245090,MS,2012,7268,520,35,10
246,Hazard Independent,Hazard High School,246010,HS,2012,6738,307,22,14
246,Hazard Independent,Hazard Middle School,246045,MS,2012,6924,266,20,18
246,Hazard Independent,Roy G. Eversole Elementary School,246060,ES,2012,6102,362,24,12
251,Henderson County,Bend Gate Elementary School,251010,ES,2012,6469,507,34,13
251,Henderson County,Cairo Elementary School,251020,ES,2012,6747,289,17,12
251,Henderson County,A B Chandler Elementary School,251030,ES,2012,7085,360,24,13
251,Henderson County,East Heights Elementary School,251033,ES,2012,5808,545,31,12
251,Henderson County,Henderson County High School,251060,HS,2012,6182,1933,126,12
251,Henderson County,Henderson County North Middle School,251065,MS,2012,5309,841,53,12
251,Henderson County,Niagara Elementary School,251070,ES,2012,6154,340,21,12
251,Henderson County,South Heights Elementary School,251091,ES,2012,6702,526,32,10
251,Henderson County,Spottsville Elementary School,251110,ES,2012,5347,485,27,11
251,Henderson County,Henderson County South Middle School,251150,MS,2012,6548,668,41,13
251,Henderson County,Jefferson Elementary School,251160,ES,2012,7686,312,23,12
255,Henry County,Campbellsburg Elementary School,255010,ES,2012,6195,354,22,7
