SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20202021,90,NELSON,451,Nelson County,100,Nelson County High School,451100,90451100,210441001096,CKEC,901,A1,473,37,12.8
20202021,90,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,90451101,210441002324,CKEC,901,A1,411,39,10.5
20202021,19,CAMPBELL,452,Newport Independent,,---District Total---,452,,,NKCES,905,,979,107,9.1
20202021,19,CAMPBELL,452,Newport Independent,18,Newport Regional School,452018,19452018,210444002401,NKCES,905,A6,49,3,16.3
20202021,19,CAMPBELL,452,Newport Independent,20,Newport Primary School,452020,19452020,210444001099,NKCES,905,A1,203,27,7.5
20202021,19,CAMPBELL,452,Newport Independent,30,Newport School of Innovation,452030,19452030,210444002493,NKCES,905,A5,19,1,19
20202021,19,CAMPBELL,452,Newport Independent,40,Newport Intermediate School,452040,19452040,210444001100,NKCES,905,A1,181,28,6.5
20202021,19,CAMPBELL,452,Newport Independent,70,Newport High School,452070,19452070,210444001103,NKCES,905,A1,527,48,11
20202021,91,NICHOLAS,455,Nicholas County,,---District Total---,455,,,CKEC,901,,692,46,15
20202021,91,NICHOLAS,455,Nicholas County,20,Nicholas County Elementary School,455020,91455020,210447001106,CKEC,901,A1,334,20,16.7
20202021,91,NICHOLAS,455,Nicholas County,30,Nicholas County High School,455030,91455030,210447001107,CKEC,901,A1,358,26,13.8
20202021,92,OHIO,461,Ohio County,,---District Total---,461,,,GRREC,902,,2745,230,11.9
20202021,92,OHIO,461,Ohio County,10,Beaver Dam Elementary School,461010,92461010,210450001108,GRREC,902,A1,482,35,13.8
20202021,92,OHIO,461,Ohio County,11,Ohio County Day Treatment,461011,92461011,210450002361,GRREC,902,A6,66,4,16.5
20202021,92,OHIO,461,Ohio County,12,Ohio County Alternative Learning Program,461012,92461012,210450002353,GRREC,902,A5,66,4,16.5
20202021,92,OHIO,461,Ohio County,90,Fordsville Elementary School,461090,92461090,210450001112,GRREC,902,A1,139,16,8.7
20202021,92,OHIO,461,Ohio County,110,Ohio County Middle School,461110,92461110,210450001114,GRREC,902,A1,429,38,11.3
20202021,92,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,92461140,210450001115,GRREC,902,A1,170,13,13.1
20202021,92,OHIO,461,Ohio County,155,Ohio County High School,461155,92461155,210450001116,GRREC,902,A1,753,59,12.8
20202021,92,OHIO,461,Ohio County,170,Southern Elementary School,461170,92461170,210450001118,GRREC,902,A1,182,19,9.6
20202021,92,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,92461190,210450001119,GRREC,902,A1,462,37,12.5
20202021,92,OHIO,461,Ohio County,200,Western Elementary School,461200,92461200,210450001120,GRREC,902,A1,145,16,9.1
20202021,93,OLDHAM,465,Oldham County,,---District Total---,465,,,OVEC,906,,8013,735,10.9
20202021,93,OLDHAM,465,Oldham County,5,Camden Station Elementary School,465005,93465005,210453001597,OVEC,906,A1,251,32,7.8
20202021,93,OLDHAM,465,Oldham County,7,Buckner Elementary School,465007,93465007,210453001817,OVEC,906,A1,411,38,10.8
20202021,93,OLDHAM,465,Oldham County,10,Centerfield Elementary School,465010,93465010,210453001121,OVEC,906,A1,332,31,10.7
20202021,93,OLDHAM,465,Oldham County,12,North Oldham High School,465012,93465012,210453001953,OVEC,906,A1,734,58,12.7
20202021,93,OLDHAM,465,Oldham County,13,Kenwood Station Elementary School,465013,93465013,210453002007,OVEC,906,A1,415,37,11.2
20202021,93,OLDHAM,465,Oldham County,14,Harmony Elementary School,465014,93465014,210453002008,OVEC,906,A1,253,32,7.9
20202021,93,OLDHAM,465,Oldham County,15,East Oldham Middle School,465015,93465015,210453002009,OVEC,906,A1,471,46,10.2
20202021,93,OLDHAM,465,Oldham County,20,Crestwood Elementary School,465020,93465020,210453001122,OVEC,906,A1,305,30,10.2
20202021,93,OLDHAM,465,Oldham County,25,Goshen At Hillcrest Elementary School,465025,93465025,210453001432,OVEC,906,A1,512,43,11.9
20202021,93,OLDHAM,465,Oldham County,28,Locust Grove Elementary School,465028,93465028,210453002196,OVEC,906,A1,415,33,12.6
20202021,93,OLDHAM,465,Oldham County,30,LaGrange Elementary School,465030,93465030,210453001123,OVEC,906,A1,256,31,8.3
20202021,93,OLDHAM,465,Oldham County,60,Oldham County High School,465060,93465060,210453001125,OVEC,906,A1,970,86,11.3
20202021,93,OLDHAM,465,Oldham County,70,Oldham County Middle School,465070,93465070,210453001126,OVEC,906,A1,532,52,10.2
20202021,93,OLDHAM,465,Oldham County,80,Buckner Alternative High School,465080,93465080,210453000735,OVEC,906,A5,63,7,9
20202021,93,OLDHAM,465,Oldham County,90,South Oldham Middle School,465090,93465090,210453001433,OVEC,906,A1,560,48,11.7
20202021,93,OLDHAM,465,Oldham County,95,South Oldham High School,465095,93465095,210453001620,OVEC,906,A1,736,69,10.7
20202021,93,OLDHAM,465,Oldham County,100,Oldham County Preschool,465100,93465100,210453000736,OVEC,906,A4,83,8,10.4
20202021,93,OLDHAM,465,Oldham County,105,Creative and Performing Arts,465105,93465105,210453002503,OVEC,906,A2,0,1,0
20202021,93,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,93465350,210453001552,OVEC,906,A1,568,47,12.1
20202021,93,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,93465905,210453001818,OVEC,906,A2,210,17,12.4
20202021,94,OWEN,471,Owen County,,---District Total---,471,,,OVEC,906,,1094,98,11.2
20202021,94,OWEN,471,Owen County,75,Owen County Elementary/Primary School,471075,94471075,210456001127,OVEC,906,A1,437,32,13.7
20202021,94,OWEN,471,Owen County,78,Maurice Bowling Middle School,471078,94471078,210456001539,OVEC,906,A1,316,36,8.8
20202021,94,OWEN,471,Owen County,80,Owen County High School,471080,94471080,210456001128,OVEC,906,A1,362,31,11.7
20202021,30,DAVIESS,472,Owensboro Independent,,---District Total---,472,,,GRREC,902,,3876,323,12
20202021,30,DAVIESS,472,Owensboro Independent,10,Cravens Elementary School,472010,30472010,210459001129,GRREC,902,A1,163,21,7.8
20202021,30,DAVIESS,472,Owensboro Independent,15,Emerson Academy,472015,30472015,210459002011,GRREC,902,A5,216,15,14.4
20202021,30,DAVIESS,472,Owensboro Independent,30,Estes Elementary School,472030,30472030,210459001130,GRREC,902,A1,245,28,8.8
20202021,30,DAVIESS,472,Owensboro Independent,60,Foust Elementary School,472060,30472060,210459001132,GRREC,902,A1,279,26,10.7
20202021,30,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,30472100,210459001135,GRREC,902,A1,284,30,9.5
20202021,30,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,30472102,210459002304,GRREC,902,A1,376,33,11.4
20202021,30,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,30472108,210459002305,GRREC,902,A1,781,68,11.5
20202021,30,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,30472110,210459001136,GRREC,902,A1,1359,89,15.3
20202021,30,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,30472116,210459002411,GRREC,902,A2,208,15,13.9
20202021,30,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,30472140,210459001139,GRREC,902,A1,298,25,11.9
20202021,30,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,30472180,210459001685,GRREC,902,A4,131,9,14.6
20202021,95,OWSLEY,475,Owsley County,,---District Total---,475,,,KVEC,904,,579,38,15.2
20202021,95,OWSLEY,475,Owsley County,20,Owsley County Elementary School,475020,95475020,210462001142,KVEC,904,A1,242,16,15.1
20202021,95,OWSLEY,475,Owsley County,80,Owsley County High School,475080,95475080,210462001143,KVEC,904,A1,337,22,15.3
20202021,79,MCCRACKEN,476,Paducah Independent,,---District Total---,476,,,WKEC,908,,1941,168,11.6
20202021,79,MCCRACKEN,476,Paducah Independent,10,Paducah Middle School,476010,79476010,210465001144,WKEC,908,A1,310,35,8.9
20202021,79,MCCRACKEN,476,Paducah Independent,15,Paducah Head Start Preschool,476015,79476015,210465001571,WKEC,908,A4,60,13,4.6
20202021,79,MCCRACKEN,476,Paducah Independent,16,Choices Educational Center,476016,79476016,210465002364,WKEC,908,A5,35,2,17.5
20202021,79,MCCRACKEN,476,Paducah Independent,20,Clark Elementary School,476020,79476020,210465001146,WKEC,908,A1,418,31,13.5
20202021,79,MCCRACKEN,476,Paducah Independent,80,McNabb Elementary School,476080,79476080,210465001150,WKEC,908,A1,190,18,10.6
20202021,79,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,79476150,210465001152,WKEC,908,A1,353,23,15.3
20202021,79,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,79476170,210465001154,WKEC,908,A1,613,49,12.5
20202021,58,JOHNSON,477,Paintsville Independent,,---District Total---,477,,,KEDC,903,,713,50,14.3
20202021,58,JOHNSON,477,Paintsville Independent,10,Paintsville Elementary School,477010,58477010,210468001155,KEDC,903,A1,406,28,14.5
20202021,58,JOHNSON,477,Paintsville Independent,20,Paintsville High School,477020,58477020,210468001156,KEDC,903,A1,325,23,14.1
20202021,9,BOURBON,478,Paris Independent,,---District Total---,478,,,CKEC,901,,379,45,8.4
20202021,9,BOURBON,478,Paris Independent,10,Paris Elementary School,478010,9478010,210471001157,CKEC,901,A1,145,17,8.5
20202021,9,BOURBON,478,Paris Independent,20,Paris High School,478020,9478020,210471001158,CKEC,901,A1,182,20,9.1
20202021,9,BOURBON,478,Paris Independent,30,Paris Middle School,478030,9478030,210471001159,CKEC,901,A1,133,18,7.4
20202021,9,BOURBON,478,Paris Independent,40,Paris Preschool Center,478040,9478040,210471002226,CKEC,901,A4,13,1,13
20202021,96,PENDLETON,481,Pendleton County,,---District Total---,481,,,NKCES,905,,1313,120,10.9
20202021,96,PENDLETON,481,Pendleton County,60,Northern Elementary School,481060,96481060,210474001160,NKCES,905,A1,301,24,12.5
20202021,96,PENDLETON,481,Pendleton County,61,Phillip Sharp Middle School,481061,96481061,210474001646,NKCES,905,A1,268,30,8.9
20202021,96,PENDLETON,481,Pendleton County,70,Pendleton County High School,481070,96481070,210474001161,NKCES,905,A1,407,38,10.7
20202021,96,PENDLETON,481,Pendleton County,80,Southern Elementary School,481080,96481080,210474001163,NKCES,905,A1,356,29,12.3
20202021,97,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,,2327,185,12.6
20202021,97,PERRY,485,Perry County,10,Buckhorn Childrens Center,485010,97485010,210477002422,KVEC,904,A6,21,1,21
20202021,97,PERRY,485,Perry County,130,Buckhorn School,485130,97485130,210477001166,KVEC,904,A1,297,22,13.5
20202021,97,PERRY,485,Perry County,140,Learning Academy,485140,97485140,210477002398,KVEC,904,A5,23,1,23
20202021,97,PERRY,485,Perry County,190,Perry County Alternative School,485190,97485190,210477002387,KVEC,904,A5,25,2,12.5
20202021,97,PERRY,485,Perry County,200,East Perry County Elementary School,485200,97485200,210477002354,KVEC,904,A1,415,33,12.6
20202021,97,PERRY,485,Perry County,250,Perry County Central High School,485250,97485250,210477000755,KVEC,904,A1,617,47,13.1
20202021,97,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,97485480,210477001170,KVEC,904,A1,97,8,12.1
20202021,97,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,97485635,210477001174,KVEC,904,A1,278,22,12.6
20202021,97,PERRY,485,Perry County,640,Robinson Elementary School,485640,97485640,210477001175,KVEC,904,A1,196,12,16.3
20202021,97,PERRY,485,Perry County,890,Viper Elementary School,485890,97485890,210477001177,KVEC,904,A1,126,13,9.7
20202021,97,PERRY,485,Perry County,898,West Perry Elementary School,485898,97485898,210477002453,KVEC,904,A1,347,29,12
20202021,98,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,,6021,459,13.1
20202021,98,PIKE,491,Pike County,10,Northpoint Academy,491010,98491010,210480002256,KVEC,904,A5,67,6,11.2
20202021,98,PIKE,491,Pike County,15,Pike County Day Treatment,491015,98491015,210480002444,KVEC,904,A6,82,5,16.4
20202021,98,PIKE,491,Pike County,51,Belfry Elementary,491051,98491051,210480001647,KVEC,904,A1,316,24,13.2
20202021,98,PIKE,491,Pike County,54,East Ridge High School,491054,98491054,210480001948,KVEC,904,A1,353,31,11.4
20202021,98,PIKE,491,Pike County,57,Feds Creek Elementary School,491057,98491057,210480002012,KVEC,904,A1,200,12,16.7
20202021,98,PIKE,491,Pike County,58,Belfry Middle School,491058,98491058,210480002013,KVEC,904,A1,243,24,10.1
20202021,98,PIKE,491,Pike County,59,Millard School,491059,98491059,210480002240,KVEC,904,A1,385,31,12.4
20202021,98,PIKE,491,Pike County,60,Valley Elementary School,491060,98491060,210480002296,KVEC,904,A1,628,46,13.7
20202021,98,PIKE,491,Pike County,90,Belfry High School,491090,98491090,210480001179,KVEC,904,A1,517,31,16.7
20202021,98,PIKE,491,Pike County,130,Bevins Elementary School,491130,98491130,210480001180,KVEC,904,A1,156,13,12
20202021,98,PIKE,491,Pike County,190,Pike County Central High School,491190,98491190,210480000505,KVEC,904,A1,422,36,11.7
20202021,98,PIKE,491,Pike County,250,Dorton Elementary School,491250,98491250,210480001183,KVEC,904,A1,287,17,16.9
20202021,98,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,98491300,210480001185,KVEC,904,A1,343,26,13.2
20202021,98,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,98491620,210480001195,KVEC,904,A1,512,38,13.5
20202021,98,PIKE,491,Pike County,650,Kimper Elementary School,491650,98491650,210480001197,KVEC,904,A1,97,9,10.8
20202021,98,PIKE,491,Pike County,950,Mullins Elementary School,491950,98491950,210480001202,KVEC,904,A1,406,38,10.7
20202021,98,PIKE,491,Pike County,952,Phelps Elementary School,491952,98491952,210480001203,KVEC,904,A1,213,20,10.7
20202021,98,PIKE,491,Pike County,954,Phelps High School,491954,98491954,210480001204,KVEC,904,A1,276,22,12.5
20202021,98,PIKE,491,Pike County,980,Shelby Valley High School,491980,98491980,210480001686,KVEC,904,A1,550,33,16.7
20202021,98,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,,872,73,11.9
20202021,98,PIKE,492,Pikeville Independent,20,Pikeville Elementary School,492020,98492020,210483001213,KVEC,904,A1,439,37,11.9
20202021,98,PIKE,492,Pikeville Independent,30,Pikeville High School,492030,98492030,210483001214,KVEC,904,A1,469,38,12.3
20202021,7,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,,492,35,14.1
20202021,7,BELL,493,Pineville Independent,30,Pineville Independent School,493030,7493030,210486002393,SESC,907,A1,492,35,14.1
20202021,99,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,,1539,132,11.7
20202021,99,POWELL,495,Powell County,10,Bowen Elementary School,495010,99495010,210489001217,CKEC,901,A1,275,20,13.8
20202021,99,POWELL,495,Powell County,12,Powell County Academy,495012,99495012,210489002360,CKEC,901,A5,32,2,16
20202021,99,POWELL,495,Powell County,15,Powell County Middle School,495015,99495015,210489001218,CKEC,901,A1,288,34,8.5
20202021,99,POWELL,495,Powell County,20,Clay City Elementary School,495020,99495020,210489001219,CKEC,901,A1,348,31,11.2
20202021,99,POWELL,495,Powell County,40,Powell County High School,495040,99495040,210489001220,CKEC,901,A1,559,42,13.3
20202021,99,POWELL,495,Powell County,60,Stanton Elementary School,495060,99495060,210489001221,CKEC,901,A1,274,22,12.5
20202021,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,,5822,440,13.2
20202021,100,PULASKI,501,Pulaski County,70,Burnside Elementary School,501070,100501070,210495001225,SESC,907,A1,329,23,14.3
20202021,100,PULASKI,501,Pulaski County,71,Pulaski Day Treatment~Eagle Academy,501071,100501071,210495001554,SESC,907,A6,87,4,21.8
20202021,100,PULASKI,501,Pulaski County,99,Memorial Education Center,501099,100501099,210495002065,SESC,907,A4,134,8,16.8
20202021,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,SESC,907,A1,265,18,14.7
20202021,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,SESC,907,A1,263,21,12.5
20202021,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,A1,868,72,12.1
20202021,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,SESC,907,A1,489,31,15.8
20202021,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,SESC,907,A1,670,52,12.9
20202021,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,SESC,907,A1,507,38,13.3
20202021,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,A1,1020,76,13.4
20202021,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,SESC,907,A1,409,30,13.6
20202021,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,SESC,907,A1,315,23,13.7
20202021,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,SESC,907,A1,356,23,15.5
20202021,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,SESC,907,A1,378,34,11.1
20202021,45,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,,873,64,13.6
20202021,45,GREENUP,502,Raceland-Worthington Independent,10,Campbell Elementary School,502010,45502010,210498001239,KEDC,903,A1,149,15,9.9
20202021,45,GREENUP,502,Raceland-Worthington Independent,11,Raceland-Worthington Schools Campus B,502011,45502011,210498002015,KEDC,903,A6,24,2,12
20202021,45,GREENUP,502,Raceland-Worthington Independent,20,Raceland-Worthington High School,502020,45502020,210498001240,KEDC,903,A1,373,26,14.3
20202021,45,GREENUP,502,Raceland-Worthington Independent,30,Raceland-Worthington Middle School,502030,45502030,210498001241,KEDC,903,A1,490,32,15.3
20202021,45,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,45502160,210498001465,KEDC,903,A6,31,3,10.3
20202021,101,ROBERTSON,505,Robertson County,,---District Total---,505,,,KEDC,903,,268,22,12.2
20202021,101,ROBERTSON,505,Robertson County,10,Robertson County School,505010,101505010,210504001246,KEDC,903,A1,268,22,12.2
20202021,102,ROCKCASTLE,511,Rockcastle County,,---District Total---,511,,,SESC,907,,2476,179,13.8
20202021,102,ROCKCASTLE,511,Rockcastle County,20,Brodhead Elementary School,511020,102511020,210507001249,SESC,907,A1,339,29,11.7
20202021,102,ROCKCASTLE,511,Rockcastle County,22,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,SESC,907,A5,13,1,13
20202021,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,SESC,907,A1,539,41,13.1
20202021,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,SESC,907,A1,694,46,15.1
20202021,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,SESC,907,A1,665,46,14.5
20202021,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,SESC,907,A1,275,19,14.5
20202021,103,ROWAN,515,Rowan County,,---District Total---,515,,,KEDC,903,,2343,171,13.7
20202021,103,ROWAN,515,Rowan County,40,Clearfield Elementary School,515040,103515040,210510001254,KEDC,903,A1,263,23,11.4
20202021,103,ROWAN,515,Rowan County,43,McBrayer Elementary School,515043,103515043,210510002016,KEDC,903,A1,444,30,14.8
20202021,103,ROWAN,515,Rowan County,44,Rowan County Preschool Center,515044,103515044,210510002033,KEDC,903,A4,50,4,12.5
20202021,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,103515130,210510001258,KEDC,903,A6,15,1,15
20202021,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,103515132,210510002342,KEDC,903,A5,20,1,20
20202021,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,KEDC,903,A1,680,48,14.2
20202021,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,KEDC,903,A1,254,15,16.9
20202021,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,KEDC,903,A1,538,39,13.8
20202021,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,KEDC,903,A1,468,29,16.1
20202021,104,RUSSELL,521,Russell County,,---District Total---,521,,,GRREC,902,,2188,162,13.5
20202021,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,GRREC,902,A1,350,26,13.5
20202021,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,GRREC,902,A1,460,36,12.8
20202021,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,GRREC,902,A1,728,50,14.6
20202021,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,GRREC,902,A1,249,22,11.3
20202021,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,A1,451,31,14.5
20202021,45,GREENUP,522,Russell Independent,,---District Total---,522,,,KEDC,903,,1990,133,15
20202021,45,GREENUP,522,Russell Independent,11,Russell Primary School,522011,45522011,210513001626,KEDC,903,A1,434,28,15.5
20202021,45,GREENUP,522,Russell Independent,30,Russell-McDowell Intermediate School,522030,45522030,210513001270,KEDC,903,A1,453,33,13.7
20202021,45,GREENUP,522,Russell Independent,50,Russell High School,522050,45522050,210513001272,KEDC,903,A1,668,41,16.3
20202021,45,GREENUP,522,Russell Independent,60,Russell Middle School,522060,45522060,210513001273,KEDC,903,A1,553,38,14.6
20202021,45,GREENUP,522,Russell Independent,70,Russell Independent Alternative School,522070,45522070,210513002514,KEDC,903,A5,23,1,23
20202021,71,LOGAN,523,Russellville Independent,,---District Total---,523,,,GRREC,902,,496,73,6.8
20202021,71,LOGAN,523,Russellville Independent,10,Virtual Learning Academy @Russellville,523010,71523010,210519002517,GRREC,902,A5,67,5,13.4
20202021,71,LOGAN,523,Russellville Independent,20,Russellville Primary Academy,523020,71523020,210519002515,GRREC,902,A1,44,11,4
20202021,71,LOGAN,523,Russellville Independent,25,R E Stevenson Elementary School,523025,71523025,210519001274,GRREC,902,A1,121,20,6.1
20202021,71,LOGAN,523,Russellville Independent,30,Russellville High School,523030,71523030,210519001275,GRREC,902,A1,204,25,8.2
20202021,71,LOGAN,523,Russellville Independent,50,Russellville Middle School,523050,71523050,210519002490,GRREC,902,A1,134,20,6.7
20202021,100,PULASKI,524,Science Hill Independent,,---District Total---,524,,,SESC,907,,382,28,13.6
20202021,100,PULASKI,524,Science Hill Independent,10,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,A1,382,28,13.6
20202021,105,SCOTT,525,Scott County,,---District Total---,525,,,CKEC,901,,5320,494,10.8
20202021,105,SCOTT,525,Scott County,5,Phoenix Horizon Community,525005,105525005,210526002432,CKEC,901,A5,87,8,10.9
20202021,105,SCOTT,525,Scott County,10,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,A1,194,20,9.7
20202021,105,SCOTT,525,Scott County,12,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,A1,246,24,10.3
20202021,105,SCOTT,525,Scott County,13,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,A1,292,32,9.1
20202021,105,SCOTT,525,Scott County,14,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,A1,210,22,9.5
20202021,105,SCOTT,525,Scott County,15,Garth Elementary School,525015,105525015,210526001279,CKEC,901,A1,193,19,10.2
20202021,105,SCOTT,525,Scott County,18,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,A1,341,41,8.3
20202021,105,SCOTT,525,Scott County,19,Scott County Preschool,525019,105525019,210526002204,CKEC,901,A4,136,13,10.5
20202021,105,SCOTT,525,Scott County,25,Great Crossing High School,525025,105525025,210526002482,CKEC,901,A1,744,71,10.5
20202021,105,SCOTT,525,Scott County,29,Creekside Elementary,525029,105525029,210526002483,CKEC,901,A1,241,25,9.6
20202021,105,SCOTT,525,Scott County,35,Northern Elementary School,525035,105525035,210526001687,CKEC,901,A1,356,24,14.8
20202021,105,SCOTT,525,Scott County,40,Scott County High School,525040,105525040,210526001283,CKEC,901,A1,663,58,11.4
20202021,105,SCOTT,525,Scott County,44,Elkhorn Crossing School,525044,105525044,210526002301,CKEC,901,A2,255,19,13.4
20202021,105,SCOTT,525,Scott County,50,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,A1,248,22,11.3
20202021,105,SCOTT,525,Scott County,60,Scott County Middle School,525060,105525060,210526001285,CKEC,901,A1,638,45,14.2
20202021,105,SCOTT,525,Scott County,70,Southern Elementary School,525070,105525070,210526001286,CKEC,901,A1,280,26,10.8
20202021,105,SCOTT,525,Scott County,80,Western Elementary School,525080,105525080,210526000530,CKEC,901,A1,287,30,9.6
20202021,106,SHELBY,531,Shelby County,,---District Total---,531,,,OVEC,906,,4365,415,10.5
20202021,106,SHELBY,531,Shelby County,14,Painted Stone Elementary,531014,106531014,210532001964,OVEC,906,A1,337,28,12
20202021,106,SHELBY,531,Shelby County,15,Southside Elementary,531015,106531015,210532002077,OVEC,906,A1,179,24,7.5
20202021,106,SHELBY,531,Shelby County,40,Martha Layne Collins High School,531040,106531040,210532002253,OVEC,906,A1,715,79,9.1
20202021,106,SHELBY,531,Shelby County,54,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,A1,275,36,7.6
20202021,106,SHELBY,531,Shelby County,65,Heritage Elementary,531065,106531065,210532001688,OVEC,906,A1,221,30,7.4
20202021,106,SHELBY,531,Shelby County,80,Shelby County West Middle School,531080,106531080,210532001291,OVEC,906,A1,282,35,8.1
20202021,106,SHELBY,531,Shelby County,90,Shelby County High School,531090,106531090,210532001292,OVEC,906,A1,903,72,12.5
20202021,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,OVEC,906,A1,390,27,14.4
20202021,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,OVEC,906,A1,397,34,11.7
20202021,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,OVEC,906,A1,276,27,10.2
20202021,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,OVEC,906,A1,419,26,16.1
20202021,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,106531160,210532001689,OVEC,906,A4,97,8,12.1
20202021,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,106531170,210532001690,OVEC,906,A6,22,3,7.3
20202021,107,SIMPSON,535,Simpson County,,---District Total---,535,,,GRREC,902,,2211,179,12.4
20202021,107,SIMPSON,535,Simpson County,7,Franklin-Simpson High School West Campus,535007,107535007,210540001652,GRREC,902,A5,378,24,15.8
20202021,107,SIMPSON,535,Simpson County,20,Franklin Elementary School,535020,107535020,210540001299,GRREC,902,A1,287,18,15.9
20202021,107,SIMPSON,535,Simpson County,30,Franklin-Simpson Middle School,535030,107535030,210540001300,GRREC,902,A1,440,41,10.7
20202021,107,SIMPSON,535,Simpson County,40,Franklin-Simpson High School,535040,107535040,210540001301,GRREC,902,A1,709,61,11.6
20202021,107,SIMPSON,535,Simpson County,45,Lincoln Elementary School,535045,107535045,210540001302,GRREC,902,A1,224,23,9.7
20202021,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,GRREC,902,A1,510,34,15
