SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,SCHOOL TYPE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20212022,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,A5,1,21.0
20212022,103,ROWAN,515,Rowan County,133,Bluegrass Discovery Academy Middle,515133,A5,1,27.0
20212022,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,A1,50,15.0
20212022,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,A1,14,13.8
20212022,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,A1,39,14.6
20212022,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,A1,27,15.3
20212022,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,A1,27,13.0
20212022,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,A1,39,11.8
20212022,104,RUSSELL,521,Russell County,240,Russell County High School,521240,A1,48,14.5
20212022,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,A1,22,7.9
20212022,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,A1,33,12.7
20212022,45,GREENUP,522,Russell Independent,11,Russell Primary School,522011,A1,28,15.7
20212022,45,GREENUP,522,Russell Independent,30,Russell-McDowell Intermediate School,522030,A1,31,14.2
20212022,45,GREENUP,522,Russell Independent,50,Russell High School,522050,A1,44,14.5
20212022,45,GREENUP,522,Russell Independent,60,Russell Middle School,522060,A1,39,13.2
20212022,45,GREENUP,522,Russell Independent,70,Russell Independent Alternative School,522070,A5,2,13.5
20212022,71,LOGAN,523,Russellville Independent,20,Russellville Primary Academy,523020,A4,11,5.6
20212022,71,LOGAN,523,Russellville Independent,25,R E Stevenson Elementary School,523025,A1,19,4.6
20212022,71,LOGAN,523,Russellville Independent,30,Russellville High School,523030,A1,22,9.3
20212022,71,LOGAN,523,Russellville Independent,50,Russellville Middle School,523050,A1,24,7.9
20212022,100,PULASKI,524,Science Hill Independent,10,Science Hill Elementary School,524010,A1,30,13.5
20212022,105,SCOTT,525,Scott County,5,Phoenix Horizon Community,525005,A5,8,11.9
20212022,105,SCOTT,525,Scott County,10,Eastern Elementary School,525010,A1,20,8.0
20212022,105,SCOTT,525,Scott County,12,Anne Mason Elementary School,525012,A1,22,10.1
20212022,105,SCOTT,525,Scott County,13,Royal Spring Middle School,525013,A1,36,10.4
20212022,105,SCOTT,525,Scott County,14,Lemons Mill Elementary School,525014,A1,21,9.8
20212022,105,SCOTT,525,Scott County,15,Garth Elementary School,525015,A1,20,9.7
20212022,105,SCOTT,525,Scott County,18,Georgetown Middle School,525018,A1,41,7.9
20212022,105,SCOTT,525,Scott County,19,Scott County Preschool,525019,A4,13,11.5
20212022,105,SCOTT,525,Scott County,25,Great Crossing High School,525025,A1,79,9.9
20212022,105,SCOTT,525,Scott County,29,Creekside Elementary,525029,A1,25,10.4
20212022,105,SCOTT,525,Scott County,35,Northern Elementary School,525035,A1,24,14.9
20212022,105,SCOTT,525,Scott County,40,Scott County High School,525040,A1,63,11.4
20212022,105,SCOTT,525,Scott County,44,Elkhorn Crossing School,525044,A2,19,12.7
20212022,105,SCOTT,525,Scott County,50,Stamping Ground Elementary School,525050,A1,22,11.3
20212022,105,SCOTT,525,Scott County,60,Scott County Middle School,525060,A1,43,13.4
20212022,105,SCOTT,525,Scott County,70,Southern Elementary School,525070,A1,27,9.4
20212022,105,SCOTT,525,Scott County,80,Western Elementary School,525080,A1,30,9.2
20212022,106,SHELBY,531,Shelby County,14,Painted Stone Elementary,531014,A1,30,11.2
20212022,106,SHELBY,531,Shelby County,15,Southside Elementary,531015,A1,28,7.5
20212022,106,SHELBY,531,Shelby County,40,Martha Layne Collins High School,531040,A1,75,9.5
20212022,106,SHELBY,531,Shelby County,54,Marnel C. Moorman School,531054,A1,48,8.7
20212022,106,SHELBY,531,Shelby County,65,Heritage Elementary,531065,A1,30,7.7
20212022,106,SHELBY,531,Shelby County,80,Shelby County West Middle School,531080,A1,32,7.8
20212022,106,SHELBY,531,Shelby County,90,Shelby County High School,531090,A1,72,10.6
20212022,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,A1,27,13.3
20212022,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,A1,33,11.7
20212022,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,A1,27,11.0
20212022,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,A1,27,11.7
20212022,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,A4,7,11.4
20212022,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,A6,2,1.0
20212022,107,SIMPSON,535,Simpson County,7,Franklin-Simpson High School West Campus,535007,A5,5,21.6
20212022,107,SIMPSON,535,Simpson County,20,Franklin Elementary School,535020,A1,18,15.7
20212022,107,SIMPSON,535,Simpson County,30,Franklin-Simpson Middle School,535030,A1,41,10.1
20212022,107,SIMPSON,535,Simpson County,40,Franklin-Simpson High School,535040,A1,60,12.1
20212022,107,SIMPSON,535,Simpson County,45,Lincoln Elementary School,535045,A1,29,11.2
20212022,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,A1,37,15.1
20212022,100,PULASKI,536,Somerset Independent,50,Hopkins Elementary School,536050,A1,36,13.4
20212022,100,PULASKI,536,Somerset Independent,70,Somerset High School,536070,A1,37,13.1
20212022,100,PULASKI,536,Somerset Independent,90,Meece Middle School,536090,A1,30,11.6
20212022,19,CAMPBELL,537,Southgate Independent,10,Southgate Public School,537010,A1,14,9.6
20212022,108,SPENCER,541,Spencer County,40,Spencer County Elementary School,541040,A1,35,16.7
20212022,108,SPENCER,541,Spencer County,41,Spencer County Middle School,541041,A1,37,10.8
20212022,108,SPENCER,541,Spencer County,42,Hillview Academy,541042,A5,3,18.7
20212022,108,SPENCER,541,Spencer County,43,Spencer County Early Learning Center,541043,A4,7,5.9
20212022,108,SPENCER,541,Spencer County,44,Taylorsville Elementary School,541044,A1,29,11.2
20212022,108,SPENCER,541,Spencer County,50,Spencer County High School,541050,A1,57,9.9
20212022,109,TAYLOR,545,Taylor County,5,Taylor County Primary Center,545005,A1,42,13.3
20212022,109,TAYLOR,545,Taylor County,20,Taylor County Elementary School,545020,A1,29,12.3
20212022,109,TAYLOR,545,Taylor County,30,Taylor County High School,545030,A1,58,11.6
20212022,109,TAYLOR,545,Taylor County,40,Taylor County Middle School,545040,A1,37,12.7
20212022,109,TAYLOR,545,Taylor County,75,Lakeview Academy,545075,A5,3,15.3
20212022,110,TODD,551,Todd County,5,North Todd Elementary School,551005,A1,22,9.9
20212022,110,TODD,551,Todd County,15,South Todd Elementary School,551015,A1,27,11.2
20212022,110,TODD,551,Todd County,17,Horizons High School,551017,A5,2,25.5
20212022,110,TODD,551,Todd County,80,Todd County Middle School,551080,A1,26,10.5
20212022,110,TODD,551,Todd County,95,Todd County Central High School,551095,A1,32,10.0
20212022,111,TRIGG,555,Trigg County,13,Trigg County Primary School,555013,A1,35,14.5
20212022,111,TRIGG,555,Trigg County,14,Trigg County Intermediate School,555014,A1,35,15.0
20212022,111,TRIGG,555,Trigg County,20,Harbor Academy and Virtual School,555020,A5,3,21.0
20212022,111,TRIGG,555,Trigg County,50,Trigg County Middle School,555050,A1,31,11.5
20212022,111,TRIGG,555,Trigg County,70,Trigg County High School,555070,A1,43,12.7
20212022,112,TRIMBLE,561,Trimble County,10,Bedford Elementary School,561010,A1,21,10.4
20212022,112,TRIMBLE,561,Trimble County,20,Milton Elementary School,561020,A1,16,14.7
20212022,112,TRIMBLE,561,Trimble County,25,Trimble County JR/SR High School,561025,A1,31,13.3
20212022,113,UNION,565,Union County,15,Union County Preschool and Headstart,565015,A4,2,5.0
20212022,113,UNION,565,Union County,20,Morganfield Elementary School,565020,A1,22,12.8
20212022,113,UNION,565,Union County,21,Union County Learning Academy,565021,A5,1,45.0
20212022,113,UNION,565,Union County,50,Sturgis Elementary School,565050,A1,21,12.7
20212022,113,UNION,565,Union County,55,Union County Middle School,565055,A1,23,7.3
20212022,113,UNION,565,Union County,65,Union County High School,565065,A1,37,12.9
20212022,113,UNION,565,Union County,70,Uniontown Elementary School,565070,A1,13,12.4
20212022,8,BOONE,567,Walton-Verona Independent,10,Walton-Verona Elementary School,567010,A1,36,12.2
20212022,8,BOONE,567,Walton-Verona Independent,15,Walton-Verona Middle School,567015,A1,32,14.1
20212022,8,BOONE,567,Walton-Verona Independent,20,Walton-Verona High School,567020,A1,38,13.2
20212022,8,BOONE,567,Walton-Verona Independent,25,Walton - Verona Early Childhood Center,567025,A4,4,9.5
20212022,114,WARREN,571,Warren County,2,South Warren Middle School,571002,A1,40,11.2
20212022,114,WARREN,571,Warren County,3,South Warren High School,571003,A1,76,12.1
20212022,114,WARREN,571,Warren County,10,Alvaton Elementary,571010,A1,34,13.5
20212022,114,WARREN,571,Warren County,15,Briarwood Elementary School,571015,A1,34,13.2
20212022,114,WARREN,571,Warren County,16,Lighthouse Academy,571016,A5,4,18.8
20212022,114,WARREN,571,Warren County,18,Plano Elementary,571018,A1,32,7.4
20212022,114,WARREN,571,Warren County,20,Beacon Academy,571020,A5,6,19.2
20212022,114,WARREN,571,Warren County,25,Jennings Creek Elementary,571025,A1,35,4.7
20212022,114,WARREN,571,Warren County,30,Jody Richards Elementary,571030,A1,31,10.3
20212022,114,WARREN,571,Warren County,40,Bristow Elementary,571040,A1,32,11.5
20212022,114,WARREN,571,Warren County,70,Cumberland Trace Elementary,571070,A1,32,9.7
20212022,114,WARREN,571,Warren County,75,Drakes Creek Middle School,571075,A1,42,11.4
20212022,114,WARREN,571,Warren County,80,Lost River Elementary,571080,A1,37,10.9
20212022,114,WARREN,571,Warren County,90,Jackson Academy,571090,A5,2,17.5
20212022,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,A1,36,10.1
20212022,114,WARREN,571,Warren County,110,North Warren Elementary,571110,A1,24,7.7
20212022,114,WARREN,571,Warren County,130,Oakland Elementary,571130,A1,23,7.7
20212022,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,A1,33,9.2
20212022,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,A1,22,8.8
20212022,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,A1,31,8.4
20212022,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,A1,43,10.7
20212022,114,WARREN,571,Warren County,200,Warren Elementary,571200,A1,31,6.2
20212022,114,WARREN,571,Warren County,205,Warren East Middle School,571205,A1,38,10.0
20212022,114,WARREN,571,Warren County,210,Warren Central High School,571210,A1,65,7.3
20212022,114,WARREN,571,Warren County,220,Warren East High School,571220,A1,58,10.8
20212022,114,WARREN,571,Warren County,230,Greenwood High School,571230,A1,76,13.2
20212022,114,WARREN,571,Warren County,245,GEO International High School,571245,A5,12,8.0
20212022,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,A5,4,15.0
20212022,114,WARREN,571,Warren County,305,Rivendell High School,571305,A5,3,11.7
20212022,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,A6,2,11.5
20212022,115,WASHINGTON,575,Washington County,21,Commander Academy,575021,A5,3,11.3
20212022,115,WASHINGTON,575,Washington County,31,North Washington Elementary School,575031,A1,31,14.8
20212022,115,WASHINGTON,575,Washington County,34,Washington County Middle School,575034,A1,15,16.3
20212022,115,WASHINGTON,575,Washington County,74,Washington County High School,575074,A1,31,10.8
20212022,115,WASHINGTON,575,Washington County,80,Washington County Elementary School,575080,A1,24,12.7
20212022,116,WAYNE,581,Wayne County,51,Wayne County Middle School,581051,A1,42,11.8
20212022,116,WAYNE,581,Wayne County,60,Wayne County Learning Academy,581060,A5,6,21.0
20212022,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,A6,3,26.7
20212022,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,A6,4,15.0
20212022,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,A1,34,11.0
20212022,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,A1,55,13.5
20212022,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,A1,16,7.8
20212022,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,A1,22,7.4
20212022,117,WEBSTER,585,Webster County,20,Clay Elementary School,585020,A1,12,9.9
20212022,117,WEBSTER,585,Webster County,50,Dixon Elementary School,585050,A1,15,11.6
20212022,117,WEBSTER,585,Webster County,60,Providence Elementary School,585060,A1,17,14.1
20212022,117,WEBSTER,585,Webster County,90,Sebree Elementary School,585090,A1,19,8.4
20212022,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,A1,22,13.0
20212022,117,WEBSTER,585,Webster County,130,Webster County High School,585130,A1,38,10.8
20212022,118,WHITLEY,591,Whitley County,10,Colonel Academy,591010,A5,1,13.0
20212022,118,WHITLEY,591,Whitley County,60,Boston Elementary School,591060,A1,15,13.6
20212022,118,WHITLEY,591,Whitley County,61,Whitley Central Intermediate School,591061,A1,29,13.1
20212022,118,WHITLEY,591,Whitley County,62,Whitley County East Elementary School,591062,A1,15,6.6
20212022,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,A5,4,19.0
20212022,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,A1,27,14.7
20212022,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,A1,18,12.4
20212022,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,A1,21,15.4
20212022,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,A1,27,15.2
20212022,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,A1,61,14.1
20212022,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,A1,39,12.3
20212022,118,WHITLEY,592,Williamsburg Independent,12,Williamsburg City School,592012,A1,53,10.2
20212022,41,GRANT,593,Williamstown Independent,10,Williamstown Elementary,593010,A1,18,7.6
20212022,41,GRANT,593,Williamstown Independent,20,Williamstown Jr. High,593020,A1,16,12.7
20212022,41,GRANT,593,Williamstown Independent,30,Williamstown Sr. High,593030,A1,19,9.7
20212022,41,GRANT,593,Williamstown Independent,40,Williamstown Head Start Preschool,593040,A4,4,7.0
20212022,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,A6,2,16.5
20212022,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,A1,7,13.4
20212022,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,A1,8,9.9
20212022,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,A1,20,10.3
20212022,119,WOLFE,595,Wolfe County,312,Success Academy,595312,A5,1,13.0
20212022,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,A1,19,13.4
20212022,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,A1,26,13.8
20212022,120,WOODFORD,601,Woodford County,13,Safe Harbor Academy,601013,A5,5,6.4
20212022,120,WOODFORD,601,Woodford County,50,Southside Elementary School,601050,A1,26,13.9
20212022,120,WOODFORD,601,Woodford County,75,Simmons Elementary School,601075,A1,21,13.8
20212022,120,WOODFORD,601,Woodford County,84,Woodford County High School,601084,A1,70,11.0
20212022,120,WOODFORD,601,Woodford County,85,Woodford County Middle School,601085,A1,54,9.0
20212022,120,WOODFORD,601,Woodford County,90,Huntertown Elementary School,601090,A1,24,12.5
20212022,120,WOODFORD,601,Woodford County,120,Northside Elementary School,601120,A1,19,15.9
20212022,11,BOYLE,603,Kentucky School for the Deaf,390,Kentucky School for the Deaf,603390,D1,1,3.0
20212022,73,MADISON,606,Model Laboratory Schools at EKU,450,Model Elementary,606450,B1,24,10.7
20212022,73,MADISON,606,Model Laboratory Schools at EKU,460,Model High School,606460,B1,31,13.4
20212022,37,FRANKLIN,777,Kentucky Tech System,5,Estill County Area Technology Center,777005,C2,1,9.0
20212022,37,FRANKLIN,777,Kentucky Tech System,100,Barren County Area Technology Center,777100,C2,2,2.5
20212022,37,FRANKLIN,777,Kentucky Tech System,106,Bullitt County Area Technology Center,777106,C2,4,24.5
20212022,37,FRANKLIN,777,Kentucky Tech System,112,Clark County Area Technology Center,777112,C2,2,1.0
20212022,37,FRANKLIN,777,Kentucky Tech System,118,Garrard County Area Technology Center,777118,C2,1,11.0
20212022,37,FRANKLIN,777,Kentucky Tech System,119,Green County Area Technology Center,777119,C2,8,8.4
20212022,37,FRANKLIN,777,Kentucky Tech System,120,Greenup County Area Technology Center,777120,C2,1,0.0
20212022,37,FRANKLIN,777,Kentucky Tech System,123,Trailblazer Academy,777123,C2,2,21.0
20212022,37,FRANKLIN,777,Kentucky Tech System,126,Knox County Area Technology Center,777126,C2,8,10.0
20212022,37,FRANKLIN,777,Kentucky Tech System,136,Mayfield/Graves County Area Tech Center,777136,C2,1,5.0
20212022,37,FRANKLIN,777,Kentucky Tech System,137,Meade County College and Career Center,777137,C2,4,9.0
20212022,37,FRANKLIN,777,Kentucky Tech System,142,Murray/Calloway County Area Tech Center,777142,C2,1,2.0
20212022,37,FRANKLIN,777,Kentucky Tech System,143,Nelson County Area Technology Center,777143,C2,24,10.3
20212022,37,FRANKLIN,777,Kentucky Tech System,151,Logan County Career and Technical Center,777151,C2,1,3.0
20212022,37,FRANKLIN,777,Kentucky Tech System,160,Ignite Institute,777160,A2,44,11.0
