SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,38,FULTON,186,Fulton Independent,,---District Total---,186,,,12597,355.27,369,180,48.8%,189,51.2%,178,48.2%,134,36.3%,12,3.3%,2,0.5%,0,0.0%,0,0.0%,43,11.7%,295,79.9%,14,3.8%,95.8%,1.7%,0.0%,N/A,19,70.4%,15,55.6%,4,14.8%,N/A,0.0%,6,22.2%,N/A,0.0%,2,7.4%,N/A,0.0%,13:1,28.00,7.00,21.00,25.00,3.00,0.00,0.00,0.00,0.00,0.00,28.00,0,0.0%,10,25.6%,38.5%,10.3%,0.0%,0.0%,74.0%,0.0%,3.6:1,100%,351,,,1807,WKEC,908
20142015,39,GALLATIN,191,Gallatin County,7,Gallatin County Alternative School,191007,39191007,210213001851,16262,18.76,28,19,67.9%,9,32.1%,23,82.1%,0,0.0%,1,3.6%,0,0.0%,0,0.0%,1,3.6%,3,10.7%,23,82.1%,0,0.0%,81.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,11.1%,18.5,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.3:1,100%,28,,,0,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,20,Gallatin County High School,191020,39191020,210213000451,10012,449.58,473,243,51.4%,230,48.6%,428,90.5%,0,0.0%,32,6.8%,0,0.0%,2,0.4%,3,0.6%,8,1.7%,250,52.9%,31,6.6%,94.0%,4.7%,0.6%,N/A,36,34.0%,33,31.1%,3,2.8%,13,12.3%,34,32.1%,5,4.7%,10,9.4%,8,7.5%,15:1,32.00,16.00,16.00,31.00,0.00,1.00,0.00,0.00,0.00,0.00,32.00,0,0.0%,9.4,20.9%,44.2%,11.6%,2.3%,0.0%,79.0%,2.6%,2.2:1,100%,51,44,3,1016,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,10,Gallatin County Lower Elementary,191010,39191010,210213000450,11271,340.98,362,176,48.6%,186,51.4%,312,86.2%,2,0.6%,36,9.9%,3,0.8%,0,0.0%,1,0.3%,8,2.2%,265,73.2%,15,4.1%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,25.00,0.00,25.00,24.00,1.00,0.00,0.00,0.00,0.00,0.00,25.00,8,0.0%,10.7,11.5%,50.0%,26.9%,0.0%,0.0%,88.0%,0.0%,3.1:1,100%,322,63,5,13605,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,5,Gallatin County Middle School,191005,39191005,210213001609,10267,339.94,349,176,50.4%,173,49.6%,294,84.2%,3,0.9%,38,10.9%,1,0.3%,0,0.0%,0,0.0%,13,3.7%,238,68.2%,21,6.0%,94.9%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.00,5.00,19.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2,0.0%,11.2,12.9%,35.5%,38.7%,0.0%,0.0%,87.0%,0.0%,1.9:1,100%,349,20,6,1359,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,6,Gallatin County Upper Elementary,191006,39191006,210213001850,8840,391.08,411,198,48.2%,213,51.8%,364,88.6%,2,0.5%,35,8.5%,0,0.0%,0,0.0%,0,0.0%,10,2.4%,288,70.1%,14,3.4%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,33.00,6.00,27.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,3,0.0%,11,16.1%,51.6%,16.1%,0.0%,0.0%,84.0%,0.0%,1.5:1,100%,182,26,2,3313,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,,---District Total---,191,,,10166,1540.34,1623,812,50.0%,811,50.0%,"1,421",87.6%,7,0.4%,142,8.7%,4,0.2%,2,0.1%,5,0.3%,42,2.6%,"1,064",65.6%,81,5.0%,94.4%,2.0%,0.4%,N/A,36,33.3%,33,30.6%,3,2.8%,13,12.0%,36,33.3%,5,4.6%,10,9.3%,8,7.4%,16:1,103.00,26.00,77.00,101.00,1.00,1.00,0.00,0.00,0.00,0.00,103.00,13,0.4%,10.6,15.8%,45.1%,22.6%,0.8%,0.0%,84.0%,0.8%,1.9:1,100%,932,153,16,19293,OVEC,906
20142015,40,GARRARD,195,Garrard County,50,Camp Dick Robinson Elementary School,195050,40195050,210216000454,9531,435.81,451,226,50.1%,225,49.9%,417,92.5%,4,0.9%,21,4.7%,0,0.0%,1,0.2%,0,0.0%,8,1.8%,180,39.9%,34,7.5%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,32.00,3.00,29.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0,0.0%,13.3,12.8%,51.3%,23.1%,0.0%,0.0%,87.0%,0.0%,2.5:1,100%,485,10,3,203,SESC,907
20142015,40,GARRARD,195,Garrard County,60,Garrard County High School,195060,40195060,210216000455,10671,667.3,707,366,51.8%,341,48.2%,650,91.9%,18,2.5%,15,2.1%,3,0.4%,0,0.0%,0,0.0%,21,3.0%,310,43.8%,44,6.2%,92.9%,0.7%,1.5%,N/A,65,46.8%,65,46.8%,N/A,0.0%,5,3.6%,55,39.6%,N/A,0.0%,9,6.5%,5,3.6%,13:1,53.00,18.00,35.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,1,1.7%,12.8,12.5%,43.1%,29.2%,0.0%,2.8%,88.0%,1.5%,1.7:1,100%,133,10,2,2260,SESC,907
20142015,40,GARRARD,195,Garrard County,70,Garrard Middle School,195070,40195070,210216001672,9199,559.47,593,303,51.1%,290,48.9%,547,92.2%,6,1.0%,18,3.0%,3,0.5%,0,0.0%,0,0.0%,19,3.2%,274,46.2%,56,9.4%,94.7%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,37.00,12.00,25.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0,1.2%,10,21.2%,42.3%,15.4%,0.0%,0.0%,79.0%,0.0%,1.8:1,100%,135,7,2,670,SESC,907
20142015,40,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,40195220,210216000457,10442,424.32,462,241,52.2%,221,47.8%,396,85.7%,19,4.1%,30,6.5%,1,0.2%,0,0.0%,0,0.0%,16,3.5%,284,61.5%,18,3.9%,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,33.00,2.00,31.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0,0.0%,13,5.6%,75.0%,13.9%,0.0%,0.0%,95.0%,0.0%,2.6:1,100%,216,19,2,1320,SESC,907
20142015,40,GARRARD,195,Garrard County,90,Paint Lick Elementary School,195090,40195090,210216000456,10258,301.55,326,176,54.0%,150,46.0%,296,90.8%,0,0.0%,23,7.1%,0,0.0%,0,0.0%,0,0.0%,7,2.1%,163,50.0%,37,11.3%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,22.00,4.00,18.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0,0.0%,12.2,16.7%,40.0%,26.7%,0.0%,0.0%,83.0%,0.0%,2:1,100%,165,32,8,340,SESC,907
20142015,40,GARRARD,195,Garrard County,,---District Total---,195,,,9986,2388.45,2539,1312,51.7%,"1,227",48.3%,"2,306",90.8%,47,1.9%,107,4.2%,7,0.3%,1,0.0%,0,0.0%,71,2.8%,"1,211",47.7%,189,7.4%,94.4%,0.4%,1.1%,N/A,65,46.8%,65,46.8%,N/A,0.0%,5,3.6%,55,39.6%,N/A,0.0%,9,6.5%,5,3.6%,15:1,173.00,36.00,137.00,173.00,0.00,0.00,0.00,0.00,0.00,0.00,173.00,1,0.9%,12.3,14.0%,48.9%,22.3%,0.0%,0.9%,86.0%,0.5%,2:1,100%,1134,78,17,4793,SESC,907
20142015,5,BARREN,197,Glasgow Independent,30,Glasgow High School,197030,5197030,210222000461,8980,537.5,554,302,54.5%,252,45.5%,435,78.5%,59,10.6%,35,6.3%,6,1.1%,0,0.0%,1,0.2%,18,3.2%,235,42.4%,33,6.0%,94.6%,0.0%,0.0%,N/A,86,68.8%,73,58.4%,13,10.4%,10,8.0%,12,9.6%,14,11.2%,N/A,0.0%,3,2.4%,14:1,39.00,17.00,22.00,38.00,1.00,0.00,0.00,0.00,0.00,0.00,39.00,4,0.0%,13,22.6%,27.4%,27.4%,0.0%,0.0%,77.0%,0.0%,2.5:1,100%,318,11,2,2360,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,35,Glasgow Middle School,197035,5197035,210222000402,8100,473.1,490,251,51.2%,239,48.8%,343,70.0%,78,15.9%,39,8.0%,5,1.0%,1,0.2%,1,0.2%,23,4.7%,265,54.1%,30,6.1%,95.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,34.00,7.00,27.00,33.00,1.00,0.00,0.00,0.00,0.00,0.00,34.00,1,0.0%,12.6,20.4%,42.9%,16.3%,0.0%,0.0%,80.0%,0.0%,2.8:1,100%,325,20,5,475,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,15,Happy Valley Learning Center,197015,5197015,210222002101,22208,11.05,16,13,81.3%,3,18.8%,13,81.3%,2,12.5%,1,6.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,11,68.8%,1,6.3%,75.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,20.5,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,16,,,0,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,13,Highland Elementary School,197013,5197013,210222001991,8302,537,572,286,50.0%,286,50.0%,398,69.6%,73,12.8%,52,9.1%,6,1.0%,1,0.2%,1,0.2%,41,7.2%,398,69.6%,38,6.6%,95.3%,1.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,41.00,3.00,38.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,6,0.0%,14.2,17.8%,37.8%,26.7%,0.0%,0.0%,82.0%,0.0%,2.4:1,100%,360,17,2,940,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,65,South Green Elementary School,197065,5197065,210222001565,8962,449,459,222,48.4%,237,51.6%,312,68.0%,59,12.9%,46,10.0%,5,1.1%,1,0.2%,4,0.9%,32,7.0%,297,64.7%,29,6.3%,95.8%,1.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,39.00,4.00,35.00,38.00,1.00,0.00,0.00,0.00,0.00,0.00,39.00,2,0.0%,15.1,7.9%,57.9%,26.3%,0.0%,0.0%,92.0%,0.0%,4.3:1,100%,470,35,2,715,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,2,Success Academy,197002,5197002,210222002215,556,18.01,30,14,46.7%,16,53.3%,27,90.0%,2,6.7%,1,3.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,16,53.3%,3,10.0%,100.0%,0.0%,N/A,N/A,1,4.0%,1,4.0%,N/A,0.0%,2,8.0%,21,84.0%,N/A,0.0%,1,4.0%,N/A,0.0%,30:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,26,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,40,,,0,GRREC,902
20142015,5,BARREN,197,Glasgow Independent,,---District Total---,197,,,10275,2025.66,2121,1088,51.3%,"1,033",48.7%,"1,528",72.0%,273,12.9%,174,8.2%,22,1.0%,3,0.1%,7,0.3%,114,5.4%,"1,222",57.6%,134,6.3%,95.2%,0.3%,0.2%,N/A,87,57.6%,74,49.0%,13,8.6%,12,7.9%,33,21.9%,14,9.3%,2,1.3%,3,2.0%,14:1,148.00,32.00,116.00,145.00,3.00,0.00,0.00,0.00,0.00,0.00,148.00,13,0.0%,13.8,17.8%,39.1%,25.4%,0.0%,0.0%,82.0%,0.0%,2.8:1,100%,1529,83,11,4490,GRREC,902
20142015,41,GRANT,201,Grant County,20,Crittenden-Mt. Zion Elementary,201020,41201020,210225000465,7336,507.69,532,265,49.8%,267,50.2%,495,93.0%,3,0.6%,11,2.1%,1,0.2%,0,0.0%,0,0.0%,22,4.1%,333,62.6%,33,6.2%,96.2%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,33.00,3.00,30.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,3,0.0%,12.3,14.6%,51.2%,19.5%,0.0%,0.0%,85.0%,0.0%,1.4:1,100%,505,96,21,3040,OVEC,906
20142015,41,GRANT,201,Grant County,30,Dry Ridge Elementary,201030,41201030,210225000466,8889,486.08,498,227,45.6%,271,54.4%,444,89.2%,3,0.6%,24,4.8%,3,0.6%,0,0.0%,1,0.2%,23,4.6%,306,61.4%,19,3.8%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,5.00,29.00,33.00,1.00,0.00,0.00,0.00,0.00,0.00,34.00,5,0.0%,11.2,11.6%,39.5%,34.9%,2.3%,0.0%,88.0%,0.0%,1.9:1,100%,515,47,2,2692,OVEC,906
20142015,41,GRANT,201,Grant County,11,Eagle Creek Academy,201011,41201011,210225001428,18031,21.27,26,18,69.2%,8,30.8%,24,92.3%,0,0.0%,2,7.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,21,80.8%,1,3.8%,84.6%,0.0%,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,7,43.8%,9,56.3%,N/A,0.0%,N/A,0.0%,N/A,0.0%,13:1,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,19,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,58,,,0,OVEC,906
20142015,41,GRANT,201,Grant County,40,Grant County High School,201040,41201040,210225000467,7584,1064.21,1124,583,51.9%,541,48.1%,"1,061",94.4%,3,0.3%,34,3.0%,3,0.3%,1,0.1%,0,0.0%,22,2.0%,603,53.6%,72,6.4%,93.2%,1.4%,1.3%,N/A,81,33.6%,78,32.4%,3,1.2%,11,4.6%,91,37.8%,21,8.7%,26,10.8%,11,4.6%,19:1,60.00,32.00,28.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,1,0.0%,12,17.1%,44.7%,19.7%,1.3%,0.0%,83.0%,7.7%,1.3:1,100%,20,4,10,6182,OVEC,906
20142015,41,GRANT,201,Grant County,80,Grant County Middle School,201080,41201080,210225000469,7027,771.48,812,411,50.6%,401,49.4%,740,91.1%,4,0.5%,39,4.8%,2,0.2%,1,0.1%,1,0.1%,25,3.1%,500,61.6%,60,7.4%,95.1%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,48.00,14.00,34.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0,0.0%,8.3,21.0%,46.8%,8.1%,1.6%,1.6%,79.0%,0.0%,2.3:1,100%,137,5,2,891,OVEC,906
20142015,41,GRANT,201,Grant County,50,Mason-Corinth Elementary,201050,41201050,210225001701,8926,333.2,348,187,53.7%,161,46.3%,329,94.5%,2,0.6%,11,3.2%,0,0.0%,0,0.0%,0,0.0%,6,1.7%,235,67.5%,12,3.4%,95.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.00,1.00,23.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0.0%,13.7,20.6%,35.3%,23.5%,0.0%,0.0%,79.0%,0.0%,1:1,100%,310,9,2,1192,OVEC,906
20142015,41,GRANT,201,Grant County,16,Sherman Elementary,201016,41201016,210225002201,7578,470.08,493,237,48.1%,256,51.9%,445,90.3%,0,0.0%,34,6.9%,0,0.0%,0,0.0%,1,0.2%,13,2.6%,361,73.2%,22,4.5%,96.0%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,31.00,2.00,29.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1,0.0%,11.1,15.0%,52.5%,15.0%,2.5%,0.0%,85.0%,0.0%,1.4:1,100%,252,46,2,3406,OVEC,906
20142015,41,GRANT,201,Grant County,,---District Total---,201,,,9352,3654.01,3833,1928,50.3%,"1,905",49.7%,"3,538",92.3%,15,0.4%,155,4.0%,9,0.2%,2,0.1%,3,0.1%,111,2.9%,"2,359",61.5%,219,5.7%,94.8%,0.7%,1.1%,N/A,81,31.5%,78,30.4%,3,1.2%,18,7.0%,100,38.9%,21,8.2%,26,10.1%,11,4.3%,17:1,229.00,59.00,170.00,228.00,1.00,0.00,0.00,0.00,0.00,0.00,229.00,11,0.0%,11.3,16.8%,45.6%,19.1%,1.3%,0.3%,83.0%,2.0%,1.5:1,100%,1797,207,39,17403,OVEC,906
20142015,42,GRAVES,205,Graves County,40,Fancy Farm Elementary School,205040,42205040,210228000471,8794,197.43,199,100,50.3%,99,49.7%,189,95.0%,0,0.0%,2,1.0%,0,0.0%,0,0.0%,0,0.0%,8,4.0%,97,48.7%,7,3.5%,97.5%,1.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,16.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3,0.0%,12.6,5.9%,41.2%,47.1%,0.0%,0.0%,94.0%,0.0%,1.7:1,100%,152,32,10,4060,WKEC,908
20142015,42,GRAVES,205,Graves County,60,Farmington Elementary School,205060,42205060,210228000473,8337,257.88,271,135,49.8%,136,50.2%,239,88.2%,5,1.8%,11,4.1%,1,0.4%,0,0.0%,0,0.0%,15,5.5%,168,62.0%,28,10.3%,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,20.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1,0.0%,13.2,0.0%,50.0%,45.5%,4.5%,0.0%,100.0%,0.0%,2:1,100%,250,20,2,2000,WKEC,908
20142015,42,GRAVES,205,Graves County,12,Gateway Academy High School,205012,42205012,210228001924,6842,20.29,46,17,37.0%,29,63.0%,42,91.3%,2,4.3%,1,2.2%,0,0.0%,0,0.0%,0,0.0%,1,2.2%,29,63.0%,2,4.3%,N/A,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,10,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,35,,,41,WKEC,908
20142015,42,GRAVES,205,Graves County,13,Graves County Central Elementary,205013,42205013,210228001992,8321,418.97,432,232,53.7%,200,46.3%,357,82.6%,7,1.6%,48,11.1%,4,0.9%,1,0.2%,0,0.0%,15,3.5%,249,57.6%,24,5.6%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,30.00,5.00,25.00,29.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,10,0.0%,14.4,13.5%,21.6%,51.4%,0.0%,0.0%,87.0%,0.0%,1.9:1,100%,314,27,3,2741,WKEC,908
20142015,42,GRAVES,205,Graves County,215,Graves County High School,205215,42205215,210228001490,6646,1323.01,1370,690,50.4%,680,49.6%,"1,244",90.8%,22,1.6%,58,4.2%,5,0.4%,1,0.1%,1,0.1%,39,2.8%,714,52.1%,78,5.7%,95.3%,2.1%,0.8%,N/A,216,61.9%,190,54.4%,26,7.4%,7,2.0%,100,28.7%,3,0.9%,13,3.7%,10,2.9%,19:1,74.00,29.00,45.00,71.00,0.00,1.00,1.00,1.00,0.00,0.00,74.00,7,0.0%,10.5,22.4%,38.3%,16.8%,0.0%,0.0%,78.0%,2.2%,2.6:1,100%,1370,117,2,1050,WKEC,908
20142015,42,GRAVES,205,Graves County,100,Graves County Middle School,205100,42205100,210228001436,6276,670.3,685,333,48.6%,352,51.4%,608,88.8%,9,1.3%,39,5.7%,1,0.1%,0,0.0%,1,0.1%,27,3.9%,376,54.9%,56,8.2%,96.1%,0.0%,0.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,40.00,15.00,25.00,39.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,2,0.0%,10.5,15.7%,51.0%,15.7%,2.0%,0.0%,84.0%,0.0%,2.6:1,100%,175,55,3,115,WKEC,908
20142015,42,GRAVES,205,Graves County,110,Lowes Elementary School,205110,42205110,210228000475,9233,246.74,254,133,52.4%,121,47.6%,210,82.7%,1,0.4%,36,14.2%,2,0.8%,0,0.0%,0,0.0%,5,2.0%,157,61.8%,10,3.9%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,21.00,1.00,20.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3,0.0%,14.4,8.3%,62.5%,20.8%,0.0%,0.0%,92.0%,0.0%,3.1:1,100%,130,12,3,4785,WKEC,908
20142015,42,GRAVES,205,Graves County,11,Mayfield Youth Development Center,205011,42205011,210228001754,10054,25.34,25,25,100.0%,0,0.0%,21,84.0%,4,16.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,19,76.0%,0,0.0%,100.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,20.7,0.0%,25.0%,75.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,,,,,WKEC,908
20142015,42,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,42205150,210228000477,7904,323.98,336,171,50.9%,165,49.1%,297,88.4%,5,1.5%,20,6.0%,1,0.3%,0,0.0%,0,0.0%,13,3.9%,181,53.9%,22,6.5%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,24.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,7,0.0%,13.4,7.4%,40.7%,44.4%,0.0%,0.0%,93.0%,0.0%,2.5:1,100%,310,25,12,1800,WKEC,908
20142015,42,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,42205170,210228000479,7314,297.28,304,155,51.0%,149,49.0%,284,93.4%,5,1.6%,4,1.3%,1,0.3%,0,0.0%,0,0.0%,10,3.3%,155,51.0%,22,7.2%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,21.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,1,0.0%,11.6,8.3%,66.7%,16.7%,0.0%,0.0%,92.0%,0.0%,2.1:1,100%,127,0,2,1373,WKEC,908
