SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,TOTEXP,Teacher Count,AVGEXPERIENCEYEARS,FILLER
20172018,087,MONTGOMERY,435,Montgomery County,015,Montgomery County Early Learning Center,435015,087435015,210425002053,CKEC,901,44,10,4,
20172018,087,MONTGOMERY,435,Montgomery County,040,Montgomery County High School,435040,087435040,210425001059,CKEC,901,992,80,12,
20172018,087,MONTGOMERY,435,Montgomery County,020,Montgomery County Intermediate School,435020,087435020,210425002326,CKEC,901,353,41,9,
20172018,087,MONTGOMERY,435,Montgomery County,050,Mount Sterling Elementary School,435050,087435050,210425001060,CKEC,901,428,37,12,
20172018,087,MONTGOMERY,435,Montgomery County,080,The Sterling School,435080,087435080,210425002317,CKEC,901,39,6,7,
20172018,087,MONTGOMERY,435,Montgomery County,,---District Total---,435,,,CKEC,901,3071,287,11,
20172018,088,MORGAN,441,Morgan County,050,East Valley Elementary School,441050,088441050,210429001549,KEDC,903,124,8,16,
20172018,088,MORGAN,441,Morgan County,090,Ezel Elementary School,441090,088441090,210429001066,KEDC,903,100,8,13,
20172018,088,MORGAN,441,Morgan County,015,Morgan Central Elementary School,441015,088441015,210429002194,KEDC,903,232,15,16,
20172018,088,MORGAN,441,Morgan County,150,Morgan County High School,441150,088441150,210429001068,KEDC,903,522,33,16,
20172018,088,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,088441140,210429001067,KEDC,903,335,28,12,
20172018,088,MORGAN,441,Morgan County,230,Woodsbend Youth Development Center,441230,088441230,210429001070,KEDC,903,60,3,20,
20172018,088,MORGAN,441,Morgan County,018,Wrigley Elementary School,441018,088441018,210429002214,KEDC,903,237,12,20,
20172018,088,MORGAN,441,Morgan County,,---District Total---,441,,,KEDC,903,1592,106,15,
20172018,089,MUHLENBERG,445,Muhlenberg County,010,Bremen Elementary School,445010,089445010,210008101072,WKEC,908,260,23,11,
20172018,089,MUHLENBERG,445,Muhlenberg County,030,Central City Elementary,445030,089445030,210008101514,WKEC,908,364,25,15,
20172018,089,MUHLENBERG,445,Muhlenberg County,040,Greenville Elementary School,445040,089445040,210008101516,WKEC,908,340,30,11,
20172018,089,MUHLENBERG,445,Muhlenberg County,115,Longest Elementary,445115,089445115,210008101080,WKEC,908,302,26,12,
20172018,089,MUHLENBERG,445,Muhlenberg County,175,Muhlenberg County High School,445175,089445175,210008102258,WKEC,908,1032,81,13,
20172018,089,MUHLENBERG,445,Muhlenberg County,011,Muhlenberg Job Corps Center,445011,089445011,210008101961,WKEC,908,22,1,22,
20172018,089,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg North Middle,445150,089445150,210008101081,WKEC,908,509,36,14,
20172018,089,MUHLENBERG,445,Muhlenberg County,012,Muhlenberg South Elementary,445012,089445012,210008101967,WKEC,908,491,29,17,
20172018,089,MUHLENBERG,445,Muhlenberg County,045,Muhlenberg South Middle School,445045,089445045,210008101517,WKEC,908,426,28,15,
20172018,089,MUHLENBERG,445,Muhlenberg County,035,The Renaissance Center,445035,089445035,210008101515,WKEC,908,77,8,10,
20172018,089,MUHLENBERG,445,Muhlenberg County,,---District Total---,445,,,WKEC,908,3778,284,13,
20172018,018,CALLOWAY,446,Murray Independent,020,Murray Elementary School,446020,018446020,210438001084,WKEC,908,422,32,13,
20172018,018,CALLOWAY,446,Murray Independent,050,Murray High School,446050,018446050,210438001086,WKEC,908,456,32,14,
20172018,018,CALLOWAY,446,Murray Independent,030,Murray Middle School,446030,018446030,210438001085,WKEC,908,473,37,13,
20172018,018,CALLOWAY,446,Murray Independent,075,Murray Preschool Head Start,446075,018446075,210438000933,WKEC,908,37,4,9,
20172018,018,CALLOWAY,446,Murray Independent,,---District Total---,446,,,WKEC,908,1388,105,13,
20172018,090,NELSON,451,Nelson County,013,Bloomfield Elementary School,451013,090451013,210441002006,CKEC,901,341,16,21,
20172018,090,NELSON,451,Nelson County,010,Bloomfield Middle School,451010,090451010,210441001087,CKEC,901,203,20,10,
20172018,090,NELSON,451,Nelson County,030,Boston School,451030,090451030,210441001089,CKEC,901,217,22,10,
20172018,090,NELSON,451,Nelson County,050,Coxs Creek Elementary School,451050,090451050,210441001091,CKEC,901,198,23,9,
20172018,090,NELSON,451,Nelson County,070,Foster Heights Elementary School,451070,090451070,210441001093,CKEC,901,408,31,13,
20172018,090,NELSON,451,Nelson County,071,Nelson County Early Learning Center,451071,090451071,210441002261,CKEC,901,87,9,10,
20172018,090,NELSON,451,Nelson County,100,Nelson County High School,451100,090451100,210441001096,CKEC,901,649,50,13,
20172018,090,NELSON,451,Nelson County,090,Old Kentucky Home Middle School,451090,090451090,210441001095,CKEC,901,211,19,11,
20172018,090,NELSON,451,Nelson County,019,The Academy at Horizons,451019,090451019,210441002212,CKEC,901,68,6,11,
20172018,090,NELSON,451,Nelson County,011,The New Haven School,451011,090451011,210441001937,CKEC,901,181,21,9,
20172018,090,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,090451101,210441002324,CKEC,901,455,40,11,
20172018,090,NELSON,451,Nelson County,,---District Total---,451,,,CKEC,901,2890,248,12,
20172018,019,CAMPBELL,452,Newport Independent,070,Newport High School,452070,019452070,210444001103,NKCES,905,543,54,10,
20172018,019,CAMPBELL,452,Newport Independent,040,Newport Intermediate School,452040,019452040,210444001100,NKCES,905,182,29,6,
20172018,019,CAMPBELL,452,Newport Independent,020,Newport Primary School,452020,019452020,210444001099,NKCES,905,358,30,12,
20172018,019,CAMPBELL,452,Newport Independent,018,Newport Regional School,452018,019452018,210444002401,NKCES,905,0,1,0,
20172018,019,CAMPBELL,452,Newport Independent,,---District Total---,452,,,NKCES,905,1066,113,9,
20172018,091,NICHOLAS,455,Nicholas County,020,Nicholas County Elementary School,455020,091455020,210447001106,CKEC,901,411,34,12,
20172018,091,NICHOLAS,455,Nicholas County,030,Nicholas County High School,455030,091455030,210447001107,CKEC,901,403,30,13,
20172018,091,NICHOLAS,455,Nicholas County,,---District Total---,455,,,CKEC,901,790,62,13,
20172018,092,OHIO,461,Ohio County,010,Beaver Dam Elementary School,461010,092461010,210450001108,GRREC,902,465,38,12,
20172018,092,OHIO,461,Ohio County,090,Fordsville Elementary School,461090,092461090,210450001112,GRREC,902,144,18,8,
20172018,092,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,092461140,210450001115,GRREC,902,153,15,10,
20172018,092,OHIO,461,Ohio County,012,Ohio County Alternative Learning Program,461012,092461012,210450002353,GRREC,902,67,4,17,
20172018,092,OHIO,461,Ohio County,011,Ohio County Day Treatment,461011,092461011,210450002361,GRREC,902,67,4,17,
20172018,092,OHIO,461,Ohio County,155,Ohio County High School,461155,092461155,210450001116,GRREC,902,658,61,11,
20172018,092,OHIO,461,Ohio County,110,Ohio County Middle School,461110,092461110,210450001114,GRREC,902,409,38,11,
20172018,092,OHIO,461,Ohio County,170,Southern Elementary School,461170,092461170,210450001118,GRREC,902,277,21,13,
20172018,092,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,092461190,210450001119,GRREC,902,427,39,11,
20172018,092,OHIO,461,Ohio County,200,Western Elementary School,461200,092461200,210450001120,GRREC,902,189,19,10,
20172018,092,OHIO,461,Ohio County,,---District Total---,461,,,GRREC,902,2670,242,11,
20172018,093,OLDHAM,465,Oldham County,080,Buckner Alternative High School,465080,093465080,210453000735,OVEC,906,55,7,8,
20172018,093,OLDHAM,465,Oldham County,007,Buckner Elementary School,465007,093465007,210453001817,OVEC,906,259,27,10,
20172018,093,OLDHAM,465,Oldham County,005,Camden Station Elementary School,465005,093465005,210453001597,OVEC,906,243,25,10,
20172018,093,OLDHAM,465,Oldham County,010,Centerfield Elementary School,465010,093465010,210453001121,OVEC,906,213,25,9,
20172018,093,OLDHAM,465,Oldham County,020,Crestwood Elementary School,465020,093465020,210453001122,OVEC,906,499,39,13,
20172018,093,OLDHAM,465,Oldham County,015,East Oldham Middle School,465015,093465015,210453002009,OVEC,906,417,37,11,
20172018,093,OLDHAM,465,Oldham County,025,Goshen At Hillcrest Elementary School,465025,093465025,210453001432,OVEC,906,495,38,13,
20172018,093,OLDHAM,465,Oldham County,014,Harmony Elementary School,465014,093465014,210453002008,OVEC,906,212,31,7,
20172018,093,OLDHAM,465,Oldham County,013,Kenwood Station Elementary School,465013,093465013,210453002007,OVEC,906,339,30,11,
20172018,093,OLDHAM,465,Oldham County,030,LaGrange Elementary School,465030,093465030,210453001123,OVEC,906,238,23,10,
20172018,093,OLDHAM,465,Oldham County,028,Locust Grove Elementary School,465028,093465028,210453002196,OVEC,906,377,36,11,
20172018,093,OLDHAM,465,Oldham County,012,North Oldham High School,465012,093465012,210453001953,OVEC,906,888,70,13,
20172018,093,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,093465350,210453001552,OVEC,906,534,48,11,
20172018,093,OLDHAM,465,Oldham County,060,Oldham County High School,465060,093465060,210453001125,OVEC,906,1107,99,11,
20172018,093,OLDHAM,465,Oldham County,070,Oldham County Middle School,465070,093465070,210453001126,OVEC,906,542,53,10,
20172018,093,OLDHAM,465,Oldham County,100,Oldham County Preschool,465100,093465100,210453000736,OVEC,906,115,8,14,
20172018,093,OLDHAM,465,Oldham County,095,South Oldham High School,465095,093465095,210453001620,OVEC,906,996,81,12,
20172018,093,OLDHAM,465,Oldham County,090,South Oldham Middle School,465090,093465090,210453001433,OVEC,906,532,47,11,
20172018,093,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,093465905,210453001818,OVEC,906,169,11,15,
20172018,093,OLDHAM,465,Oldham County,,---District Total---,465,,,OVEC,906,7564,690,11,
20172018,094,OWEN,471,Owen County,078,Maurice Bowling Middle School,471078,094471078,210456001539,OVEC,906,260,33,8,
20172018,094,OWEN,471,Owen County,075,Owen County Elementary/Primary School,471075,094471075,210456001127,OVEC,906,393,33,12,
20172018,094,OWEN,471,Owen County,080,Owen County High School,471080,094471080,210456001128,OVEC,906,333,35,10,
20172018,094,OWEN,471,Owen County,,---District Total---,471,,,OVEC,906,986,101,10,
20172018,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,030472010,210459001129,GRREC,902,151,17,9,
20172018,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,030472030,210459001130,GRREC,902,208,26,8,
20172018,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,030472060,210459001132,GRREC,902,184,22,8,
20172018,030,DAVIESS,472,Owensboro Independent,015,Gateway Academy,472015,030472015,210459002011,GRREC,902,100,7,14,
20172018,030,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,030472180,210459001685,GRREC,902,176,11,16,
20172018,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,030472100,210459001135,GRREC,902,261,22,12,
20172018,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,030472110,210459001136,GRREC,902,1143,82,14,
20172018,030,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,030472116,210459002411,GRREC,902,147,13,11,
20172018,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School North,472108,030472108,210459002305,GRREC,902,597,51,12,
20172018,030,DAVIESS,472,Owensboro Independent,102,Owensboro Middle School South,472102,030472102,210459002304,GRREC,902,461,45,10,
20172018,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,030472140,210459001139,GRREC,902,303,22,14,
20172018,030,DAVIESS,472,Owensboro Independent,,---District Total---,472,,,GRREC,902,3657,310,12,
20172018,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,095475020,210462001142,KVEC,904,325,23,14,
20172018,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,095475080,210462001143,KVEC,904,316,22,14,
20172018,095,OWSLEY,475,Owsley County,,---District Total---,475,,,KVEC,904,641,45,14,
20172018,079,MCCRACKEN,476,Paducah Independent,016,Choices Educational Center,476016,079476016,210465002364,WKEC,908,39,2,20,
20172018,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,079476020,210465001146,WKEC,908,549,39,14,
20172018,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,079476080,210465001150,WKEC,908,313,25,13,
20172018,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,079476150,210465001152,WKEC,908,264,22,12,
20172018,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,079476010,210465001144,WKEC,908,356,37,10,
20172018,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,079476170,210465001154,WKEC,908,702,54,13,
20172018,079,MCCRACKEN,476,Paducah Independent,,---District Total---,476,,,WKEC,908,2153,177,12,
20172018,058,JOHNSON,477,Paintsville Independent,011,Carl D Perkins Job Corps Academy Alt Sch,477011,058477011,210468001927,KEDC,903,78,3,26,
20172018,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,058477010,210468001155,KEDC,903,433,29,15,
20172018,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,058477020,210468001156,KEDC,903,388,28,14,
20172018,058,JOHNSON,477,Paintsville Independent,,---District Total---,477,,,KEDC,903,849,57,15,
20172018,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,009478010,210471001157,CKEC,901,159,16,10,
20172018,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471001158,CKEC,901,217,25,9,
20172018,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471001159,CKEC,901,139,22,6,
20172018,009,BOURBON,478,Paris Independent,040,Paris Preschool Center,478040,009478040,210471002226,CKEC,901,10,1,10,
20172018,009,BOURBON,478,Paris Independent,,---District Total---,478,,,CKEC,901,398,47,9,
20172018,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474001160,NKCES,905,330,26,13,
20172018,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474001161,NKCES,905,530,45,12,
20172018,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474001646,NKCES,905,323,27,12,
20172018,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474001163,NKCES,905,386,28,14,
20172018,096,PENDLETON,481,Pendleton County,,---District Total---,481,,,NKCES,905,1545,125,12,
20172018,097,PERRY,485,Perry County,010,Buckhorn Childrens Center,485010,097485010,210477002422,KVEC,904,18,1,18,
20172018,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477001166,KVEC,904,238,20,12,
20172018,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477002354,KVEC,904,506,40,13,
20172018,097,PERRY,485,Perry County,140,Learning Academy,485140,097485140,210477002398,KVEC,904,20,1,20,
20172018,097,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,097485480,210477001170,KVEC,904,107,8,13,
20172018,097,PERRY,485,Perry County,190,Perry County Alternative School,485190,097485190,210477002387,KVEC,904,40,2,20,
20172018,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000755,KVEC,904,645,53,12,
20172018,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477001174,KVEC,904,281,22,13,
20172018,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477001175,KVEC,904,189,12,16,
20172018,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477001177,KVEC,904,154,13,12,
20172018,097,PERRY,485,Perry County,898,West Perry Elementary School,485898,097485898,,KVEC,904,578,35,17,
20172018,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,2724,204,13,
20172018,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480001647,KVEC,904,384,25,15,
20172018,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,509,32,16,
20172018,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,KVEC,904,289,24,12,
20172018,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,252,13,19,
20172018,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,194,16,12,
20172018,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,292,26,11,
20172018,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,319,25,13,
20172018,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,KVEC,904,214,13,17,
20172018,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,618,40,16,
20172018,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,103,9,11,
20172018,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,KVEC,904,348,32,11,
20172018,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,535,41,13,
20172018,098,PIKE,491,Pike County,010,Northpoint Academy,491010,098491010,210480002256,KVEC,904,62,5,12,
20172018,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,222,20,11,
20172018,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,426,23,19,
20172018,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,556,36,15,
20172018,098,PIKE,491,Pike County,015,Pike County Day Treatment,491015,098491015,,KVEC,904,65,5,13,
20172018,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,556,32,17,
20172018,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480002296,KVEC,904,606,43,14,
20172018,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,6470,453,14,
20172018,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,656,44,15,
20172018,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,514,37,14,
20172018,098,PIKE,492,Pikeville Independent,,---District Total---,492,,,KVEC,904,1140,79,14,
20172018,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,383,33,12,
20172018,007,BELL,493,Pineville Independent,,---District Total---,493,,,SESC,907,383,33,12,
20172018,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489001217,CKEC,901,194,11,18,
20172018,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489001219,CKEC,901,272,34,8,
20172018,099,POWELL,495,Powell County,012,Powell County Academy,495012,099495012,210489002360,CKEC,901,58,4,15,
20172018,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,545,46,12,
20172018,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489001218,CKEC,901,291,33,9,
20172018,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,CKEC,901,249,19,13,
20172018,099,POWELL,495,Powell County,,---District Total---,495,,,CKEC,901,1580,146,11,
20172018,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,SESC,907,340,26,13,
20172018,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,SESC,907,264,20,13,
20172018,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,SESC,907,80,7,11,
20172018,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,SESC,907,261,24,11,
20172018,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,SESC,907,292,25,12,
20172018,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,SESC,907,435,42,10,
20172018,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,SESC,907,312,28,11,
20172018,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,858,66,13,
20172018,100,PULASKI,501,Pulaski County,071,Pulaski Day Treatment~Eagle Academy,501071,100501071,210495001554,SESC,907,100,5,20,
20172018,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,SESC,907,469,31,15,
20172018,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,SESC,907,189,19,10,
20172018,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,SESC,907,444,39,11,
20172018,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,SESC,907,703,52,14,
20172018,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,981,74,13,
20172018,100,PULASKI,501,Pulaski County,,---District Total---,501,,,SESC,907,5541,448,12,
20172018,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,KEDC,903,254,18,14,
20172018,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,428,28,15,
20172018,045,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,045502160,210498001465,KEDC,903,73,4,18,
20172018,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498002015,KEDC,903,23,2,12,
20172018,045,GREENUP,502,Raceland-Worthington Independent,030,Worthington Elementary School,502030,045502030,210498001241,KEDC,903,219,14,16,
20172018,045,GREENUP,502,Raceland-Worthington Independent,,---District Total---,502,,,KEDC,903,942,63,15,
20172018,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,343,23,15,
20172018,101,ROBERTSON,505,Robertson County,,---District Total---,505,,,KEDC,903,343,23,15,
20172018,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,SESC,907,271,23,12,
20172018,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,SESC,907,630,44,14,
20172018,102,ROCKCASTLE,511,Rockcastle County,022,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,SESC,907,22,2,11,
20172018,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,SESC,907,652,50,13,
20172018,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,SESC,907,542,44,12,
20172018,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,SESC,907,242,18,13,
20172018,102,ROCKCASTLE,511,Rockcastle County,,---District Total---,511,,,SESC,907,2319,178,13,
20172018,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,103515132,210510002342,KEDC,903,10,1,10,
20172018,103,ROWAN,515,Rowan County,133,Bluegrass Discovery Academy Middle,515133,103515133,210510002336,KEDC,903,20,1,20,
20172018,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,KEDC,903,201,16,13,
20172018,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,KEDC,903,275,27,10,
20172018,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,103515130,210510001258,KEDC,903,12,1,12,
20172018,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,KEDC,903,364,21,17,
20172018,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,KEDC,903,628,37,17,
20172018,103,ROWAN,515,Rowan County,044,Rowan County Preschool Center,515044,103515044,210510002033,KEDC,903,87,6,15,
20172018,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,KEDC,903,618,46,13,
20172018,103,ROWAN,515,Rowan County,131,Sunrise Children's Services - Morehead,515131,103515131,210510002300,KEDC,903,17,1,17,
20172018,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,KEDC,903,190,13,15,
20172018,103,ROWAN,515,Rowan County,,---District Total---,515,,,KEDC,903,2315,164,14,
20172018,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,GRREC,902,491,35,14,
20172018,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,GRREC,902,640,51,13,
20172018,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,563,43,13,
20172018,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,GRREC,902,552,41,14,
20172018,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,GRREC,902,387,27,14,
20172018,104,RUSSELL,521,Russell County,,---District Total---,521,,,GRREC,902,2345,182,13,
20172018,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,KEDC,903,784,41,19,
20172018,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,KEDC,903,522,38,14,
20172018,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,KEDC,903,357,30,12,
20172018,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,KEDC,903,357,26,14,
20172018,045,GREENUP,522,Russell Independent,,---District Total---,522,,,KEDC,903,1915,128,15,
20172018,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,GRREC,902,149,25,6,
20172018,071,LOGAN,523,Russellville Independent,030,Russellville Junior/Senior High School,523030,071523030,210519001275,GRREC,902,347,43,8,
20172018,071,LOGAN,523,Russellville Independent,,---District Total---,523,,,GRREC,902,496,68,7,
20172018,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,401,25,16,
20172018,100,PULASKI,524,Science Hill Independent,,---District Total---,524,,,SESC,907,401,25,16,
20172018,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,321,31,10,
20172018,105,SCOTT,525,Scott County,005,Cardinal Academy,525005,105525005,,CKEC,901,84,7,12,
20172018,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,321,27,12,
20172018,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,CKEC,901,214,18,12,
20172018,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,CKEC,901,203,23,9,
20172018,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,294,34,9,
20172018,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,286,35,8,
20172018,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,CKEC,901,288,22,13,
20172018,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,515,49,11,
20172018,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,CKEC,901,1275,104,12,
20172018,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,CKEC,901,665,47,14,
20172018,105,SCOTT,525,Scott County,045,Scott County Ninth Grade School,525045,105525045,210526001557,CKEC,901,766,68,11,
20172018,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,CKEC,901,117,12,10,
20172018,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,CKEC,901,349,28,13,
20172018,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,253,21,12,
20172018,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,CKEC,901,403,30,13,
20172018,105,SCOTT,525,Scott County,,---District Total---,525,,,CKEC,901,5555,488,11,
