SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,WHITE_MALE_COUNT,WHITE_FEMALE_COUNT,WHITE_TOTAL,BLACK_MALE_COUNT,BLACK_FEMALE_COUNT,BLACK_TOTAL,HISPANIC_MALE_COUNT,HISPANIC_FEMALE_COUNT,HISPANIC_TOTAL,ASIAN_MALE_COUNT,ASIAN_FEMALE_COUNT,ASIAN_TOTAL,AIAN_COUNT,AIAN_FEMALE_COUNT,AIAN_TOTAL,HAWAIIAN_MALE_COUNT,HAWAIIAN_FEMALE_COUNT,HAWAIIAN_TOTAL_COUNT,TWOORMORE_MALE_COUNT,TWOORMORE_FEMALE_COUNT,TWOORMORE_TOTAL,MALE_TOTAL,FEMALE_TOTAL,MEMBERSHIP_TOTAL
20172018,56,JEFFERSON,275,Jefferson County,183,Binet School,56275183,210299000732,,909,17,7,24,24,6,30,2,0,2,0,2,2,0,0,0,0,0,0,2,0,2,45,15,60
20172018,56,JEFFERSON,275,Jefferson County,149,Blake Elementary,56275149,210299000719,,909,107,92,199,75,63,138,49,47,96,5,3,8,1,0,1,0,0,0,30,15,45,267,220,487
20172018,56,JEFFERSON,275,Jefferson County,225,Bloom Elementary,56275225,210299000737,,909,190,205,395,43,39,82,10,9,19,2,2,4,1,0,1,0,0,0,21,18,39,267,273,540
20172018,56,JEFFERSON,275,Jefferson County,91,Blue Lick Elementary,56275091,210299000683,,909,149,133,282,57,68,125,29,24,53,2,0,2,0,0,0,0,0,0,14,16,30,251,241,492
20172018,56,JEFFERSON,275,Jefferson County,94,Bowen Elementary,56275094,210299000685,,909,225,180,405,41,35,76,74,60,134,20,30,50,0,0,0,0,2,2,28,19,47,388,326,714
20172018,56,JEFFERSON,275,Jefferson County,28,Boys & Girls Haven,56275028,210299001475,,909,17,6,23,6,0,6,2,0,2,0,0,0,0,0,0,0,0,0,6,1,7,31,7,38
20172018,56,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,56275260,210299000742,,909,76,66,142,104,108,212,10,13,23,50,60,110,2,0,2,0,0,0,12,10,22,254,257,511
20172018,56,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,56275129,210299001965,,909,17,2,19,94,34,128,6,0,6,0,0,0,0,0,0,0,0,0,1,0,1,118,36,154
20172018,56,JEFFERSON,275,Jefferson County,38,Breckinridge-Franklin Elementary,56275038,210299001855,,909,73,50,123,126,126,252,16,6,22,2,5,7,0,1,1,1,0,1,24,21,45,242,209,451
20172018,56,JEFFERSON,275,Jefferson County,221,Brooklawn,56275221,210299002399,,909,54,26,80,16,6,22,1,2,3,1,0,1,0,0,0,0,0,0,5,1,6,77,35,112
20172018,56,JEFFERSON,275,Jefferson County,45,Butler Traditional High,56275045,210299000644,,909,377,387,764,339,378,717,40,35,75,23,21,44,0,0,0,0,2,2,20,24,44,799,847,1646
20172018,56,JEFFERSON,275,Jefferson County,243,Byck Elementary,56275243,210299000740,,909,14,6,20,169,182,351,6,5,11,2,1,3,1,0,1,0,0,0,7,3,10,199,197,396
20172018,56,JEFFERSON,275,Jefferson County,4,Camp Taylor Elementary,56275004,210299000623,,909,106,89,195,55,40,95,53,49,102,9,6,15,0,0,0,0,1,1,8,7,15,231,192,423
20172018,56,JEFFERSON,275,Jefferson County,5,Cane Run Elementary,56275005,210299000624,,909,28,12,40,154,141,295,3,3,6,0,0,0,0,0,0,0,0,0,6,9,15,191,165,356
20172018,56,JEFFERSON,275,Jefferson County,167,Carrithers Middle,56275167,210299000728,,909,170,149,319,124,134,258,21,34,55,8,4,12,0,0,0,0,1,1,10,21,31,333,343,676
20172018,56,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,56275680,210299000784,,909,162,171,333,104,87,191,17,10,27,3,2,5,0,0,0,0,0,0,12,13,25,298,283,581
20172018,56,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,56275179,210299000730,,909,37,54,91,285,613,898,36,70,106,10,32,42,0,0,0,0,0,0,5,17,22,373,786,1159
20172018,56,JEFFERSON,275,Jefferson County,102,Chancey Elementary,56275102,210299001959,,909,115,102,217,123,114,237,53,48,101,10,14,24,0,0,0,0,0,0,25,36,61,326,314,640
20172018,56,JEFFERSON,275,Jefferson County,46,Chenoweth Elementary,56275046,210299000645,,909,156,152,308,65,54,119,9,17,26,11,8,19,0,0,0,0,0,0,18,21,39,259,252,511
20172018,56,JEFFERSON,275,Jefferson County,917,Churchill Park School,56275917,210299000789,,909,31,16,47,21,13,34,2,0,2,4,3,7,0,0,0,0,0,0,0,2,2,58,34,92
20172018,56,JEFFERSON,275,Jefferson County,323,Cochran Elementary,56275323,210299000751,,909,55,49,104,98,83,181,15,8,23,2,1,3,0,0,0,0,0,0,15,11,26,185,152,337
20172018,56,JEFFERSON,275,Jefferson County,83,Cochrane Elementary,56275083,210299000676,,909,87,76,163,48,50,98,57,68,125,8,15,23,0,0,0,1,0,1,11,22,33,212,231,443
20172018,56,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,56275660,210299000783,,909,66,58,124,196,197,393,3,9,12,1,4,5,0,0,0,0,1,1,10,9,19,276,278,554
20172018,56,JEFFERSON,275,Jefferson County,164,Conway Middle,56275164,210299000726,,909,249,172,421,152,145,297,20,21,41,4,1,5,2,0,2,0,0,0,18,13,31,445,352,797
20172018,56,JEFFERSON,275,Jefferson County,60,Coral Ridge Elementary,56275060,210299000654,,909,175,150,325,27,31,58,63,61,124,1,4,5,0,0,0,0,0,0,8,15,23,274,261,535
20172018,56,JEFFERSON,275,Jefferson County,119,Crosby Middle,56275119,210299000703,,909,324,289,613,156,133,289,41,45,86,25,32,57,1,0,1,1,0,1,18,25,43,566,524,1090
20172018,56,JEFFERSON,275,Jefferson County,92,Crums Lane Elementary,56275092,210299000684,,909,42,30,72,156,138,294,6,15,21,0,1,1,0,1,1,0,0,0,19,22,41,223,207,430
20172018,56,JEFFERSON,275,Jefferson County,82,Dixie Elementary,56275082,210299000675,,909,85,105,190,96,69,165,15,8,23,0,0,0,2,1,3,1,1,2,11,22,33,210,206,416
20172018,56,JEFFERSON,275,Jefferson County,100,Doss High,56275100,210299000691,,909,201,126,327,291,221,512,76,61,137,21,13,34,1,0,1,1,2,3,13,13,26,604,436,1040
20172018,56,JEFFERSON,275,Jefferson County,156,Dunn Elementary,56275156,210299000722,,909,182,159,341,50,38,88,9,11,20,25,22,47,0,0,0,0,1,1,14,20,34,280,251,531
20172018,56,JEFFERSON,275,Jefferson County,799,Early Learning Campus-U of L,56275799,,,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,56,JEFFERSON,275,Jefferson County,7,Eastern High,56275007,210299000625,,909,697,587,1284,221,217,438,71,58,129,49,42,91,0,1,1,1,1,2,35,28,63,1074,934,2008
20172018,56,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,56275131,210299000710,,909,196,225,421,53,47,100,7,10,17,0,1,1,0,1,1,0,0,0,15,20,35,271,304,575
20172018,56,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,56275240,210299000739,,909,29,27,56,122,136,258,17,15,32,3,5,8,0,1,1,0,0,0,13,10,23,184,194,378
20172018,56,JEFFERSON,275,Jefferson County,10,Fairdale Elementary,56275010,210299000626,,909,155,124,279,47,36,83,81,69,150,13,14,27,0,1,1,1,1,2,18,12,30,315,257,572
20172018,56,JEFFERSON,275,Jefferson County,57,Fairdale High,56275057,210299000651,,909,354,344,698,121,103,224,102,107,209,14,14,28,1,1,2,0,1,1,14,6,20,606,576,1182
20172018,56,JEFFERSON,275,Jefferson County,212,Farmer Elementary,56275212,210299002187,,909,217,220,437,52,42,94,53,52,105,22,21,43,1,0,1,0,0,0,22,20,42,367,355,722
20172018,56,JEFFERSON,275,Jefferson County,49,Farnsley Middle,56275049,210299001530,,909,294,244,538,198,153,351,36,29,65,27,23,50,0,1,1,0,1,1,18,25,43,573,476,1049
20172018,56,JEFFERSON,275,Jefferson County,11,Fern Creek Elementary,56275011,210299000627,,909,130,127,257,86,82,168,44,50,94,32,20,52,0,0,0,0,0,0,16,21,37,308,300,608
20172018,56,JEFFERSON,275,Jefferson County,12,Fern Creek High,56275012,210299000628,,909,363,296,659,351,263,614,135,100,235,54,35,89,0,1,1,1,4,5,22,25,47,926,724,1650
20172018,56,JEFFERSON,275,Jefferson County,250,Field Elementary,56275250,210299000741,,909,124,97,221,52,49,101,7,11,18,12,13,25,0,0,0,1,0,1,18,11,29,214,181,395
20172018,56,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,56275270,210299000745,,909,13,17,30,231,249,480,9,9,18,0,0,0,0,1,1,0,0,0,5,6,11,258,282,540
20172018,56,JEFFERSON,275,Jefferson County,290,Frayser Elementary,56275290,210299000747,,909,32,23,55,96,114,210,40,24,64,8,7,15,1,0,1,0,0,0,6,7,13,183,175,358
20172018,56,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,56275620,210299000781,,909,186,0,186,255,0,255,93,0,93,43,0,43,1,0,1,1,0,1,15,0,15,594,0,594
20172018,56,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,56275730,210299001425,,909,0,225,225,0,297,297,0,108,108,0,33,33,0,0,0,0,3,3,0,22,22,0,688,688
20172018,56,JEFFERSON,275,Jefferson County,50,Georgia Chaffee Teenage Parent Program,56275050,210299001612,,909,0,15,15,0,17,17,0,13,13,0,0,0,0,0,0,0,0,0,0,4,4,0,49,49
20172018,56,JEFFERSON,275,Jefferson County,58,Gilmore Lane Elementary,56275058,210299000652,,909,44,57,101,49,63,112,29,16,45,0,1,1,0,0,0,0,0,0,5,2,7,127,139,266
20172018,56,JEFFERSON,275,Jefferson County,61,Goldsmith Elementary,56275061,210299000655,,909,94,60,154,102,99,201,71,75,146,28,22,50,0,0,0,3,1,4,10,20,30,308,277,585
20172018,56,JEFFERSON,275,Jefferson County,13,Greathouse/Shryock Traditional,56275013,210299000629,,909,165,174,339,40,54,94,8,14,22,53,50,103,0,0,0,1,1,2,17,17,34,284,310,594
20172018,56,JEFFERSON,275,Jefferson County,14,Greenwood Elementary,56275014,210299000630,,909,134,135,269,83,81,164,16,15,31,0,0,0,0,0,0,0,1,1,18,21,39,251,253,504
20172018,56,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,56275115,210299000700,,909,55,50,105,85,74,159,22,26,48,16,10,26,0,1,1,1,1,2,13,21,34,192,183,375
20172018,56,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,56275121,210299000704,,909,95,78,173,63,53,116,87,55,142,11,11,22,0,0,0,0,0,0,15,10,25,271,207,478
20172018,56,JEFFERSON,275,Jefferson County,48,Hawthorne Elementary,56275048,210299000647,,909,93,106,199,37,34,71,50,48,98,5,5,10,0,1,1,0,0,0,10,10,20,195,204,399
20172018,56,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,56275300,210299000748,,909,48,61,109,50,45,95,48,40,88,18,11,29,0,0,0,0,1,1,17,12,29,181,170,351
20172018,56,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,56275465,210299001941,,909,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5
20172018,56,JEFFERSON,275,Jefferson County,320,Highland Middle,56275320,210299000750,,909,171,216,387,172,199,371,29,54,83,7,14,21,1,0,1,0,2,2,17,21,38,397,506,903
20172018,56,JEFFERSON,275,Jefferson County,95,Hite Elementary,56275095,210299000686,,909,161,146,307,32,38,70,12,9,21,11,19,30,1,0,1,0,0,0,21,15,36,238,227,465
20172018,56,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,56275768,210299001943,,909,12,9,21,3,2,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,11,28
20172018,56,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,56275769,210299001946,,909,12,29,41,5,5,10,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,19,35,54
20172018,56,JEFFERSON,275,Jefferson County,76,Indian Trail Elementary,56275076,210299000669,,909,36,34,70,94,113,207,59,65,124,4,5,9,1,0,1,0,0,0,16,14,30,210,231,441
20172018,56,JEFFERSON,275,Jefferson County,335,Iroquois High,56275335,210299000753,,909,167,95,262,374,308,682,91,73,164,54,41,95,0,1,1,2,1,3,13,11,24,701,530,1231
20172018,56,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,56275165,210299002027,,909,198,232,430,59,108,167,18,24,42,12,16,28,0,1,1,0,1,1,18,24,42,305,406,711
20172018,56,JEFFERSON,275,Jefferson County,174,JCPS eSchool,56275174,210299002283,,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,56,JEFFERSON,275,Jefferson County,325,Jacob Elementary,56275325,210299000752,,909,93,69,162,174,170,344,15,14,29,2,2,4,0,0,0,0,0,0,25,20,45,309,275,584
20172018,56,JEFFERSON,275,Jefferson County,951,Jefferson County High,56275951,210299001947,,909,216,233,449,80,98,178,20,17,37,3,2,5,0,0,0,0,0,0,10,13,23,329,363,692
20172018,56,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,56275396,210299000760,,909,265,257,522,131,171,302,16,25,41,9,13,22,1,0,1,0,0,0,14,20,34,436,486,922
20172018,56,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,56275166,210299000727,,909,192,188,380,53,53,106,92,73,165,17,22,39,0,0,0,1,0,1,22,18,40,377,354,731
20172018,56,JEFFERSON,275,Jefferson County,65,Jeffersontown High,56275065,210299000659,,909,258,185,443,213,178,391,84,40,124,24,7,31,1,0,1,1,0,1,26,11,37,607,421,1028
20172018,56,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,56275470,210299000769,,909,168,183,351,195,203,398,20,31,51,10,13,23,2,0,2,1,0,1,12,12,24,408,442,850
20172018,56,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,56275106,210299000696,,909,98,92,190,66,60,126,11,14,25,1,1,2,0,0,0,0,0,0,16,6,22,192,173,365
20172018,56,JEFFERSON,275,Jefferson County,162,Kammerer Middle,56275162,210299000724,,909,214,213,427,194,167,361,22,25,47,13,16,29,0,1,1,1,1,2,22,20,42,466,443,909
20172018,56,JEFFERSON,275,Jefferson County,720,Kennedy Montessori Elementary,56275720,210299000786,,909,38,34,72,211,227,438,24,30,54,2,3,5,0,0,0,1,1,2,9,13,22,285,308,593
20172018,56,JEFFERSON,275,Jefferson County,59,Kenwood Elementary,56275059,210299000653,,909,122,109,231,76,80,156,56,44,100,29,21,50,0,1,1,0,2,2,11,24,35,294,281,575
20172018,56,JEFFERSON,275,Jefferson County,79,Kerrick Elementary,56275079,210299000672,,909,140,97,237,77,83,160,8,18,26,1,1,2,0,2,2,0,0,0,19,7,26,245,208,453
20172018,56,JEFFERSON,275,Jefferson County,432,King Elementary,56275432,210299000762,,909,10,8,18,166,158,324,15,14,29,1,0,1,0,0,0,0,0,0,10,8,18,202,188,390
20172018,56,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,56275134,210299000712,,909,60,68,128,56,56,112,66,60,126,16,15,31,0,0,0,0,0,0,11,15,26,209,214,423
20172018,56,JEFFERSON,275,Jefferson County,163,Knight Middle,56275163,210299000725,,909,123,105,228,59,55,114,38,34,72,2,2,4,0,2,2,1,1,2,5,7,12,228,206,434
20172018,56,JEFFERSON,275,Jefferson County,133,Lassiter Middle,56275133,210299000711,,909,234,216,450,128,127,255,106,102,208,30,15,45,0,0,0,2,1,3,11,14,25,511,475,986
20172018,56,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,56275145,210299000716,,909,140,135,275,47,38,85,28,15,43,9,2,11,2,0,2,0,1,1,16,11,27,242,202,444
20172018,56,JEFFERSON,275,Jefferson County,126,Layne Elementary,56275126,210299000706,,909,124,107,231,36,33,69,22,20,42,6,0,6,1,0,1,0,0,0,14,11,25,203,171,374
20172018,56,JEFFERSON,275,Jefferson County,30,Liberty High,56275030,210299001634,,909,50,26,76,90,91,181,2,4,6,0,2,2,0,1,1,0,0,0,4,4,8,146,128,274
20172018,56,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,56275520,210299000772,,909,105,164,269,53,122,175,27,46,73,1,7,8,0,0,0,0,0,0,15,23,38,201,362,563
20172018,56,JEFFERSON,275,Jefferson County,138,Louisville Day,56275138,210299000713,,909,3,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,11
20172018,56,JEFFERSON,275,Jefferson County,47,Louisville Male High,56275047,210299001705,,909,548,579,1127,272,375,647,35,34,69,13,29,42,0,1,1,0,1,1,20,27,47,888,1046,1934
20172018,56,JEFFERSON,275,Jefferson County,463,Louisville Metro Youth Center,56275463,210299001082,,909,10,0,10,48,3,51,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,59,4,63
20172018,56,JEFFERSON,275,Jefferson County,146,Lowe Elementary,56275146,210299000717,,909,154,140,294,49,35,84,18,17,35,66,71,137,3,1,4,1,1,2,20,16,36,311,281,592
20172018,56,JEFFERSON,275,Jefferson County,107,Luhr Elementary,56275107,210299000697,,909,106,78,184,72,64,136,49,43,92,22,18,40,0,0,0,0,0,0,9,13,22,258,216,474
20172018,56,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,56275155,210299002026,,909,407,392,799,383,368,751,260,197,457,35,27,62,1,4,5,1,2,3,29,29,58,1116,1019,2135
20172018,56,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,56275193,210299001492,,909,0,48,48,0,12,12,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,64,64
20172018,56,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,56275458,210299001860,,909,15,10,25,2,3,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,18,15,33
20172018,56,JEFFERSON,275,Jefferson County,480,Maupin Elementary,56275480,210299000770,,909,2,5,7,121,122,243,2,2,4,2,2,4,0,0,0,0,0,0,5,7,12,132,138,270
20172018,56,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,56275440,210299000764,,909,27,34,61,269,263,532,41,39,80,9,5,14,0,1,1,0,1,1,11,13,24,357,356,713
20172018,56,JEFFERSON,275,Jefferson County,22,Medora Elementary,56275022,210299000633,,909,166,171,337,32,23,55,17,18,35,0,0,0,0,0,0,1,1,2,14,14,28,230,227,457
20172018,56,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,56275340,210299000754,,909,311,160,471,169,174,343,17,13,30,113,92,205,1,1,2,0,0,0,29,21,50,640,461,1101
20172018,56,JEFFERSON,275,Jefferson County,24,Middletown Elementary,56275024,210299000634,,909,176,145,321,48,56,104,23,21,44,22,19,41,0,0,0,0,0,0,18,14,32,287,255,542
20172018,56,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,56275147,210299000718,,909,28,29,57,178,191,369,3,10,13,0,1,1,0,0,0,0,0,0,18,16,34,227,247,474
20172018,56,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,56275202,210299002412,,909,30,9,39,115,66,181,8,1,9,0,0,0,0,0,0,0,0,0,12,2,14,165,78,243
20172018,56,JEFFERSON,275,Jefferson County,99,Minors Lane Elementary,56275099,210299000690,,909,36,43,79,74,52,126,87,108,195,6,7,13,0,0,0,0,1,1,6,4,10,209,215,424
20172018,56,JEFFERSON,275,Jefferson County,41,Newburg Middle,56275041,210299000642,,909,136,129,265,305,220,525,73,82,155,34,28,62,1,0,1,0,0,0,22,23,45,571,482,1053
20172018,56,JEFFERSON,275,Jefferson County,186,Newcomer Academy,56275186,210299002180,,909,35,31,66,113,100,213,224,132,356,21,6,27,0,0,0,1,0,1,0,0,0,394,269,663
20172018,56,JEFFERSON,275,Jefferson County,435,Noe Middle,56275435,210299000763,,909,276,392,668,225,236,461,42,57,99,22,40,62,0,1,1,0,0,0,18,32,50,583,758,1341
20172018,56,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,56275371,,,909,131,114,245,34,26,60,11,13,24,22,14,36,1,0,1,0,1,1,14,11,25,213,179,392
20172018,56,JEFFERSON,275,Jefferson County,96,Norton Elementary,56275096,210299000687,,909,247,230,477,41,29,70,18,16,34,46,37,83,1,2,3,1,1,2,17,22,39,371,337,708
20172018,56,JEFFERSON,275,Jefferson County,27,Okolona Elementary,56275027,210299000635,,909,55,51,106,42,50,92,23,37,60,0,1,1,1,0,1,0,0,0,15,10,25,136,149,285
20172018,56,JEFFERSON,275,Jefferson County,784,Peace Academy,56275784,210299001613,,909,45,47,92,27,20,47,4,3,7,0,0,0,0,0,0,0,0,0,2,4,6,78,74,152
20172018,56,JEFFERSON,275,Jefferson County,75,Pleasure Ridge Park High,56275075,210299000668,,909,486,518,1004,264,271,535,25,32,57,7,4,11,2,2,4,1,1,2,19,18,37,804,846,1650
20172018,56,JEFFERSON,275,Jefferson County,500,Portland Elementary,56275500,210299000771,,909,64,52,116,86,69,155,2,2,4,0,0,0,0,0,0,1,0,1,8,6,14,161,129,290
20172018,56,JEFFERSON,275,Jefferson County,128,Price Elementary,56275128,210299000708,,909,25,20,45,133,111,244,35,42,77,6,7,13,0,1,1,0,0,0,12,8,20,211,189,400
20172018,56,JEFFERSON,275,Jefferson County,219,Ramsey Middle,56275219,210299002190,,909,250,222,472,184,183,367,57,48,105,12,12,24,2,0,2,1,1,2,26,30,56,532,496,1028
20172018,56,JEFFERSON,275,Jefferson County,81,Rangeland Elementary,56275081,210299000674,,909,37,36,73,116,81,197,55,65,120,12,9,21,0,0,0,0,0,0,12,12,24,232,203,435
20172018,56,JEFFERSON,275,Jefferson County,85,Robert Frost Sixth-Grade Academy,56275085,210299000678,,909,129,95,224,90,75,165,27,12,39,2,4,6,0,0,0,0,0,0,14,11,25,262,197,459
20172018,56,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,56275530,210299000773,,909,15,15,30,112,94,206,3,6,9,0,0,0,1,0,1,0,0,0,5,7,12,136,122,258
20172018,56,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,56275560,210299000775,,909,74,60,134,83,76,159,56,38,94,37,34,71,0,1,1,2,0,2,16,10,26,268,219,487
20172018,56,JEFFERSON,275,Jefferson County,86,Sanders Elementary,56275086,210299000679,,909,136,117,253,61,62,123,13,13,26,1,1,2,0,0,0,1,1,2,17,9,26,229,203,432
20172018,56,JEFFERSON,275,Jefferson County,63,Schaffner Traditional Elementary,56275063,210299001587,,909,155,165,320,89,112,201,12,16,28,4,3,7,0,0,0,1,0,1,9,14,23,270,310,580
20172018,56,JEFFERSON,275,Jefferson County,580,Semple Elementary,56275580,210299000776,,909,103,80,183,133,116,249,32,32,64,7,6,13,0,0,0,0,2,2,23,27,50,298,263,561
20172018,56,JEFFERSON,275,Jefferson County,73,Seneca High,56275073,210299000667,,909,207,216,423,239,253,492,128,100,228,29,17,46,3,2,5,2,0,2,18,24,42,626,612,1238
20172018,56,JEFFERSON,275,Jefferson County,97,Shacklette Elementary,56275097,210299000688,,909,67,51,118,72,74,146,42,31,73,10,2,12,0,0,0,0,0,0,6,8,14,197,166,363
20172018,56,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,56275610,210299000780,,909,80,71,151,220,221,441,39,49,88,6,7,13,0,1,1,1,0,1,24,17,41,370,366,736
20172018,56,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,56275103,210299000693,,909,22,20,42,64,63,127,115,86,201,7,6,13,0,0,0,0,0,0,5,6,11,213,181,394
20172018,56,JEFFERSON,275,Jefferson County,87,Smyrna Elementary School,56275087,210299000680,,909,111,99,210,77,74,151,28,27,55,8,6,14,0,0,0,0,0,0,17,18,35,241,224,465
20172018,56,JEFFERSON,275,Jefferson County,31,Southern High,56275031,210299000637,,909,351,207,558,233,179,412,141,118,259,16,15,31,0,0,0,0,2,2,12,15,27,753,536,1289
20172018,56,JEFFERSON,275,Jefferson County,29,St Joseph Children's Home,56275029,210299001633,,909,25,12,37,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,15,44
20172018,56,JEFFERSON,275,Jefferson County,64,St Matthews Elementary,56275064,210299000658,,909,167,150,317,74,66,140,11,9,20,13,11,24,0,1,1,0,0,0,21,21,42,286,258,544
20172018,56,JEFFERSON,275,Jefferson County,71,Stonestreet Elementary,56275071,210299000665,,909,164,117,281,21,17,38,31,35,66,1,5,6,0,0,0,6,3,9,12,14,26,235,191,426
20172018,56,JEFFERSON,275,Jefferson County,211,Stopher Elementary,56275211,210299002197,,909,265,249,514,30,41,71,13,17,30,46,38,84,0,0,0,1,1,2,20,17,37,375,363,738
20172018,56,JEFFERSON,275,Jefferson County,144,Stuart Academy,56275144,210299001427,,909,155,162,317,169,156,325,33,32,65,3,0,3,2,1,3,0,3,3,12,14,26,374,368,742
20172018,56,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,56275590,210299000777,,909,147,90,237,190,113,303,14,7,21,5,2,7,0,1,1,0,0,0,8,7,15,364,220,584
20172018,56,JEFFERSON,275,Jefferson County,19,The Brook-Dupont,56275019,210299001629,,909,3,2,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
20172018,56,JEFFERSON,275,Jefferson County,20,The Brook-KMI,56275020,210299001474,,909,16,18,34,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41
20172018,56,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,56275201,210299002121,,909,168,90,258,57,38,95,8,4,12,1,1,2,1,1,2,0,0,0,11,4,15,246,138,384
20172018,56,JEFFERSON,275,Jefferson County,90,Thomas Jefferson Middle,56275090,210299000682,,909,136,108,244,243,195,438,112,120,232,19,16,35,0,0,0,2,1,3,14,11,25,526,451,977
20172018,56,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,56275104,210299000694,,909,86,91,177,88,93,181,35,35,70,9,7,16,1,0,1,2,0,2,12,14,26,233,240,473
20172018,56,JEFFERSON,275,Jefferson County,16,Tully Elementary,56275016,210299000631,,909,237,232,469,49,44,93,27,21,48,18,13,31,0,0,0,0,0,0,20,25,45,351,335,686
20172018,56,JEFFERSON,275,Jefferson County,124,U of L PACT Program,56275124,210299001935,,909,5,2,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
20172018,56,JEFFERSON,275,Jefferson County,33,Valley High,56275033,210299000639,,909,263,292,555,192,194,386,18,22,40,5,2,7,1,1,2,0,1,1,11,18,29,490,530,1020
20172018,56,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,56275191,,,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172018,56,JEFFERSON,275,Jefferson County,51,Waggener High,56275051,210299000649,,909,128,127,255,220,215,435,82,55,137,10,8,18,0,1,1,0,0,0,9,12,21,449,418,867
20172018,56,JEFFERSON,275,Jefferson County,34,Waller-Williams Environmental,56275034,210299001529,,909,25,4,29,71,15,86,4,0,4,0,0,0,0,0,0,0,0,0,8,0,8,108,19,127
20172018,56,JEFFERSON,275,Jefferson County,69,Watson Lane Elementary,56275069,210299000663,,909,113,108,221,18,18,36,7,8,15,0,0,0,0,0,0,1,0,1,15,9,24,154,143,297
20172018,56,JEFFERSON,275,Jefferson County,72,Watterson Elementary,56275072,210299000666,,909,119,78,197,134,104,238,34,25,59,7,9,16,0,0,0,0,2,2,20,18,38,314,236,550
20172018,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,56275116,210299000701,,909,64,87,151,128,117,245,8,13,21,1,0,1,0,0,0,0,0,0,15,12,27,216,229,445
