SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,STATE_SCH_ID,NCESID,COOP,COOP_CODE,PERSON_PER_STU_FED,NONPERSON_PER_STU_FED,TOTAL_PER_STU_FED,PERSON_PER_STU_STATELOCAL,NONPERSON_PER_STU_STATELOCAL,TOTAL_PER_STU_STATELOCAL,TOTAL_PER_STU_ALLFUNDS
20182019,56,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,56275165,210299002027,,909,460,222,682,13220,1401,14621,15971
20182019,56,JEFFERSON,275,Jefferson County,211,Stopher Elementary,56275211,210299002197,,909,609,214,823,10435,1198,11633,13124
20182019,56,JEFFERSON,275,Jefferson County,212,Farmer Elementary,56275212,210299002187,,909,617,341,958,11264,1262,12526,14152
20182019,56,JEFFERSON,275,Jefferson County,219,Ramsey Middle,56275219,210299002190,,909,621,339,960,9450,1262,10712,12381
20182019,56,JEFFERSON,275,Jefferson County,4,Camp Taylor Elementary,56275004,210299000623,,909,1107,639,1746,14177,1179,15356,17985
20182019,56,JEFFERSON,275,Jefferson County,5,Cane Run Elementary,56275005,210299000624,,909,1850,623,2473,11996,1244,13240,16576
20182019,56,JEFFERSON,275,Jefferson County,7,Eastern High,56275007,210299000625,,909,456,245,701,10476,1258,11734,13126
20182019,56,JEFFERSON,275,Jefferson County,10,Fairdale Elementary,56275010,210299000626,,909,954,569,1523,11089,1399,12488,14851
20182019,56,JEFFERSON,275,Jefferson County,11,Fern Creek Elementary,56275011,210299000627,,909,854,378,1232,10529,1196,11725,13761
20182019,56,JEFFERSON,275,Jefferson County,12,Fern Creek High,56275012,210299000628,,909,804,343,1147,10270,1310,11580,13446
20182019,56,JEFFERSON,275,Jefferson County,13,Greathouse/Shryock Traditional,56275013,210299000629,,909,638,267,905,10168,1288,11456,13100
20182019,56,JEFFERSON,275,Jefferson County,14,Greenwood Elementary,56275014,210299000630,,909,1303,464,1767,10664,1310,11974,14791
20182019,56,JEFFERSON,275,Jefferson County,18,Atherton High,56275018,210299000632,,909,453,315,768,11060,1450,12510,14132
20182019,56,JEFFERSON,275,Jefferson County,24,Middletown Elementary,56275024,210299000634,,909,699,372,1071,12335,1214,13549,15422
20182019,56,JEFFERSON,275,Jefferson County,27,Okolona Elementary,56275027,210299000635,,909,1494,511,2005,12110,1333,13443,16395
20182019,56,JEFFERSON,275,Jefferson County,33,Valley High,56275033,210299000639,,909,979,403,1382,14195,1350,15545,17893
20182019,56,JEFFERSON,275,Jefferson County,40,Barret Traditional Middle,56275040,210299000641,,909,475,217,692,10520,1242,11762,13122
20182019,56,JEFFERSON,275,Jefferson County,41,Newburg Middle,56275041,210299000642,,909,901,328,1229,9871,1237,11108,13099
20182019,56,JEFFERSON,275,Jefferson County,44,Audubon Traditional Elementary,56275044,210299000643,,909,477,258,735,10829,1347,12176,13579
20182019,56,JEFFERSON,275,Jefferson County,45,Butler Traditional High,56275045,210299000644,,909,511,278,789,10561,1302,11863,13444
20182019,56,JEFFERSON,275,Jefferson County,46,Chenoweth Elementary,56275046,210299000645,,909,742,378,1120,11744,1244,12988,14951
20182019,56,JEFFERSON,275,Jefferson County,47,Louisville Male High,56275047,210299001705,,909,492,237,729,9930,1292,11222,12641
20182019,56,JEFFERSON,275,Jefferson County,49,Farnsley Middle,56275049,210299001530,,909,667,578,1245,9846,1220,11066,13366
20182019,56,JEFFERSON,275,Jefferson County,51,Waggener High,56275051,210299000649,,909,939,390,1329,13633,1613,15246,30696
20182019,56,JEFFERSON,275,Jefferson County,55,Bates Elementary,56275055,210299000650,,909,540,364,904,11539,1348,12887,14605
20182019,56,JEFFERSON,275,Jefferson County,57,Fairdale High,56275057,210299000651,,909,649,359,1008,11163,1253,12416,14297
20182019,56,JEFFERSON,275,Jefferson County,59,Kenwood Elementary,56275059,210299000653,,909,1050,487,1537,12211,1194,13405,15971
20182019,56,JEFFERSON,275,Jefferson County,60,Coral Ridge Elementary,56275060,210299000654,,909,877,416,1293,12683,1459,14142,16275
20182019,56,JEFFERSON,275,Jefferson County,61,Goldsmith Elementary,56275061,210299000655,,909,839,438,1277,12169,1314,13483,15563
20182019,56,JEFFERSON,275,Jefferson County,63,Schaffner Traditional Elementary,56275063,210299001587,,909,661,364,1025,10256,1189,11445,13137
20182019,56,JEFFERSON,275,Jefferson County,64,St Matthews Elementary,56275064,210299000658,,909,526,354,880,12173,1208,13381,15279
20182019,56,JEFFERSON,275,Jefferson County,65,Jeffersontown High,56275065,210299000659,,909,745,362,1107,13607,1301,14908,17102
20182019,56,JEFFERSON,275,Jefferson County,66,Wilkerson Elementary School,56275066,210299000660,,909,918,429,1347,11726,1342,13068,15241
20182019,56,JEFFERSON,275,Jefferson County,67,Wilder Elementary,56275067,210299000661,,909,598,373,971,11500,1195,12695,14517
20182019,56,JEFFERSON,275,Jefferson County,69,Watson Lane Elementary,56275069,210299000663,,909,2447,559,3006,11746,1263,13009,16928
20182019,56,JEFFERSON,275,Jefferson County,71,Stonestreet Elementary,56275071,210299000665,,909,932,483,1415,12613,1279,13892,16173
20182019,56,JEFFERSON,275,Jefferson County,72,Watterson Elementary,56275072,210299000666,,909,851,415,1266,11531,1184,12715,14845
20182019,56,JEFFERSON,275,Jefferson County,73,Seneca High,56275073,210299000667,,909,1407,463,1870,13710,1290,15000,18122
20182019,56,JEFFERSON,275,Jefferson County,76,Indian Trail Elementary,56275076,210299000669,,909,1106,589,1695,12611,1304,13915,16450
20182019,56,JEFFERSON,275,Jefferson County,77,Westport Middle,56275077,210299000670,,909,721,428,1149,11075,1528,12603,14510
20182019,56,JEFFERSON,275,Jefferson County,79,Kerrick Elementary,56275079,210299000672,,909,862,477,1339,11272,1264,12536,14731
20182019,56,JEFFERSON,275,Jefferson County,81,Rangeland Elementary,56275081,210299000674,,909,1426,537,1963,11353,1275,12628,15457
20182019,56,JEFFERSON,275,Jefferson County,82,Dixie Elementary,56275082,210299000675,,909,1230,547,1777,12580,1226,13806,17248
20182019,56,JEFFERSON,275,Jefferson County,84,Western High,56275084,210299000677,,909,1379,337,1716,15312,1543,16855,19391
20182019,56,JEFFERSON,275,Jefferson County,85,Robert Frost Sixth-Grade Academy,56275085,210299000678,,909,564,349,913,14091,1408,15499,17304
20182019,56,JEFFERSON,275,Jefferson County,86,Sanders Elementary,56275086,210299000679,,909,996,614,1610,11274,1264,12538,14816
20182019,56,JEFFERSON,275,Jefferson County,87,Smyrna Elementary School,56275087,210299000680,,909,903,512,1415,10594,1225,11819,14035
20182019,56,JEFFERSON,275,Jefferson County,90,Thomas Jefferson Middle,56275090,210299000682,,909,1125,423,1548,10186,1387,11573,14119
20182019,56,JEFFERSON,275,Jefferson County,91,Blue Lick Elementary,56275091,210299000683,,909,1337,484,1821,10635,1272,11907,14578
20182019,56,JEFFERSON,275,Jefferson County,92,Crums Lane Elementary,56275092,210299000684,,909,927,672,1599,13768,1296,15064,28192
20182019,56,JEFFERSON,275,Jefferson County,94,Bowen Elementary,56275094,210299000685,,909,672,349,1021,11694,1356,13050,14739
20182019,56,JEFFERSON,275,Jefferson County,95,Hite Elementary,56275095,210299000686,,909,950,343,1293,10944,1289,12233,15845
20182019,56,JEFFERSON,275,Jefferson County,96,Norton Elementary,56275096,210299000687,,909,566,242,808,10915,1366,12281,13756
20182019,56,JEFFERSON,275,Jefferson County,99,Minors Lane Elementary,56275099,210299000690,,909,1520,675,2195,13884,1326,15210,18324
20182019,56,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,56275103,210299000693,,909,1044,717,1761,14532,1236,15768,18415
20182019,56,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,56275104,210299000694,,909,1263,530,1793,11170,1147,12317,14970
20182019,56,JEFFERSON,275,Jefferson County,105,Ballard High,56275105,210299000695,,909,422,272,694,10181,1338,11519,13247
20182019,56,JEFFERSON,275,Jefferson County,107,Luhr Elementary,56275107,210299000697,,909,1021,452,1473,13462,1278,14740,17131
20182019,56,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,56275109,210299000699,,909,492,357,849,10494,1377,11871,13388
20182019,56,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,56275115,210299000700,,909,882,552,1434,13698,1241,14939,17262
20182019,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,56275116,210299000701,,909,1693,748,2441,12752,1276,14028,17390
20182019,67,LETCHER,276,Jenkins Independent,11,Jenkins Independent School,67276011,210300001642,KVEC,904,1157,393,1550,9300,2897,12196,16537
20182019,57,JESSAMINE,281,Jessamine County,19,West Jessamine High School,57281019,210303001640,CKEC,901,240,116,356,12408,1883,14292,16581
20182019,57,JESSAMINE,281,Jessamine County,21,East Jessamine High School,57281021,210303001641,CKEC,901,359,107,466,14444,2294,16738,19028
20182019,57,JESSAMINE,281,Jessamine County,22,Jessamine Early Learning Village,57281022,210303001899,CKEC,901,863,155,1019,13545,1721,15266,17520
20182019,57,JESSAMINE,281,Jessamine County,18,Hattie C. Warner Elementary School,57281018,210303000795,CKEC,901,681,140,820,8894,1426,10320,12759
20182019,57,JESSAMINE,281,Jessamine County,90,Wilmore Elementary School,57281090,210303000799,CKEC,901,468,146,614,9064,1438,10501,12830
20182019,57,JESSAMINE,281,Jessamine County,26,West Jessamine Middle School,57281026,210303001110,CKEC,901,393,163,556,7928,1506,9434,11737
20182019,57,JESSAMINE,281,Jessamine County,70,Brookside Elementary School,57281070,210303001429,CKEC,901,448,142,590,8948,1389,10337,12718
20182019,57,JESSAMINE,281,Jessamine County,50,Nicholasville Elementary School,57281050,210303000798,CKEC,901,790,150,941,10320,1532,11852,14240
20182019,57,JESSAMINE,281,Jessamine County,25,East Jessamine Middle School,57281025,210303000797,CKEC,901,417,154,570,7610,1447,9058,11367
20182019,57,JESSAMINE,281,Jessamine County,60,Rosenwald Dunbar Elementary School,57281060,210303000092,CKEC,901,550,126,676,8699,1332,10031,12372
20182019,57,JESSAMINE,281,Jessamine County,40,Red Oak Elementary School,57281040,210303002388,CKEC,901,541,132,674,7947,1383,9330,11694
20182019,58,JOHNSON,285,Johnson County,340,Highland Elementary School,58285340,210306000806,KEDC,903,1139,44,1183,8994,1644,10639,11522
20182019,58,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,58285320,210306000805,KEDC,903,1180,54,1233,9913,1813,11726,12587
20182019,58,JOHNSON,285,Johnson County,250,Porter Elementary School,58285250,210306000803,KEDC,903,949,39,988,8970,1660,10630,11821
20182019,58,JOHNSON,285,Johnson County,115,Johnson Central High School,58285115,210306000802,KEDC,903,580,109,689,8870,1915,10785,11565
20182019,58,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,58285100,210306000801,KEDC,903,1459,70,1530,11475,1939,13414,14283
20182019,58,JOHNSON,285,Johnson County,75,Central Elementary School,58285075,210306000692,KEDC,903,1270,59,1329,8970,1711,10680,11561
20182019,58,JOHNSON,285,Johnson County,60,Johnson County Middle School,58285060,210306000800,KEDC,903,1017,68,1085,9483,1528,11011,11825
20182019,59,KENTON,291,Kenton County,105,Twenhofel Middle School,59291105,210309000821,NKCES,905,574,24,599,7036,1398,8434,10526
20182019,59,KENTON,291,Kenton County,120,Scott High School,59291120,210309000823,NKCES,905,229,27,256,8241,1483,9724,20546
20182019,59,KENTON,291,Kenton County,70,Piner Elementary School,59291070,210309000816,NKCES,905,304,43,347,10380,1564,11944,13876
20182019,59,KENTON,291,Kenton County,108,Woodland Middle School,59291108,210309001588,NKCES,905,93,28,121,8358,1140,9498,11129
20182019,59,KENTON,291,Kenton County,45,R C Hinsdale Elementary School,59291045,210309000812,NKCES,905,368,21,389,8096,1257,9353,13385
20182019,59,KENTON,291,Kenton County,5,Beechgrove Elementary School,59291005,210309000807,NKCES,905,388,54,442,8924,1251,10176,12164
20182019,59,KENTON,291,Kenton County,20,James A Caywood Elementary School,59291020,210309000809,NKCES,905,378,55,433,9229,1242,10472,12446
20182019,59,KENTON,291,Kenton County,40,Dixie Heights High School,59291040,210309000811,NKCES,905,122,28,150,8052,1746,9798,11424
20182019,59,KENTON,291,Kenton County,50,Kenton Elementary School,59291050,210309000813,NKCES,905,214,69,284,8470,1361,9831,11636
20182019,59,KENTON,291,Kenton County,475,Summit View Academy,59291475,210309002420,NKCES,905,323,48,371,8086,1283,9369,11226
20182019,59,KENTON,291,Kenton County,60,Ft Wright Elementary School,59291060,210309000815,NKCES,905,879,40,919,8890,1289,10179,13565
20182019,59,KENTON,291,Kenton County,495,White's Tower Elementary School,59291495,210309000824,NKCES,905,456,74,530,7825,1285,9110,11169
20182019,59,KENTON,291,Kenton County,103,Turkey Foot Middle School,59291103,210309000820,NKCES,905,296,23,320,7317,1090,8407,10221
20182019,59,KENTON,291,Kenton County,100,Taylor Mill Elementary School,59291100,210309000819,NKCES,905,243,56,299,8610,1417,10027,11845
20182019,59,KENTON,291,Kenton County,6,River Ridge Elementary School,59291006,210309001512,NKCES,905,565,98,663,8789,1236,10025,12188
20182019,59,KENTON,291,Kenton County,90,Simon Kenton High School,59291090,210309000818,NKCES,905,275,36,312,7668,1297,8965,10753
20182019,59,KENTON,291,Kenton County,80,Ryland Heights Elementary School,59291080,210309000817,NKCES,905,651,38,689,9156,1253,10409,12648
20182019,60,KNOTT,295,Knott County,255,Jones Fork Elementary School,60295255,210312000836,KVEC,904,1404,175,1579,8889,2067,10955,13290
20182019,60,KNOTT,295,Knott County,230,Hindman Elementary School,60295230,210312000835,KVEC,904,1234,159,1393,8450,1700,10150,12280
20182019,60,KNOTT,295,Knott County,210,Emmalena Elementary School,60295210,210312000834,KVEC,904,994,191,1185,9260,1967,11227,13125
20182019,60,KNOTT,295,Knott County,100,Carr Creek Elementary School,60295100,210312000830,KVEC,904,823,184,1007,9621,1939,11560,13439
20182019,60,KNOTT,295,Knott County,35,Beaver Creek Elementary School,60295035,210312000826,KVEC,904,893,178,1071,9908,2085,11992,13804
20182019,60,KNOTT,295,Knott County,150,Cordia School,60295150,210312002233,KVEC,904,1130,152,1282,8374,2350,10724,12742
20182019,60,KNOTT,295,Knott County,265,Knott County Central High School,60295265,210312000837,KVEC,904,1197,195,1392,9127,2148,11276,13330
20182019,61,KNOX,301,Knox County,23,Knox County Middle School,61301023,210315002029,SESC,907,1394,384,1778,9682,1594,11276,14789
20182019,61,KNOX,301,Knox County,240,Flat Lick Elementary School,61301240,210315000843,SESC,907,1126,298,1424,10589,2026,12615,15662
20182019,61,KNOX,301,Knox County,450,Lynn Camp Schools,61301450,210315000850,SESC,907,1365,446,1811,8024,1538,9562,13065
20182019,61,KNOX,301,Knox County,430,Jesse D Lay Elementary School,61301430,210315000848,SESC,907,1109,178,1287,9749,1396,11145,14152
20182019,61,KNOX,301,Knox County,320,G R Hampton Elementary School,61301320,210315000846,SESC,907,1582,320,1902,10347,1493,11840,15514
20182019,61,KNOX,301,Knox County,71,Central Elementary School,61301071,210315002235,SESC,907,1257,302,1559,8990,1578,10568,13854
20182019,61,KNOX,301,Knox County,410,Knox Central High School,61301410,210315000847,SESC,907,828,479,1307,8289,1743,10032,13040
20182019,61,KNOX,301,Knox County,170,Dewitt Elementary School,61301170,210315000842,SESC,907,1260,333,1593,12836,2410,15246,18961
20182019,61,KNOX,301,Knox County,260,Girdler Elementary School,61301260,210315000844,SESC,907,1173,264,1437,9264,1761,11025,14225
20182019,62,LARUE,305,LaRue County,30,Hodgenville Elementary School,62305030,210318000852,GRREC,902,735,219,955,8906,1543,10449,12536
20182019,62,LARUE,305,LaRue County,45,LaRue County Middle School,62305045,210318000854,GRREC,902,319,96,414,8509,1697,10206,11705
20182019,62,LARUE,305,LaRue County,40,LaRue County High School,62305040,210318000853,GRREC,902,366,142,508,8709,1742,10451,12039
20182019,62,LARUE,305,LaRue County,15,Abraham Lincoln Elementary School,62305015,210318002044,GRREC,902,709,245,955,9842,1607,11449,13531
20182019,63,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,63311175,210321000715,SESC,907,878,284,1162,8375,1389,9763,12532
20182019,63,LAUREL,311,Laurel County,200,North Laurel Middle School,63311200,210321001589,SESC,907,726,349,1076,7458,1261,8719,11335
20182019,63,LAUREL,311,Laurel County,430,Cold Hill Elementary School,63311430,210321001483,SESC,907,473,168,641,8183,1621,9804,11904
20182019,63,LAUREL,311,Laurel County,420,Sublimity Elementary School,63311420,210321000869,SESC,907,332,307,639,8232,1476,9708,11806
20182019,63,LAUREL,311,Laurel County,205,North Laurel High School,63311205,210321000215,SESC,907,321,228,549,7931,1537,9468,11539
20182019,63,LAUREL,311,Laurel County,210,South Laurel High School,63311210,210321000865,SESC,907,162,245,407,7897,1464,9360,11298
20182019,63,LAUREL,311,Laurel County,18,Wyan-Pine Grove Elementary,63311018,210321002030,SESC,907,518,284,802,8040,1371,9411,11820
20182019,63,LAUREL,311,Laurel County,10,London Elementary School,63311010,210321000856,SESC,907,767,332,1099,8913,1413,10325,13036
20182019,63,LAUREL,311,Laurel County,30,Bush Elementary School,63311030,210321000857,SESC,907,649,167,816,7624,1349,8972,11414
20182019,63,LAUREL,311,Laurel County,40,South Laurel Middle School,63311040,210321000858,SESC,907,733,279,1012,7413,1161,8574,11128
20182019,63,LAUREL,311,Laurel County,55,Camp Ground Elementary School,63311055,210321000859,SESC,907,602,302,903,8282,1431,9713,12075
20182019,63,LAUREL,311,Laurel County,130,Hazel Green Elementary School,63311130,210321000862,SESC,907,952,332,1285,8276,1320,9596,12621
20182019,63,LAUREL,311,Laurel County,165,Johnson Elementary School,63311165,210321000863,SESC,907,675,288,962,8056,1452,9508,12044
20182019,63,LAUREL,311,Laurel County,180,Keavy Elementary School,63311180,210321000864,SESC,907,826,317,1143,8332,1635,9967,12799
20182019,63,LAUREL,311,Laurel County,70,Colony Elementary School,63311070,210321000860,SESC,907,624,377,1001,7852,1526,9378,11838
20182019,64,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,64315150,210324000871,KEDC,903,944,225,1169,16741,3202,19943,22219
20182019,64,LAWRENCE,315,Lawrence County,30,Blaine Elementary School,64315030,210324000870,KEDC,903,1923,228,2151,16234,3520,19533,22825
20182019,64,LAWRENCE,315,Lawrence County,200,Louisa Middle School,64315200,210324000872,KEDC,903,995,156,1151,13766,2680,16446,18670
20182019,64,LAWRENCE,315,Lawrence County,21,Louisa West Elementary School,64315021,210324002155,KEDC,903,2104,222,2326,15801,2790,18755,21982
20182019,64,LAWRENCE,315,Lawrence County,260,Lawrence County High School,64315260,210324000874,KEDC,903,1237,218,1455,14328,2952,17280,19636
20182019,64,LAWRENCE,315,Lawrence County,20,Louisa East Elementary School,64315020,210324002079,KEDC,903,814,199,1013,13451,2658,16002,18047
20182019,65,LEE,321,Lee County,60,Lee County Middle High School,65321060,210327002434,KVEC,904,1434,529,1964,7938,1896,9506,12009
20182019,65,LEE,321,Lee County,100,Lee County Elementary School,65321100,210327000216,KVEC,904,1166,323,1489,7654,1634,9228,11330
20182019,66,LESLIE,325,Leslie County,300,Mountain View Elementary,66325300,210333000883,KVEC,904,1352,232,1584,7945,1913,9858,12940
20182019,66,LESLIE,325,Leslie County,350,Leslie County High School,66325350,210333000885,KVEC,904,525,228,753,8317,2483,10800,13014
20182019,66,LESLIE,325,Leslie County,570,Stinnett Elementary School,66325570,210333000887,KVEC,904,1855,243,2098,8114,1888,10002,13624
20182019,66,LESLIE,325,Leslie County,420,W B Muncy Elementary School,66325420,210333000886,KVEC,904,1570,205,1775,8186,2020,10206,13352
20182019,66,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,66325280,210333000882,KVEC,904,1416,181,1597,10804,2895,13699,16641
20182019,67,LETCHER,331,Letcher County,355,Letcher Middle School,67331355,210336002318,KVEC,904,1133,198,1331,10677,878,10995,11290
20182019,67,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,67331650,210336000903,KVEC,904,1527,100,1625,10986,1525,11805,11997
20182019,67,LETCHER,331,Letcher County,710,Whitesburg Middle School,67331710,210336000904,KVEC,904,985,120,1104,10146,1000,10493,10705
20182019,67,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,67331425,210336000901,KVEC,904,963,200,1163,9381,1592,10314,10426
20182019,67,LETCHER,331,Letcher County,350,Letcher Elementary School,67331350,210336000898,KVEC,904,1014,115,1129,10375,1975,11268,11763
20182019,67,LETCHER,331,Letcher County,250,Fleming Neon Middle School,67331250,210336000894,KVEC,904,1549,217,1766,10565,1919,11804,12103
20182019,67,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,67331210,210336000892,KVEC,904,925,135,1061,10421,1834,11644,11900
20182019,67,LETCHER,331,Letcher County,380,Cowan Elementary School,67331380,210336000900,KVEC,904,1062,91,1153,9806,1776,10770,10770
20182019,67,LETCHER,331,Letcher County,56,Letcher County Central High School,67331056,210336001998,KVEC,904,645,170,815,9415,1832,10576,10684
20182019,68,LEWIS,335,Lewis County,140,Tollesboro Elementary School,68335140,210339000911,KEDC,903,865,289,1154,8334,1843,10177,11330
20182019,68,LEWIS,335,Lewis County,120,Lewis County High School,68335120,210339000910,KEDC,903,285,337,622,7904,1912,9816,10438
20182019,68,LEWIS,335,Lewis County,100,Lewis County Middle School,68335100,210339001503,KEDC,903,852,283,1135,7164,1647,8811,9946
20182019,68,LEWIS,335,Lewis County,95,Lewis County Central Elementary School,68335095,210339000909,KEDC,903,847,316,1163,7985,1748,9734,10896
20182019,68,LEWIS,335,Lewis County,90,Laurel Elementary School,68335090,210339000908,KEDC,903,886,422,1308,10808,2117,12925,14233
20182019,68,LEWIS,335,Lewis County,40,Garrison Elementary School,68335040,210339000906,KEDC,903,1343,342,1686,8685,2108,10793,12478
20182019,69,LINCOLN,341,Lincoln County,40,Crab Orchard Elementary School,69341040,210348000914,SESC,907,676,259,935,8581,2062,10642,12322
20182019,69,LINCOLN,341,Lincoln County,50,Highland Elementary School,69341050,210348000915,SESC,907,1300,419,1719,8753,1950,10703,13167
20182019,69,LINCOLN,341,Lincoln County,70,Hustonville Elementary School,69341070,210348000916,SESC,907,831,147,978,8133,1954,10086,11808
20182019,69,LINCOLN,341,Lincoln County,95,Lincoln County High School,69341095,210348000918,SESC,907,596,368,965,7633,1952,9586,11295
20182019,69,LINCOLN,341,Lincoln County,130,Stanford Elementary School,69341130,210348000920,SESC,907,990,370,1360,8413,1976,10389,12493
20182019,69,LINCOLN,341,Lincoln County,100,McKinney Elementary School,69341100,210348000919,SESC,907,1866,434,2300,9509,2142,11652,14696
20182019,69,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,69341150,210348000921,SESC,907,1190,196,1386,8036,1959,9995,12126
20182019,69,LINCOLN,341,Lincoln County,65,Lincoln County Middle School,69341065,210348000478,SESC,907,654,173,828,7933,1810,9743,11315
20182019,70,LIVINGSTON,345,Livingston County,21,South Livingston Elementary School,70345021,210351001999,WKEC,908,2116,351,2467,17850,3918,22981,24049
20182019,70,LIVINGSTON,345,Livingston County,20,North Livingston Elementary School,70345020,210351001133,WKEC,908,2554,375,2928,19167,5084,25464,26993
20182019,70,LIVINGSTON,345,Livingston County,65,Livingston County Middle School,70345065,210351001484,WKEC,908,2258,347,2605,15849,3519,20581,21787
20182019,70,LIVINGSTON,345,Livingston County,50,Livingston Central High School,70345050,210351000924,WKEC,908,2517,623,3141,18514,4395,24122,25863
20182019,71,LOGAN,351,Logan County,140,Logan County High School,71351140,210354001458,GRREC,902,401,137,538,7386,2120,9506,11150
20182019,71,LOGAN,351,Logan County,11,Adairville Elementary School,71351011,210354001542,GRREC,902,518,232,750,10197,1792,11990,13760
20182019,71,LOGAN,351,Logan County,14,Lewisburg Elementary School,71351014,210354001545,GRREC,902,544,260,804,8224,1788,10012,11569
20182019,71,LOGAN,351,Logan County,16,Olmstead Elementary School,71351016,210354001546,GRREC,902,748,174,922,9306,1891,11197,12881
20182019,71,LOGAN,351,Logan County,12,Auburn Elementary School,71351012,210354001543,GRREC,902,483,217,700,7760,1448,9208,10798
20182019,71,LOGAN,351,Logan County,13,Chandlers Elementary School,71351013,210354001544,GRREC,902,495,328,823,8062,1733,9795,11467
20182019,59,KENTON,354,Ludlow Independent,20,Ludlow High School,59354020,210363000939,NKCES,905,981,8679,16659,2585,1820,19245,21755
20182019,59,KENTON,354,Ludlow Independent,10,Mary A. Goetz Elementary School,59354010,210363000938,NKCES,905,1520,6776,14889,2185,2434,17074,20198
20182019,72,LYON,361,Lyon County,20,Lyon County Elementary School,72361020,210369000942,WKEC,908,552,132,684,8295,1748,10043,11511
20182019,72,LYON,361,Lyon County,23,Lyon County Middle School,72361023,210369001950,WKEC,908,678,129,807,7440,1694,9134,10724
20182019,72,LYON,361,Lyon County,70,Lyon County High School,72361070,210369000943,WKEC,908,458,157,615,9110,1879,10989,12388
20182019,73,MADISON,365,Madison County,145,Farristown Middle School,73365145,210372002311,SESC,907,491,240,731,8565,1849,10414,12488
20182019,73,MADISON,365,Madison County,110,Madison Kindergarten Academy,73365110,210372002392,SESC,907,519,151,670,10200,1853,12053,14231
20182019,73,MADISON,365,Madison County,8,Boonesborough Elementary,73365008,210372002481,SESC,907,210,165,375,8211,3770,11981,13698
20182019,73,MADISON,365,Madison County,10,Clark Moores Middle School,73365010,210372000944,SESC,907,751,275,1026,7790,1723,9513,11941
20182019,73,MADISON,365,Madison County,20,Madison Middle School,73365020,210372000250,SESC,907,560,210,770,8044,1856,9900,12116
20182019,73,MADISON,365,Madison County,30,Kingston Elementary School,73365030,210372000946,SESC,907,457,120,577,8645,1737,10382,12404
20182019,73,MADISON,365,Madison County,40,Kirksville Elementary School,73365040,210372000947,SESC,907,755,158,913,8101,1750,9851,12224
20182019,73,MADISON,365,Madison County,45,Kit Carson Elementary School,73365045,210372000948,SESC,907,573,246,819,7562,1813,9375,11581
20182019,73,MADISON,365,Madison County,50,Madison Central High School,73365050,210372000949,SESC,907,309,71,380,7327,1831,9158,10917
20182019,73,MADISON,365,Madison County,100,Silver Creek Elementary School,73365100,210372000950,SESC,907,619,134,753,9348,1864,11212,13307
20182019,73,MADISON,365,Madison County,120,Waco Elementary School,73365120,210372000951,SESC,907,715,83,798,9047,2060,11107,13377
20182019,73,MADISON,365,Madison County,140,Foley Middle School,73365140,210372000953,SESC,907,732,262,994,8484,1950,10434,12959
20182019,73,MADISON,365,Madison County,150,Madison Southern High School,73365150,210372001594,SESC,907,280,126,406,8741,1942,10416,12216
20182019,73,MADISON,365,Madison County,7,Shannon Johnson Elementary School,73365007,210372001901,SESC,907,410,298,708,8496,1667,10163,12364
20182019,73,MADISON,365,Madison County,18,Glenn R Marshall Elementary School,73365018,210372002032,SESC,907,523,211,734,8958,1856,10814,12890
20182019,73,MADISON,365,Madison County,21,B. Michael Caudill Middle School,73365021,210372002217,SESC,907,521,154,675,7901,1800,9701,11811
20182019,73,MADISON,365,Madison County,15,Daniel Boone Elementary School,73365015,210372000945,SESC,907,796,104,900,8437,1814,10251,12624
20182019,73,MADISON,365,Madison County,130,White Hall Elementary School,73365130,210372000952,SESC,907,1153,50,1203,9383,1900,11283,14081
20182019,74,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,74371172,210375002238,KVEC,904,1962,87,2049,9152,1973,15357,15178
20182019,74,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,74371175,210375001618,KVEC,904,1453,290,1743,10171,2673,17077,16827
20182019,74,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,74371370,210375000960,KVEC,904,555,192,747,3917,2401,16211,16051
20182019,74,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,74371173,210375002227,KVEC,904,1900,78,1978,11233,2560,18026,17794
20182019,74,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,74371360,210375000958,KVEC,904,1898,188,2086,9911,2192,16336,16154
