Fiscal Year,District,Rank,Years,,I,II,III
2015 - 2016,571 Warren County,IV,26,,29715,0,0
2015 - 2016,571 Warren County,IV,27,,29715,0,0
2015 - 2016,571 Warren County,IV,28,,29715,0,0
2015 - 2016,571 Warren County,IV,29,,29715,0,0
2015 - 2016,571 Warren County,IV,30,,29715,0,0
2015 - 2016,571 Warren County,IV,31,,29715,0,0
2015 - 2016,571 Warren County,IV,32,,29715,0,0
2015 - 2016,571 Warren County,IV,33,,29715,0,0
2015 - 2016,571 Warren County,IV,34,,29715,0,0
2015 - 2016,571 Warren County,IV,35,,29715,0,0
2015 - 2016,571 Warren County,IV,36,,29715,0,0
2015 - 2016,571 Warren County,IV,37,,29715,0,0
2015 - 2016,571 Warren County,IV,38,,29715,0,0
2015 - 2016,571 Warren County,IV,39,,29715,0,0
2015 - 2016,571 Warren County,IV,40,,29715,0,0
2015 - 2016,571 Warren County,V,0,,27740,0,0
2015 - 2016,571 Warren County,V,1,,27740,0,0
2015 - 2016,571 Warren County,V,2,,27740,0,0
2015 - 2016,571 Warren County,V,3,,27740,0,0
2015 - 2016,571 Warren County,V,4,,27740,0,0
2015 - 2016,571 Warren County,V,5,,27740,0,0
2015 - 2016,571 Warren County,V,6,,27740,0,0
2015 - 2016,571 Warren County,V,7,,27740,0,0
2015 - 2016,571 Warren County,V,8,,27740,0,0
2015 - 2016,571 Warren County,V,9,,27740,0,0
2015 - 2016,571 Warren County,V,10,,27740,0,0
2015 - 2016,571 Warren County,V,11,,27740,0,0
2015 - 2016,571 Warren County,V,12,,27740,0,0
2015 - 2016,571 Warren County,V,13,,27740,0,0
2015 - 2016,571 Warren County,V,14,,27740,0,0
2015 - 2016,571 Warren County,V,15,,27740,0,0
2015 - 2016,571 Warren County,V,16,,27740,0,0
2015 - 2016,571 Warren County,V,17,,27740,0,0
2015 - 2016,571 Warren County,V,18,,27740,0,0
2015 - 2016,571 Warren County,V,19,,27740,0,0
2015 - 2016,571 Warren County,V,20,,27740,0,0
2015 - 2016,571 Warren County,V,21,,27740,0,0
2015 - 2016,571 Warren County,V,22,,27740,0,0
2015 - 2016,571 Warren County,V,23,,27740,0,0
2015 - 2016,571 Warren County,V,24,,27740,0,0
2015 - 2016,571 Warren County,V,25,,27740,0,0
2015 - 2016,571 Warren County,V,26,,27740,0,0
2015 - 2016,571 Warren County,V,27,,27740,0,0
2015 - 2016,571 Warren County,V,28,,27740,0,0
2015 - 2016,571 Warren County,V,29,,27740,0,0
2015 - 2016,571 Warren County,V,30,,27740,0,0
2015 - 2016,571 Warren County,V,31,,27740,0,0
2015 - 2016,571 Warren County,V,32,,27740,0,0
2015 - 2016,571 Warren County,V,33,,27740,0,0
2015 - 2016,571 Warren County,V,34,,27740,0,0
2015 - 2016,571 Warren County,V,35,,27740,0,0
2015 - 2016,571 Warren County,V,36,,27740,0,0
2015 - 2016,571 Warren County,V,37,,27740,0,0
2015 - 2016,571 Warren County,V,38,,27740,0,0
2015 - 2016,571 Warren County,V,39,,27740,0,0
2015 - 2016,571 Warren County,V,40,,27740,0,0
2015 - 2016,575 Washington County,I,0,,44835,0,0
2015 - 2016,575 Washington County,I,1,,44978,0,0
2015 - 2016,575 Washington County,I,2,,45122,0,0
2015 - 2016,575 Washington County,I,3,,45265,0,0
2015 - 2016,575 Washington County,I,4,,47762,0,0
2015 - 2016,575 Washington County,I,5,,47910,0,0
2015 - 2016,575 Washington County,I,6,,48057,0,0
2015 - 2016,575 Washington County,I,7,,48208,0,0
2015 - 2016,575 Washington County,I,8,,48357,0,0
2015 - 2016,575 Washington County,I,9,,48504,0,0
2015 - 2016,575 Washington County,I,10,,53295,0,0
2015 - 2016,575 Washington County,I,11,,53441,0,0
2015 - 2016,575 Washington County,I,12,,53593,0,0
2015 - 2016,575 Washington County,I,13,,53741,0,0
2015 - 2016,575 Washington County,I,14,,53889,0,0
2015 - 2016,575 Washington County,I,15,,55199,0,0
2015 - 2016,575 Washington County,I,16,,55549,0,0
2015 - 2016,575 Washington County,I,17,,55872,0,0
2015 - 2016,575 Washington County,I,18,,56020,0,0
2015 - 2016,575 Washington County,I,19,,56231,0,0
2015 - 2016,575 Washington County,I,20,,57342,0,0
2015 - 2016,575 Washington County,I,21,,57505,0,0
2015 - 2016,575 Washington County,I,22,,58165,0,0
2015 - 2016,575 Washington County,I,23,,58292,0,0
2015 - 2016,575 Washington County,I,24,,58339,0,0
2015 - 2016,575 Washington County,I,25,,58899,0,0
2015 - 2016,575 Washington County,I,26,,58954,0,0
2015 - 2016,575 Washington County,I,27,,58986,0,0
2015 - 2016,575 Washington County,I,28,,59116,0,0
2015 - 2016,575 Washington County,I,29,,59158,0,0
2015 - 2016,575 Washington County,I,30,,59178,0,0
2015 - 2016,575 Washington County,I,31,,59178,0,0
2015 - 2016,575 Washington County,I,32,,59178,0,0
2015 - 2016,575 Washington County,I,33,,59178,0,0
2015 - 2016,575 Washington County,I,34,,59178,0,0
2015 - 2016,575 Washington County,I,35,,59178,0,0
2015 - 2016,575 Washington County,I,36,,59178,0,0
2015 - 2016,575 Washington County,I,37,,59178,0,0
2015 - 2016,575 Washington County,I,38,,59178,0,0
2015 - 2016,575 Washington County,I,39,,59178,0,0
2015 - 2016,575 Washington County,I,40,,59178,0,0
2015 - 2016,575 Washington County,II,0,,40880,0,0
2015 - 2016,575 Washington County,II,1,,41026,0,0
2015 - 2016,575 Washington County,II,2,,41170,0,0
2015 - 2016,575 Washington County,II,3,,41315,0,0
2015 - 2016,575 Washington County,II,4,,43620,0,0
2015 - 2016,575 Washington County,II,5,,43765,0,0
2015 - 2016,575 Washington County,II,6,,43909,0,0
2015 - 2016,575 Washington County,II,7,,44055,0,0
2015 - 2016,575 Washington County,II,8,,44197,0,0
2015 - 2016,575 Washington County,II,9,,44338,0,0
2015 - 2016,575 Washington County,II,10,,49125,0,0
2015 - 2016,575 Washington County,II,11,,49272,0,0
2015 - 2016,575 Washington County,II,12,,49421,0,0
2015 - 2016,575 Washington County,II,13,,49569,0,0
2015 - 2016,575 Washington County,II,14,,49718,0,0
2015 - 2016,575 Washington County,II,15,,51104,0,0
2015 - 2016,575 Washington County,II,16,,51447,0,0
2015 - 2016,575 Washington County,II,17,,51693,0,0
2015 - 2016,575 Washington County,II,18,,51830,0,0
2015 - 2016,575 Washington County,II,19,,52078,0,0
2015 - 2016,575 Washington County,II,20,,53100,0,0
2015 - 2016,575 Washington County,II,21,,53283,0,0
2015 - 2016,575 Washington County,II,22,,53866,0,0
2015 - 2016,575 Washington County,II,23,,53988,0,0
2015 - 2016,575 Washington County,II,24,,54079,0,0
2015 - 2016,575 Washington County,II,25,,54562,0,0
2015 - 2016,575 Washington County,II,26,,54617,0,0
2015 - 2016,575 Washington County,II,27,,54650,0,0
2015 - 2016,575 Washington County,II,28,,54780,0,0
2015 - 2016,575 Washington County,II,29,,54839,0,0
2015 - 2016,575 Washington County,II,30,,54960,0,0
2015 - 2016,575 Washington County,II,31,,54960,0,0
2015 - 2016,575 Washington County,II,32,,54960,0,0
2015 - 2016,575 Washington County,II,33,,54960,0,0
2015 - 2016,575 Washington County,II,34,,54960,0,0
2015 - 2016,575 Washington County,II,35,,54960,0,0
2015 - 2016,575 Washington County,II,36,,54960,0,0
2015 - 2016,575 Washington County,II,37,,54960,0,0
2015 - 2016,575 Washington County,II,38,,54960,0,0
2015 - 2016,575 Washington County,II,39,,54960,0,0
2015 - 2016,575 Washington County,II,40,,54960,0,0
2015 - 2016,575 Washington County,III,0,,36866,0,0
2015 - 2016,575 Washington County,III,1,,37012,0,0
2015 - 2016,575 Washington County,III,2,,37157,0,0
2015 - 2016,575 Washington County,III,3,,37300,0,0
2015 - 2016,575 Washington County,III,4,,39622,0,0
2015 - 2016,575 Washington County,III,5,,39723,0,0
2015 - 2016,575 Washington County,III,6,,39829,0,0
2015 - 2016,575 Washington County,III,7,,39971,0,0
2015 - 2016,575 Washington County,III,8,,40120,0,0
2015 - 2016,575 Washington County,III,9,,40309,0,0
2015 - 2016,575 Washington County,III,10,,44990,0,0
2015 - 2016,575 Washington County,III,11,,45137,0,0
2015 - 2016,575 Washington County,III,12,,45281,0,0
2015 - 2016,575 Washington County,III,13,,45424,0,0
2015 - 2016,575 Washington County,III,14,,45568,0,0
2015 - 2016,575 Washington County,III,15,,46817,0,0
2015 - 2016,575 Washington County,III,16,,46967,0,0
2015 - 2016,575 Washington County,III,17,,47116,0,0
2015 - 2016,575 Washington County,III,18,,47265,0,0
2015 - 2016,575 Washington County,III,19,,47415,0,0
2015 - 2016,575 Washington County,III,20,,48223,0,0
2015 - 2016,575 Washington County,III,21,,48373,0,0
2015 - 2016,575 Washington County,III,22,,48523,0,0
2015 - 2016,575 Washington County,III,23,,48672,0,0
2015 - 2016,575 Washington County,III,24,,48817,0,0
2015 - 2016,575 Washington County,III,25,,48966,0,0
2015 - 2016,575 Washington County,III,26,,49210,0,0
2015 - 2016,575 Washington County,III,27,,49210,0,0
2015 - 2016,575 Washington County,III,28,,50432,0,0
2015 - 2016,575 Washington County,III,29,,50675,0,0
2015 - 2016,575 Washington County,III,30,,50798,0,0
2015 - 2016,575 Washington County,III,31,,50798,0,0
2015 - 2016,575 Washington County,III,32,,50798,0,0
2015 - 2016,575 Washington County,III,33,,50798,0,0
2015 - 2016,575 Washington County,III,34,,50798,0,0
2015 - 2016,575 Washington County,III,35,,50798,0,0
2015 - 2016,575 Washington County,III,36,,50798,0,0
2015 - 2016,575 Washington County,III,37,,50798,0,0
2015 - 2016,575 Washington County,III,38,,50798,0,0
2015 - 2016,575 Washington County,III,39,,50798,0,0
2015 - 2016,575 Washington County,III,40,,50798,0,0
2015 - 2016,575 Washington County,IV,0,,29136,0,0
2015 - 2016,575 Washington County,IV,1,,29136,0,0
2015 - 2016,575 Washington County,IV,2,,29136,0,0
2015 - 2016,575 Washington County,IV,3,,29136,0,0
2015 - 2016,575 Washington County,IV,4,,29136,0,0
2015 - 2016,575 Washington County,IV,5,,29136,0,0
2015 - 2016,575 Washington County,IV,6,,29136,0,0
2015 - 2016,575 Washington County,IV,7,,29136,0,0
2015 - 2016,575 Washington County,IV,8,,29136,0,0
2015 - 2016,575 Washington County,IV,9,,29136,0,0
2015 - 2016,575 Washington County,IV,10,,29136,0,0
2015 - 2016,575 Washington County,IV,11,,29136,0,0
2015 - 2016,575 Washington County,IV,12,,29136,0,0
2015 - 2016,575 Washington County,IV,13,,29136,0,0
2015 - 2016,575 Washington County,IV,14,,29136,0,0
2015 - 2016,575 Washington County,IV,15,,29136,0,0
2015 - 2016,575 Washington County,IV,16,,29136,0,0
2015 - 2016,575 Washington County,IV,17,,29136,0,0
2015 - 2016,575 Washington County,IV,18,,29136,0,0
2015 - 2016,575 Washington County,IV,19,,29136,0,0
2015 - 2016,575 Washington County,IV,20,,29136,0,0
2015 - 2016,575 Washington County,IV,21,,29136,0,0
2015 - 2016,575 Washington County,IV,22,,29136,0,0
2015 - 2016,575 Washington County,IV,23,,29136,0,0
2015 - 2016,575 Washington County,IV,24,,29136,0,0
2015 - 2016,575 Washington County,IV,25,,29136,0,0
2015 - 2016,575 Washington County,IV,26,,29136,0,0
2015 - 2016,575 Washington County,IV,27,,29136,0,0
2015 - 2016,575 Washington County,IV,28,,29136,0,0
2015 - 2016,575 Washington County,IV,29,,29136,0,0
2015 - 2016,575 Washington County,IV,30,,29136,0,0
2015 - 2016,575 Washington County,IV,31,,29136,0,0
2015 - 2016,575 Washington County,IV,32,,29136,0,0
2015 - 2016,575 Washington County,IV,33,,29136,0,0
2015 - 2016,575 Washington County,IV,34,,29136,0,0
2015 - 2016,575 Washington County,IV,35,,29136,0,0
2015 - 2016,575 Washington County,IV,36,,29136,0,0
2015 - 2016,575 Washington County,IV,37,,29136,0,0
2015 - 2016,575 Washington County,IV,38,,29136,0,0
2015 - 2016,575 Washington County,IV,39,,29136,0,0
2015 - 2016,575 Washington County,IV,40,,29136,0,0
2015 - 2016,575 Washington County,V,0,,27200,0,0
2015 - 2016,575 Washington County,V,1,,27200,0,0
2015 - 2016,575 Washington County,V,2,,27200,0,0
2015 - 2016,575 Washington County,V,3,,27200,0,0
2015 - 2016,575 Washington County,V,4,,27200,0,0
2015 - 2016,575 Washington County,V,5,,27200,0,0
2015 - 2016,575 Washington County,V,6,,27200,0,0
2015 - 2016,575 Washington County,V,7,,27200,0,0
2015 - 2016,575 Washington County,V,8,,27200,0,0
2015 - 2016,575 Washington County,V,9,,27200,0,0
2015 - 2016,575 Washington County,V,10,,27200,0,0
2015 - 2016,575 Washington County,V,11,,27200,0,0
2015 - 2016,575 Washington County,V,12,,27200,0,0
2015 - 2016,575 Washington County,V,13,,27200,0,0
2015 - 2016,575 Washington County,V,14,,27200,0,0
2015 - 2016,575 Washington County,V,15,,27200,0,0
2015 - 2016,575 Washington County,V,16,,27200,0,0
2015 - 2016,575 Washington County,V,17,,27200,0,0
2015 - 2016,575 Washington County,V,18,,27200,0,0
2015 - 2016,575 Washington County,V,19,,27200,0,0
2015 - 2016,575 Washington County,V,20,,27200,0,0
2015 - 2016,575 Washington County,V,21,,27200,0,0
2015 - 2016,575 Washington County,V,22,,27200,0,0
2015 - 2016,575 Washington County,V,23,,27200,0,0
2015 - 2016,575 Washington County,V,24,,27200,0,0
2015 - 2016,575 Washington County,V,25,,27200,0,0
2015 - 2016,575 Washington County,V,26,,27200,0,0
2015 - 2016,575 Washington County,V,27,,27200,0,0
2015 - 2016,575 Washington County,V,28,,27200,0,0
2015 - 2016,575 Washington County,V,29,,27200,0,0
2015 - 2016,575 Washington County,V,30,,27200,0,0
2015 - 2016,575 Washington County,V,31,,27200,0,0
2015 - 2016,575 Washington County,V,32,,27200,0,0
2015 - 2016,575 Washington County,V,33,,27200,0,0
2015 - 2016,575 Washington County,V,34,,27200,0,0
2015 - 2016,575 Washington County,V,35,,27200,0,0
2015 - 2016,575 Washington County,V,36,,27200,0,0
2015 - 2016,575 Washington County,V,37,,27200,0,0
2015 - 2016,575 Washington County,V,38,,27200,0,0
2015 - 2016,575 Washington County,V,39,,27200,0,0
2015 - 2016,575 Washington County,V,40,,27200,0,0
2015 - 2016,581 Wayne County,I,0,,43343,0,0
2015 - 2016,581 Wayne County,I,1,,43385,0,0
2015 - 2016,581 Wayne County,I,2,,43431,0,0
2015 - 2016,581 Wayne County,I,3,,43521,0,0
2015 - 2016,581 Wayne County,I,4,,47132,0,0
2015 - 2016,581 Wayne County,I,5,,47223,0,0
2015 - 2016,581 Wayne County,I,6,,47313,0,0
2015 - 2016,581 Wayne County,I,7,,47402,0,0
2015 - 2016,581 Wayne County,I,8,,47493,0,0
2015 - 2016,581 Wayne County,I,9,,47586,0,0
2015 - 2016,581 Wayne County,I,10,,52658,0,0
2015 - 2016,581 Wayne County,I,11,,52745,0,0
2015 - 2016,581 Wayne County,I,12,,52835,0,0
2015 - 2016,581 Wayne County,I,13,,52922,0,0
2015 - 2016,581 Wayne County,I,14,,53017,0,0
2015 - 2016,581 Wayne County,I,15,,54161,0,0
2015 - 2016,581 Wayne County,I,16,,54247,0,0
2015 - 2016,581 Wayne County,I,17,,54340,0,0
2015 - 2016,581 Wayne County,I,18,,54427,0,0
2015 - 2016,581 Wayne County,I,19,,54521,0,0
2015 - 2016,581 Wayne County,I,20,,55111,0,0
2015 - 2016,581 Wayne County,I,21,,55111,0,0
2015 - 2016,581 Wayne County,I,22,,55111,0,0
2015 - 2016,581 Wayne County,I,23,,55111,0,0
2015 - 2016,581 Wayne County,I,24,,55111,0,0
2015 - 2016,581 Wayne County,I,25,,55810,0,0
2015 - 2016,581 Wayne County,I,26,,56150,0,0
2015 - 2016,581 Wayne County,I,27,,56493,0,0
2015 - 2016,581 Wayne County,I,28,,57008,0,0
2015 - 2016,581 Wayne County,I,29,,57523,0,0
2015 - 2016,581 Wayne County,I,30,,57523,0,0
2015 - 2016,581 Wayne County,I,31,,57523,0,0
2015 - 2016,581 Wayne County,I,32,,57523,0,0
2015 - 2016,581 Wayne County,I,33,,57523,0,0
2015 - 2016,581 Wayne County,I,34,,57523,0,0
2015 - 2016,581 Wayne County,I,35,,57523,0,0
2015 - 2016,581 Wayne County,I,36,,57523,0,0
2015 - 2016,581 Wayne County,I,37,,57523,0,0
2015 - 2016,581 Wayne County,I,38,,57523,0,0
2015 - 2016,581 Wayne County,I,39,,57523,0,0
2015 - 2016,581 Wayne County,I,40,,57523,0,0
2015 - 2016,581 Wayne County,II,0,,39210,0,0
2015 - 2016,581 Wayne County,II,1,,39296,0,0
2015 - 2016,581 Wayne County,II,2,,39384,0,0
2015 - 2016,581 Wayne County,II,3,,39471,0,0
2015 - 2016,581 Wayne County,II,4,,43214,0,0
2015 - 2016,581 Wayne County,II,5,,43302,0,0
2015 - 2016,581 Wayne County,II,6,,43385,0,0
2015 - 2016,581 Wayne County,II,7,,43473,0,0
2015 - 2016,581 Wayne County,II,8,,43566,0,0
2015 - 2016,581 Wayne County,II,9,,43650,0,0
2015 - 2016,581 Wayne County,II,10,,48440,0,0
2015 - 2016,581 Wayne County,II,11,,48532,0,0
2015 - 2016,581 Wayne County,II,12,,48624,0,0
2015 - 2016,581 Wayne County,II,13,,48715,0,0
2015 - 2016,581 Wayne County,II,14,,48804,0,0
2015 - 2016,581 Wayne County,II,15,,50056,0,0
2015 - 2016,581 Wayne County,II,16,,50148,0,0
2015 - 2016,581 Wayne County,II,17,,50240,0,0
2015 - 2016,581 Wayne County,II,18,,50330,0,0
2015 - 2016,581 Wayne County,II,19,,50422,0,0
2015 - 2016,581 Wayne County,II,20,,50967,0,0
2015 - 2016,581 Wayne County,II,21,,50967,0,0
2015 - 2016,581 Wayne County,II,22,,50967,0,0
2015 - 2016,581 Wayne County,II,23,,50967,0,0
2015 - 2016,581 Wayne County,II,24,,50967,0,0
2015 - 2016,581 Wayne County,II,25,,51665,0,0
2015 - 2016,581 Wayne County,II,26,,52007,0,0
2015 - 2016,581 Wayne County,II,27,,52724,0,0
2015 - 2016,581 Wayne County,II,28,,53239,0,0
2015 - 2016,581 Wayne County,II,29,,53754,0,0
2015 - 2016,581 Wayne County,II,30,,53754,0,0
2015 - 2016,581 Wayne County,II,31,,53754,0,0
2015 - 2016,581 Wayne County,II,32,,53754,0,0
2015 - 2016,581 Wayne County,II,33,,53754,0,0
2015 - 2016,581 Wayne County,II,34,,53754,0,0
2015 - 2016,581 Wayne County,II,35,,53754,0,0
2015 - 2016,581 Wayne County,II,36,,53754,0,0
2015 - 2016,581 Wayne County,II,37,,53754,0,0
2015 - 2016,581 Wayne County,II,38,,53754,0,0
2015 - 2016,581 Wayne County,II,39,,53754,0,0
2015 - 2016,581 Wayne County,II,40,,53754,0,0
2015 - 2016,581 Wayne County,III,0,,35253,0,0
2015 - 2016,581 Wayne County,III,1,,35340,0,0
2015 - 2016,581 Wayne County,III,2,,35429,0,0
2015 - 2016,581 Wayne County,III,3,,35517,0,0
2015 - 2016,581 Wayne County,III,4,,39320,0,0
2015 - 2016,581 Wayne County,III,5,,39408,0,0
2015 - 2016,581 Wayne County,III,6,,39500,0,0
2015 - 2016,581 Wayne County,III,7,,39585,0,0
2015 - 2016,581 Wayne County,III,8,,39676,0,0
2015 - 2016,581 Wayne County,III,9,,39762,0,0
2015 - 2016,581 Wayne County,III,10,,44251,0,0
2015 - 2016,581 Wayne County,III,11,,44335,0,0
2015 - 2016,581 Wayne County,III,12,,44423,0,0
2015 - 2016,581 Wayne County,III,13,,44511,0,0
2015 - 2016,581 Wayne County,III,14,,44602,0,0
2015 - 2016,581 Wayne County,III,15,,45969,0,0
2015 - 2016,581 Wayne County,III,16,,46062,0,0
2015 - 2016,581 Wayne County,III,17,,46146,0,0
2015 - 2016,581 Wayne County,III,18,,46234,0,0
2015 - 2016,581 Wayne County,III,19,,46323,0,0
2015 - 2016,581 Wayne County,III,20,,46798,0,0
2015 - 2016,581 Wayne County,III,21,,46798,0,0
2015 - 2016,581 Wayne County,III,22,,46798,0,0
2015 - 2016,581 Wayne County,III,23,,46798,0,0
2015 - 2016,581 Wayne County,III,24,,46798,0,0
2015 - 2016,581 Wayne County,III,25,,47486,0,0
2015 - 2016,581 Wayne County,III,26,,47828,0,0
2015 - 2016,581 Wayne County,III,27,,48170,0,0
2015 - 2016,581 Wayne County,III,28,,48685,0,0
2015 - 2016,581 Wayne County,III,29,,49200,0,0
2015 - 2016,581 Wayne County,III,30,,49200,0,0
2015 - 2016,581 Wayne County,III,31,,49200,0,0
2015 - 2016,581 Wayne County,III,32,,49200,0,0
2015 - 2016,581 Wayne County,III,33,,49200,0,0
2015 - 2016,581 Wayne County,III,34,,49200,0,0
2015 - 2016,581 Wayne County,III,35,,49200,0,0
2015 - 2016,581 Wayne County,III,36,,49200,0,0
2015 - 2016,581 Wayne County,III,37,,49200,0,0
2015 - 2016,581 Wayne County,III,38,,49200,0,0
2015 - 2016,581 Wayne County,III,39,,49200,0,0
2015 - 2016,581 Wayne County,III,40,,49200,0,0
2015 - 2016,581 Wayne County,IV,0,,29322,0,0
2015 - 2016,581 Wayne County,IV,1,,29401,0,0
2015 - 2016,581 Wayne County,IV,2,,29481,0,0
2015 - 2016,581 Wayne County,IV,3,,29572,0,0
2015 - 2016,581 Wayne County,IV,4,,29664,0,0
2015 - 2016,581 Wayne County,IV,5,,29756,0,0
2015 - 2016,581 Wayne County,IV,6,,29848,0,0
2015 - 2016,581 Wayne County,IV,7,,29848,0,0
2015 - 2016,581 Wayne County,IV,8,,29848,0,0
2015 - 2016,581 Wayne County,IV,9,,29848,0,0
2015 - 2016,581 Wayne County,IV,10,,29848,0,0
2015 - 2016,581 Wayne County,IV,11,,29848,0,0
2015 - 2016,581 Wayne County,IV,12,,29848,0,0
2015 - 2016,581 Wayne County,IV,13,,29848,0,0
2015 - 2016,581 Wayne County,IV,14,,29848,0,0
2015 - 2016,581 Wayne County,IV,15,,29848,0,0
2015 - 2016,581 Wayne County,IV,16,,29848,0,0
2015 - 2016,581 Wayne County,IV,17,,29848,0,0
2015 - 2016,581 Wayne County,IV,18,,29848,0,0
2015 - 2016,581 Wayne County,IV,19,,29848,0,0
2015 - 2016,581 Wayne County,IV,20,,29848,0,0
2015 - 2016,581 Wayne County,IV,21,,29848,0,0
2015 - 2016,581 Wayne County,IV,22,,29848,0,0
2015 - 2016,581 Wayne County,IV,23,,29848,0,0
2015 - 2016,581 Wayne County,IV,24,,29848,0,0
2015 - 2016,581 Wayne County,IV,25,,29848,0,0
2015 - 2016,581 Wayne County,IV,26,,29848,0,0
2015 - 2016,581 Wayne County,IV,27,,29848,0,0
2015 - 2016,581 Wayne County,IV,28,,29848,0,0
2015 - 2016,581 Wayne County,IV,29,,29848,0,0
2015 - 2016,581 Wayne County,IV,30,,29848,0,0
2015 - 2016,581 Wayne County,IV,31,,29848,0,0
2015 - 2016,581 Wayne County,IV,32,,29848,0,0
2015 - 2016,581 Wayne County,IV,33,,29848,0,0
2015 - 2016,581 Wayne County,IV,34,,29848,0,0
2015 - 2016,581 Wayne County,IV,35,,29848,0,0
2015 - 2016,581 Wayne County,IV,36,,29848,0,0
2015 - 2016,581 Wayne County,IV,37,,29848,0,0
2015 - 2016,581 Wayne County,IV,38,,29848,0,0
2015 - 2016,581 Wayne County,IV,39,,29848,0,0
2015 - 2016,581 Wayne County,IV,40,,29848,0,0
2015 - 2016,581 Wayne County,V,0,,27180,0,0
2015 - 2016,581 Wayne County,V,1,,27254,0,0
2015 - 2016,581 Wayne County,V,2,,27327,0,0
2015 - 2016,581 Wayne County,V,3,,27419,0,0
2015 - 2016,581 Wayne County,V,4,,27510,0,0
2015 - 2016,581 Wayne County,V,5,,27602,0,0
2015 - 2016,581 Wayne County,V,6,,27693,0,0
2015 - 2016,581 Wayne County,V,7,,27693,0,0
2015 - 2016,581 Wayne County,V,8,,27693,0,0
2015 - 2016,581 Wayne County,V,9,,27693,0,0
2015 - 2016,581 Wayne County,V,10,,27693,0,0
2015 - 2016,581 Wayne County,V,11,,27693,0,0
2015 - 2016,581 Wayne County,V,12,,27693,0,0
2015 - 2016,581 Wayne County,V,13,,27693,0,0
2015 - 2016,581 Wayne County,V,14,,27693,0,0
2015 - 2016,581 Wayne County,V,15,,27693,0,0
2015 - 2016,581 Wayne County,V,16,,27693,0,0
2015 - 2016,581 Wayne County,V,17,,27693,0,0
2015 - 2016,581 Wayne County,V,18,,27693,0,0
2015 - 2016,581 Wayne County,V,19,,27693,0,0
2015 - 2016,581 Wayne County,V,20,,27693,0,0
2015 - 2016,581 Wayne County,V,21,,27693,0,0
2015 - 2016,581 Wayne County,V,22,,27693,0,0
2015 - 2016,581 Wayne County,V,23,,27693,0,0
2015 - 2016,581 Wayne County,V,24,,27693,0,0
2015 - 2016,581 Wayne County,V,25,,27693,0,0
2015 - 2016,581 Wayne County,V,26,,27693,0,0
2015 - 2016,581 Wayne County,V,27,,27693,0,0
2015 - 2016,581 Wayne County,V,28,,27693,0,0
2015 - 2016,581 Wayne County,V,29,,27693,0,0
2015 - 2016,581 Wayne County,V,30,,27693,0,0
2015 - 2016,581 Wayne County,V,31,,27693,0,0
2015 - 2016,581 Wayne County,V,32,,27693,0,0
2015 - 2016,581 Wayne County,V,33,,27693,0,0
2015 - 2016,581 Wayne County,V,34,,27693,0,0
2015 - 2016,581 Wayne County,V,35,,27693,0,0
2015 - 2016,581 Wayne County,V,36,,27693,0,0
2015 - 2016,581 Wayne County,V,37,,27693,0,0
2015 - 2016,581 Wayne County,V,38,,27693,0,0
2015 - 2016,581 Wayne County,V,39,,27693,0,0
2015 - 2016,581 Wayne County,V,40,,27693,0,0
2015 - 2016,585 Webster County,I,0,,40644,0,0
2015 - 2016,585 Webster County,I,1,,41027,0,0
2015 - 2016,585 Webster County,I,2,,41410,0,0
2015 - 2016,585 Webster County,I,3,,41793,0,0
2015 - 2016,585 Webster County,I,4,,44733,0,0
2015 - 2016,585 Webster County,I,5,,45114,0,0
2015 - 2016,585 Webster County,I,6,,45499,0,0
2015 - 2016,585 Webster County,I,7,,45880,0,0
2015 - 2016,585 Webster County,I,8,,46261,0,0
2015 - 2016,585 Webster County,I,9,,46647,0,0
2015 - 2016,585 Webster County,I,10,,49326,0,0
2015 - 2016,585 Webster County,I,11,,49711,0,0
2015 - 2016,585 Webster County,I,12,,50091,0,0
2015 - 2016,585 Webster County,I,13,,50473,0,0
2015 - 2016,585 Webster County,I,14,,50857,0,0
2015 - 2016,585 Webster County,I,15,,51369,0,0
2015 - 2016,585 Webster County,I,16,,51754,0,0
2015 - 2016,585 Webster County,I,17,,52134,0,0
2015 - 2016,585 Webster County,I,18,,52519,0,0
2015 - 2016,585 Webster County,I,19,,52902,0,0
2015 - 2016,585 Webster County,I,20,,53286,0,0
2015 - 2016,585 Webster County,I,21,,53668,0,0
2015 - 2016,585 Webster County,I,22,,54052,0,0
2015 - 2016,585 Webster County,I,23,,54435,0,0
2015 - 2016,585 Webster County,I,24,,54817,0,0
2015 - 2016,585 Webster County,I,25,,55199,0,0
2015 - 2016,585 Webster County,I,26,,55585,0,0
2015 - 2016,585 Webster County,I,27,,55585,0,0
2015 - 2016,585 Webster County,I,28,,55585,0,0
2015 - 2016,585 Webster County,I,29,,55585,0,0
2015 - 2016,585 Webster County,I,30,,55585,0,0
2015 - 2016,585 Webster County,I,31,,55585,0,0
2015 - 2016,585 Webster County,I,32,,55585,0,0
2015 - 2016,585 Webster County,I,33,,55585,0,0
2015 - 2016,585 Webster County,I,34,,55585,0,0
2015 - 2016,585 Webster County,I,35,,55585,0,0
2015 - 2016,585 Webster County,I,36,,55585,0,0
2015 - 2016,585 Webster County,I,37,,55585,0,0
2015 - 2016,585 Webster County,I,38,,55585,0,0
2015 - 2016,585 Webster County,I,39,,55585,0,0
