Fiscal Year,District,Rank,Years,,I,II,III
2019 - 2020,525 Scott County,V,17,,30362,0,0
2019 - 2020,525 Scott County,V,18,,30362,0,0
2019 - 2020,525 Scott County,V,19,,30362,0,0
2019 - 2020,525 Scott County,V,20,,30362,0,0
2019 - 2020,525 Scott County,V,21,,30362,0,0
2019 - 2020,525 Scott County,V,22,,30362,0,0
2019 - 2020,525 Scott County,V,23,,30362,0,0
2019 - 2020,525 Scott County,V,24,,30362,0,0
2019 - 2020,525 Scott County,V,25,,30362,0,0
2019 - 2020,525 Scott County,V,26,,30362,0,0
2019 - 2020,525 Scott County,V,27,,30362,0,0
2019 - 2020,525 Scott County,V,28,,30362,0,0
2019 - 2020,525 Scott County,V,29,,30362,0,0
2019 - 2020,525 Scott County,V,30,,30362,0,0
2019 - 2020,525 Scott County,V,31,,30362,0,0
2019 - 2020,525 Scott County,V,32,,30362,0,0
2019 - 2020,525 Scott County,V,33,,30362,0,0
2019 - 2020,525 Scott County,V,34,,30362,0,0
2019 - 2020,525 Scott County,V,35,,30362,0,0
2019 - 2020,525 Scott County,V,36,,30362,0,0
2019 - 2020,525 Scott County,V,37,,30362,0,0
2019 - 2020,525 Scott County,V,38,,30362,0,0
2019 - 2020,525 Scott County,V,39,,30362,0,0
2019 - 2020,525 Scott County,V,40,,30362,0,0
2019 - 2020,531 Shelby County,I,0,,46473,48996,0
2019 - 2020,531 Shelby County,I,1,,47613,50135,0
2019 - 2020,531 Shelby County,I,2,,47912,50435,0
2019 - 2020,531 Shelby County,I,3,,48226,50748,0
2019 - 2020,531 Shelby County,I,4,,51576,54099,0
2019 - 2020,531 Shelby County,I,5,,51887,54410,0
2019 - 2020,531 Shelby County,I,6,,52199,54721,0
2019 - 2020,531 Shelby County,I,7,,52512,55034,0
2019 - 2020,531 Shelby County,I,8,,52821,55343,0
2019 - 2020,531 Shelby County,I,9,,53132,55654,0
2019 - 2020,531 Shelby County,I,10,,58376,60898,0
2019 - 2020,531 Shelby County,I,11,,58684,61206,0
2019 - 2020,531 Shelby County,I,12,,58997,61519,0
2019 - 2020,531 Shelby County,I,13,,59104,61626,0
2019 - 2020,531 Shelby County,I,14,,59206,61728,0
2019 - 2020,531 Shelby County,I,15,,60744,63266,0
2019 - 2020,531 Shelby County,I,16,,60849,63371,0
2019 - 2020,531 Shelby County,I,17,,60951,63473,0
2019 - 2020,531 Shelby County,I,18,,61058,63580,0
2019 - 2020,531 Shelby County,I,19,,61160,63682,0
2019 - 2020,531 Shelby County,I,20,,64287,66808,0
2019 - 2020,531 Shelby County,I,21,,65083,67606,0
2019 - 2020,531 Shelby County,I,22,,65219,67740,0
2019 - 2020,531 Shelby County,I,23,,65350,67873,0
2019 - 2020,531 Shelby County,I,24,,65483,68004,0
2019 - 2020,531 Shelby County,I,25,,66364,68886,0
2019 - 2020,531 Shelby County,I,26,,67643,70166,0
2019 - 2020,531 Shelby County,I,27,,68885,71407,0
2019 - 2020,531 Shelby County,I,28,,70090,72613,0
2019 - 2020,531 Shelby County,I,29,,70432,72978,0
2019 - 2020,531 Shelby County,I,30,,71003,73502,0
2019 - 2020,531 Shelby County,I,31,,71003,73502,0
2019 - 2020,531 Shelby County,I,32,,71003,73502,0
2019 - 2020,531 Shelby County,I,33,,71003,73502,0
2019 - 2020,531 Shelby County,I,34,,71003,73502,0
2019 - 2020,531 Shelby County,I,35,,71003,73502,0
2019 - 2020,531 Shelby County,I,36,,71003,73502,0
2019 - 2020,531 Shelby County,I,37,,71003,73502,0
2019 - 2020,531 Shelby County,I,38,,71003,73502,0
2019 - 2020,531 Shelby County,I,39,,71003,73502,0
2019 - 2020,531 Shelby County,I,40,,71003,73502,0
2019 - 2020,531 Shelby County,II,0,,42183,0,0
2019 - 2020,531 Shelby County,II,1,,43236,0,0
2019 - 2020,531 Shelby County,II,2,,43539,0,0
2019 - 2020,531 Shelby County,II,3,,43841,0,0
2019 - 2020,531 Shelby County,II,4,,47097,0,0
2019 - 2020,531 Shelby County,II,5,,47400,0,0
2019 - 2020,531 Shelby County,II,6,,47703,0,0
2019 - 2020,531 Shelby County,II,7,,48004,0,0
2019 - 2020,531 Shelby County,II,8,,48314,0,0
2019 - 2020,531 Shelby County,II,9,,48629,0,0
2019 - 2020,531 Shelby County,II,10,,53846,0,0
2019 - 2020,531 Shelby County,II,11,,54166,0,0
2019 - 2020,531 Shelby County,II,12,,54472,0,0
2019 - 2020,531 Shelby County,II,13,,54576,0,0
2019 - 2020,531 Shelby County,II,14,,54680,0,0
2019 - 2020,531 Shelby County,II,15,,56218,0,0
2019 - 2020,531 Shelby County,II,16,,56322,0,0
2019 - 2020,531 Shelby County,II,17,,56423,0,0
2019 - 2020,531 Shelby County,II,18,,56530,0,0
2019 - 2020,531 Shelby County,II,19,,56633,0,0
2019 - 2020,531 Shelby County,II,20,,59758,0,0
2019 - 2020,531 Shelby County,II,21,,60553,0,0
2019 - 2020,531 Shelby County,II,22,,60687,0,0
2019 - 2020,531 Shelby County,II,23,,60818,0,0
2019 - 2020,531 Shelby County,II,24,,60951,0,0
2019 - 2020,531 Shelby County,II,25,,61835,0,0
2019 - 2020,531 Shelby County,II,26,,63114,0,0
2019 - 2020,531 Shelby County,II,27,,64356,0,0
2019 - 2020,531 Shelby County,II,28,,65561,0,0
2019 - 2020,531 Shelby County,II,29,,65932,0,0
2019 - 2020,531 Shelby County,II,30,,66421,0,0
2019 - 2020,531 Shelby County,II,31,,66421,0,0
2019 - 2020,531 Shelby County,II,32,,66421,0,0
2019 - 2020,531 Shelby County,II,33,,66421,0,0
2019 - 2020,531 Shelby County,II,34,,66421,0,0
2019 - 2020,531 Shelby County,II,35,,66421,0,0
2019 - 2020,531 Shelby County,II,36,,66421,0,0
2019 - 2020,531 Shelby County,II,37,,66421,0,0
2019 - 2020,531 Shelby County,II,38,,66421,0,0
2019 - 2020,531 Shelby County,II,39,,66421,0,0
2019 - 2020,531 Shelby County,II,40,,66421,0,0
2019 - 2020,531 Shelby County,III,0,,37861,0,0
2019 - 2020,531 Shelby County,III,1,,38837,0,0
2019 - 2020,531 Shelby County,III,2,,39132,0,0
2019 - 2020,531 Shelby County,III,3,,39437,0,0
2019 - 2020,531 Shelby County,III,4,,42716,0,0
2019 - 2020,531 Shelby County,III,5,,43016,0,0
2019 - 2020,531 Shelby County,III,6,,43315,0,0
2019 - 2020,531 Shelby County,III,7,,43617,0,0
2019 - 2020,531 Shelby County,III,8,,43921,0,0
2019 - 2020,531 Shelby County,III,9,,44225,0,0
2019 - 2020,531 Shelby County,III,10,,49293,0,0
2019 - 2020,531 Shelby County,III,11,,49604,0,0
2019 - 2020,531 Shelby County,III,12,,49912,0,0
2019 - 2020,531 Shelby County,III,13,,50020,0,0
2019 - 2020,531 Shelby County,III,14,,50124,0,0
2019 - 2020,531 Shelby County,III,15,,51650,0,0
2019 - 2020,531 Shelby County,III,16,,51754,0,0
2019 - 2020,531 Shelby County,III,17,,51855,0,0
2019 - 2020,531 Shelby County,III,18,,51961,0,0
2019 - 2020,531 Shelby County,III,19,,52064,0,0
2019 - 2020,531 Shelby County,III,20,,55198,0,0
2019 - 2020,531 Shelby County,III,21,,55998,0,0
2019 - 2020,531 Shelby County,III,22,,56128,0,0
2019 - 2020,531 Shelby County,III,23,,56261,0,0
2019 - 2020,531 Shelby County,III,24,,56399,0,0
2019 - 2020,531 Shelby County,III,25,,57279,0,0
2019 - 2020,531 Shelby County,III,26,,58560,0,0
2019 - 2020,531 Shelby County,III,27,,59800,0,0
2019 - 2020,531 Shelby County,III,28,,61006,0,0
2019 - 2020,531 Shelby County,III,29,,61635,0,0
2019 - 2020,531 Shelby County,III,30,,62219,0,0
2019 - 2020,531 Shelby County,III,31,,62219,0,0
2019 - 2020,531 Shelby County,III,32,,62219,0,0
2019 - 2020,531 Shelby County,III,33,,62219,0,0
2019 - 2020,531 Shelby County,III,34,,62219,0,0
2019 - 2020,531 Shelby County,III,35,,62219,0,0
2019 - 2020,531 Shelby County,III,36,,62219,0,0
2019 - 2020,531 Shelby County,III,37,,62219,0,0
2019 - 2020,531 Shelby County,III,38,,62219,0,0
2019 - 2020,531 Shelby County,III,39,,62219,0,0
2019 - 2020,531 Shelby County,III,40,,62219,0,0
2019 - 2020,531 Shelby County,IV,0,,37861,0,0
2019 - 2020,531 Shelby County,IV,1,,37861,0,0
2019 - 2020,531 Shelby County,IV,2,,37861,0,0
2019 - 2020,531 Shelby County,IV,3,,37861,0,0
2019 - 2020,531 Shelby County,IV,4,,37861,0,0
2019 - 2020,531 Shelby County,IV,5,,37861,0,0
2019 - 2020,531 Shelby County,IV,6,,37861,0,0
2019 - 2020,531 Shelby County,IV,7,,37861,0,0
2019 - 2020,531 Shelby County,IV,8,,37861,0,0
2019 - 2020,531 Shelby County,IV,9,,37861,0,0
2019 - 2020,531 Shelby County,IV,10,,37861,0,0
2019 - 2020,531 Shelby County,IV,11,,37861,0,0
2019 - 2020,531 Shelby County,IV,12,,37861,0,0
2019 - 2020,531 Shelby County,IV,13,,37861,0,0
2019 - 2020,531 Shelby County,IV,14,,37861,0,0
2019 - 2020,531 Shelby County,IV,15,,37861,0,0
2019 - 2020,531 Shelby County,IV,16,,37861,0,0
2019 - 2020,531 Shelby County,IV,17,,37861,0,0
2019 - 2020,531 Shelby County,IV,18,,37861,0,0
2019 - 2020,531 Shelby County,IV,19,,37861,0,0
2019 - 2020,531 Shelby County,IV,20,,37861,0,0
2019 - 2020,531 Shelby County,IV,21,,37861,0,0
2019 - 2020,531 Shelby County,IV,22,,37861,0,0
2019 - 2020,531 Shelby County,IV,23,,37861,0,0
2019 - 2020,531 Shelby County,IV,24,,37861,0,0
2019 - 2020,531 Shelby County,IV,25,,37861,0,0
2019 - 2020,531 Shelby County,IV,26,,37861,0,0
2019 - 2020,531 Shelby County,IV,27,,37861,0,0
2019 - 2020,531 Shelby County,IV,28,,37861,0,0
2019 - 2020,531 Shelby County,IV,29,,37861,0,0
2019 - 2020,531 Shelby County,IV,30,,37861,0,0
2019 - 2020,531 Shelby County,IV,31,,37861,0,0
2019 - 2020,531 Shelby County,IV,32,,37861,0,0
2019 - 2020,531 Shelby County,IV,33,,37861,0,0
2019 - 2020,531 Shelby County,IV,34,,37861,0,0
2019 - 2020,531 Shelby County,IV,35,,37861,0,0
2019 - 2020,531 Shelby County,IV,36,,37861,0,0
2019 - 2020,531 Shelby County,IV,37,,37861,0,0
2019 - 2020,531 Shelby County,IV,38,,37861,0,0
2019 - 2020,531 Shelby County,IV,39,,37861,0,0
2019 - 2020,531 Shelby County,IV,40,,37861,0,0
2019 - 2020,531 Shelby County,V,0,,30648,0,0
2019 - 2020,531 Shelby County,V,1,,30648,0,0
2019 - 2020,531 Shelby County,V,2,,30648,0,0
2019 - 2020,531 Shelby County,V,3,,30648,0,0
2019 - 2020,531 Shelby County,V,4,,30648,0,0
2019 - 2020,531 Shelby County,V,5,,30648,0,0
2019 - 2020,531 Shelby County,V,6,,30648,0,0
2019 - 2020,531 Shelby County,V,7,,30648,0,0
2019 - 2020,531 Shelby County,V,8,,30648,0,0
2019 - 2020,531 Shelby County,V,9,,30648,0,0
2019 - 2020,531 Shelby County,V,10,,30648,0,0
2019 - 2020,531 Shelby County,V,11,,30648,0,0
2019 - 2020,531 Shelby County,V,12,,30648,0,0
2019 - 2020,531 Shelby County,V,13,,30648,0,0
2019 - 2020,531 Shelby County,V,14,,30648,0,0
2019 - 2020,531 Shelby County,V,15,,30648,0,0
2019 - 2020,531 Shelby County,V,16,,30648,0,0
2019 - 2020,531 Shelby County,V,17,,30648,0,0
2019 - 2020,531 Shelby County,V,18,,30648,0,0
2019 - 2020,531 Shelby County,V,19,,30648,0,0
2019 - 2020,531 Shelby County,V,20,,30648,0,0
2019 - 2020,531 Shelby County,V,21,,30648,0,0
2019 - 2020,531 Shelby County,V,22,,30648,0,0
2019 - 2020,531 Shelby County,V,23,,30648,0,0
2019 - 2020,531 Shelby County,V,24,,30648,0,0
2019 - 2020,531 Shelby County,V,25,,30648,0,0
2019 - 2020,531 Shelby County,V,26,,30648,0,0
2019 - 2020,531 Shelby County,V,27,,30648,0,0
2019 - 2020,531 Shelby County,V,28,,30648,0,0
2019 - 2020,531 Shelby County,V,29,,30648,0,0
2019 - 2020,531 Shelby County,V,30,,30648,0,0
2019 - 2020,531 Shelby County,V,31,,30648,0,0
2019 - 2020,531 Shelby County,V,32,,30648,0,0
2019 - 2020,531 Shelby County,V,33,,30648,0,0
2019 - 2020,531 Shelby County,V,34,,30648,0,0
2019 - 2020,531 Shelby County,V,35,,30648,0,0
2019 - 2020,531 Shelby County,V,36,,30648,0,0
2019 - 2020,531 Shelby County,V,37,,30648,0,0
2019 - 2020,531 Shelby County,V,38,,30648,0,0
2019 - 2020,531 Shelby County,V,39,,30648,0,0
2019 - 2020,531 Shelby County,V,40,,30648,0,0
2019 - 2020,535 Simpson County,I,0,,46970,0,0
2019 - 2020,535 Simpson County,I,1,,46970,0,0
2019 - 2020,535 Simpson County,I,2,,46970,0,0
2019 - 2020,535 Simpson County,I,3,,46970,0,0
2019 - 2020,535 Simpson County,I,4,,50839,0,0
2019 - 2020,535 Simpson County,I,5,,51273,0,0
2019 - 2020,535 Simpson County,I,6,,51703,0,0
2019 - 2020,535 Simpson County,I,7,,52135,0,0
2019 - 2020,535 Simpson County,I,8,,52566,0,0
2019 - 2020,535 Simpson County,I,9,,53002,0,0
2019 - 2020,535 Simpson County,I,10,,56762,0,0
2019 - 2020,535 Simpson County,I,11,,57098,0,0
2019 - 2020,535 Simpson County,I,12,,57496,0,0
2019 - 2020,535 Simpson County,I,13,,57895,0,0
2019 - 2020,535 Simpson County,I,14,,58291,0,0
2019 - 2020,535 Simpson County,I,15,,58812,0,0
2019 - 2020,535 Simpson County,I,16,,59021,0,0
2019 - 2020,535 Simpson County,I,17,,59294,0,0
2019 - 2020,535 Simpson County,I,18,,59566,0,0
2019 - 2020,535 Simpson County,I,19,,59840,0,0
2019 - 2020,535 Simpson County,I,20,,60359,0,0
2019 - 2020,535 Simpson County,I,21,,60522,0,0
2019 - 2020,535 Simpson County,I,22,,60752,0,0
2019 - 2020,535 Simpson County,I,23,,60979,0,0
2019 - 2020,535 Simpson County,I,24,,61255,0,0
2019 - 2020,535 Simpson County,I,25,,61782,0,0
2019 - 2020,535 Simpson County,I,26,,61942,0,0
2019 - 2020,535 Simpson County,I,27,,62170,0,0
2019 - 2020,535 Simpson County,I,28,,62400,0,0
2019 - 2020,535 Simpson County,I,29,,62627,0,0
2019 - 2020,535 Simpson County,I,30,,62921,0,0
2019 - 2020,535 Simpson County,I,31,,62921,0,0
2019 - 2020,535 Simpson County,I,32,,62921,0,0
2019 - 2020,535 Simpson County,I,33,,62921,0,0
2019 - 2020,535 Simpson County,I,34,,62921,0,0
2019 - 2020,535 Simpson County,I,35,,62921,0,0
2019 - 2020,535 Simpson County,I,36,,62921,0,0
2019 - 2020,535 Simpson County,I,37,,62921,0,0
2019 - 2020,535 Simpson County,I,38,,62921,0,0
2019 - 2020,535 Simpson County,I,39,,62921,0,0
2019 - 2020,535 Simpson County,I,40,,62921,0,0
2019 - 2020,535 Simpson County,II,0,,42722,0,0
2019 - 2020,535 Simpson County,II,1,,42722,0,0
2019 - 2020,535 Simpson County,II,2,,42722,0,0
2019 - 2020,535 Simpson County,II,3,,42722,0,0
2019 - 2020,535 Simpson County,II,4,,46473,0,0
2019 - 2020,535 Simpson County,II,5,,46893,0,0
2019 - 2020,535 Simpson County,II,6,,47261,0,0
2019 - 2020,535 Simpson County,II,7,,47680,0,0
2019 - 2020,535 Simpson County,II,8,,48102,0,0
2019 - 2020,535 Simpson County,II,9,,48523,0,0
2019 - 2020,535 Simpson County,II,10,,52219,0,0
2019 - 2020,535 Simpson County,II,11,,52560,0,0
2019 - 2020,535 Simpson County,II,12,,52961,0,0
2019 - 2020,535 Simpson County,II,13,,53358,0,0
2019 - 2020,535 Simpson County,II,14,,53758,0,0
2019 - 2020,535 Simpson County,II,15,,54355,0,0
2019 - 2020,535 Simpson County,II,16,,54557,0,0
2019 - 2020,535 Simpson County,II,17,,54766,0,0
2019 - 2020,535 Simpson County,II,18,,55032,0,0
2019 - 2020,535 Simpson County,II,19,,55305,0,0
2019 - 2020,535 Simpson County,II,20,,55647,0,0
2019 - 2020,535 Simpson County,II,21,,55851,0,0
2019 - 2020,535 Simpson County,II,22,,56056,0,0
2019 - 2020,535 Simpson County,II,23,,56261,0,0
2019 - 2020,535 Simpson County,II,24,,56467,0,0
2019 - 2020,535 Simpson County,II,25,,56862,0,0
2019 - 2020,535 Simpson County,II,26,,57091,0,0
2019 - 2020,535 Simpson County,II,27,,57320,0,0
2019 - 2020,535 Simpson County,II,28,,57548,0,0
2019 - 2020,535 Simpson County,II,29,,57775,0,0
2019 - 2020,535 Simpson County,II,30,,58004,0,0
2019 - 2020,535 Simpson County,II,31,,58004,0,0
2019 - 2020,535 Simpson County,II,32,,58004,0,0
2019 - 2020,535 Simpson County,II,33,,58004,0,0
2019 - 2020,535 Simpson County,II,34,,58004,0,0
2019 - 2020,535 Simpson County,II,35,,58004,0,0
2019 - 2020,535 Simpson County,II,36,,58004,0,0
2019 - 2020,535 Simpson County,II,37,,58004,0,0
2019 - 2020,535 Simpson County,II,38,,58004,0,0
2019 - 2020,535 Simpson County,II,39,,58004,0,0
2019 - 2020,535 Simpson County,II,40,,58004,0,0
2019 - 2020,535 Simpson County,III,0,,38812,0,0
2019 - 2020,535 Simpson County,III,1,,38920,0,0
2019 - 2020,535 Simpson County,III,2,,38920,0,0
2019 - 2020,535 Simpson County,III,3,,38920,0,0
2019 - 2020,535 Simpson County,III,4,,42341,0,0
2019 - 2020,535 Simpson County,III,5,,42751,0,0
2019 - 2020,535 Simpson County,III,6,,43160,0,0
2019 - 2020,535 Simpson County,III,7,,43571,0,0
2019 - 2020,535 Simpson County,III,8,,43979,0,0
2019 - 2020,535 Simpson County,III,9,,44388,0,0
2019 - 2020,535 Simpson County,III,10,,47974,0,0
2019 - 2020,535 Simpson County,III,11,,48371,0,0
2019 - 2020,535 Simpson County,III,12,,48770,0,0
2019 - 2020,535 Simpson County,III,13,,49167,0,0
2019 - 2020,535 Simpson County,III,14,,49566,0,0
2019 - 2020,535 Simpson County,III,15,,50023,0,0
2019 - 2020,535 Simpson County,III,16,,50203,0,0
2019 - 2020,535 Simpson County,III,17,,50386,0,0
2019 - 2020,535 Simpson County,III,18,,50569,0,0
2019 - 2020,535 Simpson County,III,19,,50750,0,0
2019 - 2020,535 Simpson County,III,20,,50980,0,0
2019 - 2020,535 Simpson County,III,21,,51148,0,0
2019 - 2020,535 Simpson County,III,22,,51319,0,0
2019 - 2020,535 Simpson County,III,23,,51491,0,0
2019 - 2020,535 Simpson County,III,24,,51659,0,0
2019 - 2020,535 Simpson County,III,25,,51944,0,0
2019 - 2020,535 Simpson County,III,26,,52172,0,0
2019 - 2020,535 Simpson County,III,27,,52403,0,0
2019 - 2020,535 Simpson County,III,28,,52630,0,0
2019 - 2020,535 Simpson County,III,29,,52856,0,0
2019 - 2020,535 Simpson County,III,30,,53082,0,0
2019 - 2020,535 Simpson County,III,31,,53082,0,0
2019 - 2020,535 Simpson County,III,32,,53082,0,0
2019 - 2020,535 Simpson County,III,33,,53082,0,0
2019 - 2020,535 Simpson County,III,34,,53082,0,0
2019 - 2020,535 Simpson County,III,35,,53082,0,0
2019 - 2020,535 Simpson County,III,36,,53082,0,0
2019 - 2020,535 Simpson County,III,37,,53082,0,0
2019 - 2020,535 Simpson County,III,38,,53082,0,0
2019 - 2020,535 Simpson County,III,39,,53082,0,0
2019 - 2020,535 Simpson County,III,40,,53082,0,0
2019 - 2020,535 Simpson County,IV,0,,31833,0,0
2019 - 2020,535 Simpson County,IV,1,,31920,0,0
2019 - 2020,535 Simpson County,IV,2,,31920,0,0
2019 - 2020,535 Simpson County,IV,3,,31920,0,0
2019 - 2020,535 Simpson County,IV,4,,34726,0,0
2019 - 2020,535 Simpson County,IV,5,,35063,0,0
2019 - 2020,535 Simpson County,IV,6,,35398,0,0
2019 - 2020,535 Simpson County,IV,7,,35734,0,0
2019 - 2020,535 Simpson County,IV,8,,36070,0,0
2019 - 2020,535 Simpson County,IV,9,,36405,0,0
2019 - 2020,535 Simpson County,IV,10,,39347,0,0
2019 - 2020,535 Simpson County,IV,11,,39673,0,0
2019 - 2020,535 Simpson County,IV,12,,39999,0,0
2019 - 2020,535 Simpson County,IV,13,,40325,0,0
2019 - 2020,535 Simpson County,IV,14,,40654,0,0
2019 - 2020,535 Simpson County,IV,15,,41025,0,0
2019 - 2020,535 Simpson County,IV,16,,41177,0,0
2019 - 2020,535 Simpson County,IV,17,,41325,0,0
2019 - 2020,535 Simpson County,IV,18,,41475,0,0
2019 - 2020,535 Simpson County,IV,19,,41623,0,0
2019 - 2020,535 Simpson County,IV,20,,41811,0,0
2019 - 2020,535 Simpson County,IV,21,,41948,0,0
2019 - 2020,535 Simpson County,IV,22,,42090,0,0
2019 - 2020,535 Simpson County,IV,23,,42230,0,0
2019 - 2020,535 Simpson County,IV,24,,42370,0,0
2019 - 2020,535 Simpson County,IV,25,,42604,0,0
2019 - 2020,535 Simpson County,IV,26,,42789,0,0
2019 - 2020,535 Simpson County,IV,27,,42978,0,0
2019 - 2020,535 Simpson County,IV,28,,43163,0,0
2019 - 2020,535 Simpson County,IV,29,,43351,0,0
2019 - 2020,535 Simpson County,IV,30,,43536,0,0
2019 - 2020,535 Simpson County,IV,31,,43536,0,0
2019 - 2020,535 Simpson County,IV,32,,43536,0,0
2019 - 2020,535 Simpson County,IV,33,,43536,0,0
2019 - 2020,535 Simpson County,IV,34,,43536,0,0
2019 - 2020,535 Simpson County,IV,35,,43536,0,0
2019 - 2020,535 Simpson County,IV,36,,43536,0,0
2019 - 2020,535 Simpson County,IV,37,,43536,0,0
2019 - 2020,535 Simpson County,IV,38,,43536,0,0
2019 - 2020,535 Simpson County,IV,39,,43536,0,0
2019 - 2020,535 Simpson County,IV,40,,43536,0,0
2019 - 2020,535 Simpson County,V,0,,0,0,0
2019 - 2020,535 Simpson County,V,1,,0,0,0
2019 - 2020,535 Simpson County,V,2,,0,0,0
2019 - 2020,535 Simpson County,V,3,,0,0,0
2019 - 2020,535 Simpson County,V,4,,0,0,0
2019 - 2020,535 Simpson County,V,5,,0,0,0
2019 - 2020,535 Simpson County,V,6,,0,0,0
2019 - 2020,535 Simpson County,V,7,,0,0,0
2019 - 2020,535 Simpson County,V,8,,0,0,0
2019 - 2020,535 Simpson County,V,9,,0,0,0
2019 - 2020,535 Simpson County,V,10,,0,0,0
2019 - 2020,535 Simpson County,V,11,,0,0,0
2019 - 2020,535 Simpson County,V,12,,0,0,0
2019 - 2020,535 Simpson County,V,13,,0,0,0
2019 - 2020,535 Simpson County,V,14,,0,0,0
2019 - 2020,535 Simpson County,V,15,,0,0,0
2019 - 2020,535 Simpson County,V,16,,0,0,0
2019 - 2020,535 Simpson County,V,17,,0,0,0
2019 - 2020,535 Simpson County,V,18,,0,0,0
2019 - 2020,535 Simpson County,V,19,,0,0,0
2019 - 2020,535 Simpson County,V,20,,0,0,0
2019 - 2020,535 Simpson County,V,21,,0,0,0
2019 - 2020,535 Simpson County,V,22,,0,0,0
2019 - 2020,535 Simpson County,V,23,,0,0,0
2019 - 2020,535 Simpson County,V,24,,0,0,0
2019 - 2020,535 Simpson County,V,25,,0,0,0
2019 - 2020,535 Simpson County,V,26,,0,0,0
2019 - 2020,535 Simpson County,V,27,,0,0,0
2019 - 2020,535 Simpson County,V,28,,0,0,0
2019 - 2020,535 Simpson County,V,29,,0,0,0
2019 - 2020,535 Simpson County,V,30,,0,0,0
2019 - 2020,535 Simpson County,V,31,,0,0,0
2019 - 2020,535 Simpson County,V,32,,0,0,0
2019 - 2020,535 Simpson County,V,33,,0,0,0
2019 - 2020,535 Simpson County,V,34,,0,0,0
2019 - 2020,535 Simpson County,V,35,,0,0,0
2019 - 2020,535 Simpson County,V,36,,0,0,0
2019 - 2020,535 Simpson County,V,37,,0,0,0
2019 - 2020,535 Simpson County,V,38,,0,0,0
2019 - 2020,535 Simpson County,V,39,,0,0,0
2019 - 2020,535 Simpson County,V,40,,0,0,0
2019 - 2020,536 Somerset Independent,I,0,,47729,0,0
2019 - 2020,536 Somerset Independent,I,1,,47729,0,0
2019 - 2020,536 Somerset Independent,I,2,,47729,0,0
2019 - 2020,536 Somerset Independent,I,3,,47729,0,0
2019 - 2020,536 Somerset Independent,I,4,,52159,0,0
2019 - 2020,536 Somerset Independent,I,5,,52159,0,0
2019 - 2020,536 Somerset Independent,I,6,,52159,0,0
2019 - 2020,536 Somerset Independent,I,7,,52159,0,0
2019 - 2020,536 Somerset Independent,I,8,,52159,0,0
2019 - 2020,536 Somerset Independent,I,9,,52159,0,0
2019 - 2020,536 Somerset Independent,I,10,,57918,0,0
2019 - 2020,536 Somerset Independent,I,11,,57918,0,0
2019 - 2020,536 Somerset Independent,I,12,,57918,0,0
2019 - 2020,536 Somerset Independent,I,13,,57918,0,0
2019 - 2020,536 Somerset Independent,I,14,,57918,0,0
2019 - 2020,536 Somerset Independent,I,15,,59607,0,0
2019 - 2020,536 Somerset Independent,I,16,,59607,0,0
2019 - 2020,536 Somerset Independent,I,17,,59607,0,0
2019 - 2020,536 Somerset Independent,I,18,,59607,0,0
2019 - 2020,536 Somerset Independent,I,19,,59607,0,0
2019 - 2020,536 Somerset Independent,I,20,,60447,0,0
2019 - 2020,536 Somerset Independent,I,21,,60447,0,0
2019 - 2020,536 Somerset Independent,I,22,,60447,0,0
2019 - 2020,536 Somerset Independent,I,23,,61282,0,0
2019 - 2020,536 Somerset Independent,I,24,,61282,0,0
2019 - 2020,536 Somerset Independent,I,25,,61282,0,0
2019 - 2020,536 Somerset Independent,I,26,,61282,0,0
2019 - 2020,536 Somerset Independent,I,27,,61282,0,0
2019 - 2020,536 Somerset Independent,I,28,,61282,0,0
2019 - 2020,536 Somerset Independent,I,29,,61282,0,0
2019 - 2020,536 Somerset Independent,I,30,,61282,0,0
2019 - 2020,536 Somerset Independent,I,31,,61282,0,0
2019 - 2020,536 Somerset Independent,I,32,,61282,0,0
2019 - 2020,536 Somerset Independent,I,33,,61282,0,0
2019 - 2020,536 Somerset Independent,I,34,,61282,0,0
2019 - 2020,536 Somerset Independent,I,35,,61282,0,0
2019 - 2020,536 Somerset Independent,I,36,,61282,0,0
2019 - 2020,536 Somerset Independent,I,37,,61282,0,0
2019 - 2020,536 Somerset Independent,I,38,,61282,0,0
2019 - 2020,536 Somerset Independent,I,39,,61282,0,0
2019 - 2020,536 Somerset Independent,I,40,,61282,0,0
2019 - 2020,536 Somerset Independent,II,0,,43296,0,0
2019 - 2020,536 Somerset Independent,II,1,,43296,0,0
2019 - 2020,536 Somerset Independent,II,2,,43296,0,0
2019 - 2020,536 Somerset Independent,II,3,,43296,0,0
2019 - 2020,536 Somerset Independent,II,4,,47731,0,0
2019 - 2020,536 Somerset Independent,II,5,,47731,0,0
2019 - 2020,536 Somerset Independent,II,6,,47731,0,0
2019 - 2020,536 Somerset Independent,II,7,,47731,0,0
2019 - 2020,536 Somerset Independent,II,8,,47731,0,0
2019 - 2020,536 Somerset Independent,II,9,,47731,0,0
2019 - 2020,536 Somerset Independent,II,10,,53448,0,0
2019 - 2020,536 Somerset Independent,II,11,,53448,0,0
2019 - 2020,536 Somerset Independent,II,12,,53448,0,0
2019 - 2020,536 Somerset Independent,II,13,,53448,0,0
2019 - 2020,536 Somerset Independent,II,14,,53448,0,0
2019 - 2020,536 Somerset Independent,II,15,,55156,0,0
2019 - 2020,536 Somerset Independent,II,16,,55156,0,0
