Fiscal Year,District,Rank,Years,,I,II,III
2013 - 2014,105 Carter County,I,25,,56190,0,0
2013 - 2014,105 Carter County,I,26,,56349,0,0
2013 - 2014,105 Carter County,I,27,,56507,0,0
2013 - 2014,105 Carter County,I,28,,56507,0,0
2013 - 2014,105 Carter County,I,29,,56507,0,0
2013 - 2014,105 Carter County,I,30,,56507,0,0
2013 - 2014,105 Carter County,I,31,,56507,0,0
2013 - 2014,105 Carter County,I,32,,56507,0,0
2013 - 2014,105 Carter County,I,33,,56507,0,0
2013 - 2014,105 Carter County,I,34,,56507,0,0
2013 - 2014,105 Carter County,I,35,,56507,0,0
2013 - 2014,105 Carter County,I,36,,56507,0,0
2013 - 2014,105 Carter County,I,37,,56507,0,0
2013 - 2014,105 Carter County,I,38,,56507,0,0
2013 - 2014,105 Carter County,I,39,,56507,0,0
2013 - 2014,105 Carter County,I,40,,56507,0,0
2013 - 2014,105 Carter County,II,0,,35401,0,0
2013 - 2014,105 Carter County,II,1,,36249,0,0
2013 - 2014,105 Carter County,II,2,,36828,0,0
2013 - 2014,105 Carter County,II,3,,37728,0,0
2013 - 2014,105 Carter County,II,4,,38670,0,0
2013 - 2014,105 Carter County,II,5,,39869,0,0
2013 - 2014,105 Carter County,II,6,,40904,0,0
2013 - 2014,105 Carter County,II,7,,41856,0,0
2013 - 2014,105 Carter County,II,8,,42692,0,0
2013 - 2014,105 Carter County,II,9,,43531,0,0
2013 - 2014,105 Carter County,II,10,,44371,0,0
2013 - 2014,105 Carter County,II,11,,45344,0,0
2013 - 2014,105 Carter County,II,12,,46539,0,0
2013 - 2014,105 Carter County,II,13,,47383,0,0
2013 - 2014,105 Carter County,II,14,,47664,0,0
2013 - 2014,105 Carter County,II,15,,47942,0,0
2013 - 2014,105 Carter County,II,16,,48219,0,0
2013 - 2014,105 Carter County,II,17,,49421,0,0
2013 - 2014,105 Carter County,II,18,,49705,0,0
2013 - 2014,105 Carter County,II,19,,49982,0,0
2013 - 2014,105 Carter County,II,20,,50144,0,0
2013 - 2014,105 Carter County,II,21,,50307,0,0
2013 - 2014,105 Carter County,II,22,,50783,0,0
2013 - 2014,105 Carter County,II,23,,51061,0,0
2013 - 2014,105 Carter County,II,24,,51201,0,0
2013 - 2014,105 Carter County,II,25,,51346,0,0
2013 - 2014,105 Carter County,II,26,,51492,0,0
2013 - 2014,105 Carter County,II,27,,51635,0,0
2013 - 2014,105 Carter County,II,28,,51635,0,0
2013 - 2014,105 Carter County,II,29,,51635,0,0
2013 - 2014,105 Carter County,II,30,,51635,0,0
2013 - 2014,105 Carter County,II,31,,51635,0,0
2013 - 2014,105 Carter County,II,32,,51635,0,0
2013 - 2014,105 Carter County,II,33,,51635,0,0
2013 - 2014,105 Carter County,II,34,,51635,0,0
2013 - 2014,105 Carter County,II,35,,51635,0,0
2013 - 2014,105 Carter County,II,36,,51635,0,0
2013 - 2014,105 Carter County,II,37,,51635,0,0
2013 - 2014,105 Carter County,II,38,,51635,0,0
2013 - 2014,105 Carter County,II,39,,51635,0,0
2013 - 2014,105 Carter County,II,40,,51635,0,0
2013 - 2014,105 Carter County,III,0,,33946,0,0
2013 - 2014,105 Carter County,III,1,,34178,0,0
2013 - 2014,105 Carter County,III,2,,34683,0,0
2013 - 2014,105 Carter County,III,3,,34983,0,0
2013 - 2014,105 Carter County,III,4,,36393,0,0
2013 - 2014,105 Carter County,III,5,,37661,0,0
2013 - 2014,105 Carter County,III,6,,37832,0,0
2013 - 2014,105 Carter County,III,7,,38006,0,0
2013 - 2014,105 Carter County,III,8,,38220,0,0
2013 - 2014,105 Carter County,III,9,,39060,0,0
2013 - 2014,105 Carter County,III,10,,39903,0,0
2013 - 2014,105 Carter County,III,11,,40959,0,0
2013 - 2014,105 Carter County,III,12,,42021,0,0
2013 - 2014,105 Carter County,III,13,,42871,0,0
2013 - 2014,105 Carter County,III,14,,43149,0,0
2013 - 2014,105 Carter County,III,15,,43430,0,0
2013 - 2014,105 Carter County,III,16,,43708,0,0
2013 - 2014,105 Carter County,III,17,,44819,0,0
2013 - 2014,105 Carter County,III,18,,45101,0,0
2013 - 2014,105 Carter County,III,19,,45372,0,0
2013 - 2014,105 Carter County,III,20,,45529,0,0
2013 - 2014,105 Carter County,III,21,,45686,0,0
2013 - 2014,105 Carter County,III,22,,46113,0,0
2013 - 2014,105 Carter County,III,23,,46380,0,0
2013 - 2014,105 Carter County,III,24,,46508,0,0
2013 - 2014,105 Carter County,III,25,,46635,0,0
2013 - 2014,105 Carter County,III,26,,46761,0,0
2013 - 2014,105 Carter County,III,27,,46887,0,0
2013 - 2014,105 Carter County,III,28,,46887,0,0
2013 - 2014,105 Carter County,III,29,,46887,0,0
2013 - 2014,105 Carter County,III,30,,46887,0,0
2013 - 2014,105 Carter County,III,31,,46887,0,0
2013 - 2014,105 Carter County,III,32,,46887,0,0
2013 - 2014,105 Carter County,III,33,,46887,0,0
2013 - 2014,105 Carter County,III,34,,46887,0,0
2013 - 2014,105 Carter County,III,35,,46887,0,0
2013 - 2014,105 Carter County,III,36,,46887,0,0
2013 - 2014,105 Carter County,III,37,,46887,0,0
2013 - 2014,105 Carter County,III,38,,46887,0,0
2013 - 2014,105 Carter County,III,39,,46887,0,0
2013 - 2014,105 Carter County,III,40,,46887,0,0
2013 - 2014,105 Carter County,IV,0,,33092,0,0
2013 - 2014,105 Carter County,IV,1,,33326,0,0
2013 - 2014,105 Carter County,IV,2,,33831,0,0
2013 - 2014,105 Carter County,IV,3,,34130,0,0
2013 - 2014,105 Carter County,IV,4,,35539,0,0
2013 - 2014,105 Carter County,IV,5,,36805,0,0
2013 - 2014,105 Carter County,IV,6,,37048,0,0
2013 - 2014,105 Carter County,IV,7,,37382,0,0
2013 - 2014,105 Carter County,IV,8,,38220,0,0
2013 - 2014,105 Carter County,IV,9,,39060,0,0
2013 - 2014,105 Carter County,IV,10,,39903,0,0
2013 - 2014,105 Carter County,IV,11,,40959,0,0
2013 - 2014,105 Carter County,IV,12,,42021,0,0
2013 - 2014,105 Carter County,IV,13,,42871,0,0
2013 - 2014,105 Carter County,IV,14,,43149,0,0
2013 - 2014,105 Carter County,IV,15,,43430,0,0
2013 - 2014,105 Carter County,IV,16,,43708,0,0
2013 - 2014,105 Carter County,IV,17,,44819,0,0
2013 - 2014,105 Carter County,IV,18,,45101,0,0
2013 - 2014,105 Carter County,IV,19,,45371,0,0
2013 - 2014,105 Carter County,IV,20,,45529,0,0
2013 - 2014,105 Carter County,IV,21,,45686,0,0
2013 - 2014,105 Carter County,IV,22,,46113,0,0
2013 - 2014,105 Carter County,IV,23,,46380,0,0
2013 - 2014,105 Carter County,IV,24,,46508,0,0
2013 - 2014,105 Carter County,IV,25,,46635,0,0
2013 - 2014,105 Carter County,IV,26,,46761,0,0
2013 - 2014,105 Carter County,IV,27,,46887,0,0
2013 - 2014,105 Carter County,IV,28,,46887,0,0
2013 - 2014,105 Carter County,IV,29,,46887,0,0
2013 - 2014,105 Carter County,IV,30,,46887,0,0
2013 - 2014,105 Carter County,IV,31,,46887,0,0
2013 - 2014,105 Carter County,IV,32,,46887,0,0
2013 - 2014,105 Carter County,IV,33,,46887,0,0
2013 - 2014,105 Carter County,IV,34,,46887,0,0
2013 - 2014,105 Carter County,IV,35,,46887,0,0
2013 - 2014,105 Carter County,IV,36,,46887,0,0
2013 - 2014,105 Carter County,IV,37,,46887,0,0
2013 - 2014,105 Carter County,IV,38,,46887,0,0
2013 - 2014,105 Carter County,IV,39,,46887,0,0
2013 - 2014,105 Carter County,IV,40,,46887,0,0
2013 - 2014,105 Carter County,V,0,,26261,0,0
2013 - 2014,105 Carter County,V,1,,26687,0,0
2013 - 2014,105 Carter County,V,2,,27096,0,0
2013 - 2014,105 Carter County,V,3,,27341,0,0
2013 - 2014,105 Carter County,V,4,,28482,0,0
2013 - 2014,105 Carter County,V,5,,29512,0,0
2013 - 2014,105 Carter County,V,6,,30241,0,0
2013 - 2014,105 Carter County,V,7,,30506,0,0
2013 - 2014,105 Carter County,V,8,,31170,0,0
2013 - 2014,105 Carter County,V,9,,31836,0,0
2013 - 2014,105 Carter County,V,10,,32501,0,0
2013 - 2014,105 Carter County,V,11,,33334,0,0
2013 - 2014,105 Carter County,V,12,,34178,0,0
2013 - 2014,105 Carter County,V,13,,34854,0,0
2013 - 2014,105 Carter County,V,14,,35073,0,0
2013 - 2014,105 Carter County,V,15,,35293,0,0
2013 - 2014,105 Carter County,V,16,,35515,0,0
2013 - 2014,105 Carter County,V,17,,36393,0,0
2013 - 2014,105 Carter County,V,18,,36618,0,0
2013 - 2014,105 Carter County,V,19,,36830,0,0
2013 - 2014,105 Carter County,V,20,,36957,0,0
2013 - 2014,105 Carter County,V,21,,37080,0,0
2013 - 2014,105 Carter County,V,22,,37417,0,0
2013 - 2014,105 Carter County,V,23,,37631,0,0
2013 - 2014,105 Carter County,V,24,,37731,0,0
2013 - 2014,105 Carter County,V,25,,37831,0,0
2013 - 2014,105 Carter County,V,26,,37931,0,0
2013 - 2014,105 Carter County,V,27,,38032,0,0
2013 - 2014,105 Carter County,V,28,,38032,0,0
2013 - 2014,105 Carter County,V,29,,38032,0,0
2013 - 2014,105 Carter County,V,30,,38032,0,0
2013 - 2014,105 Carter County,V,31,,38032,0,0
2013 - 2014,105 Carter County,V,32,,38032,0,0
2013 - 2014,105 Carter County,V,33,,38032,0,0
2013 - 2014,105 Carter County,V,34,,38032,0,0
2013 - 2014,105 Carter County,V,35,,38032,0,0
2013 - 2014,105 Carter County,V,36,,38032,0,0
2013 - 2014,105 Carter County,V,37,,38032,0,0
2013 - 2014,105 Carter County,V,38,,38032,0,0
2013 - 2014,105 Carter County,V,39,,38032,0,0
2013 - 2014,105 Carter County,V,40,,38032,0,0
2013 - 2014,111 Casey County,I,0,,42050,0,0
2013 - 2014,111 Casey County,I,1,,42050,0,0
2013 - 2014,111 Casey County,I,2,,42050,0,0
2013 - 2014,111 Casey County,I,3,,42050,0,0
2013 - 2014,111 Casey County,I,4,,45942,0,0
2013 - 2014,111 Casey County,I,5,,45942,0,0
2013 - 2014,111 Casey County,I,6,,45942,0,0
2013 - 2014,111 Casey County,I,7,,45942,0,0
2013 - 2014,111 Casey County,I,8,,45942,0,0
2013 - 2014,111 Casey County,I,9,,45942,0,0
2013 - 2014,111 Casey County,I,10,,51038,0,0
2013 - 2014,111 Casey County,I,11,,51038,0,0
2013 - 2014,111 Casey County,I,12,,51038,0,0
2013 - 2014,111 Casey County,I,13,,51038,0,0
2013 - 2014,111 Casey County,I,14,,51038,0,0
2013 - 2014,111 Casey County,I,15,,52552,0,0
2013 - 2014,111 Casey County,I,16,,52552,0,0
2013 - 2014,111 Casey County,I,17,,52552,0,0
2013 - 2014,111 Casey County,I,18,,52552,0,0
2013 - 2014,111 Casey County,I,19,,52552,0,0
2013 - 2014,111 Casey County,I,20,,53310,0,0
2013 - 2014,111 Casey County,I,21,,53310,0,0
2013 - 2014,111 Casey County,I,22,,53310,0,0
2013 - 2014,111 Casey County,I,23,,53310,0,0
2013 - 2014,111 Casey County,I,24,,53310,0,0
2013 - 2014,111 Casey County,I,25,,53310,0,0
2013 - 2014,111 Casey County,I,26,,53310,0,0
2013 - 2014,111 Casey County,I,27,,53310,0,0
2013 - 2014,111 Casey County,I,28,,53310,0,0
2013 - 2014,111 Casey County,I,29,,53310,0,0
2013 - 2014,111 Casey County,I,30,,53310,0,0
2013 - 2014,111 Casey County,I,31,,53310,0,0
2013 - 2014,111 Casey County,I,32,,53310,0,0
2013 - 2014,111 Casey County,I,33,,53310,0,0
2013 - 2014,111 Casey County,I,34,,53310,0,0
2013 - 2014,111 Casey County,I,35,,53310,0,0
2013 - 2014,111 Casey County,I,36,,53310,0,0
2013 - 2014,111 Casey County,I,37,,53310,0,0
2013 - 2014,111 Casey County,I,38,,53310,0,0
2013 - 2014,111 Casey County,I,39,,53310,0,0
2013 - 2014,111 Casey County,I,40,,53310,0,0
2013 - 2014,111 Casey County,II,0,,38160,0,0
2013 - 2014,111 Casey County,II,1,,38160,0,0
2013 - 2014,111 Casey County,II,2,,38160,0,0
2013 - 2014,111 Casey County,II,3,,38160,0,0
2013 - 2014,111 Casey County,II,4,,42051,0,0
2013 - 2014,111 Casey County,II,5,,42051,0,0
2013 - 2014,111 Casey County,II,6,,42051,0,0
2013 - 2014,111 Casey County,II,7,,42051,0,0
2013 - 2014,111 Casey County,II,8,,42051,0,0
2013 - 2014,111 Casey County,II,9,,42051,0,0
2013 - 2014,111 Casey County,II,10,,47058,0,0
2013 - 2014,111 Casey County,II,11,,47058,0,0
2013 - 2014,111 Casey County,II,12,,47058,0,0
2013 - 2014,111 Casey County,II,13,,47058,0,0
2013 - 2014,111 Casey County,II,14,,47058,0,0
2013 - 2014,111 Casey County,II,15,,48565,0,0
2013 - 2014,111 Casey County,II,16,,48565,0,0
2013 - 2014,111 Casey County,II,17,,48565,0,0
2013 - 2014,111 Casey County,II,18,,48565,0,0
2013 - 2014,111 Casey County,II,19,,48565,0,0
2013 - 2014,111 Casey County,II,20,,49301,0,0
2013 - 2014,111 Casey County,II,21,,49301,0,0
2013 - 2014,111 Casey County,II,22,,49301,0,0
2013 - 2014,111 Casey County,II,23,,49301,0,0
2013 - 2014,111 Casey County,II,24,,49301,0,0
2013 - 2014,111 Casey County,II,25,,49301,0,0
2013 - 2014,111 Casey County,II,26,,49301,0,0
2013 - 2014,111 Casey County,II,27,,49301,0,0
2013 - 2014,111 Casey County,II,28,,49301,0,0
2013 - 2014,111 Casey County,II,29,,49301,0,0
2013 - 2014,111 Casey County,II,30,,49301,0,0
2013 - 2014,111 Casey County,II,31,,49301,0,0
2013 - 2014,111 Casey County,II,32,,49301,0,0
2013 - 2014,111 Casey County,II,33,,49301,0,0
2013 - 2014,111 Casey County,II,34,,49301,0,0
2013 - 2014,111 Casey County,II,35,,49301,0,0
2013 - 2014,111 Casey County,II,36,,49301,0,0
2013 - 2014,111 Casey County,II,37,,49301,0,0
2013 - 2014,111 Casey County,II,38,,49301,0,0
2013 - 2014,111 Casey County,II,39,,49301,0,0
2013 - 2014,111 Casey County,II,40,,49301,0,0
2013 - 2014,111 Casey County,III,0,,34237,0,0
2013 - 2014,111 Casey County,III,1,,34237,0,0
2013 - 2014,111 Casey County,III,2,,34237,0,0
2013 - 2014,111 Casey County,III,3,,34237,0,0
2013 - 2014,111 Casey County,III,4,,38159,0,0
2013 - 2014,111 Casey County,III,5,,38159,0,0
2013 - 2014,111 Casey County,III,6,,38159,0,0
2013 - 2014,111 Casey County,III,7,,38159,0,0
2013 - 2014,111 Casey County,III,8,,38159,0,0
2013 - 2014,111 Casey County,III,9,,38159,0,0
2013 - 2014,111 Casey County,III,10,,43133,0,0
2013 - 2014,111 Casey County,III,11,,43133,0,0
2013 - 2014,111 Casey County,III,12,,43133,0,0
2013 - 2014,111 Casey County,III,13,,43133,0,0
2013 - 2014,111 Casey County,III,14,,43133,0,0
2013 - 2014,111 Casey County,III,15,,44641,0,0
2013 - 2014,111 Casey County,III,16,,44641,0,0
2013 - 2014,111 Casey County,III,17,,44641,0,0
2013 - 2014,111 Casey County,III,18,,44641,0,0
2013 - 2014,111 Casey County,III,19,,44641,0,0
2013 - 2014,111 Casey County,III,20,,45348,0,0
2013 - 2014,111 Casey County,III,21,,45348,0,0
2013 - 2014,111 Casey County,III,22,,45348,0,0
2013 - 2014,111 Casey County,III,23,,45348,0,0
2013 - 2014,111 Casey County,III,24,,45348,0,0
2013 - 2014,111 Casey County,III,25,,45348,0,0
2013 - 2014,111 Casey County,III,26,,45348,0,0
2013 - 2014,111 Casey County,III,27,,45348,0,0
2013 - 2014,111 Casey County,III,28,,45348,0,0
2013 - 2014,111 Casey County,III,29,,45348,0,0
2013 - 2014,111 Casey County,III,30,,45348,0,0
2013 - 2014,111 Casey County,III,31,,45348,0,0
2013 - 2014,111 Casey County,III,32,,45348,0,0
2013 - 2014,111 Casey County,III,33,,45348,0,0
2013 - 2014,111 Casey County,III,34,,45348,0,0
2013 - 2014,111 Casey County,III,35,,45348,0,0
2013 - 2014,111 Casey County,III,36,,45348,0,0
2013 - 2014,111 Casey County,III,37,,45348,0,0
2013 - 2014,111 Casey County,III,38,,45348,0,0
2013 - 2014,111 Casey County,III,39,,45348,0,0
2013 - 2014,111 Casey County,III,40,,45348,0,0
2013 - 2014,111 Casey County,IV,0,,30165,0,0
2013 - 2014,111 Casey County,IV,1,,30165,0,0
2013 - 2014,111 Casey County,IV,2,,30165,0,0
2013 - 2014,111 Casey County,IV,3,,30165,0,0
2013 - 2014,111 Casey County,IV,4,,30165,0,0
2013 - 2014,111 Casey County,IV,5,,30165,0,0
2013 - 2014,111 Casey County,IV,6,,30165,0,0
2013 - 2014,111 Casey County,IV,7,,30165,0,0
2013 - 2014,111 Casey County,IV,8,,30165,0,0
2013 - 2014,111 Casey County,IV,9,,30165,0,0
2013 - 2014,111 Casey County,IV,10,,30165,0,0
2013 - 2014,111 Casey County,IV,11,,30165,0,0
2013 - 2014,111 Casey County,IV,12,,30165,0,0
2013 - 2014,111 Casey County,IV,13,,30165,0,0
2013 - 2014,111 Casey County,IV,14,,30165,0,0
2013 - 2014,111 Casey County,IV,15,,30165,0,0
2013 - 2014,111 Casey County,IV,16,,30165,0,0
2013 - 2014,111 Casey County,IV,17,,30165,0,0
2013 - 2014,111 Casey County,IV,18,,30165,0,0
2013 - 2014,111 Casey County,IV,19,,30165,0,0
2013 - 2014,111 Casey County,IV,20,,30165,0,0
2013 - 2014,111 Casey County,IV,21,,30165,0,0
2013 - 2014,111 Casey County,IV,22,,30165,0,0
2013 - 2014,111 Casey County,IV,23,,30165,0,0
2013 - 2014,111 Casey County,IV,24,,30165,0,0
2013 - 2014,111 Casey County,IV,25,,30165,0,0
2013 - 2014,111 Casey County,IV,26,,30165,0,0
2013 - 2014,111 Casey County,IV,27,,30165,0,0
2013 - 2014,111 Casey County,IV,28,,30165,0,0
2013 - 2014,111 Casey County,IV,29,,30165,0,0
2013 - 2014,111 Casey County,IV,30,,30165,0,0
2013 - 2014,111 Casey County,IV,31,,30165,0,0
2013 - 2014,111 Casey County,IV,32,,30165,0,0
2013 - 2014,111 Casey County,IV,33,,30165,0,0
2013 - 2014,111 Casey County,IV,34,,30165,0,0
2013 - 2014,111 Casey County,IV,35,,30165,0,0
2013 - 2014,111 Casey County,IV,36,,30165,0,0
2013 - 2014,111 Casey County,IV,37,,30165,0,0
2013 - 2014,111 Casey County,IV,38,,30165,0,0
2013 - 2014,111 Casey County,IV,39,,30165,0,0
2013 - 2014,111 Casey County,IV,40,,30165,0,0
2013 - 2014,111 Casey County,V,0,,28195,0,0
2013 - 2014,111 Casey County,V,1,,28195,0,0
2013 - 2014,111 Casey County,V,2,,28195,0,0
2013 - 2014,111 Casey County,V,3,,28195,0,0
2013 - 2014,111 Casey County,V,4,,28195,0,0
2013 - 2014,111 Casey County,V,5,,28195,0,0
2013 - 2014,111 Casey County,V,6,,28195,0,0
2013 - 2014,111 Casey County,V,7,,28195,0,0
2013 - 2014,111 Casey County,V,8,,28195,0,0
2013 - 2014,111 Casey County,V,9,,28195,0,0
2013 - 2014,111 Casey County,V,10,,28195,0,0
2013 - 2014,111 Casey County,V,11,,28195,0,0
2013 - 2014,111 Casey County,V,12,,28195,0,0
2013 - 2014,111 Casey County,V,13,,28195,0,0
2013 - 2014,111 Casey County,V,14,,28195,0,0
2013 - 2014,111 Casey County,V,15,,28195,0,0
2013 - 2014,111 Casey County,V,16,,28195,0,0
2013 - 2014,111 Casey County,V,17,,28195,0,0
2013 - 2014,111 Casey County,V,18,,28195,0,0
2013 - 2014,111 Casey County,V,19,,28195,0,0
2013 - 2014,111 Casey County,V,20,,28195,0,0
2013 - 2014,111 Casey County,V,21,,28195,0,0
2013 - 2014,111 Casey County,V,22,,28195,0,0
2013 - 2014,111 Casey County,V,23,,28195,0,0
2013 - 2014,111 Casey County,V,24,,28195,0,0
2013 - 2014,111 Casey County,V,25,,28195,0,0
2013 - 2014,111 Casey County,V,26,,28195,0,0
2013 - 2014,111 Casey County,V,27,,28195,0,0
2013 - 2014,111 Casey County,V,28,,28195,0,0
2013 - 2014,111 Casey County,V,29,,28195,0,0
2013 - 2014,111 Casey County,V,30,,28195,0,0
2013 - 2014,111 Casey County,V,31,,28195,0,0
2013 - 2014,111 Casey County,V,32,,28195,0,0
2013 - 2014,111 Casey County,V,33,,28195,0,0
2013 - 2014,111 Casey County,V,34,,28195,0,0
2013 - 2014,111 Casey County,V,35,,28195,0,0
2013 - 2014,111 Casey County,V,36,,28195,0,0
2013 - 2014,111 Casey County,V,37,,28195,0,0
2013 - 2014,111 Casey County,V,38,,28195,0,0
2013 - 2014,111 Casey County,V,39,,28195,0,0
2013 - 2014,111 Casey County,V,40,,28195,0,0
2013 - 2014,113 Caverna Independent,I,0,,44770,50875,0
2013 - 2014,113 Caverna Independent,I,1,,44935,50875,0
2013 - 2014,113 Caverna Independent,I,2,,45887,50875,0
2013 - 2014,113 Caverna Independent,I,3,,46122,50875,0
2013 - 2014,113 Caverna Independent,I,4,,48969,50875,0
2013 - 2014,113 Caverna Independent,I,5,,49307,50875,0
2013 - 2014,113 Caverna Independent,I,6,,49642,50875,0
2013 - 2014,113 Caverna Independent,I,7,,49991,50875,0
2013 - 2014,113 Caverna Independent,I,8,,50314,50875,0
2013 - 2014,113 Caverna Independent,I,9,,50650,50875,0
2013 - 2014,113 Caverna Independent,I,10,,54516,50875,0
2013 - 2014,113 Caverna Independent,I,11,,54855,50875,0
2013 - 2014,113 Caverna Independent,I,12,,55021,50875,0
2013 - 2014,113 Caverna Independent,I,13,,55213,50875,0
2013 - 2014,113 Caverna Independent,I,14,,55331,50875,0
2013 - 2014,113 Caverna Independent,I,15,,56608,50875,0
2013 - 2014,113 Caverna Independent,I,16,,56934,50875,0
2013 - 2014,113 Caverna Independent,I,17,,57269,50875,0
2013 - 2014,113 Caverna Independent,I,18,,57631,50875,0
2013 - 2014,113 Caverna Independent,I,19,,58021,50875,0
2013 - 2014,113 Caverna Independent,I,20,,58242,50875,0
2013 - 2014,113 Caverna Independent,I,21,,58541,50875,0
2013 - 2014,113 Caverna Independent,I,22,,58838,50875,0
2013 - 2014,113 Caverna Independent,I,23,,59137,50875,0
2013 - 2014,113 Caverna Independent,I,24,,59436,50875,0
2013 - 2014,113 Caverna Independent,I,25,,59733,50875,0
2013 - 2014,113 Caverna Independent,I,26,,60032,50875,0
2013 - 2014,113 Caverna Independent,I,27,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,28,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,29,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,30,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,31,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,32,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,33,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,34,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,35,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,36,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,37,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,38,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,39,,60331,50875,0
2013 - 2014,113 Caverna Independent,I,40,,60311,50875,0
2013 - 2014,113 Caverna Independent,II,0,,40569,0,0
2013 - 2014,113 Caverna Independent,II,1,,40987,0,0
2013 - 2014,113 Caverna Independent,II,2,,41408,0,0
2013 - 2014,113 Caverna Independent,II,3,,41826,0,0
2013 - 2014,113 Caverna Independent,II,4,,44770,0,0
2013 - 2014,113 Caverna Independent,II,5,,45103,0,0
2013 - 2014,113 Caverna Independent,II,6,,45439,0,0
