Fiscal Year,District,Rank,Years,,I,II,III
2009 - 2010,571 Warren County,I,25,,55092,59302,0
2009 - 2010,571 Warren County,I,26,,55092,59302,0
2009 - 2010,571 Warren County,I,27,,55092,59302,0
2009 - 2010,571 Warren County,I,28,,55092,59302,0
2009 - 2010,571 Warren County,I,29,,55092,59302,0
2009 - 2010,571 Warren County,I,30,,55092,59302,0
2009 - 2010,571 Warren County,I,31,,55092,59302,0
2009 - 2010,571 Warren County,I,32,,55092,59302,0
2009 - 2010,571 Warren County,I,33,,55092,59302,0
2009 - 2010,571 Warren County,I,34,,55092,59302,0
2009 - 2010,571 Warren County,I,35,,55092,59302,0
2009 - 2010,571 Warren County,I,36,,55092,59302,0
2009 - 2010,571 Warren County,I,37,,55092,59302,0
2009 - 2010,571 Warren County,I,38,,55092,59302,0
2009 - 2010,571 Warren County,I,39,,55092,59302,0
2009 - 2010,571 Warren County,I,40,,55092,59302,0
2009 - 2010,571 Warren County,II,0,,39230,0,0
2009 - 2010,571 Warren County,II,1,,39335,0,0
2009 - 2010,571 Warren County,II,2,,39406,0,0
2009 - 2010,571 Warren County,II,3,,39627,0,0
2009 - 2010,571 Warren County,II,4,,43332,0,0
2009 - 2010,571 Warren County,II,5,,43422,0,0
2009 - 2010,571 Warren County,II,6,,43508,0,0
2009 - 2010,571 Warren County,II,7,,43597,0,0
2009 - 2010,571 Warren County,II,8,,43686,0,0
2009 - 2010,571 Warren County,II,9,,45543,0,0
2009 - 2010,571 Warren County,II,10,,48532,0,0
2009 - 2010,571 Warren County,II,11,,48620,0,0
2009 - 2010,571 Warren County,II,12,,48711,0,0
2009 - 2010,571 Warren County,II,13,,48797,0,0
2009 - 2010,571 Warren County,II,14,,48885,0,0
2009 - 2010,571 Warren County,II,15,,50123,0,0
2009 - 2010,571 Warren County,II,16,,50210,0,0
2009 - 2010,571 Warren County,II,17,,50300,0,0
2009 - 2010,571 Warren County,II,18,,50391,0,0
2009 - 2010,571 Warren County,II,19,,50476,0,0
2009 - 2010,571 Warren County,II,20,,51045,0,0
2009 - 2010,571 Warren County,II,21,,51045,0,0
2009 - 2010,571 Warren County,II,22,,51045,0,0
2009 - 2010,571 Warren County,II,23,,51045,0,0
2009 - 2010,571 Warren County,II,24,,51045,0,0
2009 - 2010,571 Warren County,II,25,,51045,0,0
2009 - 2010,571 Warren County,II,26,,51045,0,0
2009 - 2010,571 Warren County,II,27,,51045,0,0
2009 - 2010,571 Warren County,II,28,,51045,0,0
2009 - 2010,571 Warren County,II,29,,51045,0,0
2009 - 2010,571 Warren County,II,30,,51045,0,0
2009 - 2010,571 Warren County,II,31,,51045,0,0
2009 - 2010,571 Warren County,II,32,,51045,0,0
2009 - 2010,571 Warren County,II,33,,51045,0,0
2009 - 2010,571 Warren County,II,34,,51045,0,0
2009 - 2010,571 Warren County,II,35,,51045,0,0
2009 - 2010,571 Warren County,II,36,,51045,0,0
2009 - 2010,571 Warren County,II,37,,51045,0,0
2009 - 2010,571 Warren County,II,38,,51045,0,0
2009 - 2010,571 Warren County,II,39,,51045,0,0
2009 - 2010,571 Warren County,II,40,,51045,0,0
2009 - 2010,571 Warren County,III,0,,35255,0,0
2009 - 2010,571 Warren County,III,1,,35338,0,0
2009 - 2010,571 Warren County,III,2,,35430,0,0
2009 - 2010,571 Warren County,III,3,,35516,0,0
2009 - 2010,571 Warren County,III,4,,39406,0,0
2009 - 2010,571 Warren County,III,5,,39494,0,0
2009 - 2010,571 Warren County,III,6,,39585,0,0
2009 - 2010,571 Warren County,III,7,,39673,0,0
2009 - 2010,571 Warren County,III,8,,39762,0,0
2009 - 2010,571 Warren County,III,9,,39864,0,0
2009 - 2010,571 Warren County,III,10,,44482,0,0
2009 - 2010,571 Warren County,III,11,,44571,0,0
2009 - 2010,571 Warren County,III,12,,44657,0,0
2009 - 2010,571 Warren County,III,13,,44749,0,0
2009 - 2010,571 Warren County,III,14,,44836,0,0
2009 - 2010,571 Warren County,III,15,,46094,0,0
2009 - 2010,571 Warren County,III,16,,46181,0,0
2009 - 2010,571 Warren County,III,17,,46267,0,0
2009 - 2010,571 Warren County,III,18,,46355,0,0
2009 - 2010,571 Warren County,III,19,,46444,0,0
2009 - 2010,571 Warren County,III,20,,46958,0,0
2009 - 2010,571 Warren County,III,21,,46958,0,0
2009 - 2010,571 Warren County,III,22,,46958,0,0
2009 - 2010,571 Warren County,III,23,,46958,0,0
2009 - 2010,571 Warren County,III,24,,46958,0,0
2009 - 2010,571 Warren County,III,25,,46958,0,0
2009 - 2010,571 Warren County,III,26,,46958,0,0
2009 - 2010,571 Warren County,III,27,,46958,0,0
2009 - 2010,571 Warren County,III,28,,46958,0,0
2009 - 2010,571 Warren County,III,29,,46958,0,0
2009 - 2010,571 Warren County,III,30,,46958,0,0
2009 - 2010,571 Warren County,III,31,,46958,0,0
2009 - 2010,571 Warren County,III,32,,46958,0,0
2009 - 2010,571 Warren County,III,33,,46958,0,0
2009 - 2010,571 Warren County,III,34,,46958,0,0
2009 - 2010,571 Warren County,III,35,,46958,0,0
2009 - 2010,571 Warren County,III,36,,46958,0,0
2009 - 2010,571 Warren County,III,37,,46958,0,0
2009 - 2010,571 Warren County,III,38,,46958,0,0
2009 - 2010,571 Warren County,III,39,,46958,0,0
2009 - 2010,571 Warren County,III,40,,46958,0,0
2009 - 2010,571 Warren County,IV,0,,28712,0,0
2009 - 2010,571 Warren County,IV,1,,28712,0,0
2009 - 2010,571 Warren County,IV,2,,28712,0,0
2009 - 2010,571 Warren County,IV,3,,28712,0,0
2009 - 2010,571 Warren County,IV,4,,28712,0,0
2009 - 2010,571 Warren County,IV,5,,28712,0,0
2009 - 2010,571 Warren County,IV,6,,28712,0,0
2009 - 2010,571 Warren County,IV,7,,28712,0,0
2009 - 2010,571 Warren County,IV,8,,28712,0,0
2009 - 2010,571 Warren County,IV,9,,28712,0,0
2009 - 2010,571 Warren County,IV,10,,28712,0,0
2009 - 2010,571 Warren County,IV,11,,28712,0,0
2009 - 2010,571 Warren County,IV,12,,28712,0,0
2009 - 2010,571 Warren County,IV,13,,28712,0,0
2009 - 2010,571 Warren County,IV,14,,28712,0,0
2009 - 2010,571 Warren County,IV,15,,28712,0,0
2009 - 2010,571 Warren County,IV,16,,28712,0,0
2009 - 2010,571 Warren County,IV,17,,28712,0,0
2009 - 2010,571 Warren County,IV,18,,28712,0,0
2009 - 2010,571 Warren County,IV,19,,28712,0,0
2009 - 2010,571 Warren County,IV,20,,28712,0,0
2009 - 2010,571 Warren County,IV,21,,28712,0,0
2009 - 2010,571 Warren County,IV,22,,28712,0,0
2009 - 2010,571 Warren County,IV,23,,28712,0,0
2009 - 2010,571 Warren County,IV,24,,28712,0,0
2009 - 2010,571 Warren County,IV,25,,28712,0,0
2009 - 2010,571 Warren County,IV,26,,28712,0,0
2009 - 2010,571 Warren County,IV,27,,28712,0,0
2009 - 2010,571 Warren County,IV,28,,28712,0,0
2009 - 2010,571 Warren County,IV,29,,28712,0,0
2009 - 2010,571 Warren County,IV,30,,28712,0,0
2009 - 2010,571 Warren County,IV,31,,28712,0,0
2009 - 2010,571 Warren County,IV,32,,28712,0,0
2009 - 2010,571 Warren County,IV,33,,28712,0,0
2009 - 2010,571 Warren County,IV,34,,28712,0,0
2009 - 2010,571 Warren County,IV,35,,28712,0,0
2009 - 2010,571 Warren County,IV,36,,28712,0,0
2009 - 2010,571 Warren County,IV,37,,28712,0,0
2009 - 2010,571 Warren County,IV,38,,28712,0,0
2009 - 2010,571 Warren County,IV,39,,28712,0,0
2009 - 2010,571 Warren County,IV,40,,28712,0,0
2009 - 2010,571 Warren County,V,0,,26803,0,0
2009 - 2010,571 Warren County,V,1,,26803,0,0
2009 - 2010,571 Warren County,V,2,,26803,0,0
2009 - 2010,571 Warren County,V,3,,26803,0,0
2009 - 2010,571 Warren County,V,4,,26803,0,0
2009 - 2010,571 Warren County,V,5,,26803,0,0
2009 - 2010,571 Warren County,V,6,,26803,0,0
2009 - 2010,571 Warren County,V,7,,26803,0,0
2009 - 2010,571 Warren County,V,8,,26803,0,0
2009 - 2010,571 Warren County,V,9,,26803,0,0
2009 - 2010,571 Warren County,V,10,,26803,0,0
2009 - 2010,571 Warren County,V,11,,26803,0,0
2009 - 2010,571 Warren County,V,12,,26803,0,0
2009 - 2010,571 Warren County,V,13,,26803,0,0
2009 - 2010,571 Warren County,V,14,,26803,0,0
2009 - 2010,571 Warren County,V,15,,26803,0,0
2009 - 2010,571 Warren County,V,16,,26803,0,0
2009 - 2010,571 Warren County,V,17,,26803,0,0
2009 - 2010,571 Warren County,V,18,,26803,0,0
2009 - 2010,571 Warren County,V,19,,26803,0,0
2009 - 2010,571 Warren County,V,20,,26803,0,0
2009 - 2010,571 Warren County,V,21,,26803,0,0
2009 - 2010,571 Warren County,V,22,,26803,0,0
2009 - 2010,571 Warren County,V,23,,26803,0,0
2009 - 2010,571 Warren County,V,24,,26803,0,0
2009 - 2010,571 Warren County,V,25,,26803,0,0
2009 - 2010,571 Warren County,V,26,,26803,0,0
2009 - 2010,571 Warren County,V,27,,26803,0,0
2009 - 2010,571 Warren County,V,28,,26803,0,0
2009 - 2010,571 Warren County,V,29,,26803,0,0
2009 - 2010,571 Warren County,V,30,,26803,0,0
2009 - 2010,571 Warren County,V,31,,26803,0,0
2009 - 2010,571 Warren County,V,32,,26803,0,0
2009 - 2010,571 Warren County,V,33,,26803,0,0
2009 - 2010,571 Warren County,V,34,,26803,0,0
2009 - 2010,571 Warren County,V,35,,26803,0,0
2009 - 2010,571 Warren County,V,36,,26803,0,0
2009 - 2010,571 Warren County,V,37,,26803,0,0
2009 - 2010,571 Warren County,V,38,,26803,0,0
2009 - 2010,571 Warren County,V,39,,26803,0,0
2009 - 2010,571 Warren County,V,40,,26803,0,0
2009 - 2010,575 Washington County,I,0,,43555,0,0
2009 - 2010,575 Washington County,I,1,,43694,0,0
2009 - 2010,575 Washington County,I,2,,43835,0,0
2009 - 2010,575 Washington County,I,3,,43973,0,0
2009 - 2010,575 Washington County,I,4,,46399,0,0
2009 - 2010,575 Washington County,I,5,,46543,0,0
2009 - 2010,575 Washington County,I,6,,46686,0,0
2009 - 2010,575 Washington County,I,7,,46833,0,0
2009 - 2010,575 Washington County,I,8,,46977,0,0
2009 - 2010,575 Washington County,I,9,,47120,0,0
2009 - 2010,575 Washington County,I,10,,51774,0,0
2009 - 2010,575 Washington County,I,11,,51916,0,0
2009 - 2010,575 Washington County,I,12,,52063,0,0
2009 - 2010,575 Washington County,I,13,,52208,0,0
2009 - 2010,575 Washington County,I,14,,52351,0,0
2009 - 2010,575 Washington County,I,15,,53586,0,0
2009 - 2010,575 Washington County,I,16,,53732,0,0
2009 - 2010,575 Washington County,I,17,,53877,0,0
2009 - 2010,575 Washington County,I,18,,54019,0,0
2009 - 2010,575 Washington County,I,19,,54163,0,0
2009 - 2010,575 Washington County,I,20,,54939,0,0
2009 - 2010,575 Washington County,I,21,,55083,0,0
2009 - 2010,575 Washington County,I,22,,55225,0,0
2009 - 2010,575 Washington County,I,23,,55371,0,0
2009 - 2010,575 Washington County,I,24,,55515,0,0
2009 - 2010,575 Washington County,I,25,,55660,0,0
2009 - 2010,575 Washington County,I,26,,55895,0,0
2009 - 2010,575 Washington County,I,27,,55895,0,0
2009 - 2010,575 Washington County,I,28,,57082,0,0
2009 - 2010,575 Washington County,I,29,,57321,0,0
2009 - 2010,575 Washington County,I,30,,57437,0,0
2009 - 2010,575 Washington County,I,31,,57437,0,0
2009 - 2010,575 Washington County,I,32,,57437,0,0
2009 - 2010,575 Washington County,I,33,,57437,0,0
2009 - 2010,575 Washington County,I,34,,57437,0,0
2009 - 2010,575 Washington County,I,35,,57437,0,0
2009 - 2010,575 Washington County,I,36,,57437,0,0
2009 - 2010,575 Washington County,I,37,,57437,0,0
2009 - 2010,575 Washington County,I,38,,57437,0,0
2009 - 2010,575 Washington County,I,39,,57437,0,0
2009 - 2010,575 Washington County,I,40,,57437,0,0
2009 - 2010,575 Washington County,II,0,,39714,0,0
2009 - 2010,575 Washington County,II,1,,39855,0,0
2009 - 2010,575 Washington County,II,2,,39995,0,0
2009 - 2010,575 Washington County,II,3,,40136,0,0
2009 - 2010,575 Washington County,II,4,,42375,0,0
2009 - 2010,575 Washington County,II,5,,42516,0,0
2009 - 2010,575 Washington County,II,6,,42656,0,0
2009 - 2010,575 Washington County,II,7,,42798,0,0
2009 - 2010,575 Washington County,II,8,,42936,0,0
2009 - 2010,575 Washington County,II,9,,43073,0,0
2009 - 2010,575 Washington County,II,10,,47722,0,0
2009 - 2010,575 Washington County,II,11,,47866,0,0
2009 - 2010,575 Washington County,II,12,,48011,0,0
2009 - 2010,575 Washington County,II,13,,48154,0,0
2009 - 2010,575 Washington County,II,14,,48299,0,0
2009 - 2010,575 Washington County,II,15,,49542,0,0
2009 - 2010,575 Washington County,II,16,,49686,0,0
2009 - 2010,575 Washington County,II,17,,49829,0,0
2009 - 2010,575 Washington County,II,18,,49974,0,0
2009 - 2010,575 Washington County,II,19,,50118,0,0
2009 - 2010,575 Washington County,II,20,,50893,0,0
2009 - 2010,575 Washington County,II,21,,51035,0,0
2009 - 2010,575 Washington County,II,22,,51182,0,0
2009 - 2010,575 Washington County,II,23,,51326,0,0
2009 - 2010,575 Washington County,II,24,,51471,0,0
2009 - 2010,575 Washington County,II,25,,51614,0,0
2009 - 2010,575 Washington County,II,26,,51850,0,0
2009 - 2010,575 Washington County,II,27,,51850,0,0
2009 - 2010,575 Washington County,II,28,,53036,0,0
2009 - 2010,575 Washington County,II,29,,53274,0,0
2009 - 2010,575 Washington County,II,30,,53392,0,0
2009 - 2010,575 Washington County,II,31,,53392,0,0
2009 - 2010,575 Washington County,II,32,,53392,0,0
2009 - 2010,575 Washington County,II,33,,53392,0,0
2009 - 2010,575 Washington County,II,34,,53392,0,0
2009 - 2010,575 Washington County,II,35,,53392,0,0
2009 - 2010,575 Washington County,II,36,,53392,0,0
2009 - 2010,575 Washington County,II,37,,53392,0,0
2009 - 2010,575 Washington County,II,38,,53392,0,0
2009 - 2010,575 Washington County,II,39,,53392,0,0
2009 - 2010,575 Washington County,II,40,,53392,0,0
2009 - 2010,575 Washington County,III,0,,35814,0,0
2009 - 2010,575 Washington County,III,1,,35955,0,0
2009 - 2010,575 Washington County,III,2,,36097,0,0
2009 - 2010,575 Washington County,III,3,,36236,0,0
2009 - 2010,575 Washington County,III,4,,38346,0,0
2009 - 2010,575 Washington County,III,5,,38486,0,0
2009 - 2010,575 Washington County,III,6,,38627,0,0
2009 - 2010,575 Washington County,III,7,,38767,0,0
2009 - 2010,575 Washington County,III,8,,38907,0,0
2009 - 2010,575 Washington County,III,9,,39050,0,0
2009 - 2010,575 Washington County,III,10,,43706,0,0
2009 - 2010,575 Washington County,III,11,,43849,0,0
2009 - 2010,575 Washington County,III,12,,43989,0,0
2009 - 2010,575 Washington County,III,13,,44128,0,0
2009 - 2010,575 Washington County,III,14,,44267,0,0
2009 - 2010,575 Washington County,III,15,,45481,0,0
2009 - 2010,575 Washington County,III,16,,45627,0,0
2009 - 2010,575 Washington County,III,17,,45771,0,0
2009 - 2010,575 Washington County,III,18,,45916,0,0
2009 - 2010,575 Washington County,III,19,,46062,0,0
2009 - 2010,575 Washington County,III,20,,46847,0,0
2009 - 2010,575 Washington County,III,21,,46993,0,0
2009 - 2010,575 Washington County,III,22,,47139,0,0
2009 - 2010,575 Washington County,III,23,,47283,0,0
2009 - 2010,575 Washington County,III,24,,47424,0,0
2009 - 2010,575 Washington County,III,25,,47568,0,0
2009 - 2010,575 Washington County,III,26,,47806,0,0
2009 - 2010,575 Washington County,III,27,,47806,0,0
2009 - 2010,575 Washington County,III,28,,48993,0,0
2009 - 2010,575 Washington County,III,29,,49229,0,0
2009 - 2010,575 Washington County,III,30,,49349,0,0
2009 - 2010,575 Washington County,III,31,,49349,0,0
2009 - 2010,575 Washington County,III,32,,49349,0,0
2009 - 2010,575 Washington County,III,33,,49349,0,0
2009 - 2010,575 Washington County,III,34,,49349,0,0
2009 - 2010,575 Washington County,III,35,,49349,0,0
2009 - 2010,575 Washington County,III,36,,49349,0,0
2009 - 2010,575 Washington County,III,37,,49349,0,0
2009 - 2010,575 Washington County,III,38,,49349,0,0
2009 - 2010,575 Washington County,III,39,,49349,0,0
2009 - 2010,575 Washington County,III,40,,49349,0,0
2009 - 2010,575 Washington County,IV,0,,28305,0,0
2009 - 2010,575 Washington County,IV,1,,28305,0,0
2009 - 2010,575 Washington County,IV,2,,28305,0,0
2009 - 2010,575 Washington County,IV,3,,28305,0,0
2009 - 2010,575 Washington County,IV,4,,28305,0,0
2009 - 2010,575 Washington County,IV,5,,28305,0,0
2009 - 2010,575 Washington County,IV,6,,28305,0,0
2009 - 2010,575 Washington County,IV,7,,28305,0,0
2009 - 2010,575 Washington County,IV,8,,28305,0,0
2009 - 2010,575 Washington County,IV,9,,28305,0,0
2009 - 2010,575 Washington County,IV,10,,28305,0,0
2009 - 2010,575 Washington County,IV,11,,28305,0,0
2009 - 2010,575 Washington County,IV,12,,28305,0,0
2009 - 2010,575 Washington County,IV,13,,28305,0,0
2009 - 2010,575 Washington County,IV,14,,28305,0,0
2009 - 2010,575 Washington County,IV,15,,28305,0,0
2009 - 2010,575 Washington County,IV,16,,28305,0,0
2009 - 2010,575 Washington County,IV,17,,28305,0,0
2009 - 2010,575 Washington County,IV,18,,28305,0,0
2009 - 2010,575 Washington County,IV,19,,28305,0,0
2009 - 2010,575 Washington County,IV,20,,28305,0,0
2009 - 2010,575 Washington County,IV,21,,28305,0,0
2009 - 2010,575 Washington County,IV,22,,28305,0,0
2009 - 2010,575 Washington County,IV,23,,28305,0,0
2009 - 2010,575 Washington County,IV,24,,28305,0,0
2009 - 2010,575 Washington County,IV,25,,28305,0,0
2009 - 2010,575 Washington County,IV,26,,28305,0,0
2009 - 2010,575 Washington County,IV,27,,28305,0,0
2009 - 2010,575 Washington County,IV,28,,28305,0,0
2009 - 2010,575 Washington County,IV,29,,28305,0,0
2009 - 2010,575 Washington County,IV,30,,28305,0,0
2009 - 2010,575 Washington County,IV,31,,28305,0,0
2009 - 2010,575 Washington County,IV,32,,28305,0,0
2009 - 2010,575 Washington County,IV,33,,28305,0,0
2009 - 2010,575 Washington County,IV,34,,28305,0,0
2009 - 2010,575 Washington County,IV,35,,28305,0,0
2009 - 2010,575 Washington County,IV,36,,28305,0,0
2009 - 2010,575 Washington County,IV,37,,28305,0,0
2009 - 2010,575 Washington County,IV,38,,28305,0,0
2009 - 2010,575 Washington County,IV,39,,28305,0,0
2009 - 2010,575 Washington County,IV,40,,28305,0,0
2009 - 2010,575 Washington County,V,0,,26424,0,0
2009 - 2010,575 Washington County,V,1,,26424,0,0
2009 - 2010,575 Washington County,V,2,,26424,0,0
2009 - 2010,575 Washington County,V,3,,26424,0,0
2009 - 2010,575 Washington County,V,4,,26424,0,0
2009 - 2010,575 Washington County,V,5,,26424,0,0
2009 - 2010,575 Washington County,V,6,,26424,0,0
2009 - 2010,575 Washington County,V,7,,26424,0,0
2009 - 2010,575 Washington County,V,8,,26424,0,0
2009 - 2010,575 Washington County,V,9,,26424,0,0
2009 - 2010,575 Washington County,V,10,,26424,0,0
2009 - 2010,575 Washington County,V,11,,26424,0,0
2009 - 2010,575 Washington County,V,12,,26424,0,0
2009 - 2010,575 Washington County,V,13,,26424,0,0
2009 - 2010,575 Washington County,V,14,,26424,0,0
2009 - 2010,575 Washington County,V,15,,26424,0,0
2009 - 2010,575 Washington County,V,16,,26424,0,0
2009 - 2010,575 Washington County,V,17,,26424,0,0
2009 - 2010,575 Washington County,V,18,,26424,0,0
2009 - 2010,575 Washington County,V,19,,26424,0,0
2009 - 2010,575 Washington County,V,20,,26424,0,0
2009 - 2010,575 Washington County,V,21,,26424,0,0
2009 - 2010,575 Washington County,V,22,,26424,0,0
2009 - 2010,575 Washington County,V,23,,26424,0,0
2009 - 2010,575 Washington County,V,24,,26424,0,0
2009 - 2010,575 Washington County,V,25,,26424,0,0
2009 - 2010,575 Washington County,V,26,,26424,0,0
2009 - 2010,575 Washington County,V,27,,26424,0,0
2009 - 2010,575 Washington County,V,28,,26424,0,0
2009 - 2010,575 Washington County,V,29,,26424,0,0
2009 - 2010,575 Washington County,V,30,,26424,0,0
2009 - 2010,575 Washington County,V,31,,26424,0,0
2009 - 2010,575 Washington County,V,32,,26424,0,0
2009 - 2010,575 Washington County,V,33,,26424,0,0
2009 - 2010,575 Washington County,V,34,,26424,0,0
2009 - 2010,575 Washington County,V,35,,26424,0,0
2009 - 2010,575 Washington County,V,36,,26424,0,0
2009 - 2010,575 Washington County,V,37,,26424,0,0
2009 - 2010,575 Washington County,V,38,,26424,0,0
2009 - 2010,575 Washington County,V,39,,26424,0,0
2009 - 2010,575 Washington County,V,40,,26424,0,0
2009 - 2010,581 Wayne County,I,0,,41693,0,0
2009 - 2010,581 Wayne County,I,1,,41732,0,0
2009 - 2010,581 Wayne County,I,2,,41776,0,0
2009 - 2010,581 Wayne County,I,3,,41862,0,0
2009 - 2010,581 Wayne County,I,4,,45336,0,0
2009 - 2010,581 Wayne County,I,5,,45424,0,0
2009 - 2010,581 Wayne County,I,6,,45510,0,0
2009 - 2010,581 Wayne County,I,7,,45595,0,0
2009 - 2010,581 Wayne County,I,8,,45684,0,0
2009 - 2010,581 Wayne County,I,9,,45773,0,0
2009 - 2010,581 Wayne County,I,10,,50651,0,0
2009 - 2010,581 Wayne County,I,11,,50736,0,0
2009 - 2010,581 Wayne County,I,12,,50823,0,0
2009 - 2010,581 Wayne County,I,13,,50906,0,0
2009 - 2010,581 Wayne County,I,14,,50998,0,0
2009 - 2010,581 Wayne County,I,15,,52099,0,0
2009 - 2010,581 Wayne County,I,16,,52181,0,0
2009 - 2010,581 Wayne County,I,17,,52270,0,0
2009 - 2010,581 Wayne County,I,18,,52354,0,0
2009 - 2010,581 Wayne County,I,19,,52443,0,0
2009 - 2010,581 Wayne County,I,20,,53013,0,0
2009 - 2010,581 Wayne County,I,21,,53013,0,0
2009 - 2010,581 Wayne County,I,22,,53013,0,0
2009 - 2010,581 Wayne County,I,23,,53013,0,0
2009 - 2010,581 Wayne County,I,24,,53013,0,0
2009 - 2010,581 Wayne County,I,25,,53684,0,0
2009 - 2010,581 Wayne County,I,26,,54013,0,0
2009 - 2010,581 Wayne County,I,27,,54341,0,0
2009 - 2010,581 Wayne County,I,28,,54341,0,0
2009 - 2010,581 Wayne County,I,29,,54341,0,0
2009 - 2010,581 Wayne County,I,30,,54341,0,0
2009 - 2010,581 Wayne County,I,31,,54341,0,0
2009 - 2010,581 Wayne County,I,32,,54341,0,0
2009 - 2010,581 Wayne County,I,33,,54341,0,0
2009 - 2010,581 Wayne County,I,34,,54341,0,0
2009 - 2010,581 Wayne County,I,35,,54341,0,0
2009 - 2010,581 Wayne County,I,36,,54341,0,0
2009 - 2010,581 Wayne County,I,37,,54341,0,0
2009 - 2010,581 Wayne County,I,38,,54341,0,0
2009 - 2010,581 Wayne County,I,39,,54341,0,0
2009 - 2010,581 Wayne County,I,40,,54341,0,0
2009 - 2010,581 Wayne County,II,0,,37716,0,0
2009 - 2010,581 Wayne County,II,1,,37799,0,0
2009 - 2010,581 Wayne County,II,2,,37883,0,0
2009 - 2010,581 Wayne County,II,3,,37967,0,0
2009 - 2010,581 Wayne County,II,4,,41567,0,0
2009 - 2010,581 Wayne County,II,5,,41651,0,0
2009 - 2010,581 Wayne County,II,6,,41732,0,0
2009 - 2010,581 Wayne County,II,7,,41817,0,0
2009 - 2010,581 Wayne County,II,8,,41906,0,0
2009 - 2010,581 Wayne County,II,9,,41988,0,0
2009 - 2010,581 Wayne County,II,10,,46595,0,0
2009 - 2010,581 Wayne County,II,11,,46684,0,0
2009 - 2010,581 Wayne County,II,12,,46772,0,0
2009 - 2010,581 Wayne County,II,13,,46859,0,0
2009 - 2010,581 Wayne County,II,14,,46946,0,0
2009 - 2010,581 Wayne County,II,15,,48150,0,0
2009 - 2010,581 Wayne County,II,16,,48238,0,0
2009 - 2010,581 Wayne County,II,17,,48325,0,0
2009 - 2010,581 Wayne County,II,18,,48413,0,0
2009 - 2010,581 Wayne County,II,19,,48501,0,0
2009 - 2010,581 Wayne County,II,20,,49026,0,0
2009 - 2010,581 Wayne County,II,21,,49026,0,0
2009 - 2010,581 Wayne County,II,22,,49026,0,0
2009 - 2010,581 Wayne County,II,23,,49026,0,0
2009 - 2010,581 Wayne County,II,24,,49026,0,0
2009 - 2010,581 Wayne County,II,25,,49696,0,0
2009 - 2010,581 Wayne County,II,26,,50027,0,0
2009 - 2010,581 Wayne County,II,27,,50716,0,0
2009 - 2010,581 Wayne County,II,28,,50716,0,0
2009 - 2010,581 Wayne County,II,29,,50716,0,0
2009 - 2010,581 Wayne County,II,30,,50716,0,0
2009 - 2010,581 Wayne County,II,31,,50716,0,0
2009 - 2010,581 Wayne County,II,32,,50716,0,0
2009 - 2010,581 Wayne County,II,33,,50716,0,0
2009 - 2010,581 Wayne County,II,34,,50716,0,0
2009 - 2010,581 Wayne County,II,35,,50716,0,0
2009 - 2010,581 Wayne County,II,36,,50716,0,0
2009 - 2010,581 Wayne County,II,37,,50716,0,0
2009 - 2010,581 Wayne County,II,38,,50716,0,0
2009 - 2010,581 Wayne County,II,39,,50716,0,0
2009 - 2010,581 Wayne County,II,40,,50716,0,0
2009 - 2010,581 Wayne County,III,0,,33909,0,0
2009 - 2010,581 Wayne County,III,1,,33994,0,0
2009 - 2010,581 Wayne County,III,2,,34079,0,0
2009 - 2010,581 Wayne County,III,3,,34164,0,0
2009 - 2010,581 Wayne County,III,4,,37822,0,0
2009 - 2010,581 Wayne County,III,5,,37907,0,0
2009 - 2010,581 Wayne County,III,6,,37995,0,0
2009 - 2010,581 Wayne County,III,7,,38076,0,0
2009 - 2010,581 Wayne County,III,8,,38164,0,0
2009 - 2010,581 Wayne County,III,9,,38248,0,0
2009 - 2010,581 Wayne County,III,10,,42565,0,0
2009 - 2010,581 Wayne County,III,11,,42646,0,0
2009 - 2010,581 Wayne County,III,12,,42730,0,0
2009 - 2010,581 Wayne County,III,13,,42816,0,0
2009 - 2010,581 Wayne County,III,14,,42903,0,0
2009 - 2010,581 Wayne County,III,15,,44218,0,0
2009 - 2010,581 Wayne County,III,16,,44306,0,0
2009 - 2010,581 Wayne County,III,17,,44388,0,0
2009 - 2010,581 Wayne County,III,18,,44473,0,0
2009 - 2010,581 Wayne County,III,19,,44558,0,0
2009 - 2010,581 Wayne County,III,20,,45015,0,0
2009 - 2010,581 Wayne County,III,21,,45015,0,0
2009 - 2010,581 Wayne County,III,22,,45015,0,0
2009 - 2010,581 Wayne County,III,23,,45015,0,0
2009 - 2010,581 Wayne County,III,24,,45015,0,0
2009 - 2010,581 Wayne County,III,25,,45677,0,0
2009 - 2010,581 Wayne County,III,26,,46006,0,0
2009 - 2010,581 Wayne County,III,27,,46335,0,0
2009 - 2010,581 Wayne County,III,28,,46335,0,0
2009 - 2010,581 Wayne County,III,29,,46335,0,0
2009 - 2010,581 Wayne County,III,30,,46335,0,0
2009 - 2010,581 Wayne County,III,31,,46335,0,0
2009 - 2010,581 Wayne County,III,32,,46335,0,0
2009 - 2010,581 Wayne County,III,33,,46335,0,0
2009 - 2010,581 Wayne County,III,34,,46335,0,0
2009 - 2010,581 Wayne County,III,35,,46335,0,0
2009 - 2010,581 Wayne County,III,36,,46335,0,0
2009 - 2010,581 Wayne County,III,37,,46335,0,0
2009 - 2010,581 Wayne County,III,38,,46335,0,0
2009 - 2010,581 Wayne County,III,39,,46335,0,0
2009 - 2010,581 Wayne County,III,40,,46335,0,0
2009 - 2010,581 Wayne County,IV,0,,29955,0,0
