Fiscal Year,District,Rank,Years,,I,II,III
2010 - 2011,006 Anchorage Independent,III,4,,38365,39599,0
2010 - 2011,006 Anchorage Independent,III,5,,39445,40373,0
2010 - 2011,006 Anchorage Independent,III,6,,40527,41608,0
2010 - 2011,006 Anchorage Independent,III,7,,41453,42535,0
2010 - 2011,006 Anchorage Independent,III,8,,42535,43461,0
2010 - 2011,006 Anchorage Independent,III,9,,43615,44388,0
2010 - 2011,006 Anchorage Independent,III,10,,44696,46397,0
2010 - 2011,006 Anchorage Independent,III,11,,47168,47322,0
2010 - 2011,006 Anchorage Independent,III,12,,47785,48094,0
2010 - 2011,006 Anchorage Independent,III,13,,48866,49022,0
2010 - 2011,006 Anchorage Independent,III,14,,49022,49948,0
2010 - 2011,006 Anchorage Independent,III,15,,49792,50900,0
2010 - 2011,006 Anchorage Independent,III,16,,51535,52805,0
2010 - 2011,006 Anchorage Independent,III,17,,52645,53755,0
2010 - 2011,006 Anchorage Independent,III,18,,53755,54708,0
2010 - 2011,006 Anchorage Independent,III,19,,54866,55660,0
2010 - 2011,006 Anchorage Independent,III,20,,55976,56611,0
2010 - 2011,006 Anchorage Independent,III,21,,57088,57562,0
2010 - 2011,006 Anchorage Independent,III,22,,58197,58514,0
2010 - 2011,006 Anchorage Independent,III,23,,59307,59465,0
2010 - 2011,006 Anchorage Independent,III,24,,60417,60734,0
2010 - 2011,006 Anchorage Independent,III,25,,61528,61687,0
2010 - 2011,006 Anchorage Independent,III,26,,62639,62796,0
2010 - 2011,006 Anchorage Independent,III,27,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,28,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,29,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,30,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,31,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,32,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,33,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,34,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,35,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,36,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,37,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,38,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,39,,63272,63432,0
2010 - 2011,006 Anchorage Independent,III,40,,63272,63432,0
2010 - 2011,006 Anchorage Independent,IV,0,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,1,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,2,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,3,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,4,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,5,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,6,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,7,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,8,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,9,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,10,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,11,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,12,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,13,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,14,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,15,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,16,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,17,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,18,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,19,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,20,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,21,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,22,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,23,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,24,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,25,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,26,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,27,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,28,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,29,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,30,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,31,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,32,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,33,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,34,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,35,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,36,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,37,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,38,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,39,,28682,0,0
2010 - 2011,006 Anchorage Independent,IV,40,,28682,0,0
2010 - 2011,006 Anchorage Independent,V,0,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,1,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,2,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,3,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,4,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,5,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,6,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,7,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,8,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,9,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,10,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,11,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,12,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,13,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,14,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,15,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,16,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,17,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,18,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,19,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,20,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,21,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,22,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,23,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,24,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,25,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,26,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,27,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,28,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,29,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,30,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,31,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,32,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,33,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,34,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,35,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,36,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,37,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,38,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,39,,26845,0,0
2010 - 2011,006 Anchorage Independent,V,40,,26845,0,0
2010 - 2011,011 Anderson County,I,0,,41823,45170,0
2010 - 2011,011 Anderson County,I,1,,42614,45898,0
2010 - 2011,011 Anderson County,I,2,,43404,46626,0
2010 - 2011,011 Anderson County,I,3,,44194,47354,0
2010 - 2011,011 Anderson County,I,4,,44985,48083,0
2010 - 2011,011 Anderson County,I,5,,45776,48812,0
2010 - 2011,011 Anderson County,I,6,,46567,49540,0
2010 - 2011,011 Anderson County,I,7,,47356,50268,0
2010 - 2011,011 Anderson County,I,8,,48147,50996,0
2010 - 2011,011 Anderson County,I,9,,48938,51725,0
2010 - 2011,011 Anderson County,I,10,,49729,52453,0
2010 - 2011,011 Anderson County,I,11,,50519,53230,0
2010 - 2011,011 Anderson County,I,12,,51310,54492,0
2010 - 2011,011 Anderson County,I,13,,52100,54908,0
2010 - 2011,011 Anderson County,I,14,,52891,55367,0
2010 - 2011,011 Anderson County,I,15,,53681,56095,0
2010 - 2011,011 Anderson County,I,16,,54472,56823,0
2010 - 2011,011 Anderson County,I,17,,55263,57551,0
2010 - 2011,011 Anderson County,I,18,,56053,58279,0
2010 - 2011,011 Anderson County,I,19,,56843,59008,0
2010 - 2011,011 Anderson County,I,20,,57634,59737,0
2010 - 2011,011 Anderson County,I,21,,58425,60465,0
2010 - 2011,011 Anderson County,I,22,,59216,61193,0
2010 - 2011,011 Anderson County,I,23,,60005,61921,0
2010 - 2011,011 Anderson County,I,24,,60796,62649,0
2010 - 2011,011 Anderson County,I,25,,61587,63378,0
2010 - 2011,011 Anderson County,I,26,,62378,64107,0
2010 - 2011,011 Anderson County,I,27,,63168,64835,0
2010 - 2011,011 Anderson County,I,28,,63958,65563,0
2010 - 2011,011 Anderson County,I,29,,64749,66291,0
2010 - 2011,011 Anderson County,I,30,,65540,67020,0
2010 - 2011,011 Anderson County,I,31,,65540,67020,0
2010 - 2011,011 Anderson County,I,32,,65540,67020,0
2010 - 2011,011 Anderson County,I,33,,65540,67020,0
2010 - 2011,011 Anderson County,I,34,,65540,67020,0
2010 - 2011,011 Anderson County,I,35,,65540,67020,0
2010 - 2011,011 Anderson County,I,36,,65540,67020,0
2010 - 2011,011 Anderson County,I,37,,65540,67020,0
2010 - 2011,011 Anderson County,I,38,,65540,67020,0
2010 - 2011,011 Anderson County,I,39,,65540,67020,0
2010 - 2011,011 Anderson County,I,40,,65540,67020,0
2010 - 2011,011 Anderson County,II,0,,38253,0,0
2010 - 2011,011 Anderson County,II,1,,38941,0,0
2010 - 2011,011 Anderson County,II,2,,39630,0,0
2010 - 2011,011 Anderson County,II,3,,40318,0,0
2010 - 2011,011 Anderson County,II,4,,41007,0,0
2010 - 2011,011 Anderson County,II,5,,41696,0,0
2010 - 2011,011 Anderson County,II,6,,42384,0,0
2010 - 2011,011 Anderson County,II,7,,43072,0,0
2010 - 2011,011 Anderson County,II,8,,43761,0,0
2010 - 2011,011 Anderson County,II,9,,44450,0,0
2010 - 2011,011 Anderson County,II,10,,45139,0,0
2010 - 2011,011 Anderson County,II,11,,45826,0,0
2010 - 2011,011 Anderson County,II,12,,46515,0,0
2010 - 2011,011 Anderson County,II,13,,47204,0,0
2010 - 2011,011 Anderson County,II,14,,47893,0,0
2010 - 2011,011 Anderson County,II,15,,48581,0,0
2010 - 2011,011 Anderson County,II,16,,49269,0,0
2010 - 2011,011 Anderson County,II,17,,49958,0,0
2010 - 2011,011 Anderson County,II,18,,50647,0,0
2010 - 2011,011 Anderson County,II,19,,51335,0,0
2010 - 2011,011 Anderson County,II,20,,52024,0,0
2010 - 2011,011 Anderson County,II,21,,52712,0,0
2010 - 2011,011 Anderson County,II,22,,53401,0,0
2010 - 2011,011 Anderson County,II,23,,54089,0,0
2010 - 2011,011 Anderson County,II,24,,54778,0,0
2010 - 2011,011 Anderson County,II,25,,55467,0,0
2010 - 2011,011 Anderson County,II,26,,56155,0,0
2010 - 2011,011 Anderson County,II,27,,56843,0,0
2010 - 2011,011 Anderson County,II,28,,57532,0,0
2010 - 2011,011 Anderson County,II,29,,58221,0,0
2010 - 2011,011 Anderson County,II,30,,58910,0,0
2010 - 2011,011 Anderson County,II,31,,58910,0,0
2010 - 2011,011 Anderson County,II,32,,58910,0,0
2010 - 2011,011 Anderson County,II,33,,58910,0,0
2010 - 2011,011 Anderson County,II,34,,58910,0,0
2010 - 2011,011 Anderson County,II,35,,58910,0,0
2010 - 2011,011 Anderson County,II,36,,58910,0,0
2010 - 2011,011 Anderson County,II,37,,58910,0,0
2010 - 2011,011 Anderson County,II,38,,58910,0,0
2010 - 2011,011 Anderson County,II,39,,58910,0,0
2010 - 2011,011 Anderson County,II,40,,58910,0,0
2010 - 2011,011 Anderson County,III,0,,34682,0,0
2010 - 2011,011 Anderson County,III,1,,35269,0,0
2010 - 2011,011 Anderson County,III,2,,35856,0,0
2010 - 2011,011 Anderson County,III,3,,36442,0,0
2010 - 2011,011 Anderson County,III,4,,37029,0,0
2010 - 2011,011 Anderson County,III,5,,37615,0,0
2010 - 2011,011 Anderson County,III,6,,38202,0,0
2010 - 2011,011 Anderson County,III,7,,38788,0,0
2010 - 2011,011 Anderson County,III,8,,39375,0,0
2010 - 2011,011 Anderson County,III,9,,39961,0,0
2010 - 2011,011 Anderson County,III,10,,40548,0,0
2010 - 2011,011 Anderson County,III,11,,41134,0,0
2010 - 2011,011 Anderson County,III,12,,41721,0,0
2010 - 2011,011 Anderson County,III,13,,42308,0,0
2010 - 2011,011 Anderson County,III,14,,42894,0,0
2010 - 2011,011 Anderson County,III,15,,43480,0,0
2010 - 2011,011 Anderson County,III,16,,44067,0,0
2010 - 2011,011 Anderson County,III,17,,44654,0,0
2010 - 2011,011 Anderson County,III,18,,45241,0,0
2010 - 2011,011 Anderson County,III,19,,45826,0,0
2010 - 2011,011 Anderson County,III,20,,46413,0,0
2010 - 2011,011 Anderson County,III,21,,47000,0,0
2010 - 2011,011 Anderson County,III,22,,47587,0,0
2010 - 2011,011 Anderson County,III,23,,48173,0,0
2010 - 2011,011 Anderson County,III,24,,48759,0,0
2010 - 2011,011 Anderson County,III,25,,49346,0,0
2010 - 2011,011 Anderson County,III,26,,49933,0,0
2010 - 2011,011 Anderson County,III,27,,50519,0,0
2010 - 2011,011 Anderson County,III,28,,51105,0,0
2010 - 2011,011 Anderson County,III,29,,51692,0,0
2010 - 2011,011 Anderson County,III,30,,52279,0,0
2010 - 2011,011 Anderson County,III,31,,52279,0,0
2010 - 2011,011 Anderson County,III,32,,52279,0,0
2010 - 2011,011 Anderson County,III,33,,52279,0,0
2010 - 2011,011 Anderson County,III,34,,52279,0,0
2010 - 2011,011 Anderson County,III,35,,52279,0,0
2010 - 2011,011 Anderson County,III,36,,52279,0,0
2010 - 2011,011 Anderson County,III,37,,52279,0,0
2010 - 2011,011 Anderson County,III,38,,52279,0,0
2010 - 2011,011 Anderson County,III,39,,52279,0,0
2010 - 2011,011 Anderson County,III,40,,52279,0,0
2010 - 2011,011 Anderson County,IV,0,,34682,0,0
2010 - 2011,011 Anderson County,IV,1,,34682,0,0
2010 - 2011,011 Anderson County,IV,2,,34682,0,0
2010 - 2011,011 Anderson County,IV,3,,34682,0,0
2010 - 2011,011 Anderson County,IV,4,,34682,0,0
2010 - 2011,011 Anderson County,IV,5,,34682,0,0
2010 - 2011,011 Anderson County,IV,6,,34682,0,0
2010 - 2011,011 Anderson County,IV,7,,34682,0,0
2010 - 2011,011 Anderson County,IV,8,,34682,0,0
2010 - 2011,011 Anderson County,IV,9,,34682,0,0
2010 - 2011,011 Anderson County,IV,10,,34682,0,0
2010 - 2011,011 Anderson County,IV,11,,34682,0,0
2010 - 2011,011 Anderson County,IV,12,,34682,0,0
2010 - 2011,011 Anderson County,IV,13,,34682,0,0
2010 - 2011,011 Anderson County,IV,14,,34682,0,0
2010 - 2011,011 Anderson County,IV,15,,34682,0,0
2010 - 2011,011 Anderson County,IV,16,,34682,0,0
2010 - 2011,011 Anderson County,IV,17,,34682,0,0
2010 - 2011,011 Anderson County,IV,18,,34682,0,0
2010 - 2011,011 Anderson County,IV,19,,34682,0,0
2010 - 2011,011 Anderson County,IV,20,,34682,0,0
2010 - 2011,011 Anderson County,IV,21,,34682,0,0
2010 - 2011,011 Anderson County,IV,22,,34682,0,0
2010 - 2011,011 Anderson County,IV,23,,34682,0,0
2010 - 2011,011 Anderson County,IV,24,,34682,0,0
2010 - 2011,011 Anderson County,IV,25,,34682,0,0
2010 - 2011,011 Anderson County,IV,26,,34682,0,0
2010 - 2011,011 Anderson County,IV,27,,34682,0,0
2010 - 2011,011 Anderson County,IV,28,,34682,0,0
2010 - 2011,011 Anderson County,IV,29,,34682,0,0
2010 - 2011,011 Anderson County,IV,30,,34682,0,0
2010 - 2011,011 Anderson County,IV,31,,34682,0,0
2010 - 2011,011 Anderson County,IV,32,,34682,0,0
2010 - 2011,011 Anderson County,IV,33,,34682,0,0
2010 - 2011,011 Anderson County,IV,34,,34682,0,0
2010 - 2011,011 Anderson County,IV,35,,34682,0,0
2010 - 2011,011 Anderson County,IV,36,,34682,0,0
2010 - 2011,011 Anderson County,IV,37,,34682,0,0
2010 - 2011,011 Anderson County,IV,38,,34682,0,0
2010 - 2011,011 Anderson County,IV,39,,34682,0,0
2010 - 2011,011 Anderson County,IV,40,,34682,0,0
2010 - 2011,011 Anderson County,V,0,,26103,0,0
2010 - 2011,011 Anderson County,V,1,,26103,0,0
2010 - 2011,011 Anderson County,V,2,,26103,0,0
2010 - 2011,011 Anderson County,V,3,,26103,0,0
2010 - 2011,011 Anderson County,V,4,,26103,0,0
2010 - 2011,011 Anderson County,V,5,,26103,0,0
2010 - 2011,011 Anderson County,V,6,,26103,0,0
2010 - 2011,011 Anderson County,V,7,,26103,0,0
2010 - 2011,011 Anderson County,V,8,,26103,0,0
2010 - 2011,011 Anderson County,V,9,,26103,0,0
2010 - 2011,011 Anderson County,V,10,,26103,0,0
2010 - 2011,011 Anderson County,V,11,,26103,0,0
2010 - 2011,011 Anderson County,V,12,,26103,0,0
2010 - 2011,011 Anderson County,V,13,,26103,0,0
2010 - 2011,011 Anderson County,V,14,,26103,0,0
2010 - 2011,011 Anderson County,V,15,,26103,0,0
2010 - 2011,011 Anderson County,V,16,,26103,0,0
2010 - 2011,011 Anderson County,V,17,,26103,0,0
2010 - 2011,011 Anderson County,V,18,,26103,0,0
2010 - 2011,011 Anderson County,V,19,,26103,0,0
2010 - 2011,011 Anderson County,V,20,,26103,0,0
2010 - 2011,011 Anderson County,V,21,,26103,0,0
2010 - 2011,011 Anderson County,V,22,,26103,0,0
2010 - 2011,011 Anderson County,V,23,,26103,0,0
2010 - 2011,011 Anderson County,V,24,,26103,0,0
2010 - 2011,011 Anderson County,V,25,,26103,0,0
2010 - 2011,011 Anderson County,V,26,,26103,0,0
2010 - 2011,011 Anderson County,V,27,,26103,0,0
2010 - 2011,011 Anderson County,V,28,,26103,0,0
2010 - 2011,011 Anderson County,V,29,,26103,0,0
2010 - 2011,011 Anderson County,V,30,,26103,0,0
2010 - 2011,011 Anderson County,V,31,,26103,0,0
2010 - 2011,011 Anderson County,V,32,,26103,0,0
2010 - 2011,011 Anderson County,V,33,,26103,0,0
2010 - 2011,011 Anderson County,V,34,,26103,0,0
2010 - 2011,011 Anderson County,V,35,,26103,0,0
2010 - 2011,011 Anderson County,V,36,,26103,0,0
2010 - 2011,011 Anderson County,V,37,,26103,0,0
2010 - 2011,011 Anderson County,V,38,,26103,0,0
2010 - 2011,011 Anderson County,V,39,,26103,0,0
2010 - 2011,011 Anderson County,V,40,,26103,0,0
2010 - 2011,012 Ashland Independent,I,0,,42850,0,0
2010 - 2011,012 Ashland Independent,I,1,,43194,0,0
2010 - 2011,012 Ashland Independent,I,2,,43564,0,0
2010 - 2011,012 Ashland Independent,I,3,,43923,0,0
2010 - 2011,012 Ashland Independent,I,4,,44801,0,0
2010 - 2011,012 Ashland Independent,I,5,,45933,0,0
2010 - 2011,012 Ashland Independent,I,6,,47027,0,0
2010 - 2011,012 Ashland Independent,I,7,,47574,0,0
2010 - 2011,012 Ashland Independent,I,8,,47940,0,0
2010 - 2011,012 Ashland Independent,I,9,,48493,0,0
2010 - 2011,012 Ashland Independent,I,10,,50979,0,0
2010 - 2011,012 Ashland Independent,I,11,,52059,0,0
2010 - 2011,012 Ashland Independent,I,12,,53157,0,0
2010 - 2011,012 Ashland Independent,I,13,,53719,0,0
2010 - 2011,012 Ashland Independent,I,14,,54098,0,0
2010 - 2011,012 Ashland Independent,I,15,,54471,0,0
2010 - 2011,012 Ashland Independent,I,16,,54843,0,0
2010 - 2011,012 Ashland Independent,I,17,,55531,0,0
2010 - 2011,012 Ashland Independent,I,18,,55902,0,0
2010 - 2011,012 Ashland Independent,I,19,,56279,0,0
2010 - 2011,012 Ashland Independent,I,20,,56651,0,0
2010 - 2011,012 Ashland Independent,I,21,,57713,0,0
2010 - 2011,012 Ashland Independent,I,22,,58398,0,0
2010 - 2011,012 Ashland Independent,I,23,,58759,0,0
2010 - 2011,012 Ashland Independent,I,24,,59129,0,0
2010 - 2011,012 Ashland Independent,I,25,,59488,0,0
2010 - 2011,012 Ashland Independent,I,26,,59850,0,0
2010 - 2011,012 Ashland Independent,I,27,,60212,0,0
2010 - 2011,012 Ashland Independent,I,28,,60212,0,0
2010 - 2011,012 Ashland Independent,I,29,,60212,0,0
2010 - 2011,012 Ashland Independent,I,30,,60212,0,0
2010 - 2011,012 Ashland Independent,I,31,,60212,0,0
2010 - 2011,012 Ashland Independent,I,32,,60212,0,0
2010 - 2011,012 Ashland Independent,I,33,,60212,0,0
2010 - 2011,012 Ashland Independent,I,34,,60212,0,0
2010 - 2011,012 Ashland Independent,I,35,,60212,0,0
2010 - 2011,012 Ashland Independent,I,36,,60212,0,0
2010 - 2011,012 Ashland Independent,I,37,,60212,0,0
2010 - 2011,012 Ashland Independent,I,38,,60212,0,0
2010 - 2011,012 Ashland Independent,I,39,,60212,0,0
2010 - 2011,012 Ashland Independent,I,40,,60212,0,0
2010 - 2011,012 Ashland Independent,II,0,,38477,0,0
2010 - 2011,012 Ashland Independent,II,1,,38815,0,0
2010 - 2011,012 Ashland Independent,II,2,,39175,0,0
2010 - 2011,012 Ashland Independent,II,3,,39667,0,0
2010 - 2011,012 Ashland Independent,II,4,,40647,0,0
2010 - 2011,012 Ashland Independent,II,5,,41873,0,0
2010 - 2011,012 Ashland Independent,II,6,,42851,0,0
2010 - 2011,012 Ashland Independent,II,7,,43213,0,0
2010 - 2011,012 Ashland Independent,II,8,,43575,0,0
2010 - 2011,012 Ashland Independent,II,9,,44185,0,0
2010 - 2011,012 Ashland Independent,II,10,,46701,0,0
2010 - 2011,012 Ashland Independent,II,11,,47821,0,0
2010 - 2011,012 Ashland Independent,II,12,,48628,0,0
2010 - 2011,012 Ashland Independent,II,13,,49218,0,0
2010 - 2011,012 Ashland Independent,II,14,,49594,0,0
2010 - 2011,012 Ashland Independent,II,15,,49971,0,0
2010 - 2011,012 Ashland Independent,II,16,,50344,0,0
2010 - 2011,012 Ashland Independent,II,17,,51032,0,0
2010 - 2011,012 Ashland Independent,II,18,,51404,0,0
2010 - 2011,012 Ashland Independent,II,19,,51776,0,0
2010 - 2011,012 Ashland Independent,II,20,,52151,0,0
2010 - 2011,012 Ashland Independent,II,21,,53138,0,0
2010 - 2011,012 Ashland Independent,II,22,,53724,0,0
2010 - 2011,012 Ashland Independent,II,23,,54086,0,0
2010 - 2011,012 Ashland Independent,II,24,,54454,0,0
