Fiscal Year,District,Rank,Years,,I,II,III
2014 - 2015,006 Anchorage Independent,III,4,,42339,43702,0
2014 - 2015,006 Anchorage Independent,III,5,,43531,44553,0
2014 - 2015,006 Anchorage Independent,III,6,,44724,45918,0
2014 - 2015,006 Anchorage Independent,III,7,,45747,46940,0
2014 - 2015,006 Anchorage Independent,III,8,,46940,47963,0
2014 - 2015,006 Anchorage Independent,III,9,,48132,48985,0
2014 - 2015,006 Anchorage Independent,III,10,,49327,51201,0
2014 - 2015,006 Anchorage Independent,III,11,,52053,52223,0
2014 - 2015,006 Anchorage Independent,III,12,,52735,53077,0
2014 - 2015,006 Anchorage Independent,III,13,,53927,54099,0
2014 - 2015,006 Anchorage Independent,III,14,,54099,55122,0
2014 - 2015,006 Anchorage Independent,III,15,,54950,56173,0
2014 - 2015,006 Anchorage Independent,III,16,,56873,58273,0
2014 - 2015,006 Anchorage Independent,III,17,,58097,59323,0
2014 - 2015,006 Anchorage Independent,III,18,,59323,60374,0
2014 - 2015,006 Anchorage Independent,III,19,,60547,61424,0
2014 - 2015,006 Anchorage Independent,III,20,,61775,62475,0
2014 - 2015,006 Anchorage Independent,III,21,,63000,63525,0
2014 - 2015,006 Anchorage Independent,III,22,,64224,64574,0
2014 - 2015,006 Anchorage Independent,III,23,,65450,65625,0
2014 - 2015,006 Anchorage Independent,III,24,,66674,67025,0
2014 - 2015,006 Anchorage Independent,III,25,,67900,68076,0
2014 - 2015,006 Anchorage Independent,III,26,,69126,69300,0
2014 - 2015,006 Anchorage Independent,III,27,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,28,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,29,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,30,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,31,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,32,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,33,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,34,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,35,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,36,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,37,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,38,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,39,,69825,70001,0
2014 - 2015,006 Anchorage Independent,III,40,,69825,70001,0
2014 - 2015,006 Anchorage Independent,IV,0,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,1,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,2,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,3,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,4,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,5,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,6,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,7,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,8,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,9,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,10,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,11,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,12,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,13,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,14,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,15,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,16,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,17,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,18,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,19,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,20,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,21,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,22,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,23,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,24,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,25,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,26,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,27,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,28,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,29,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,30,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,31,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,32,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,33,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,34,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,35,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,36,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,37,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,38,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,39,,31652,0,0
2014 - 2015,006 Anchorage Independent,IV,40,,31652,0,0
2014 - 2015,006 Anchorage Independent,V,0,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,1,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,2,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,3,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,4,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,5,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,6,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,7,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,8,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,9,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,10,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,11,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,12,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,13,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,14,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,15,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,16,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,17,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,18,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,19,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,20,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,21,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,22,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,23,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,24,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,25,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,26,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,27,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,28,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,29,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,30,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,31,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,32,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,33,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,34,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,35,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,36,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,37,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,38,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,39,,29625,0,0
2014 - 2015,006 Anchorage Independent,V,40,,29625,0,0
2014 - 2015,011 Anderson County,I,0,,41856,45335,0
2014 - 2015,011 Anderson County,I,1,,42664,46078,0
2014 - 2015,011 Anderson County,I,2,,43470,46821,0
2014 - 2015,011 Anderson County,I,3,,44277,47563,0
2014 - 2015,011 Anderson County,I,4,,45083,48306,0
2014 - 2015,011 Anderson County,I,5,,45889,49049,0
2014 - 2015,011 Anderson County,I,6,,46696,49793,0
2014 - 2015,011 Anderson County,I,7,,47503,50536,0
2014 - 2015,011 Anderson County,I,8,,48308,51279,0
2014 - 2015,011 Anderson County,I,9,,49115,52021,0
2014 - 2015,011 Anderson County,I,10,,49922,52764,0
2014 - 2015,011 Anderson County,I,11,,50728,53507,0
2014 - 2015,011 Anderson County,I,12,,51534,54300,0
2014 - 2015,011 Anderson County,I,13,,52341,55587,0
2014 - 2015,011 Anderson County,I,14,,53148,56012,0
2014 - 2015,011 Anderson County,I,15,,53954,56479,0
2014 - 2015,011 Anderson County,I,16,,54760,57222,0
2014 - 2015,011 Anderson County,I,17,,55567,57965,0
2014 - 2015,011 Anderson County,I,18,,56373,58708,0
2014 - 2015,011 Anderson County,I,19,,57180,59451,0
2014 - 2015,011 Anderson County,I,20,,57986,60194,0
2014 - 2015,011 Anderson County,I,21,,58792,60937,0
2014 - 2015,011 Anderson County,I,22,,59599,61680,0
2014 - 2015,011 Anderson County,I,23,,60406,62423,0
2014 - 2015,011 Anderson County,I,24,,61211,63166,0
2014 - 2015,011 Anderson County,I,25,,62018,63909,0
2014 - 2015,011 Anderson County,I,26,,62825,64652,0
2014 - 2015,011 Anderson County,I,27,,63632,65395,0
2014 - 2015,011 Anderson County,I,28,,64437,66138,0
2014 - 2015,011 Anderson County,I,29,,65244,66881,0
2014 - 2015,011 Anderson County,I,30,,66051,67624,0
2014 - 2015,011 Anderson County,I,31,,66195,67624,0
2014 - 2015,011 Anderson County,I,32,,66195,67624,0
2014 - 2015,011 Anderson County,I,33,,66195,67624,0
2014 - 2015,011 Anderson County,I,34,,66195,67624,0
2014 - 2015,011 Anderson County,I,35,,66195,67624,0
2014 - 2015,011 Anderson County,I,36,,66195,67624,0
2014 - 2015,011 Anderson County,I,37,,66195,67624,0
2014 - 2015,011 Anderson County,I,38,,66195,67624,0
2014 - 2015,011 Anderson County,I,39,,66195,67624,0
2014 - 2015,011 Anderson County,I,40,,66195,67624,0
2014 - 2015,011 Anderson County,II,0,,38319,0,0
2014 - 2015,011 Anderson County,II,1,,39021,0,0
2014 - 2015,011 Anderson County,II,2,,39724,0,0
2014 - 2015,011 Anderson County,II,3,,40427,0,0
2014 - 2015,011 Anderson County,II,4,,41128,0,0
2014 - 2015,011 Anderson County,II,5,,41831,0,0
2014 - 2015,011 Anderson County,II,6,,42534,0,0
2014 - 2015,011 Anderson County,II,7,,43236,0,0
2014 - 2015,011 Anderson County,II,8,,43938,0,0
2014 - 2015,011 Anderson County,II,9,,44641,0,0
2014 - 2015,011 Anderson County,II,10,,45343,0,0
2014 - 2015,011 Anderson County,II,11,,46046,0,0
2014 - 2015,011 Anderson County,II,12,,46748,0,0
2014 - 2015,011 Anderson County,II,13,,47450,0,0
2014 - 2015,011 Anderson County,II,14,,48153,0,0
2014 - 2015,011 Anderson County,II,15,,48855,0,0
2014 - 2015,011 Anderson County,II,16,,49557,0,0
2014 - 2015,011 Anderson County,II,17,,50260,0,0
2014 - 2015,011 Anderson County,II,18,,50962,0,0
2014 - 2015,011 Anderson County,II,19,,51665,0,0
2014 - 2015,011 Anderson County,II,20,,52367,0,0
2014 - 2015,011 Anderson County,II,21,,53069,0,0
2014 - 2015,011 Anderson County,II,22,,53772,0,0
2014 - 2015,011 Anderson County,II,23,,54475,0,0
2014 - 2015,011 Anderson County,II,24,,55176,0,0
2014 - 2015,011 Anderson County,II,25,,55879,0,0
2014 - 2015,011 Anderson County,II,26,,56581,0,0
2014 - 2015,011 Anderson County,II,27,,57284,0,0
2014 - 2015,011 Anderson County,II,28,,57986,0,0
2014 - 2015,011 Anderson County,II,29,,58688,0,0
2014 - 2015,011 Anderson County,II,30,,59391,0,0
2014 - 2015,011 Anderson County,II,31,,59499,0,0
2014 - 2015,011 Anderson County,II,32,,59499,0,0
2014 - 2015,011 Anderson County,II,33,,59499,0,0
2014 - 2015,011 Anderson County,II,34,,59499,0,0
2014 - 2015,011 Anderson County,II,35,,59499,0,0
2014 - 2015,011 Anderson County,II,36,,59499,0,0
2014 - 2015,011 Anderson County,II,37,,59499,0,0
2014 - 2015,011 Anderson County,II,38,,59499,0,0
2014 - 2015,011 Anderson County,II,39,,59499,0,0
2014 - 2015,011 Anderson County,II,40,,59499,0,0
2014 - 2015,011 Anderson County,III,0,,34781,0,0
2014 - 2015,011 Anderson County,III,1,,35379,0,0
2014 - 2015,011 Anderson County,III,2,,35978,0,0
2014 - 2015,011 Anderson County,III,3,,36577,0,0
2014 - 2015,011 Anderson County,III,4,,37174,0,0
2014 - 2015,011 Anderson County,III,5,,37773,0,0
2014 - 2015,011 Anderson County,III,6,,38371,0,0
2014 - 2015,011 Anderson County,III,7,,38970,0,0
2014 - 2015,011 Anderson County,III,8,,39568,0,0
2014 - 2015,011 Anderson County,III,9,,40166,0,0
2014 - 2015,011 Anderson County,III,10,,40765,0,0
2014 - 2015,011 Anderson County,III,11,,41363,0,0
2014 - 2015,011 Anderson County,III,12,,41961,0,0
2014 - 2015,011 Anderson County,III,13,,42559,0,0
2014 - 2015,011 Anderson County,III,14,,43158,0,0
2014 - 2015,011 Anderson County,III,15,,43757,0,0
2014 - 2015,011 Anderson County,III,16,,44354,0,0
2014 - 2015,011 Anderson County,III,17,,44953,0,0
2014 - 2015,011 Anderson County,III,18,,45551,0,0
2014 - 2015,011 Anderson County,III,19,,46150,0,0
2014 - 2015,011 Anderson County,III,20,,46748,0,0
2014 - 2015,011 Anderson County,III,21,,47346,0,0
2014 - 2015,011 Anderson County,III,22,,47945,0,0
2014 - 2015,011 Anderson County,III,23,,48543,0,0
2014 - 2015,011 Anderson County,III,24,,49141,0,0
2014 - 2015,011 Anderson County,III,25,,49739,0,0
2014 - 2015,011 Anderson County,III,26,,50338,0,0
2014 - 2015,011 Anderson County,III,27,,50937,0,0
2014 - 2015,011 Anderson County,III,28,,51534,0,0
2014 - 2015,011 Anderson County,III,29,,52133,0,0
2014 - 2015,011 Anderson County,III,30,,52731,0,0
2014 - 2015,011 Anderson County,III,31,,52731,0,0
2014 - 2015,011 Anderson County,III,32,,52731,0,0
2014 - 2015,011 Anderson County,III,33,,52731,0,0
2014 - 2015,011 Anderson County,III,34,,52731,0,0
2014 - 2015,011 Anderson County,III,35,,52731,0,0
2014 - 2015,011 Anderson County,III,36,,52731,0,0
2014 - 2015,011 Anderson County,III,37,,52731,0,0
2014 - 2015,011 Anderson County,III,38,,52731,0,0
2014 - 2015,011 Anderson County,III,39,,52731,0,0
2014 - 2015,011 Anderson County,III,40,,52731,0,0
2014 - 2015,011 Anderson County,IV,0,,34781,0,0
2014 - 2015,011 Anderson County,IV,1,,34780,0,0
2014 - 2015,011 Anderson County,IV,2,,34780,0,0
2014 - 2015,011 Anderson County,IV,3,,34780,0,0
2014 - 2015,011 Anderson County,IV,4,,34780,0,0
2014 - 2015,011 Anderson County,IV,5,,34780,0,0
2014 - 2015,011 Anderson County,IV,6,,34780,0,0
2014 - 2015,011 Anderson County,IV,7,,34780,0,0
2014 - 2015,011 Anderson County,IV,8,,34780,0,0
2014 - 2015,011 Anderson County,IV,9,,34780,0,0
2014 - 2015,011 Anderson County,IV,10,,34780,0,0
2014 - 2015,011 Anderson County,IV,11,,34780,0,0
2014 - 2015,011 Anderson County,IV,12,,34780,0,0
2014 - 2015,011 Anderson County,IV,13,,34780,0,0
2014 - 2015,011 Anderson County,IV,14,,34780,0,0
2014 - 2015,011 Anderson County,IV,15,,34780,0,0
2014 - 2015,011 Anderson County,IV,16,,34780,0,0
2014 - 2015,011 Anderson County,IV,17,,34780,0,0
2014 - 2015,011 Anderson County,IV,18,,34780,0,0
2014 - 2015,011 Anderson County,IV,19,,34780,0,0
2014 - 2015,011 Anderson County,IV,20,,34780,0,0
2014 - 2015,011 Anderson County,IV,21,,34780,0,0
2014 - 2015,011 Anderson County,IV,22,,34780,0,0
2014 - 2015,011 Anderson County,IV,23,,34780,0,0
2014 - 2015,011 Anderson County,IV,24,,34780,0,0
2014 - 2015,011 Anderson County,IV,25,,34780,0,0
2014 - 2015,011 Anderson County,IV,26,,34780,0,0
2014 - 2015,011 Anderson County,IV,27,,34780,0,0
2014 - 2015,011 Anderson County,IV,28,,34780,0,0
2014 - 2015,011 Anderson County,IV,29,,34780,0,0
2014 - 2015,011 Anderson County,IV,30,,34780,0,0
2014 - 2015,011 Anderson County,IV,31,,34780,0,0
2014 - 2015,011 Anderson County,IV,32,,34780,0,0
2014 - 2015,011 Anderson County,IV,33,,34780,0,0
2014 - 2015,011 Anderson County,IV,34,,34780,0,0
2014 - 2015,011 Anderson County,IV,35,,34780,0,0
2014 - 2015,011 Anderson County,IV,36,,34780,0,0
2014 - 2015,011 Anderson County,IV,37,,34780,0,0
2014 - 2015,011 Anderson County,IV,38,,34780,0,0
2014 - 2015,011 Anderson County,IV,39,,34780,0,0
2014 - 2015,011 Anderson County,IV,40,,34780,0,0
2014 - 2015,011 Anderson County,V,0,,26628,0,0
2014 - 2015,011 Anderson County,V,1,,26628,0,0
2014 - 2015,011 Anderson County,V,2,,26628,0,0
2014 - 2015,011 Anderson County,V,3,,26628,0,0
2014 - 2015,011 Anderson County,V,4,,26628,0,0
2014 - 2015,011 Anderson County,V,5,,26628,0,0
2014 - 2015,011 Anderson County,V,6,,26628,0,0
2014 - 2015,011 Anderson County,V,7,,26628,0,0
2014 - 2015,011 Anderson County,V,8,,26628,0,0
2014 - 2015,011 Anderson County,V,9,,26628,0,0
2014 - 2015,011 Anderson County,V,10,,26628,0,0
2014 - 2015,011 Anderson County,V,11,,26628,0,0
2014 - 2015,011 Anderson County,V,12,,26628,0,0
2014 - 2015,011 Anderson County,V,13,,26628,0,0
2014 - 2015,011 Anderson County,V,14,,26628,0,0
2014 - 2015,011 Anderson County,V,15,,26628,0,0
2014 - 2015,011 Anderson County,V,16,,26628,0,0
2014 - 2015,011 Anderson County,V,17,,26628,0,0
2014 - 2015,011 Anderson County,V,18,,26628,0,0
2014 - 2015,011 Anderson County,V,19,,26628,0,0
2014 - 2015,011 Anderson County,V,20,,26628,0,0
2014 - 2015,011 Anderson County,V,21,,26628,0,0
2014 - 2015,011 Anderson County,V,22,,26628,0,0
2014 - 2015,011 Anderson County,V,23,,26628,0,0
2014 - 2015,011 Anderson County,V,24,,26628,0,0
2014 - 2015,011 Anderson County,V,25,,26628,0,0
2014 - 2015,011 Anderson County,V,26,,26628,0,0
2014 - 2015,011 Anderson County,V,27,,26628,0,0
2014 - 2015,011 Anderson County,V,28,,26628,0,0
2014 - 2015,011 Anderson County,V,29,,26628,0,0
2014 - 2015,011 Anderson County,V,30,,26628,0,0
2014 - 2015,011 Anderson County,V,31,,26628,0,0
2014 - 2015,011 Anderson County,V,32,,26628,0,0
2014 - 2015,011 Anderson County,V,33,,26628,0,0
2014 - 2015,011 Anderson County,V,34,,26628,0,0
2014 - 2015,011 Anderson County,V,35,,26628,0,0
2014 - 2015,011 Anderson County,V,36,,26628,0,0
2014 - 2015,011 Anderson County,V,37,,26628,0,0
2014 - 2015,011 Anderson County,V,38,,26628,0,0
2014 - 2015,011 Anderson County,V,39,,26628,0,0
2014 - 2015,011 Anderson County,V,40,,26628,0,0
2014 - 2015,012 Ashland Independent,I,0,,44148,0,0
2014 - 2015,012 Ashland Independent,I,1,,44503,0,0
2014 - 2015,012 Ashland Independent,I,2,,44844,0,0
2014 - 2015,012 Ashland Independent,I,3,,45254,0,0
2014 - 2015,012 Ashland Independent,I,4,,46158,0,0
2014 - 2015,012 Ashland Independent,I,5,,47325,0,0
2014 - 2015,012 Ashland Independent,I,6,,48452,0,0
2014 - 2015,012 Ashland Independent,I,7,,49015,0,0
2014 - 2015,012 Ashland Independent,I,8,,49392,0,0
2014 - 2015,012 Ashland Independent,I,9,,49963,0,0
2014 - 2015,012 Ashland Independent,I,10,,52524,0,0
2014 - 2015,012 Ashland Independent,I,11,,53637,0,0
2014 - 2015,012 Ashland Independent,I,12,,54768,0,0
2014 - 2015,012 Ashland Independent,I,13,,55347,0,0
2014 - 2015,012 Ashland Independent,I,14,,55737,0,0
2014 - 2015,012 Ashland Independent,I,15,,56122,0,0
2014 - 2015,012 Ashland Independent,I,16,,56504,0,0
2014 - 2015,012 Ashland Independent,I,17,,57213,0,0
2014 - 2015,012 Ashland Independent,I,18,,57596,0,0
2014 - 2015,012 Ashland Independent,I,19,,57984,0,0
2014 - 2015,012 Ashland Independent,I,20,,58368,0,0
2014 - 2015,012 Ashland Independent,I,21,,59462,0,0
2014 - 2015,012 Ashland Independent,I,22,,60168,0,0
2014 - 2015,012 Ashland Independent,I,23,,60539,0,0
2014 - 2015,012 Ashland Independent,I,24,,60920,0,0
2014 - 2015,012 Ashland Independent,I,25,,61291,0,0
2014 - 2015,012 Ashland Independent,I,26,,61663,0,0
2014 - 2015,012 Ashland Independent,I,27,,62401,0,0
2014 - 2015,012 Ashland Independent,I,28,,63482,0,0
2014 - 2015,012 Ashland Independent,I,29,,63482,0,0
2014 - 2015,012 Ashland Independent,I,30,,63482,0,0
2014 - 2015,012 Ashland Independent,I,31,,63482,0,0
2014 - 2015,012 Ashland Independent,I,32,,63482,0,0
2014 - 2015,012 Ashland Independent,I,33,,63482,0,0
2014 - 2015,012 Ashland Independent,I,34,,63482,0,0
2014 - 2015,012 Ashland Independent,I,35,,63482,0,0
2014 - 2015,012 Ashland Independent,I,36,,63482,0,0
2014 - 2015,012 Ashland Independent,I,37,,63482,0,0
2014 - 2015,012 Ashland Independent,I,38,,63482,0,0
2014 - 2015,012 Ashland Independent,I,39,,63482,0,0
2014 - 2015,012 Ashland Independent,I,40,,63482,0,0
2014 - 2015,012 Ashland Independent,II,0,,39644,0,0
2014 - 2015,012 Ashland Independent,II,1,,39991,0,0
2014 - 2015,012 Ashland Independent,II,2,,40363,0,0
2014 - 2015,012 Ashland Independent,II,3,,40870,0,0
2014 - 2015,012 Ashland Independent,II,4,,41879,0,0
2014 - 2015,012 Ashland Independent,II,5,,43142,0,0
2014 - 2015,012 Ashland Independent,II,6,,44150,0,0
2014 - 2015,012 Ashland Independent,II,7,,44522,0,0
2014 - 2015,012 Ashland Independent,II,8,,44896,0,0
2014 - 2015,012 Ashland Independent,II,9,,45524,0,0
2014 - 2015,012 Ashland Independent,II,10,,48116,0,0
2014 - 2015,012 Ashland Independent,II,11,,49270,0,0
2014 - 2015,012 Ashland Independent,II,12,,50101,0,0
2014 - 2015,012 Ashland Independent,II,13,,50709,0,0
2014 - 2015,012 Ashland Independent,II,14,,51097,0,0
2014 - 2015,012 Ashland Independent,II,15,,51486,0,0
2014 - 2015,012 Ashland Independent,II,16,,51869,0,0
2014 - 2015,012 Ashland Independent,II,17,,52578,0,0
2014 - 2015,012 Ashland Independent,II,18,,52961,0,0
2014 - 2015,012 Ashland Independent,II,19,,53345,0,0
2014 - 2015,012 Ashland Independent,II,20,,53732,0,0
2014 - 2015,012 Ashland Independent,II,21,,54748,0,0
2014 - 2015,012 Ashland Independent,II,22,,55352,0,0
2014 - 2015,012 Ashland Independent,II,23,,55725,0,0
2014 - 2015,012 Ashland Independent,II,24,,56104,0,0
