Fiscal Year,District,Rank,Years,,I,II,III
2016 - 2017,006 Anchorage Independent,III,4,,43833,45244,0
2016 - 2017,006 Anchorage Independent,III,5,,45068,46126,0
2016 - 2017,006 Anchorage Independent,III,6,,46302,47539,0
2016 - 2017,006 Anchorage Independent,III,7,,47362,48596,0
2016 - 2017,006 Anchorage Independent,III,8,,48596,49656,0
2016 - 2017,006 Anchorage Independent,III,9,,49831,50714,0
2016 - 2017,006 Anchorage Independent,III,10,,51068,53008,0
2016 - 2017,006 Anchorage Independent,III,11,,53890,54067,0
2016 - 2017,006 Anchorage Independent,III,12,,54596,54950,0
2016 - 2017,006 Anchorage Independent,III,13,,55831,56008,0
2016 - 2017,006 Anchorage Independent,III,14,,56008,57068,0
2016 - 2017,006 Anchorage Independent,III,15,,56889,58156,0
2016 - 2017,006 Anchorage Independent,III,16,,58881,60330,0
2016 - 2017,006 Anchorage Independent,III,17,,60148,61417,0
2016 - 2017,006 Anchorage Independent,III,18,,61417,62505,0
2016 - 2017,006 Anchorage Independent,III,19,,62685,63592,0
2016 - 2017,006 Anchorage Independent,III,20,,63955,64680,0
2016 - 2017,006 Anchorage Independent,III,21,,65224,65768,0
2016 - 2017,006 Anchorage Independent,III,22,,66491,66853,0
2016 - 2017,006 Anchorage Independent,III,23,,67760,67941,0
2016 - 2017,006 Anchorage Independent,III,24,,69028,69391,0
2016 - 2017,006 Anchorage Independent,III,25,,70297,70479,0
2016 - 2017,006 Anchorage Independent,III,26,,71567,71746,0
2016 - 2017,006 Anchorage Independent,III,27,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,28,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,29,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,30,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,31,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,32,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,33,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,34,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,35,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,36,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,37,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,38,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,39,,72290,72472,0
2016 - 2017,006 Anchorage Independent,III,40,,72290,72472,0
2016 - 2017,006 Anchorage Independent,IV,0,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,1,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,2,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,3,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,4,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,5,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,6,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,7,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,8,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,9,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,10,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,11,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,12,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,13,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,14,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,15,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,16,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,17,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,18,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,19,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,20,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,21,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,22,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,23,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,24,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,25,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,26,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,27,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,28,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,29,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,30,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,31,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,32,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,33,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,34,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,35,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,36,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,37,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,38,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,39,,32770,0,0
2016 - 2017,006 Anchorage Independent,IV,40,,32770,0,0
2016 - 2017,006 Anchorage Independent,V,0,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,1,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,2,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,3,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,4,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,5,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,6,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,7,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,8,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,9,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,10,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,11,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,12,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,13,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,14,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,15,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,16,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,17,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,18,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,19,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,20,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,21,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,22,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,23,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,24,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,25,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,26,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,27,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,28,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,29,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,30,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,31,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,32,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,33,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,34,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,35,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,36,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,37,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,38,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,39,,30671,0,0
2016 - 2017,006 Anchorage Independent,V,40,,30671,0,0
2016 - 2017,011 Anderson County,I,0,,42693,46242,0
2016 - 2017,011 Anderson County,I,1,,43517,46999,0
2016 - 2017,011 Anderson County,I,2,,44340,47757,0
2016 - 2017,011 Anderson County,I,3,,45162,48515,0
2016 - 2017,011 Anderson County,I,4,,45984,49272,0
2016 - 2017,011 Anderson County,I,5,,46807,50030,0
2016 - 2017,011 Anderson County,I,6,,47630,50789,0
2016 - 2017,011 Anderson County,I,7,,48453,51547,0
2016 - 2017,011 Anderson County,I,8,,49275,52304,0
2016 - 2017,011 Anderson County,I,9,,50097,53062,0
2016 - 2017,011 Anderson County,I,10,,50920,53820,0
2016 - 2017,011 Anderson County,I,11,,51743,54577,0
2016 - 2017,011 Anderson County,I,12,,52565,55386,0
2016 - 2017,011 Anderson County,I,13,,53388,56699,0
2016 - 2017,011 Anderson County,I,14,,54210,57132,0
2016 - 2017,011 Anderson County,I,15,,55033,57609,0
2016 - 2017,011 Anderson County,I,16,,55855,58367,0
2016 - 2017,011 Anderson County,I,17,,56678,59124,0
2016 - 2017,011 Anderson County,I,18,,57501,59882,0
2016 - 2017,011 Anderson County,I,19,,58324,60640,0
2016 - 2017,011 Anderson County,I,20,,59145,61397,0
2016 - 2017,011 Anderson County,I,21,,59968,62156,0
2016 - 2017,011 Anderson County,I,22,,60791,62914,0
2016 - 2017,011 Anderson County,I,23,,61614,63672,0
2016 - 2017,011 Anderson County,I,24,,62436,64429,0
2016 - 2017,011 Anderson County,I,25,,63259,65187,0
2016 - 2017,011 Anderson County,I,26,,64081,65945,0
2016 - 2017,011 Anderson County,I,27,,64904,66703,0
2016 - 2017,011 Anderson County,I,28,,65726,67461,0
2016 - 2017,011 Anderson County,I,29,,66549,68219,0
2016 - 2017,011 Anderson County,I,30,,67372,68976,0
2016 - 2017,011 Anderson County,I,31,,67519,68976,0
2016 - 2017,011 Anderson County,I,32,,67519,68976,0
2016 - 2017,011 Anderson County,I,33,,67519,68976,0
2016 - 2017,011 Anderson County,I,34,,67519,68976,0
2016 - 2017,011 Anderson County,I,35,,67519,68976,0
2016 - 2017,011 Anderson County,I,36,,67519,68976,0
2016 - 2017,011 Anderson County,I,37,,67519,68976,0
2016 - 2017,011 Anderson County,I,38,,67519,68976,0
2016 - 2017,011 Anderson County,I,39,,67519,68976,0
2016 - 2017,011 Anderson County,I,40,,67519,68976,0
2016 - 2017,011 Anderson County,II,0,,39085,0,0
2016 - 2017,011 Anderson County,II,1,,39802,0,0
2016 - 2017,011 Anderson County,II,2,,40519,0,0
2016 - 2017,011 Anderson County,II,3,,41235,0,0
2016 - 2017,011 Anderson County,II,4,,41951,0,0
2016 - 2017,011 Anderson County,II,5,,42668,0,0
2016 - 2017,011 Anderson County,II,6,,43384,0,0
2016 - 2017,011 Anderson County,II,7,,44101,0,0
2016 - 2017,011 Anderson County,II,8,,44817,0,0
2016 - 2017,011 Anderson County,II,9,,45533,0,0
2016 - 2017,011 Anderson County,II,10,,46250,0,0
2016 - 2017,011 Anderson County,II,11,,46967,0,0
2016 - 2017,011 Anderson County,II,12,,47682,0,0
2016 - 2017,011 Anderson County,II,13,,48399,0,0
2016 - 2017,011 Anderson County,II,14,,49116,0,0
2016 - 2017,011 Anderson County,II,15,,49833,0,0
2016 - 2017,011 Anderson County,II,16,,50548,0,0
2016 - 2017,011 Anderson County,II,17,,51265,0,0
2016 - 2017,011 Anderson County,II,18,,51982,0,0
2016 - 2017,011 Anderson County,II,19,,52698,0,0
2016 - 2017,011 Anderson County,II,20,,53414,0,0
2016 - 2017,011 Anderson County,II,21,,54131,0,0
2016 - 2017,011 Anderson County,II,22,,54847,0,0
2016 - 2017,011 Anderson County,II,23,,55564,0,0
2016 - 2017,011 Anderson County,II,24,,56280,0,0
2016 - 2017,011 Anderson County,II,25,,56996,0,0
2016 - 2017,011 Anderson County,II,26,,57713,0,0
2016 - 2017,011 Anderson County,II,27,,58430,0,0
2016 - 2017,011 Anderson County,II,28,,59145,0,0
2016 - 2017,011 Anderson County,II,29,,59862,0,0
2016 - 2017,011 Anderson County,II,30,,60579,0,0
2016 - 2017,011 Anderson County,II,31,,60689,0,0
2016 - 2017,011 Anderson County,II,32,,60689,0,0
2016 - 2017,011 Anderson County,II,33,,60689,0,0
2016 - 2017,011 Anderson County,II,34,,60689,0,0
2016 - 2017,011 Anderson County,II,35,,60689,0,0
2016 - 2017,011 Anderson County,II,36,,60689,0,0
2016 - 2017,011 Anderson County,II,37,,60689,0,0
2016 - 2017,011 Anderson County,II,38,,60689,0,0
2016 - 2017,011 Anderson County,II,39,,60689,0,0
2016 - 2017,011 Anderson County,II,40,,60689,0,0
2016 - 2017,011 Anderson County,III,0,,35476,0,0
2016 - 2017,011 Anderson County,III,1,,36087,0,0
2016 - 2017,011 Anderson County,III,2,,36698,0,0
2016 - 2017,011 Anderson County,III,3,,37308,0,0
2016 - 2017,011 Anderson County,III,4,,37918,0,0
2016 - 2017,011 Anderson County,III,5,,38528,0,0
2016 - 2017,011 Anderson County,III,6,,39139,0,0
2016 - 2017,011 Anderson County,III,7,,39749,0,0
2016 - 2017,011 Anderson County,III,8,,40359,0,0
2016 - 2017,011 Anderson County,III,9,,40969,0,0
2016 - 2017,011 Anderson County,III,10,,41580,0,0
2016 - 2017,011 Anderson County,III,11,,42191,0,0
2016 - 2017,011 Anderson County,III,12,,42800,0,0
2016 - 2017,011 Anderson County,III,13,,43411,0,0
2016 - 2017,011 Anderson County,III,14,,44021,0,0
2016 - 2017,011 Anderson County,III,15,,44632,0,0
2016 - 2017,011 Anderson County,III,16,,45241,0,0
2016 - 2017,011 Anderson County,III,17,,45852,0,0
2016 - 2017,011 Anderson County,III,18,,46462,0,0
2016 - 2017,011 Anderson County,III,19,,47073,0,0
2016 - 2017,011 Anderson County,III,20,,47682,0,0
2016 - 2017,011 Anderson County,III,21,,48293,0,0
2016 - 2017,011 Anderson County,III,22,,48904,0,0
2016 - 2017,011 Anderson County,III,23,,49514,0,0
2016 - 2017,011 Anderson County,III,24,,50124,0,0
2016 - 2017,011 Anderson County,III,25,,50734,0,0
2016 - 2017,011 Anderson County,III,26,,51345,0,0
2016 - 2017,011 Anderson County,III,27,,51955,0,0
2016 - 2017,011 Anderson County,III,28,,52565,0,0
2016 - 2017,011 Anderson County,III,29,,53175,0,0
2016 - 2017,011 Anderson County,III,30,,53786,0,0
2016 - 2017,011 Anderson County,III,31,,53786,0,0
2016 - 2017,011 Anderson County,III,32,,53786,0,0
2016 - 2017,011 Anderson County,III,33,,53786,0,0
2016 - 2017,011 Anderson County,III,34,,53786,0,0
2016 - 2017,011 Anderson County,III,35,,53786,0,0
2016 - 2017,011 Anderson County,III,36,,53786,0,0
2016 - 2017,011 Anderson County,III,37,,53786,0,0
2016 - 2017,011 Anderson County,III,38,,53786,0,0
2016 - 2017,011 Anderson County,III,39,,53786,0,0
2016 - 2017,011 Anderson County,III,40,,53786,0,0
2016 - 2017,011 Anderson County,IV,0,,35476,0,0
2016 - 2017,011 Anderson County,IV,1,,35476,0,0
2016 - 2017,011 Anderson County,IV,2,,35476,0,0
2016 - 2017,011 Anderson County,IV,3,,35476,0,0
2016 - 2017,011 Anderson County,IV,4,,35476,0,0
2016 - 2017,011 Anderson County,IV,5,,35476,0,0
2016 - 2017,011 Anderson County,IV,6,,35476,0,0
2016 - 2017,011 Anderson County,IV,7,,35476,0,0
2016 - 2017,011 Anderson County,IV,8,,35476,0,0
2016 - 2017,011 Anderson County,IV,9,,35476,0,0
2016 - 2017,011 Anderson County,IV,10,,35476,0,0
2016 - 2017,011 Anderson County,IV,11,,35476,0,0
2016 - 2017,011 Anderson County,IV,12,,35476,0,0
2016 - 2017,011 Anderson County,IV,13,,35476,0,0
2016 - 2017,011 Anderson County,IV,14,,35476,0,0
2016 - 2017,011 Anderson County,IV,15,,35476,0,0
2016 - 2017,011 Anderson County,IV,16,,35476,0,0
2016 - 2017,011 Anderson County,IV,17,,35476,0,0
2016 - 2017,011 Anderson County,IV,18,,35476,0,0
2016 - 2017,011 Anderson County,IV,19,,35476,0,0
2016 - 2017,011 Anderson County,IV,20,,35476,0,0
2016 - 2017,011 Anderson County,IV,21,,35476,0,0
2016 - 2017,011 Anderson County,IV,22,,35476,0,0
2016 - 2017,011 Anderson County,IV,23,,35476,0,0
2016 - 2017,011 Anderson County,IV,24,,35476,0,0
2016 - 2017,011 Anderson County,IV,25,,35476,0,0
2016 - 2017,011 Anderson County,IV,26,,35476,0,0
2016 - 2017,011 Anderson County,IV,27,,35476,0,0
2016 - 2017,011 Anderson County,IV,28,,35476,0,0
2016 - 2017,011 Anderson County,IV,29,,35476,0,0
2016 - 2017,011 Anderson County,IV,30,,35476,0,0
2016 - 2017,011 Anderson County,IV,31,,35476,0,0
2016 - 2017,011 Anderson County,IV,32,,35476,0,0
2016 - 2017,011 Anderson County,IV,33,,35476,0,0
2016 - 2017,011 Anderson County,IV,34,,35476,0,0
2016 - 2017,011 Anderson County,IV,35,,35476,0,0
2016 - 2017,011 Anderson County,IV,36,,35476,0,0
2016 - 2017,011 Anderson County,IV,37,,35476,0,0
2016 - 2017,011 Anderson County,IV,38,,35476,0,0
2016 - 2017,011 Anderson County,IV,39,,35476,0,0
2016 - 2017,011 Anderson County,IV,40,,35476,0,0
2016 - 2017,011 Anderson County,V,0,,27161,0,0
2016 - 2017,011 Anderson County,V,1,,27161,0,0
2016 - 2017,011 Anderson County,V,2,,27161,0,0
2016 - 2017,011 Anderson County,V,3,,27161,0,0
2016 - 2017,011 Anderson County,V,4,,27161,0,0
2016 - 2017,011 Anderson County,V,5,,27161,0,0
2016 - 2017,011 Anderson County,V,6,,27161,0,0
2016 - 2017,011 Anderson County,V,7,,27161,0,0
2016 - 2017,011 Anderson County,V,8,,27161,0,0
2016 - 2017,011 Anderson County,V,9,,27161,0,0
2016 - 2017,011 Anderson County,V,10,,27161,0,0
2016 - 2017,011 Anderson County,V,11,,27161,0,0
2016 - 2017,011 Anderson County,V,12,,27161,0,0
2016 - 2017,011 Anderson County,V,13,,27161,0,0
2016 - 2017,011 Anderson County,V,14,,27161,0,0
2016 - 2017,011 Anderson County,V,15,,27161,0,0
2016 - 2017,011 Anderson County,V,16,,27161,0,0
2016 - 2017,011 Anderson County,V,17,,27161,0,0
2016 - 2017,011 Anderson County,V,18,,27161,0,0
2016 - 2017,011 Anderson County,V,19,,27161,0,0
2016 - 2017,011 Anderson County,V,20,,27161,0,0
2016 - 2017,011 Anderson County,V,21,,27161,0,0
2016 - 2017,011 Anderson County,V,22,,27161,0,0
2016 - 2017,011 Anderson County,V,23,,27161,0,0
2016 - 2017,011 Anderson County,V,24,,27161,0,0
2016 - 2017,011 Anderson County,V,25,,27161,0,0
2016 - 2017,011 Anderson County,V,26,,27161,0,0
2016 - 2017,011 Anderson County,V,27,,27161,0,0
2016 - 2017,011 Anderson County,V,28,,27161,0,0
2016 - 2017,011 Anderson County,V,29,,27161,0,0
2016 - 2017,011 Anderson County,V,30,,27161,0,0
2016 - 2017,011 Anderson County,V,31,,27161,0,0
2016 - 2017,011 Anderson County,V,32,,27161,0,0
2016 - 2017,011 Anderson County,V,33,,27161,0,0
2016 - 2017,011 Anderson County,V,34,,27161,0,0
2016 - 2017,011 Anderson County,V,35,,27161,0,0
2016 - 2017,011 Anderson County,V,36,,27161,0,0
2016 - 2017,011 Anderson County,V,37,,27161,0,0
2016 - 2017,011 Anderson County,V,38,,27161,0,0
2016 - 2017,011 Anderson County,V,39,,27161,0,0
2016 - 2017,011 Anderson County,V,40,,27161,0,0
2016 - 2017,012 Ashland Independent,I,0,,45031,0,0
2016 - 2017,012 Ashland Independent,I,1,,45393,0,0
2016 - 2017,012 Ashland Independent,I,2,,45741,0,0
2016 - 2017,012 Ashland Independent,I,3,,46159,0,0
2016 - 2017,012 Ashland Independent,I,4,,47081,0,0
2016 - 2017,012 Ashland Independent,I,5,,48271,0,0
2016 - 2017,012 Ashland Independent,I,6,,49421,0,0
2016 - 2017,012 Ashland Independent,I,7,,49996,0,0
2016 - 2017,012 Ashland Independent,I,8,,50380,0,0
2016 - 2017,012 Ashland Independent,I,9,,50962,0,0
2016 - 2017,012 Ashland Independent,I,10,,53575,0,0
2016 - 2017,012 Ashland Independent,I,11,,54710,0,0
2016 - 2017,012 Ashland Independent,I,12,,55864,0,0
2016 - 2017,012 Ashland Independent,I,13,,56454,0,0
2016 - 2017,012 Ashland Independent,I,14,,56852,0,0
2016 - 2017,012 Ashland Independent,I,15,,57244,0,0
2016 - 2017,012 Ashland Independent,I,16,,57635,0,0
2016 - 2017,012 Ashland Independent,I,17,,58358,0,0
2016 - 2017,012 Ashland Independent,I,18,,58748,0,0
2016 - 2017,012 Ashland Independent,I,19,,59144,0,0
2016 - 2017,012 Ashland Independent,I,20,,59535,0,0
2016 - 2017,012 Ashland Independent,I,21,,60651,0,0
2016 - 2017,012 Ashland Independent,I,22,,61371,0,0
2016 - 2017,012 Ashland Independent,I,23,,61750,0,0
2016 - 2017,012 Ashland Independent,I,24,,62139,0,0
2016 - 2017,012 Ashland Independent,I,25,,62517,0,0
2016 - 2017,012 Ashland Independent,I,26,,62896,0,0
2016 - 2017,012 Ashland Independent,I,27,,63649,0,0
2016 - 2017,012 Ashland Independent,I,28,,65854,0,0
2016 - 2017,012 Ashland Independent,I,29,,65854,0,0
2016 - 2017,012 Ashland Independent,I,30,,65854,0,0
2016 - 2017,012 Ashland Independent,I,31,,65854,0,0
2016 - 2017,012 Ashland Independent,I,32,,65854,0,0
2016 - 2017,012 Ashland Independent,I,33,,65854,0,0
2016 - 2017,012 Ashland Independent,I,34,,65854,0,0
2016 - 2017,012 Ashland Independent,I,35,,65854,0,0
2016 - 2017,012 Ashland Independent,I,36,,65854,0,0
2016 - 2017,012 Ashland Independent,I,37,,65854,0,0
2016 - 2017,012 Ashland Independent,I,38,,65854,0,0
2016 - 2017,012 Ashland Independent,I,39,,65854,0,0
2016 - 2017,012 Ashland Independent,I,40,,65854,0,0
2016 - 2017,012 Ashland Independent,II,0,,40436,0,0
2016 - 2017,012 Ashland Independent,II,1,,40791,0,0
2016 - 2017,012 Ashland Independent,II,2,,41170,0,0
2016 - 2017,012 Ashland Independent,II,3,,41687,0,0
2016 - 2017,012 Ashland Independent,II,4,,42716,0,0
2016 - 2017,012 Ashland Independent,II,5,,44005,0,0
2016 - 2017,012 Ashland Independent,II,6,,45033,0,0
2016 - 2017,012 Ashland Independent,II,7,,45412,0,0
2016 - 2017,012 Ashland Independent,II,8,,45793,0,0
2016 - 2017,012 Ashland Independent,II,9,,46434,0,0
2016 - 2017,012 Ashland Independent,II,10,,49079,0,0
2016 - 2017,012 Ashland Independent,II,11,,50255,0,0
2016 - 2017,012 Ashland Independent,II,12,,51103,0,0
2016 - 2017,012 Ashland Independent,II,13,,51723,0,0
2016 - 2017,012 Ashland Independent,II,14,,52119,0,0
2016 - 2017,012 Ashland Independent,II,15,,52515,0,0
2016 - 2017,012 Ashland Independent,II,16,,52906,0,0
2016 - 2017,012 Ashland Independent,II,17,,53629,0,0
2016 - 2017,012 Ashland Independent,II,18,,54021,0,0
2016 - 2017,012 Ashland Independent,II,19,,54412,0,0
2016 - 2017,012 Ashland Independent,II,20,,54807,0,0
2016 - 2017,012 Ashland Independent,II,21,,55843,0,0
2016 - 2017,012 Ashland Independent,II,22,,56459,0,0
2016 - 2017,012 Ashland Independent,II,23,,56839,0,0
2016 - 2017,012 Ashland Independent,II,24,,57227,0,0
